	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.9	0.0	1.4	0.0	1.6	0.0	0.0
1	8.836497769405414	2.1006958695634825	0.0782289870514561	0.039168675668461085	0.3345905109194241	0.16713827470338255	0.1172763510963039	0.18463674533687938	0.2094639413340963	1.5944935860053273	1.2902722364879204	1.6002177695857016	0.19485091971433594	1.9615101695007504	0.5652581561975156	0.07610927130012277
2	8.69413414619326	2.1661958820991503	0.3004319919170991	0.09526424637188868	0.10621498664910384	0.23374621198386225	0.11613791548387814	0.09930817802424803	0.3283087442990097	1.6235107574153607	2.330142013408877	1.782267033926244	0.3193576104314469	2.296427462113554	0.9370603993967704	0.10655920449304129
3	8.538411479362184	2.2164700373391706	0.7166499181054632	0.1452988823514022	0.09006782948404002	0.27082728191859723	0.08755942915540074	0.04411457013192259	0.4140079629404798	1.7179919831644006	3.1376895261171174	1.954771724165985	0.4032532214381377	2.6230205541754517	1.0960370733309355	0.118199050454723
4	8.367111349890331	2.253997579765278	1.2284139706939163	0.18238446646503745	0.15681970110708668	0.29339479564396936	0.09432677952911848	0.046242639062113323	0.4809226620881474	1.789587131666315	3.8296715081666752	2.1196500104826486	0.4579704990950713	2.943847286030902	1.1500551347948742	0.1176867653096001
5	8.188775158230337	2.275289485629234	1.7611945484861289	0.20805146869655053	0.2674871855437215	0.3075765385127079	0.11878156182396632	0.08012122687059799	0.5353476687791291	1.805443982441567	4.469262606224051	2.2770676170448025	0.5110685150549071	3.257544996472017	1.163826712112472	0.1213867192986283
6	8.015874349422424	2.2760615242358067	2.30219567854652	0.21707844257391704	0.4125290851969142	0.31678889234199353	0.14455506196737625	0.13738934195138405	0.5809073951208447	1.7510590942026751	5.092784830876611	2.4267750961259313	0.5442565172469864	3.561999058218557	1.1672426577466057	0.12327320594653741
7	7.862336625937123	2.2535735122964162	2.8345048390729124	0.228240232024812	0.5902575836274359	0.3219069982454301	0.16672543045872812	0.2156638186711524	0.6195716955821267	1.6266383234869826	5.693791148033489	2.567863303566169	0.5762836619172488	3.8536940263051416	1.169653872155925	0.12132162311093377
8	7.74186699307968	2.207759658843355	3.357619663945341	0.23998459180725798	0.8066339968308083	0.3236057888200195	0.18477068133814492	0.3108883772249213	0.6526673350747954	1.4441372127797538	6.278873723659642	2.697650660061667	0.5999543930428246	4.124981922690063	1.1682070338337804	0.12236442159076519
9	7.665064802639571	2.1414211497182363	3.879825802025407	0.2405833061888663	1.0733884346888263	0.32216422281874024	0.19922168073360474	0.4153333048330165	0.6810944233812084	1.2224801773629963	6.838280146240808	2.8092635845732143	0.6224983265585604	4.358662277042687	1.1645079483091885	0.12184951242027312
