time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.553759259425	3.22913423763	0.000100039184381	6.09184170933	6.09184170933	0.927842435336	0.0721575646637	5.0	14.999279347	0.000720652995966	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.8086270815000001	0.19137291850000002	0.216927924798	0.854435434177	0.000344111747718	0.0172011364413	1.10751842392	0.299979368938	2.0631061744100002e-05	-1.262177448353619e-29	0.042721660889	0.0043583498577000005	0.0726048407785	0.21789840917999997
900.0.	0.35215605286857404	3.240964385199555	0.00010914912554600001	7.866471493512317	6.6466075630557135	0.9178182715199	0.082181728479798	3.623456622049442	14.999206061926373	0.0007939380696090001	0.001107131966689	4.9821430704501926e-05	1.190791531307374e-09	2.9603578689109182e-05	2.9371509151500643e-08	1.665460947308616e-07	0.01751887126509	0.008819712413926001	0.7846391774915611	0.21536082250843702	0.24340625547590702	0.697035057605845	0.0006260757167150001	0.031299187436517	0.7043122740751331	0.299917626154868	8.237384487515931e-05	1.8996250613037134e-05	0.034851492321671	0.007984523569167	0.19773566181700802	0.39916654726973805
1800.0.	0.024880117109571002	3.656171004354196	0.000284873094048	32.31285689291272	17.347466315631614	0.8945153364273861	0.10548466357231301	2.625887572635832	14.999014771624536	0.000985228371442	0.0007467037056810001	3.360275005666308e-05	2.271637674497531e-09	0.00011763044369200001	5.66915377131225e-08	3.2687246669523666e-07	0.033782191994943006	0.01712070705312	0.7321392334125321	0.26786076658746705	0.38319546042422303	0.366304635864006	0.0035838849389790003	0.17919195442843203	0.049760231275258006	0.29986153113511704	0.000138468864627	5.373055197826894e-05	0.018315023154341	0.011980348478193	0.202107584179671	0.598960229768271
2700.0.	0.023826400201697	7.098250750650422	0.0011154886792010001	101.43193353447178	67.92773797500934	0.8714959425602781	0.128504057439421	1.902957938521127	14.998827396416564	0.001172603579414	0.00024911632922	1.1211694008667271e-05	2.5227951145755842e-09	0.000239156165474	8.155681328662155e-08	4.7524675827066235e-07	0.048583635037998	0.024799776596383	0.6848201559988181	0.31517984400118104	0.6304402512139421	0.168703698950354	0.007516236704715001	0.375808076915349	0.04765268680744	0.299848401835809	0.000151598163935	0.000178858273581	0.008435043276862	0.009787772889713001	0.11972149430128201	0.48935585343138205
3600.0.	0.101824230241762	15.371498784167061	0.0017957974603830002	111.52464965400634	109.35432455409921	0.8781623876540081	0.12183761234569002	1.379057105968285	14.998870850104135	0.001129149891845	1.237494070389897e-05	5.577766599082083e-07	5.7367890151378e-10	0.00029697664008900004	1.0368005518858101e-07	6.09794109257392e-07	0.061752251319954	0.031759971466836005	0.705792896430395	0.294207103569604	0.764736449884526	0.331012115178946	0.0047299238597450005	0.236490075894065	0.203648082969411	0.299949557348526	5.044265121854708e-05	0.0008187549175430001	0.016550420024121	0.006182968819006001	0.111301253618151	0.30912705002871804
4500.0.	0.263957405216773	22.2558199318669	0.001233473747593	47.451607333975346	75.1113818966339	0.895236582295416	0.104763417704282	0.9993907183322791	14.999027387913205	0.000972612082789	4.39221561180236e-06	1.985188705820627e-07	4.615899035713586e-10	0.000298926324671	1.228798119023052e-07	7.290108862118036e-07	0.07318014780293601	0.037923885527515	0.744935648074962	0.255064351925037	0.6619957599678411	0.54736401837835	0.0012430342066630001	0.062149524606366004	0.5279145149059811	0.29995540716053504	4.4592839209053516e-05	0.0018561048182780002	0.027368028369272	0.005325031621083	0.12262876212331	0.26622402554762603
5400.0.	0.41920837447365106	23.291902207772445	0.000571018915063	19.97666525987544	34.77170030168505	0.9042190432755731	0.09578095672412501	0.724249781656329	14.999102926528982	0.0008970734670080001	2.70738865225751e-06	1.227001740712673e-07	4.546700892627433e-10	0.00029933781411700005	1.391140646821713e-07	8.320148180049129e-07	0.082842472309677	0.043246576999188005	0.763247809125698	0.23675219087430102	0.544474380227028	0.61509896117226	0.0006980933899920001	0.034902151815351	0.8384164881224331	0.29995576689727904	4.4233102465101835e-05	0.00296603091857	0.030754775231143002	0.005795368559769001	0.14045360673600402	0.289738339059039
6300.0.	0.550610362883742	21.27645268793244	0.00028178171608000003	11.585081569379692	17.158880939483268	0.908808926901271	0.091191073098427	0.524857532411089	14.99913728947039	0.0008627105256080001	1.949111502479976e-06	8.857741752089178e-08	4.526349014512433e-10	0.00029952300941900003	1.52488761504108e-07	9.187110017079614e-07	0.09080246268135801	0.047724041381632006	0.771569612579155	0.228430387420843	0.46741996122084506	0.644615077629586	0.0005110116227620001	0.025547512031268003	1.1012204902687701	0.299955872644872	4.412735487213326e-05	0.00410148619547	0.032230579831936	0.006338763309656	0.149572397708839	0.316906837079486
7200.0.	0.654015467588507	18.52571746145408	0.00017462822846200002	8.539103041405125	10.633874026269737	0.9111457203625061	0.088854279637192	0.380359699442233	14.999152861058793	0.0008471389372080001	1.526230713706281e-06	6.954772588246304e-08	4.5178942475625094e-10	0.000299626290144	1.632379365707421e-07	9.898124817657156e-07	0.097199581108227	0.051394100568782006	0.7753400687455011	0.22465993125449701	0.42178958318569104	0.6583761709012591	0.00042288843415900005	0.021140978524978003	1.308030722542491	0.29995591656493203	4.4083434811726885e-05	0.0052281227382800005	0.032918633810036	0.006738348342349001	0.15432385093408602	0.336885458676326
8100.0.	0.7284716362981001	15.88313089884086	0.000132507596518	7.18434831310922	8.068976721119256	0.9123344488584421	0.087665551141256	0.275643373811683	14.999159917390923	0.0008400826050870001	1.261527761123701e-06	5.763609633918425e-08	4.5136864655649803e-10	0.00029969093883000004	1.716829836523829e-07	1.0467072293852898e-06	0.10222525027068301	0.054329353675633005	0.7770488832020661	0.22295111679793303	0.395941487001778	0.6649530323039731	0.00037663679609500005	0.018828174211723	1.456943081475957	0.29995593841988505	4.4061579859174054e-05	0.006319234619097	0.033247476537080004	0.0069932452401180005	0.156950567996678	0.349629980283622
