[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[Xa_Va_l]	[V_Xa_l]	[IIa_f]	[V_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[APC_PS_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]
1174.5	0.0	0.0	0.0	1.75	0.0	0.0	0.0	7.6	0.0	0.1	0.0	142.85	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	66.0	0.0	0.0182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3	4721.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	170000.0	364.0	0.0	0.0
927.7861022944999	246.71389770550005	4.490602636844675e-36	4.087703483894631e-33	0.10939815434042245	1.640601845659414	2.4027233263350918e-20	3.850977357967095e-17	0.5210527538562034	7.078928353290042	0.006347972632200677	0.09362707921124189	83.69848328009043	59.15151535058747	2.8293743714540805e-12	1.5768359975236224e-10	1.2237771655299434e-42	1.6722110640177708e-40	7.326792949995872	108.67320705000417	1.4364459468348e-69	4.719066618734662e-66	12.03209785851914	53.96790214148086	0.01815615898995115	2.357899543216392e-05	1.8892853468622192e-05	1.348855164321268e-06	2.0305983745082468e-08	6.194593707425574e-19	1.7922351916477022e-29	1.6311757667382459e-13	9.27407584009801e-34	2.499359065388111e-37	7.430845442767207e-31	2.1914452983930467e-32	2.1304718052068486e-42	12.299999999999999	4721.0	8.239112140905659e-38	3.221825111136e-15	3.248929008339661e-24	6.546010764593695e-63	1.7776220813433563e-16	2.6426186669659935e-13	1.0993539694617688e-36	1.0	2.5313366243447442e-36	2.0478907835181475e-38	3.8744665629170575e-40	122268.0275263938	364.0	2.325236342594411e-39	8.342707538496583e-18
776.9362514844531	397.5637485155467	8.076307884308891e-31	3.8172089755527864e-28	0.015709334760037538	1.7342906652293946	6.004263423364609e-18	5.4112510237811905e-15	0.13535073189390684	7.4646037458536885	0.0010390832477728022	0.0989007115272486	58.019889750638264	84.83010260448418	1.4756266405381212e-10	4.366321266146166e-09	3.0203978381785256e-36	2.1245388857316236e-34	1.1515167443776626	114.84848325562236	1.1599087773668808e-59	2.2614595020053404e-56	11.559713340583393	54.44028665941663	0.018094272535683804	5.256488783827212e-05	4.552223681470598e-05	7.382951741321379e-06	2.573879218324869e-07	7.131244520570313e-17	1.396295474366067e-25	1.0562016042909898e-11	8.640656510095811e-29	7.038931248234287e-32	1.8623967274933374e-26	9.603870846242775e-28	9.99182766707431e-36	12.299999999999638	4721.0	1.6641424461443977e-32	3.605173607190105e-13	1.772970219703195e-21	1.5845536669376796e-53	1.9891359542629162e-14	1.3067973347317547e-11	3.0961970995142116e-31	1.0	5.0246249825104114e-31	1.217622002696692e-32	1.5046713693424492e-34	103901.94704701037	364.0	4.696530923298698e-34	9.335381066026746e-16
673.4649753135417	501.03502468645803	4.0025331502435183e-28	1.4469296755255811e-25	0.006687781614450004	1.7433122182880039	1.1825193974740555e-16	7.827196700560548e-14	0.10733330169790534	7.492594147631411	0.0005471587651860728	0.09935680635777187	45.084101343667285	97.76588168349633	1.2140003842696091e-09	2.524246069812216e-08	3.803087839297339e-33	2.099354029389901e-31	0.5720314181849413	115.42796858181507	7.010377670194114e-55	1.0507002312167556e-51	12.68249099451905	53.31750900548097	0.01803141454805905	7.908872518718901e-05	7.255054503196261e-05	1.6015652936314884e-05	9.305287846424452e-07	8.445593319965404e-16	1.6516660473613875e-23	9.746772176931666e-11	3.2700644101079116e-26	3.9510182373977954e-29	3.657799123854934e-24	2.524347472356507e-25	1.4136251614050915e-32	12.299999999995325	4721.0	8.616212514910389e-30	4.67173436915774e-12	5.396371369189455e-20	4.7884883154870054e-49	2.5776103520768744e-13	9.578718628061376e-11	1.7371337442989048e-28	1.0	2.575945168456221e-28	8.626991397102281e-30	1.0050750474591864e-31	92311.81673132112	364.0	2.4316613407551176e-31	1.2097199703621886e-14
598.9062200499824	575.5937799500174	3.016472169023974e-26	8.385052564524848e-24	0.006034007339391812	1.7439659922300468	8.939001152818434e-16	4.789155629498687e-13	0.11288938451016449	7.487011116117209	0.0005275082661998973	0.09934070628856126	38.22988503996988	104.62008747737666	4.893912442166695e-09	8.006356983191653e-08	7.453678750780699e-31	3.144562254743232e-29	0.5426529395324382	115.45734706046757	2.4084428761446265e-51	2.7427602968527633e-48	13.712752151153627	52.28724784884639	0.017968715527715357	0.00010438870556419163	9.949887420618936e-05	2.528686352119411e-05	2.110028988827281e-06	4.244766833475615e-15	4.1828478227613085e-22	4.3008187520156784e-10	1.890153501557715e-24	3.214780114163946e-27	1.241382952454616e-22	1.0298364693073194e-23	3.046885177480728e-30	12.299999999973712	4720.999999999999	7.024718075210868e-28	2.6282843235859125e-11	5.543775896348191e-19	8.89320069229858e-46	1.4501481736753034e-12	3.4558200993004505e-10	1.413361572436524e-26	1.0	2.0735513980002495e-26	9.379032023709226e-28	1.0679452695440572e-29	84271.09610856776	364.0	1.9825109169062347e-29	6.80581222939995e-14
543.442662893249	631.0573371067508	6.862226369504083e-25	1.5672543611119543e-22	0.006258639427575099	1.743741359279797	4.045269015036474e-15	1.8549742875232263e-12	0.12089716685800822	7.478976509971318	0.0005551446166583982	0.09927746579676046	34.565602845103	108.28435869239992	1.3585468727106751e-08	1.8625499098224197e-07	3.1919640299127767e-29	1.1200646746030602e-27	0.5692550267723794	115.43074497322762	7.4596064491171e-49	7.659910181099859e-46	14.575857810946758	51.424142189053256	0.0179062881130689	0.00012912969724510328	0.00012632179447115478	3.4472647944767235e-05	3.7877472563349377e-06	1.3743322519284227e-14	4.5055036896560485e-21	1.2907691905088164e-09	3.52587629406774e-23	7.958683173874593e-26	1.670572269935793e-21	1.5483710616156833e-22	1.5098186527354197e-28	12.299999999905149	4720.999999999995	1.6223178583242523e-26	9.48442990761328e-11	3.1753013683035453e-18	2.3200804500436358e-43	5.233017853712491e-12	8.70325196598489e-10	3.500813378703977e-25	1.0	4.713097491670375e-25	2.866825688719797e-26	2.986623226028405e-28	78448.10895406608	363.99999999999983	4.578493870336893e-28	2.455951574603655e-13
501.1806789625868	673.3193210374131	9.055285195474991e-24	1.7402654365406497e-21	0.00660351235575087	1.7433964845675323	1.345264336625862e-14	5.45923117617956e-12	0.12839353108193324	7.471453448129371	0.0005874445819853747	0.09920971509169142	32.65579537794928	110.19415493931263	3.0119768163013046e-08	3.599808714492422e-07	7.814955478926773e-28	2.2868537852788112e-26	0.6021230232237583	115.39787697677623	1.353474866618866e-46	1.051122733974291e-43	15.295177288278976	50.704822711721036	0.017844140658625975	0.00015355410209671606	0.00015301772354227278	4.335662075630182e-05	5.930894944445148e-06	3.428932454958097e-14	3.085664884677927e-20	3.071244702790602e-09	3.903420488851769e-22	1.0960296464908488e-24	1.3195503989923187e-20	1.3514442349898166e-21	3.955189837917137e-27	12.299999999738258	4720.999999999986	2.2742422315583546e-25	2.617381286463633e-10	1.2916776833532027e-17	2.2681481535532498e-41	1.4441389883213295e-11	1.7736444876346897e-09	4.823101726032084e-24	1.0	6.516418377772808e-24	4.818455350340251e-25	4.990616205801658e-27	74106.93591704567	363.9999999999995	6.41835017929641e-27	6.777610016748021e-13
468.32886352930643	706.1711364706936	8.311468608478916e-23	1.3546639124917753e-20	0.006922300752578331	1.7430776929604963	3.654952284950718e-14	1.3434445230290194e-11	0.13490661202570686	7.464913791134268	0.0006163935957006365	0.09914546728973547	31.733923303023204	111.11601560281792	5.754629751831705e-08	6.161066905838158e-07	1.4665459566213265e-26	3.56381353082016e-25	0.6318238928818254	115.36817610711817	1.2652961431271095e-44	7.882161409562463e-42	15.894311788884359	50.105688211115655	0.017782267196982008	0.00017773145955797429	0.00017959090313240895	5.1909886720444345e-05	8.500553535023002e-06	7.211043178217872e-14	1.5473846800299859e-19	6.273454793352918e-09	3.0247328638384803e-21	1.0724028551336443e-23	7.317858157284348e-20	8.135520417219462e-21	8.240242801464252e-26	12.299999999394407	4720.999999999967	2.299531247868658e-24	6.055885468016245e-10	4.1987390517513283e-17	1.2750943661900644e-39	3.341340720756496e-11	3.151571228647011e-09	4.7241831935960783e-23	1.0	6.463541095621907e-23	5.9650719105054575e-24	6.029338996195128e-26	70793.13678786583	363.99999999999864	6.489720660469059e-26	1.5681526862377295e-12
442.5653484203848	731.9346515796152	4.710906361343087e-22	6.88058665863115e-20	0.007210082316530556	1.7427899062245547	8.427905951232466e-14	2.864621189136941e-11	0.1405109668666586	7.459282977697794	0.0006419137745479529	0.09908479873737411	31.40516267758978	111.44476462708882	9.866787509459237e-08	9.667931606027086e-07	1.3212817300864172e-25	2.849129458502143e-24	0.6581866121363172	115.34181338786368	3.8163331547759816e-43	2.1461258563639925e-40	16.391064070051822	49.608935929948196	0.017720662159131866	0.00020168072611834273	0.00020604505952657738	6.014965732622441e-05	1.1462397762700632e-05	1.3418395850300422e-13	5.866904981130714e-19	1.1430184449935035e-08	1.530274499746575e-20	6.333540687287517e-23	2.977912707829422e-19	3.4683659818766466e-20	7.943304143864736e-25	12.299999998778306	4720.999999999934	1.3963501995629215e-23	1.2216880176410137e-09	1.1243150393006274e-16	3.06896138499961e-38	6.740692809866749e-11	5.082757651841551e-09	2.7932836819104934e-22	1.0	3.867711930866537e-22	4.1130905600464753e-23	4.107700627093107e-25	68236.81248430823	363.9999999999971	3.9407695580361133e-25	3.1635311751453796e-12
422.19509937464113	752.304900625359	1.9916898592400783e-21	2.68401313925656e-19	0.007457070575060761	1.7425429102360022	1.7224613790739018e-13	5.4907354291115585e-11	0.14525647459421528	7.454511124797986	0.00066364213874203	0.09902807074538747	31.421081209641997	111.42883428844813	1.562308832822754e-07	1.4231599055133472e-06	7.756090818747944e-25	1.5323214883940216e-23	0.6807126250530843	115.31928737494691	6.639030867841007e-42	3.4556244294695307e-39	16.80116659807652	49.198833401923494	0.01765931991530608	0.00022540289278036085	0.00023238380127053784	6.810892297589999e-05	1.478446743832848e-05	2.285339400853092e-13	1.8405304433089626e-18	1.9133857589381485e-08	5.94918876646092e-20	2.7497772551572515e-22	9.865495166684106e-19	1.1882612046254338e-19	4.894606804599874e-24	12.299999997772993	4720.999999999878	6.205659754689046e-23	2.2270018372275646e-09	2.616716262036273e-16	4.3194074972724705e-37	1.2287567063406983e-10	7.638975625447876e-09	1.2140825766605006e-21	1.0	1.6993421106103764e-21	1.9931950642991344e-22	1.987469372956351e-24	66245.14371533092	363.99999999999454	1.7513568628029937e-24	5.7667813336454476e-12
