	y	z
0	15.0	5.0
1	13.112744912421997	4.016748160628617
2	12.07586071130988	3.307561660156358
3	11.540046751073609	2.778478750869749
4	11.327638085789397	2.360939820062131
5	11.342930536251583	2.0124859719991286
6	11.532005223681978	1.7092547885017813
7	11.864050315540217	1.4393937144185611
8	12.319198428961055	1.1984071951444468
9	12.883800050869533	0.9853740634406387
10	13.546146269736827	0.8003449673807791
11	14.296102002980176	0.6429348562172504
12	15.123641367163417	0.5117079679956236
13	16.018973826247603	0.40424850096826404
14	16.973027894942575	0.31749197277935903
15	17.977409179353568	0.24824668626949187
16	19.02441674351176	0.1934437131191611
17	20.107318931688457	0.15035268514423658
18	21.220291687973592	0.11664149414711371
19	22.358270612846763	0.09036092566205992
20	23.516948204322567	0.06992547723921967
21	24.692708351949918	0.054068817041106505
22	25.882501877998873	0.0417831527269027
23	27.083781592823975	0.03227363349469713
24	28.294440814252976	0.024919658375986958
25	29.51273469074159	0.019236380030362044
26	30.737227418752866	0.01484658427506731
27	31.966742186017456	0.011456675779589968
28	33.20031656606064	0.008839219011772008
29	34.437163084657776	0.006819105578474602
30	35.676642745236386	0.0052600343078574845
31	36.91824326098487	0.004057284241865172
32	38.161541964129796	0.0031295806144006353
33	39.406199456279175	0.0024132873851531703
34	40.65195104189905	0.001861315963456057
35	41.89856971252412	0.0014357911569942948
36	43.14588170729455	0.001106537572251655
37	44.393755007693535	0.0008538194152447103
38	45.64205910085842	0.0006586683768014087
39	46.890718161161445	0.0005067012805583854
40	48.13966817677606	0.00039279100153762054
41	49.388829499957076	0.00030316802199026435
42	50.638179960464306	0.00023306922831394886
43	51.8876587674702	0.0001810549992459013
44	53.137227970789645	0.00013848427937990435
45	54.386908162787506	0.0001062443756206583
46	55.636653130751824	8.243835846528744e-05
47	56.88644523214534	6.309058245604789e-05
48	58.13628806632314	4.847332295916439e-05
49	59.38616332660588	3.751037971399521e-05
50	60.63606385378463	2.8880555209263186e-05
51	61.885985652227355	2.223608368963598e-05
52	63.13592419237193	1.712024164288616e-05
53	64.38587591472417	1.318136686250061e-05
54	65.63584180297468	1.0461567238208006e-05
55	66.88581424591477	8.302951542574203e-06
56	68.13579199092759	6.589732171051903e-06
57	69.38577402324503	5.23001077153405e-06
58	70.63575952112738	4.150849691298859e-06
59	71.88574781941026	3.2943601448487914e-06
60	73.13573837987647	2.614597386091163e-06
61	74.3857307671882	2.075096418293724e-06
62	75.63572462934636	1.646916108242611e-06
63	76.88571968183372	1.307086824638607e-06
64	78.13571569475357	1.037378354223057e-06
65	79.3857124824027	8.233220210437943e-07
66	80.63570989482193	6.5343456453097e-07
67	81.88570781095186	5.186021509452409e-07
68	83.13570613309133	4.1159148004459217e-07
69	84.38570478241222	3.266617647268606e-07
70	85.63570369533069	2.5925677128580167e-07
71	86.88570282057246	2.057604017776329e-07
72	88.13570211680002	1.6330270803443206e-07
73	89.38570155069507	1.2960593180684175e-07
74	90.6357010954091	1.0286231241010151e-07
75	91.88570072931208	8.163710720748552e-08
76	93.13570043498196	6.479162267030116e-08
77	94.38570019838907	5.1422127131009924e-08
78	95.63570000823795	4.081136826170493e-08
79	96.88569985543626	3.2390094454526056e-08
80	98.1356997326666	2.5706515918114613e-08
81	99.38569963404109	2.0402067217901904e-08
82	100.63569955482303	1.6192171022661975e-08
83	101.88569949120244	1.2850971106970516e-08
84	103.13569944011539	1.0199215589757274e-08
85	104.38569939909827	8.094640384700387e-09
86	105.63569936617053	6.424336963908153e-09
87	106.88569933974023	5.098694986945703e-09
88	108.1356993185279	4.046594833082042e-09
89	109.38569930150551	3.2115921277581878e-09
90	110.6356992878471	2.5488895716994076e-09
91	111.88569927688918	2.0229336176271974e-09
92	113.13569926809885	1.6055070609439335e-09
93	114.3856992610481	1.2742152153281354e-09
94	115.63569925539332	1.0112844591101686e-09
95	116.88569925085862	8.026086963281612e-10
96	118.13569924722253	6.369925764971283e-10
97	119.38569924430726	5.055508728679788e-10
98	120.63569924197017	4.0123179658864235e-10
99	121.88569924009678	3.184386731429338e-10
100	123.13569923859524	2.5272968443227126e-10
