	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	1200.0	0.0	0.0	0.0	1000.0	0.0	0.0	300.0	0.0	10.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1200.0	0.0	0.0
1	614.8841590396174	2.9648884696689213	0.1313780737683666	1.656988315739993	15.692747653301787	0.3094722949662913	430.9984603579553	57.54238664909786	3.6888358184278895	6.311164181572109	0.8695383372527934	2.6998240345431737	3.001802829150313	0.32488569970582015	0.18556712665658928	550.831878551675	0.31572926385834776	0.05902297762482909	77.31279110805002	18.4411154840636	31.356271934889516	1.8409775540508317	0.00987807445622986	0.5663820189494762	455.0405596478699	22.18201019078092	197.14473544660865
2	513.2242238868491	2.965683937890407	0.19935960636640251	7.5418390460894	18.811428326307606	0.3705222847539106	399.83373674669144	11.962686706219404	1.075967043291699	8.924032956708304	1.6934508944663174	9.956199179603306	3.7981379836391533	6.9830052403649345	0.5453768801826497	565.9140914756114	1.523367318673651	0.07483396295116072	80.31704597412907	12.593163866140454	99.489895444732	4.39027105102926	0.08724777422268426	9.365888247009185	358.79017873074497	33.625281890364896	238.8500899931509
3	427.0710331758934	3.3261627477150126	0.2596478974678365	17.0571774864535	21.67165792311058	0.47835548363104996	384.99657634748155	10.739718536040213	0.9681879276244377	9.031812072375564	2.1845853168812805	19.392530126019278	4.210697442719025	24.817227579069055	0.8502508450680607	550.1287543351873	3.3177639927278504	0.09301730194637364	75.74342267386565	14.450513271859688	162.5933929177026	5.919611657978021	0.22932340940120655	28.390406079700817	300.16290223902786	39.04761967356706	232.34972737655946
4	352.6877618876483	3.9055404049899867	0.3421423570980373	30.46892630703969	24.484724485753596	0.634521901919142	370.52811030582956	13.12382343871308	1.1578214748962863	8.842178525103716	2.6290211026711297	30.545949734531575	4.51172345229376	53.41647610040861	1.1417166023418608	519.3255242967086	5.621452271913764	0.11702879886422117	69.37754061082612	17.743233763430847	212.27942368798386	7.022970892007184	0.4286965512740739	53.697429981627934	254.56784826416995	43.821139059631385	221.18281880355926
5	291.247477643039	4.640463885470502	0.4478222055668639	47.507741103530954	27.002127384725195	0.8318149111732595	354.32750624698537	15.820491644199647	1.3638119322237843	8.636188067776214	3.0250577643860974	43.07615158985631	4.709448761061237	90.56590740455633	1.401073233849008	478.363829715181	8.295915434355301	0.14520600868270972	62.80573099504476	21.018641036469706	247.72188553977577	7.804982422423539	0.6720115298726554	82.22283251130324	219.47488201989944	48.27130688736834	210.0528685297856
6	241.88860436028926	5.456892325878805	0.5702096348998211	67.07083972268435	28.989385168205086	1.050910013905283	336.79933245837344	18.332119562991853	1.5474418710761781	8.45255812892382	3.3466313528566536	56.534483138341514	4.809108976709958	133.22294001836158	1.6083686775644581	431.2582239409068	11.138245102294448	0.17447162748942216	56.684448196160254	23.84709474448906	270.37205700342844	8.337424616901103	0.9422692236415506	112.37011215890729	193.11439774101655	52.26505902180068	200.09144381188574
7	202.2338381377448	6.2900259857159	0.7012167603696643	87.81792837261028	30.349327468928795	1.2691320339692234	318.7696882437752	20.44926032521785	1.696396017101789	8.303603982898206	3.5877615725102814	70.60082679517345	4.830538775722276	178.47379711885364	1.7520172468736315	381.56810951499057	13.989212685710386	0.20212415093226518	51.33575210024518	26.054610714879402	282.53958159794075	8.668338285383207	1.2235425737703267	143.5407755244439	173.50710166029478	55.75688757042888	191.7538670394921
8	169.83035106371784	7.100319508408667	0.8345078761798704	108.69393122825234	31.09997656740158	1.4690173712612502	300.9512845777655	22.094959771835136	1.8086829712663672	8.191317028733632	3.756393292650268	85.18140488151734	4.795837563457307	224.01687285822175	1.829301384066117	331.9396160130324	16.77172477396016	0.2266347332935249	46.82060032802819	27.62880930861031	286.45278470161566	8.826617591072816	1.5032963852070838	175.60116000306672	158.89799736560906	58.78015051055754	185.0964962689005
9	142.75970241058414	7.871223987315507	0.966402930738871	129.08178527900156	31.318631210001318	1.640836311988846	283.76453259193823	23.27820481230061	1.887617753804857	8.112382246195144	3.864878387158014	100.37205338488585	4.722522484749235	268.18957885035223	1.844081937664398	284.1605538190546	19.472345058881107	0.2474963921534714	43.05255868413103	28.640198992926926	283.8769323118136	8.831072368849838	1.7723773862757142	208.56570091540584	147.92006780086498	61.40130924306056	179.96138788001014
