	AcCoA	AcP	Acs	HOAc	LacI	OAc	Pta
0	0.001	0.1	0.0	0.0	0.0	0.0	0.0
1	0.002119814399451553	1.4304941626479595	0.06944756467603322	2.485713166106096e-05	0.0034723782338016602	1.1448675266892605	5.205697416997561
2	0.0001116075003741391	2.8056688479425054	0.4401891930152069	9.371559059615994e-05	0.02200945965076035	2.2616476380974393	3.9973042990111045
3	0.00030347274170187954	4.371084578255987	1.329584693874563	0.00018873381683564392	0.06647923469372816	3.1805151147423887	2.9671056839331595
4	0.0011922046705840292	6.174199179566578	2.879875702087189	0.0002928450709840086	0.14399378510435948	3.8284376348860447	2.198299984474347
5	0.0017343687634027002	8.244837363233701	5.0993958232257	0.00039173364625105854	0.2549697911612851	4.209774065351885	1.6289448681748895
6	0.0032031851600613924	10.392750631206733	7.801710502693039	0.0004746670689107565	0.3900855251346521	4.286813743688005	1.2071166415300152
7	0.008487285929611392	12.603529952073638	10.712457769907777	0.000536438865914452	0.5356228884953885	4.249264195623496	0.8942942841888454
8	0.015748493633679042	14.65541027427514	13.564936385383776	0.0005778617153342464	0.6782468192691885	4.102441353385795	0.662954893803745
9	0.028484058468277094	16.34656210678473	16.16536921699947	0.0005994802829878303	0.8082684608499731	3.8195093192189	0.49118337069791
10	0.056604814368546086	17.35674411820717	18.3841781985618	0.0005978072860175516	0.9192089099280897	3.2539283049994143	0.3639065036143566
11	0.12181502854067237	16.847966927558144	20.08835925423135	0.0005575205688170854	1.0044179627115672	1.9423741459048627	0.2695956434783888
12	0.16568304313924237	12.898883344389525	20.86455749234538	0.00045378025753898605	1.0432278746172685	0.3173837277203639	0.19972944488902608
13	0.12023943739484098	8.700196356408922	19.98169209500825	0.0003440447609425543	0.9990846047504128	0.1162204131824306	0.1479711983252952
14	0.09572918337397303	5.915078244006167	17.711827506572163	0.00025875326327746485	0.8855913753286082	0.07045057413143789	0.1096541845275226
15	0.08056523007014653	4.070387403436282	14.788844814095187	0.00019425801056985887	0.739442240704759	0.051334777483999124	0.08124651077065198
16	0.070618779645687	2.8403037564815503	11.848747497384519	0.00014590242066681085	0.5924373748692259	0.04182176466862055	0.06020874885934483
17	0.06373696943687164	2.0120667483892816	9.243993412665738	0.0001097638836465347	0.4621996706332869	0.03660889123802027	0.0446353278172685
18	0.05981959688615537	1.4471675754465478	7.092135990499179	8.281937883126414e-05	0.354606799524959	0.03237759561082127	0.033119813031388626
19	0.05669304197542163	1.0536158598277083	5.382996871938523	6.273161541892272e-05	0.2691498435969262	0.03125774887335395	0.02462795244800905
20	0.0539509011585169	0.7774058723799524	4.0580174998887335	4.778301074875089e-05	0.20290087499443674	0.029513151855060538	0.0184063993293119
21	0.05347086459174619	0.5862390764982263	3.0451741553789335	3.668145704725194e-05	0.15225870776894673	0.02754845468586669	0.013922855537600816
22	0.050049013818178285	0.46312832916814306	2.278337307541072	2.8470351357296526e-05	0.1139168653770537	0.03420935398623747	0.010826251788845956
23	0.05105317665985384	0.37196582027057185	1.702247813121762	2.2476498681486712e-05	0.08511239065608818	0.03266181391482673	0.008936847093101125
24	0.04977269491508111	0.34175587511757016	1.2716003965349316	1.8229710725965488e-05	0.06358001982674666	0.04118427652179486	0.00826448762595065
25	0.04801917340651042	0.37337557385096676	0.9524625627691762	1.5764428925696322e-05	0.04762312813845888	0.0645703400483907	0.009063516399113389
26	0.04401392000348251	0.498833771324927	0.7214820145805811	1.5805602885626566e-05	0.03607410072902912	0.1345915300637525	0.011897335827507708
27	0.03559703773145076	0.7812768550528769	0.5694224234404218	2.1289162546002485e-05	0.028471121172021135	0.33132427362261685	0.017500052362706103
28	0.029645370327604115	1.2852368165949661	0.5152158470382127	4.071337747951942e-05	0.025760792351910672	0.8180572035748711	0.025242498974222885
29	0.024945943057131152	1.9710422312569005	0.6127610575361618	7.873393594628584e-05	0.030638052876808115	1.4011765455179848	0.030115286222340824
30	0.03412474716917305	2.5819278291844188	0.8929205223354627	0.0001299395289349828	0.044646026116773145	1.8468496222289374	0.02878031171703263
