	s1	s16	s17	s19	s2	s3	s4	s42	s45	s5
10	3.5743916983701116e-21	7.112693471630906e-06	2.887306524826548e-06	7.648626222421701e-07	4.125212173224323e-22	5.235300777111977e-06	-3.338692550181289e-23	2.1125300722767506e-06	3.5425451642286794e-15	1.6339935416011448e-10
11	1.184813935062241e-21	7.112693471529314e-06	2.8873065246465913e-06	6.207299700347752e-07	1.367395988037458e-22	5.379433429319377e-06	8.219366918483667e-23	2.112530072175158e-06	3.824094316578616e-15	1.633993541601143e-10
12	2.198459429101436e-21	7.1126934714317855e-06	2.887306524473834e-06	5.037580737053776e-07	2.5372461568544117e-22	5.496405325648772e-06	-6.588590526513494e-22	2.1125300720776296e-06	4.0943816734655825e-15	1.6339935416011448e-10
13	2.506719081708769e-21	7.112693471338134e-06	2.8873065243080094e-06	4.088286496622215e-07	2.8930092008728203e-22	5.591334749691881e-06	-4.8897712864249605e-20	2.112530071984027e-06	4.353857700013399e-15	1.633993541601096e-10
14	2.494661313256422e-22	7.1126934712482825e-06	2.887306524148764e-06	3.3178799709990936e-07	2.87909330232362e-23	5.668375402254244e-06	-1.7283128981780524e-21	2.112530071894129e-06	4.602954842733005e-15	1.6339935416018603e-10
15	4.335661704883424e-22	7.1126934711623485e-06	2.8873065239955656e-06	2.6926505503531485e-07	5.003795316830765e-23	5.73089834431944e-06	6.017731316984949e-19	2.1125300718075888e-06	4.8420882508970856e-15	1.6339935416057832e-10
16	1.4143298283898016e-23	7.112693471083632e-06	2.887306523844715e-06	2.1852404917093286e-07	1.6322815275723608e-24	5.781639350191916e-06	8.691425817883799e-18	2.112530071720778e-06	5.071656467902624e-15	1.633993541639383e-10
17	-1.1271677554350293e-22	7.112693471006443e-06	2.88730652370152e-06	1.77344844415996e-07	-1.3008665321610685e-23	5.822818554948965e-06	1.0791724963643283e-17	2.1125300716414754e-06	5.292042095311091e-15	1.6339935417629003e-10
18	-1.0214062370896325e-23	7.112693470847975e-06	2.887306523648415e-06	1.4392554699094817e-07	-1.1788068676284974e-24	5.856237852219626e-06	-1.4350379117568025e-16	2.112530071637396e-06	5.5036124312935345e-15	1.6339935408564034e-10
19	-4.0287244056118555e-26	7.11269347085328e-06	2.8873065234400013e-06	1.1680385857437651e-07	-4.6495585910447894e-27	5.883359540786333e-06	6.5836583133904355e-18	2.1125300714925654e-06	5.70672008219921e-15	1.6339935413515483e-10
20	3.072930815942495e-26	7.112693470781773e-06	2.887306523316523e-06	9.479304083357737e-08	3.5464752115354095e-27	5.9053703585245206e-06	3.945453219127734e-18	2.1125300714236728e-06	5.901703550351848e-15	1.6339935416024947e-10
21	2.756965664061947e-26	7.112693470714361e-06	2.8873065231967513e-06	7.693001140954767e-08	3.1818193005503445e-27	5.92323338794808e-06	3.4779841624214326e-18	2.112530071356731e-06	6.088887797825371e-15	1.6339935415736287e-10
22	1.8577679574352307e-25	7.112693470639185e-06	2.8873065230922312e-06	6.243313537786018e-08	2.1440534928199827e-26	5.937730263959709e-06	-1.6574508302901418e-17	2.1125300713016136e-06	6.26858478892869e-15	1.6339935415062489e-10
23	-1.6840919638654833e-27	7.112693470578237e-06	2.8873065229806694e-06	5.066807590000262e-08	-1.9436137028127085e-28	5.94949532344094e-06	-1.3197329634045424e-17	2.112530071237292e-06	6.4410940095342526e-15	1.6339935414739242e-10
24	3.788201686741282e-29	7.112693470516616e-06	2.8873065228766804e-06	4.112005787550782e-08	4.3719706919838495e-30	5.959043341461377e-06	-1.72376657693943e-17	2.112530071179731e-06	6.606702965859288e-15	1.633993541277109e-10
25	-5.70902198486565e-29	7.11269347044532e-06	2.8873065227889934e-06	3.337129254975993e-08	-6.588793051159785e-30	5.966792106756784e-06	-4.7570133872601227e-17	2.1125300711387737e-06	6.765687664356013e-15	1.6339935412032193e-10
26	7.99409069698085e-30	7.112693470404422e-06	2.8873065226772664e-06	2.708272442245838e-08	9.225995315418942e-31	5.973080674914981e-06	-1.6637836503784786e-17	2.1125300710669817e-06	6.918313071339951e-15	1.633993540820453e-10
27	3.601599659197761e-28	7.112693470374779e-06	2.8873065225603894e-06	2.197919013588973e-08	4.1566128912182643e-29	5.978184209245198e-06	2.7026190016030628e-17	2.1125300709936905e-06	7.064833554592313e-15	1.6339935406608067e-10
28	-2.4156773694704924e-29	7.112693470322792e-06	2.8873065224717165e-06	1.7837378974765126e-08	-2.7879377933991413e-30	5.982326020406797e-06	2.7475578447848847e-17	2.1125300709412295e-06	7.205493307369031e-15	1.6339935409081e-10
29	-5.0333598862042804e-30	7.112693470274289e-06	2.887306522385189e-06	1.447605648981112e-08	-5.809010132359108e-31	5.985687342892225e-06	2.792821974791305e-17	2.1125300708922507e-06	7.340526755510414e-15	1.6339935411108736e-10
30	-3.2918419949171006e-30	7.112693470225161e-06	2.8873065223046854e-06	1.1748149197026587e-08	-3.799121029805201e-31	5.9884152501802894e-06	2.3189255068741896e-17	2.112530070847843e-06	7.470158947700695e-15	1.6339935413015798e-10
31	3.711179888793542e-30	7.112693470176488e-06	2.887306522228911e-06	9.534300985239066e-09	4.283079680924015e-31	5.990629098384506e-06	1.5600139116886292e-17	2.112530070806743e-06	7.594605930454816e-15	1.63399354146511e-10
32	-7.211692849200862e-31	7.112693470120796e-06	2.8873065221651333e-06	7.737632607377733e-09	-8.323028263461663e-32	5.992425766736917e-06	-9.849407265858216e-18	2.112530070776501e-06	7.714075109608718e-15	1.6339935414601258e-10
33	1.0095063911637298e-30	7.11269347007827e-06	2.887306522092969e-06	6.279532508094248e-09	1.1650732223512842e-31	5.993883866833874e-06	-1.216743944538742e-17	2.1125300707363013e-06	7.828765594131477e-15	1.6339935413815705e-10
34	3.1091115407186743e-31	7.11269347004061e-06	2.8873065220205266e-06	5.096202805069097e-09	3.588231481142169e-32	5.995067196541594e-06	-7.463750762656756e-18	2.1125300706939467e-06	7.938868528591127e-15	1.6339935412841796e-10
35	-4.409153658491742e-31	7.112693470003053e-06	2.8873065219523858e-06	4.135861885360567e-09	-5.088612518412716e-32	5.99602753746202e-06	-6.7412043470234994e-18	2.1125300706556722e-06	8.044567412503259e-15	1.6339935412242141e-10
36	6.0143565406054484e-33	7.112693469966796e-06	2.887306521887172e-06	3.3564898914934183e-09	6.94118015424503e-34	5.996806909456543e-06	-6.0799263475292674e-18	2.1125300706187594e-06	8.14603840517005e-15	1.6339935411697128e-10
37	6.756629505395727e-33	7.112693469931768e-06	2.8873065218247874e-06	2.72398354843422e-09	7.797839108331941e-34	5.9974394157999564e-06	-5.720556160885002e-18	2.1125300705833767e-06	8.243450619898797e-15	1.6339935411212242e-10
38	-2.9144879884489513e-33	7.1126934698982586e-06	2.8873065217647802e-06	2.2106680375399695e-09	-3.3636160311928885e-34	5.9979527313112395e-06	-5.3269531717428176e-18	2.1125300705494784e-06	8.336966405249398e-15	1.633993541074431e-10
39	-7.434876662991875e-36	7.112693469866017e-06	2.8873065217072472e-06	1.7940837908580216e-09	-8.580603608952627e-37	5.998369315558216e-06	-5.028005889864892e-18	2.1125300705169422e-06	8.426741615706108e-15	1.6339935410305055e-10
40	4.553791387979545e-35	7.112693469835032e-06	2.887306521652049e-06	1.4560020123425294e-09	5.2555391178173606e-36	5.9987073973369585e-06	-4.797758546715426e-18	2.1125300704857303e-06	8.51292587211175e-15	1.6339935409888376e-10
41	-3.62338906204753e-35	7.1126934698052645e-06	2.887306521599079e-06	1.181629603171571e-09	-4.181759135810709e-36	5.9989817697463105e-06	-4.613032058558157e-18	2.1125300704557826e-06	8.595662810386248e-15	1.6339935409488602e-10
42	2.663844639873213e-35	7.112693469776645e-06	2.8873065215482714e-06	9.589601841045975e-10	3.074368020554192e-36	5.9992044391655126e-06	-4.474197182525238e-18	2.112530070427028e-06	8.675090321427432e-15	1.6339935409103324e-10
43	-2.4240340495663303e-35	7.11269346974921e-06	2.8873065214994556e-06	7.782515109867384e-10	-2.7975778933944505e-36	5.9993851478387415e-06	-4.35861198305609e-18	2.112530070399481e-06	8.751340780110485e-15	1.6339935408728053e-10
44	7.495204044370807e-36	7.112693469722854e-06	2.8873065214526113e-06	6.315955234693802e-10	8.65016460654041e-37	5.999531803826344e-06	-4.2693811084510425e-18	2.1125300703730402e-06	8.824541266908043e-15	1.6339935408361886e-10
45	4.04351386732233e-37	7.112693469697518e-06	2.887306521407676e-06	5.125760900901038e-10	4.6668194667453595e-38	5.999650823259795e-06	-4.1963319531619896e-18	2.1125300703476343e-06	8.894813778447672e-15	1.6339935408002394e-10
46	6.330617757828994e-37	7.112693469673201e-06	2.8873065213645305e-06	4.1598532105157157e-10	7.306513929293872e-38	5.99974741402889e-06	-4.1362693980326525e-18	2.1125300703232614e-06	8.962275431944661e-15	1.6339935407648373e-10
47	-1.8783830943483347e-37	7.112693469649858e-06	2.88730652132311e-06	3.3759589583421223e-10	-2.1676194653885132e-38	5.999825803454152e-06	-4.088410215791696e-18	2.1125300702998735e-06	9.02703866052326e-15	1.6339935407299086e-10
48	-1.0115661666514323e-36	7.1126934696274435e-06	2.887306521283352e-06	2.7397768601514003e-10	-1.167458756898076e-37	5.999889421664007e-06	-4.049246163344845e-18	2.1125300702774237e-06	9.089211400367794e-15	1.633993540695342e-10
49	2.5469558614474846e-37	7.112693469605925e-06	2.8873065212451852e-06	2.2234902146911572e-10	2.9383748774009814e-38	5.999941050328583e-06	-4.017100051439965e-18	2.112530070255876e-06	9.148897266573413e-15	1.633993540661083e-10
50	9.896965422395377e-38	7.112693469585259e-06	2.887306521208553e-06	1.8044925109776078e-10	1.142148981800802e-38	5.999982950098977e-06	-3.990559997784387e-18	2.112530070235186e-06	9.206195734550577e-15	1.6339935406270714e-10
51	1.709926912272597e-38	7.112693469565437e-06	2.8873065211733674e-06	1.4644554885933104e-10	1.9225851063609092e-39	6.000016953801234e-06	-3.968516535142729e-18	2.1125300702153464e-06	9.261202298061519e-15	1.6339935405932684e-10
52	-5.7719234637480953e-39	7.112693469546372e-06	2.8873065211396255e-06	1.1884885183192072e-10	-6.688518238501814e-40	6.000044550498276e-06	-3.950081417494803e-18	2.112530070196267e-06	9.31400863337848e-15	1.6339935405596316e-10
53	1.4441049666674439e-37	7.112693469528015e-06	2.887306521107289e-06	9.645256335636497e-11	1.6835776474182293e-38	6.000066946786763e-06	-3.934553933579801e-18	2.112530070177897e-06	9.36470274764489e-15	1.63399354052614e-10
54	-1.4332308678022278e-38	7.11269346951054e-06	2.8873065210760976e-06	7.8276361554237e-11	-1.6740206964185254e-39	6.000085122988574e-06	-3.921369171088079e-18	2.112530070160412e-06	9.413369129257162e-15	1.6339935404927699e-10
55	2.208876624296561e-37	7.112693469493534e-06	2.8873065210463858e-06	6.35256538194844e-11	2.577522141549085e-38	6.000099873696316e-06	-3.91007519765078e-18	2.112530070143397e-06	9.46008888395057e-15	1.6339935404595025e-10
56	-3.322564013210644e-38	7.112693469477531e-06	2.887306521017537e-06	5.1554827386850304e-11	-3.8790951389836206e-39	6.000111844522755e-06	-3.900309517419426e-18	2.1125300701273884e-06	9.504939875794618e-15	1.6339935404263253e-10
57	4.1547790077077157e-38	7.112693469461291e-06	2.8873065209907196e-06	4.183951421093415e-11	5.8550799386996033e-39	6.000121559835936e-06	-3.8917782916830865e-18	2.1125300701111436e-06	9.547996856560764e-15	1.633993540393225e-10
58	9.268140635957294e-38	7.1126934694469535e-06	2.8873065209637225e-06	3.395506734083309e-11	1.0893659601786606e-38	6.000129444282811e-06	-3.884246715618553e-18	2.112530070096802e-06	9.589331583976732e-15	1.633993540360193e-10
59	2.1622400602649485e-37	7.11269346943223e-06	2.8873065209387643e-06	2.755648474557115e-11	2.5903720145498536e-38	6.000135842865409e-06	-3.87752436886235e-18	2.1125300700820755e-06	9.629012946708215e-15	1.6339935403272215e-10
60	1.16027370863373e-36	7.1126934694199424e-06	2.8873065209129586e-06	2.23637231928991e-11	1.3271786967602143e-37	6.000141035626965e-06	-3.8714571185631925e-18	2.112530070069784e-06	9.667107078453634e-15	1.6339935402943034e-10
61	2.70568747181877e-36	7.112693469408069e-06	2.8873065208882625e-06	1.8149702415847963e-11	3.0940048997451034e-37	6.000145249647744e-06	-3.8659203179140215e-18	2.112530070057908e-06	9.703677466777007e-15	1.6339935402614323e-10
62	1.6768185349726568e-36	7.112693469394176e-06	2.8873065208670486e-06	1.4729967806777845e-11	1.922256486306404e-37	6.0001486693823555e-06	-3.860814177665512e-18	2.1125300700440124e-06	9.738785061105e-15	1.6339935402286058e-10
63	2.356537476141544e-38	7.11269346938107e-06	2.8873065208464504e-06	1.1954619657105725e-11	2.578419170940334e-39	6.000151444730507e-06	-3.856058307063987e-18	2.112530070030906e-06	9.772488373665339e-15	1.6339935401958231e-10
64	-4.896612384653789e-38	7.112693469369309e-06	2.8873065208258557e-06	9.70209335918324e-12	-5.67012055993074e-39	6.000153697256807e-06	-3.851586851534684e-18	2.112530070019144e-06	9.804843575199704e-15	1.6339935401630813e-10
65	1.5538373512584458e-37	7.112693469358089e-06	2.8873065208060156e-06	7.873927753714125e-12	1.7929537606581937e-38	6.000155525422414e-06	-3.8473459014507034e-18	2.112530070007922e-06	9.835904588635164e-15	1.6339935401303769e-10
66	-3.401303516778177e-38	7.112693469347318e-06	2.8873065207869675e-06	6.390261979727459e-12	-3.919527423831034e-39	6.000157009088189e-06	-3.8432919783319194e-18	2.1125300699971507e-06	9.865723180133223e-15	1.6339935400977074e-10
67	-6.018013749996857e-38	7.112693469336997e-06	2.887306520768663e-06	5.186199769096499e-12	-6.946301231555153e-39	6.0001582131504e-06	-3.839390261214908e-18	2.1125300699868288e-06	9.89434904586025e-15	1.6339935400650712e-10
68	3.389717787457745e-38	7.1126934693270805e-06	2.8873065207510982e-06	4.209013171633138e-12	3.911629162481835e-39	6.000159190336997e-06	-3.835612623379358e-18	2.1125300699769125e-06	9.921829894401732e-15	1.633993540032468e-10
69	1.144697970144319e-38	7.112693469317561e-06	2.8873065207342368e-06	3.415928491725581e-12	1.3213004122116562e-39	6.0001599834216775e-06	-3.831936114328829e-18	2.112530069967392e-06	9.948211525831537e-15	1.6339935399998964e-10
70	-1.7902076694314754e-38	7.112693469308422e-06	2.8873065207180487e-06	2.7722703067678492e-12	-2.0661526510810475e-39	6.0001606270798635e-06	-3.828342030569618e-18	2.1125300699582533e-06	9.973537908054864e-15	1.6339935399673556e-10
71	2.5939597706297006e-39	7.112693469299649e-06	2.887306520702508e-06	2.2499019576846527e-12	2.9936435088911237e-40	6.0001611494482136e-06	-3.8248152506015116e-18	2.11253006994948e-06	9.997851250309955e-15	1.633993539934845e-10
72	6.451948671533241e-39	7.112693469291227e-06	2.8873065206875894e-06	1.825969738034933e-12	7.446331406746348e-40	6.000161573380434e-06	-3.821343583054873e-18	2.112530069941058e-06	1.0021192073599854e-14	1.6339935399023643e-10
73	-3.5849976421603984e-39	7.112693469283142e-06	2.8873065206732673e-06	1.4819158729375765e-12	-4.137496890104951e-40	6.000161917434299e-06	-3.817917151119335e-18	2.1125300699329727e-06	1.0043599278146197e-14	1.6339935398699127e-10
74	-1.262357087776093e-39	7.112693469275381e-06	2.8873065206595183e-06	1.2026851219087368e-12	-1.4568862340637014e-40	6.00016219666505e-06	-3.8145279162926476e-18	2.1125300699252105e-06	1.006511020814434e-14	1.63399353983749e-10
75	1.967612317384505e-39	7.11269346926793e-06	2.8873065206463194e-06	9.7606681798478e-13	2.2708302600910724e-40	6.000162423283354e-06	-3.81116934528071e-18	2.1125300699177587e-06	1.0085760714009983e-14	1.6339935398050964e-10
76	-2.5037995277219455e-40	7.1126934692607765e-06	2.887306520633648e-06	7.92151145973574e-13	-2.8896669631105547e-41	6.000162607199026e-06	-3.807836149765922e-18	2.1125300699106055e-06	1.0105585212170373e-14	1.6339935397727308e-10
77	-7.127790413812888e-40	7.11269346925391e-06	2.8873065206214835e-06	6.428914261456925e-13	-8.226191859241451e-41	6.000162756458746e-06	-3.804524052996234e-18	2.1125300699037386e-06	1.0124616742436765e-14	1.6339935397403935e-10
78	3.821712182755104e-40	7.112693469247317e-06	2.8873065206098063e-06	5.217554838165057e-13	4.4106471258341605e-41	6.000162877594689e-06	-3.8012295868611766e-18	2.1125300698971458e-06	1.0142887023053199e-14	1.6339935397080844e-10
79	1.4427137852859593e-40	7.112693469240989e-06	2.8873065205985954e-06	4.2344347956760046e-13	1.6650372120139827e-41	6.000162975906693e-06	-3.797949933185933e-18	2.1125300698908167e-06	1.0160426503545108e-14	1.633993539675803e-10
80	-2.139143332707428e-40	7.112693469234913e-06	2.887306520587833e-06	3.4365570210609167e-13	-2.46878895628849e-41	6.0001630556944705e-06	-3.79468280462551e-18	2.112530069884741e-06	1.0177264415469388e-14	1.6339935396435495e-10
81	2.423322613770003e-41	7.1126934692290805e-06	2.8873065205775014e-06	2.789024150488986e-13	2.7967616045077138e-42	6.0001631204477575e-06	-3.791426347620753e-18	2.1125300698789083e-06	1.0193428821140017e-14	1.6339935396113239e-10
82	7.866702177246865e-41	7.112693469223482e-06	2.887306520567583e-06	2.2635055391200465e-13	9.078975024370865e-42	6.000163172999619e-06	-3.788179060264411e-18	2.1125300698733086e-06	1.0208946660399186e-14	1.6339935395791256e-10
83	-4.0762446153446066e-41	7.112693469218106e-06	2.887306520558061e-06	1.83700624094348e-13	-4.704401302996051e-42	6.000163215649549e-06	-3.7849397241793585e-18	2.1125300698679333e-06	1.0223843795512497e-14	1.633993539546955e-10
84	-1.6470278951053632e-41	7.112693469212946e-06	2.8873065205489204e-06	1.4908678081905262e-13	-1.900837999533973e-42	6.0001632502633926e-06	-3.7817073502532305e-18	2.112530069862773e-06	1.0238145054269047e-14	1.6339935395148118e-10
85	2.3240811270191716e-41	7.112693469207992e-06	2.8873065205401455e-06	1.2099503168107666e-13	2.6822263617916708e-42	6.000163278355142e-06	-3.778481135777225e-18	2.112530069857819e-06	1.0251874271360412e-14	1.633993539482696e-10
86	-2.3050399127230684e-42	7.112693469203237e-06	2.887306520531721e-06	9.819657532571723e-14	-2.6602507318760817e-43	6.000163301153598e-06	-3.775260429696509e-18	2.112530069853063e-06	1.026505432810535e-14	1.6339935394506076e-10
87	-8.675276283733051e-42	7.112693469198671e-06	2.887306520523634e-06	7.969396432501007e-14	-1.0012152679901189e-42	6.000163319656209e-06	-3.772044703884176e-18	2.1125300698484977e-06	1.0277707190584444e-14	1.6339935394185466e-10
88	4.343750195392319e-42	7.112693469194289e-06	2.88730652051587e-06	6.467766548156619e-14	5.01313024790631e-43	6.0001633346725085e-06	-3.768833529622393e-18	2.1125300698441147e-06	1.0289853946248497e-14	1.633993539386513e-10
89	1.875562040600847e-42	7.1126934691900806e-06	2.887306520508417e-06	5.2490766988120783e-14	2.1645896831047035e-43	6.000163346859407e-06	-3.765626558708639e-18	2.112530069839907e-06	1.0301514839062773e-14	1.6339935393545065e-10
90	-2.5237154636903752e-42	7.112693469186041e-06	2.8873065205012616e-06	4.2600185570525135e-14	-2.9126247595207128e-43	6.000163356749988e-06	-3.762423508320711e-18	2.112530069835868e-06	1.0312709303246045e-14	1.6339935393225275e-10
91	2.1443324990009817e-43	7.112693469182163e-06	2.887306520494393e-06	3.4573258859825474e-14	2.474778162158535e-44	6.000163364776914e-06	-3.75922414873588e-18	2.11253006983199e-06	1.0323455995660217e-14	1.6339935392905755e-10
92	9.56080967847226e-43	7.112693469178441e-06	2.887306520487799e-06	2.8058812031051227e-14	1.1034148413866245e-43	6.0001633712913615e-06	-3.756028293279149e-18	2.112530069828267e-06	1.0333772826904176e-14	1.6339935392586508e-10
93	-4.623958419244961e-43	7.112693469174867e-06	2.887306520481468e-06	2.277183890167837e-14	-5.336519099066421e-44	6.0001633765783345e-06	-3.7528357901375145e-18	2.1125300698246935e-06	1.0343676991163738e-14	1.633993539226753e-10
94	-2.130851342264753e-43	7.1126934691714365e-06	2.8873065204753907e-06	1.848105451381044e-14	-2.45921953674894e-44	6.000163380869119e-06	-3.749646515753139e-18	2.1125300698212626e-06	1.0353184994867668e-14	1.6339935391948826e-10
95	2.739055646541134e-43	7.112693469168142e-06	2.8873065204695568e-06	1.499876212018056e-14	3.1611492670438445e-44	6.000163384351412e-06	-3.746460369495961e-18	2.112530069817969e-06	1.0362312684197577e-14	1.6339935391630393e-10
96	-1.9347814106913877e-44	7.1126934691649804e-06	2.887306520463956e-06	1.2172624968664803e-14	-2.2329348614224056e-45	6.000163387177549e-06	-3.743277269341536e-18	2.112530069814807e-06	1.037107527149745e-14	1.6339935391312228e-10
97	-1.0530160793836774e-43	7.1126934691619455e-06	2.887306520458579e-06	9.879003157388218e-15	-1.2152878352374707e-44	6.00016338947117e-06	-3.7400971483508335e-18	2.1125300698117716e-06	1.0379487360626775e-14	1.6339935390994335e-10
98	4.916830867157318e-44	7.112693469159032e-06	2.8873065204534174e-06	8.017554297451088e-15	5.674523739867149e-45	6.000163391332619e-06	-3.736919951810364e-18	2.112530069808858e-06	1.0387562971299532e-14	1.633993539067671e-10
99	2.4157248688506537e-44	7.112693469156234e-06	2.8873065204484622e-06	6.50684708513447e-15	2.787992608897303e-45	6.000163392843326e-06	-3.733745634918295e-18	2.1125300698060605e-06	1.0395315562449638e-14	1.6339935390359357e-10
100	-2.9711887886221106e-44	7.112693469153549e-06	2.8873065204437053e-06	5.280795172870679e-15	-3.429054562155635e-45	6.0001633940693785e-06	-3.7305741609129695e-18	2.112530069803375e-06	1.040275805466183e-14	1.6339935390042273e-10
