[RasGTP_Golgi_GM]	[CAPRI_cyt]	[serca]	[PIP_PM]	[PI_PM]	[Shc_PM]	[CaCAPRI_PM_PM]	[RactCa]	[Shc_star_PM]	[EGFR_PM]	[PLC_act_PM]	[RasGTP_pal_cyt]	[PLC_PM]	[PIP2_PM]	[Activated_EGFR_PM]	[Ca]	[Ract]	[Rinh]	[RinhCa]	[IP3]	[RasGDP_Golgi_GM]	[Ca_RasGRP_GM_GM]	[DAG_GM_GM]	[RasGRP_DAG_GM]	[CaCAPRI_cyt]	[DAG_PM]	[RasGTP_depal_cyt]	[RasGDP_depal_cyt]	[RasGDP_pal_cyt]	[Ca_PLCe_cyt]	[Ras_CaPLCe_GM]	[Ca_ER]	[Sos_cyt]	[Grb2_cyt]	[PLCe_cyt]	[buffer_cyt]	[ca_buffer_cyt]	[SosGrb2_cyt]	[SGS_PM]	[RasGTP_PM]	[RasGDP_PM]	[RasGRP_cyt]	[CaRasGRP1_cyt]
0.0	30.1	45.0	2857.0	142857.0	186.0	0.0	2.264	0.0	21.0	0.0	0.0	100.0	1072.0	0.0	0.0	9.056	7.7825	3.5375	0.0	50.0	0.0	0.0	0.0	0.0	2000.0	0.0	0.0	0.0	0.0	0.0	120400.0	81.27	502.67	12.04	120.4	0.0	99.33	0.0	0.0	400.0	30.1	0.0
13.807333047844319	29.92021270446784	45.0	1363.6022329392297	96970.04928219487	150.2105552120126	0.16103687723151058	0.715834591245483	0.27214861599043394	8.794064761734868	1.521785131687089	3.556878086050909	98.47821486831317	32.28609498091226	5.219093640361846	8.127606827710713	10.60416540875454	10.08253064478912	1.2374693552108593	76.4107046872298	23.45241224974786	0.00025148741239643823	184.52305234985442	40.90362732910361	0.08078921526690373	50420.062389885155	0.7879000466169402	3.13491988467239	14.88128586308885	0.4683271955722009	0.16030182277490754	119074.82295575245	71.55473537892306	492.9547353789222	11.563789108225723	112.7863566836056	7.613643316394498	87.21086123665216	35.517296171998176	71.91466320498493	292.7178659132231	28.01264138180697	0.07569244688902596
73.86610128617369	29.915234394584022	45.0	1129.1663090983307	65311.736506965106	157.79483472977168	0.1654460638225116	0.7349412336270585	0.20699653298583803	5.6244013782281534	0.9776850086389935	5.304911097832308	99.02231499136126	41.06540433672585	3.338133744566287	8.3596091391297	10.585058766372955	10.051451768636467	1.2685482313634973	84.18784833041482	15.21945192535202	0.0001957603328485236	1032.8383328482548	179.81354597198407	0.08305695962347488	82304.03177960013	3.76170447685237	2.4428014750780815	12.726410529479773	0.47968911196671127	0.8814956463780863	119036.38837298132	73.39400079229976	494.7940007922986	11.51695864312942	112.58318012937093	7.816819870629126	89.99401022988677	27.998168737243702	105.82361372250767	251.55540950662765	21.197782067045196	0.058919159234329326
138.50892582223014	29.90570736016088	45.0	862.4515024829212	40421.33594554138	165.96882619817615	0.1739545522060019	0.7706916446644294	0.14235437785442823	3.597249410896908	0.6270955415879252	4.904138807227114	99.37290445841238	48.36574232541431	2.135000484282987	8.795962186991657	10.54930835533558	9.993126628126976	1.3268733718729973	94.48706261114566	13.69107485333301	0.00015975362603697148	2034.9819601520744	276.67502873671697	0.08735336594201981	107453.84680965058	6.974252577839645	2.3224193745985193	12.651636040482911	0.5019099200062026	1.7307593709547078	118964.51843446777	75.48095887384433	496.88095887384304	11.452970766668129	112.20295885025604	8.19704114974403	92.89230787371508	19.888819423970663	97.42307944415408	250.58247962388572	16.444940372815147	0.04808314405325485
196.56462678217667	29.88836811224535	45.0	585.7173831520652	22609.531880840495	172.20018564517832	0.1893611756392178	0.8359213910426986	0.09576882044056124	2.300725407367583	0.4018114745258326	3.8398871571268027	99.59818852547444	51.06817166830606	1.3655016091051353	9.599799412092912	10.484078608957311	9.887902222437887	1.4320977775620916	107.10006922995633	13.778852049452553	0.00014005741655383246	3129.9476615454437	342.4845024436998	0.09522132896007712	125539.68256433943	9.79206388780071	2.419960946965024	13.280018351904433	0.5435126028046016	2.6601705601974475	118834.0437165109	77.07298477197867	498.47298477197745	11.36565933685779	111.5092852509284	8.890714749071657	95.10239707163913	13.704045534382368	76.03609445401051	263.2103402354026	13.214336870785813	0.04215612096257693
242.1425612683557	25.727524036532728	45.0	342.20110895487545	11364.937605690051	176.68835855245916	3.913949893444806	7.43261496552247	0.06354460064179668	1.4714958098981357	0.2572912672247386	0.12716134373919658	99.74270873277537	46.927467690197425	0.8733462453941339	230.2028459052879	3.887385034477547	2.5291726713207914	8.790827328679185	988.56893062476	11.4572904473914	0.0004451747288411454	39451.50744385176	573.6992537128879	1.9663592256938256	137031.93381766506	11.617822791507363	2.703236373789712	16.54887380547335	5.5524301224754415	33.48699698551639	94255.47692415919	78.2186252929821	499.6186252929808	4.840668386433552	41.346539961253804	79.05346003874617	96.69606926835016	9.248096846900424	2.199882297526663	328.41122972143984	1.75126872629382	0.1339919841513082
293.508871139133	25.43329978526231	45.0	171.82161623212855	5212.208686477944	179.81500743928152	4.178490404139434	7.624247082151243	0.04172195403355097	0.9411379175815489	0.16468144046667194	0.08720488963729729	99.83531855953338	37.406404574640504	0.5585739770300795	248.38226890642542	3.695752917848783	2.3828915586412984	8.937108441358674	1186.8276295711585	12.14601440051893	0.00040004399016366855	47872.13593844772	579.9238747538535	2.0979561138323044	143364.56329271532	14.174559752793968	2.765472015919774	16.17776340068659	5.554679567182618	40.61256374698409	92558.30950413161	79.01621894660063	500.41621894659954	4.487981232145988	39.30826491182051	81.09173508817945	97.80718027060087	6.1432706066864196	1.3602901777466885	320.92484711662433	1.4587244866829994	0.12040953965262174
338.47739977658466	25.241144532748834	45.0	77.21493019228745	2249.0102557944097	181.93962451040846	4.351105294555246	7.741859106884078	0.02717694639015073	0.6019321280937993	0.10537730241711851	0.0666277093306026	99.8946226975829	26.761075370917084	0.35725223307921744	260.5039766151601	3.5781408931159566	2.2944268558132443	9.025573144186733	1351.8035778256071	12.550611039083037	0.0003689631407093718	54784.408506451735	583.6894497829825	2.1839956550245647	146433.01373864256	16.455210545909477	2.767497564213398	15.840335465851298	5.51017403502074	46.46296784789761	91435.2335578309	79.55800051183527	500.9580005118342	4.244761972459652	38.05730870661786	82.34269129338203	98.56257415422911	4.0331985432028	0.895886631809228	314.1605697843466	1.2828880580746218	0.11105528228008259
377.9303742100569	25.10641828060444	45.0	32.677537555176656	939.5117177637001	183.35678729659284	4.472081134972862	7.8210079447576	0.017600098957098166	0.38498318614138355	0.0674177851786464	0.054906854287391706	99.93258221482137	18.00157437697842	0.22849104828896755	269.1201945869068	3.4989920552424336	2.235442762773688	9.084557237226289	1490.608155980378	12.872875525962511	0.00034645231188993746	60528.25468638212	586.2016298249117	2.244351513469594	147795.8091703042	18.456417457528907	2.766575285235737	15.53910236244893	5.4510881817159715	51.32478560771945	90640.40451645036	79.91930982803693	501.31930982803595	4.0647420342977725	37.21546222058592	83.184537779414	99.06658406266965	2.6256126044515655	0.613849674844965	308.1269176435379	1.1661144060276647	0.10428020328930301
412.6131812179738	25.00755732901375	45.0	13.472705670878296	386.690472645215	184.28943790540004	4.560826673705135	7.877437989336763	0.0113512669151323	0.2462271836765425	0.04312746164012794	0.04841015562777016	99.9568725383599	11.774359850649548	0.14613808950823073	275.50515557100897	3.4425620106632713	2.1936558856372574	9.126344114362716	1608.0051498138225	13.1334657197823	0.00032949943311634023	65347.20229342018	587.9873847097703	2.2886557814133948	148374.06246183335	20.21560468361698	2.7641621908725997	15.271299244654449	5.38954276921634	55.40397149421441	90052.96801958792	80.15706861949027	501.55706861948937	3.9256717474615854	36.615260191660774	83.78473980833913	99.39833456021135	1.6992108276863267	0.4413498406018208	302.766119277882	1.0833935906885674	0.0991778416457917
443.15313146537414	24.93255515579729	45.0	5.50062279269187	158.15207669155603	184.89744772056497	4.628139845414849	7.919353272190522	0.007300340874149151	0.15748175211542717	0.027586882346120344	0.04503816164321504	99.97241311765394	7.624623783550858	0.09346686276844987	280.38495228414143	3.400646727809511	2.162759637046361	9.15724036295361	1707.7325222609957	13.346678876623468	0.0003163489932124675	69422.7344126255	589.3145284378335	2.3222769064476565	148614.7226767323	21.76455788513218	2.76094532927082	15.033729531390092	5.33048493581164	58.85403461976056	89604.7661681321	80.31206035072572	501.71206035072476	3.81505434518369	36.1694412187357	84.23055878126418	99.61462903130625	1.0952519385623298	0.3360048736610752	298.01274018663906	1.022082837298328	0.09521987810376097
470.08183623866313	24.874146759993405	45.0	2.2387498717225154	64.51331930980392	185.29125513849482	4.6805511926121905	7.951474720675943	0.004686101914426159	0.10072203183988111	0.017645408296831883	0.04352800236043375	99.98235459170326	4.933109291515492	0.05977944873789208	284.20673896691727	3.368525279324087	2.139164145527218	9.180835854472754	1792.8419521637354	13.52297251807483	0.00030591383667146876	72893.02388275719	590.3337195630372	2.3484652117613734	148714.31482152708	23.130247209739785	2.7573549433615256	14.823223537969385	5.2758792226093485	61.791864057887175	89254.12320125602	80.41244632821495	501.812446328214	3.7251766433961495	35.82779188540011	84.57220811459973	99.75473066383965	0.704058759592206	0.2721176134066394	293.8023998867793	0.9750999468393158	0.09207912806865523
493.8532135673539	24.82769526913683	45.0	0.9105214344446682	26.288103032588612	185.54521279176532	4.722227393895694	7.97670234971164	0.0030042017484912093	0.06441970319816065	0.011286213018445146	0.04311011862796987	99.98871378698166	3.2065137693803285	0.03823368407784507	287.25979134776253	3.343297650288396	2.120682066440281	9.199317933559701	1865.8121596703518	13.670086468027137	0.00029748412746370104	75865.02104069472	591.1362387731891	2.3692960870748214	148755.59486176376	24.335714146140457	2.7536589392926176	14.63680547684532	5.226346618419372	64.30794530603553	88974.21106184192	80.47718246145051	501.8771824614496	3.650967546857519	35.55946674770406	84.8405332522958	99.8450820837421	0.4517830064876685	0.23386285362852668	290.07492793145457	0.9381693720748967	0.08954195953261594
514.8573070864768	24.790117392766494	45.0	0.370343479714148	10.707295029362134	185.70851137400322	4.755938305769466	7.996908013942806	0.0019243530235362398	0.041201493271116545	0.007218662480516255	0.04331465856124517	99.99278133751963	2.103761976289942	0.024453463754988372	289.738516758096	3.323091986057234	2.105910376984687	9.214089623015294	1928.645488528535	13.793833599858255	0.00029057605897831373	78422.75710391659	591.7806390333476	2.386150042211284	148772.8185995148	25.400763082400214	2.7500211056819217	14.471754981451825	5.181887733168145	66.47337999209658	88747.06281250299	80.51880862605299	501.9188086260522	3.5889296442696788	35.34455624587654	85.05544375412329	99.90318055039758	0.289564272974644	0.21143558682351926	286.7754805318712	0.9085570906213802	0.08746276465387105
533.4310302632375	24.75929055087894	45.0	0.15067113946096286	4.360370929348756	185.8133159310863	4.783590273709524	8.013350094216696	0.0012319838816376091	0.02635161252862607	0.004617002331550677	0.04385585723531559	99.99538299766857	1.4006372317937077	0.015639923475928724	291.77790021920964	3.3066499057833485	2.093910558776345	9.226089441223637	1982.9610225542212	13.898645941753463	0.00028484820508329234	80633.17106762214	592.3062253534899	2.399977723479946	148780.08832069958	26.342502304348432	2.746538281347695	14.325622268418856	5.142223453453391	68.34481243004672	88560.23456761944	80.54552414571454	501.94552414571365	3.5365562631016414	35.16967592719713	85.2303240728027	99.94046842496218	0.18545208503346217	0.1987464676247403	283.8547706711132	0.8844328440836415	0.08573878534136052
549.8666602396381	24.733708831693985	45.0	0.06131447937829975	1.7755622750247735	185.88049632973667	4.80653551122359	8.026904210709526	0.0007884479462555284	0.016853939794314123	0.0029529777035199284	0.04456139024056912	99.9970470222966	0.9525697259111718	0.010002967688016702	293.4743904166963	3.293095789290525	2.084032202115527	9.235967797884449	2030.074890887259	13.987952045477353	0.0002800526143443265	82550.25327191548	592.7403774758696	2.4114537638652735	148783.21055351984	27.175773227993364	2.743264256929472	14.196221036607398	5.106960881393573	69.96793327291917	88404.85133649096	80.56264896056936	501.96264896056846	3.4919932199382235	35.025512494609714	85.3744875053901	99.96437036997308	0.11871522231846861	0.1920109844629442	281.2688783144181	0.8645247256126533	0.08429539593747788
564.4186575586755	24.71227536861764	45.0	0.024956263606206203	0.7229958180681587	185.92352508779223	4.8257587534749655	8.038197891934637	0.000504478767578582	0.010779427162103712	0.0018886789581274177	0.04532882942193541	99.99811132104199	0.667059009755504	0.006397688784567125	294.8986577140155	3.281802108065411	2.0758107461754123	9.244189253824565	2071.064759439417	14.064440278121557	0.0002760048224356068	84218.03468767351	593.102763532549	2.421069659983801	148784.58498890873	27.91349588368514	2.740225232889385	14.081610806101608	5.0756751251431265	71.38000740945579	88274.41905419751	80.57361733082254	501.9736173308217	3.4538327071786736	34.905391421550746	85.4946085784491	99.9796795338655	0.07597043344162985	0.18887780005774926	278.9788656235002	0.8479209775839583	0.08307707795531374
577.3092174638033	24.694172684430416	45.0	0.010159095219312233	0.2943948744538826	185.9510706751734	4.841993789746171	8.04769244246418	0.0003227376839389742	0.006894295952039799	0.001207966158637951	0.04609871732866131	99.9987920338415	0.4851016712605871	0.0040918278148320015	296.1036399492952	3.2723075575358633	2.0689056560269514	9.251094343973024	2106.8199581148647	14.130244938040873	0.0002725647420897672	85672.77714210574	593.407882786757	2.4291917890862673	148785.21034435925	28.566950629497107	2.737429867975877	13.980074898144425	5.0479491381031565	72.61172632822783	88164.07809420081	80.58063891896253	501.98063891896174	3.4209823539511683	34.804406181185534	85.59559381881431	99.98947998238373	0.04860658714425996	0.1878880564445837	276.95031548809516	0.8339506909014532	0.08204166886106098
588.7328431331044	24.678779185848082	45.0	0.0041359042846703985	0.11987328829659517	185.9686986307187	4.855798500144252	8.055734513860719	0.00020645052232322284	0.004409447309047925	0.0007725925718658859	0.046837899681873865	99.99922740742821	0.36910680379236577	0.0026170473783998457	297.12976687153355	3.264265486139333	2.0630616557850767	9.256938344214904	2138.080012713857	14.187079694337282	0.00026962407685816056	86944.60309682354	593.6666627115819	2.436098785374705	148785.50688400387	29.14601050142172	2.7348758400143316	13.89009740838882	5.023392174409175	73.68858662929422	88070.11989228026	80.58513242458842	501.9851324245875	3.3925789749697515	34.718869723014286	85.68113027698557	99.99575184666583	0.031094918760638576	0.18813922860962004	275.152856798325	0.8221090487003252	0.081156574136298
598.860152445839	24.665613854924377	45.0	0.0016838863368826493	0.048810583009326426	185.97997735247154	4.867604545112006	8.06258962940972	0.0001320554599028972	0.002820190201911191	0.0004941351476559278	0.04752920657499453	99.99950586485244	0.2951359641873916	0.0016738087241355889	298.0084445303504	3.2574103705903314	2.058083624061002	9.261916375938982	2165.4642658003304	14.236334637922772	0.0002670977973621898	88058.72643332621	593.887497038428	2.442006301769048	148785.6543695667	29.659334762948657	2.7325541435693586	13.810340935693501	5.001647228674039	74.63193115700022	87989.66526564179	80.58800746034528	501.9880074603443	3.367929927539022	34.64595789474562	85.75404210525419	99.99976471666123	0.019890592070262166	0.18907578159871408	273.5597093731187	0.8120088405417704	0.08039620193911401
607.8410751763951	24.654298676349786	45.0	0.0006856025148281008	0.019874911715255232	185.98719272760403	4.877751114812979	8.068464595982666	8.446564945137045e-05	0.0018037346207928561	0.0003160389513711413	0.04816506858387738	99.9996839610487	0.2479457929012889	0.0010705330237168003	298.7644365233096	3.251535404017385	2.05381986629919	9.2661801337008	2189.4947766677615	14.27914785586729	0.0002649182265559727	89036.39482285906	594.0769405984371	2.4470838350356607	148785.73149369308	30.114531526103843	2.7304519089598718	13.739625921524112	4.982392822216008	75.4597462301616	87920.44495599926	80.58984671685212	501.9898467168511	3.346472117284196	34.58347106403647	85.81652893596332	100.00233188555735	0.012722806748175147	0.19035859153061335	272.1472641358673	0.8033480702926153	0.07974018298637602
615.8075588525916	24.64453252229232	45.0	0.00027915367683387283	0.008092754664438564	185.9918082430653	4.886508383038431	8.073522865313898	5.4024811058249414e-05	0.0011536309111493906	0.000202132084368313	0.048743574319519166	99.99979786791572	0.21782850622069053	0.0006846905156275503	299.4175277902431	3.2464771346861534	2.050150682272041	9.269849317727953	2210.614172202183	14.316458923381528	0.00026303084714161123	89895.62049925109	594.2401866076832	2.451466422561092	148785.77379958562	30.51829540219307	2.7285542485108416	13.676911942426942	4.965341960510726	76.18727991502436	87860.64650738826	80.59102324848566	501.9910232484845	3.3277426338322904	34.52967073228204	85.87032926771778	100.00397404733941	0.008137732125404454	0.19178338029635575	270.8947043987089	0.7958877451190389	0.07917210872388661
622.8758739009442	24.636072621612676	45.0	0.00011366362894779819	0.0032952431874408166	185.99476052177505	4.894094147163685	8.077895300438422	3.455409974433619e-05	0.0007378381848917483	0.0001292795264704425	0.04926604395169806	99.99987072047361	0.19859993419710217	0.0004379137229947253	299.98371070016833	3.2421046995616267	2.046980373411298	9.273019626588699	2229.199691561622	14.349049387266975	0.0002613912725835172	90651.75361389955	594.3814020239173	2.45526294365554	148785.79799115914	30.876524765359896	2.7268454586997746	13.621281015949425	4.9502397653897825	76.8275271507041	87808.80523172104	80.59177580784551	501.9917758078445	3.3113572599853787	34.483165020351294	85.9168349796485	100.00502444371622	0.005204924126987549	0.1932297059562488	269.7836688103587	0.789436294309114	0.07867861969810114
