	ST	STU	STUS	STUST	STUSU	SU	SUST	SUSTU
0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
1	6.71946909439714	0.35364359785247346	1.2127679107845482	2.2276459948055547	0.5444848013910698	0.009148500269882141	0.03721013439776447	0.025109445255188757
2	6.293102050540225	0.29428922174748245	1.0003634420775043	1.8268534940086358	0.7598208506666623	0.022591070123170992	0.10638332078366725	0.08529203794085331
3	5.737433900679398	0.25804938109128245	0.8674226528115474	1.5724785533724062	0.8260703404549027	0.03804818449797122	0.17788856637336678	0.15106697105985584
4	5.317675513786722	0.23368979192789524	0.7788201252820178	1.4039016060488136	0.8248301001724654	0.05299436019137518	0.24017876498163004	0.2097718340463261
5	5.006075020316314	0.21639386042560238	0.7165288766677445	1.2861414922419263	0.7956353863987481	0.06607832460521348	0.2896856111939679	0.2571337417903401
6	4.768668455328297	0.20345732077111972	0.6703698937570852	1.199390049718011	0.7573087474222351	0.07679791102960976	0.3264046936396199	0.2927039011163962
7	4.580811823828095	0.19328041985315467	0.6343591427165064	1.132022477440424	0.7183805493846944	0.085132779820969	0.3518423310575801	0.3176754697322628
8	4.426300954126127	0.18490315006422073	0.6049091599270091	1.0772144723343902	0.6821818713518554	0.09135474570256276	0.367882021831101	0.3337673530212864
9	4.294111393955716	0.17773016213046583	0.5798655139076825	1.0307591406560437	0.6496596904408896	0.09574237425433194	0.3763914518764619	0.34267383791421185
10	4.177403355113072	0.17138506114775617	0.5578383391801287	0.9900313047807527	0.6207494086812848	0.09862167551922468	0.3789418540717439	0.3458835440717648
11	4.071015793368013	0.1655988168320755	0.5378557324224044	0.9531917006745064	0.5949509215997651	0.100301843413473	0.3769388505558124	0.344737365724548
12	3.971586050354966	0.16020941463684696	0.5193265711339871	0.9191166848449531	0.5717061215000463	0.1010220502221292	0.3714115720709103	0.340199526246397
13	3.876762048016102	0.15509123043405731	0.501801521579935	0.8869622191660216	0.5504469723414082	0.10098858355133847	0.3632454810892704	0.33312730318661093
14	3.7847661353567497	0.15016040304254571	0.4849798167606083	0.8561644830235684	0.5306978509106071	0.10036626329202708	0.3531162860287437	0.32416403648335995
15	3.6944496770831106	0.1453618728252373	0.4686636538262209	0.8263466351794047	0.5120978040644969	0.09928235511300498	0.34151279074850527	0.3137764337597759
16	3.604888358660482	0.14065241592073016	0.45270211802454147	0.7972364765039974	0.49435123022665634	0.09783240965086869	0.3288355181332024	0.30234946577844685
17	3.5154262111873034	0.13600438905206946	0.4369952999959926	0.7686393357527285	0.4772334443216149	0.09610059156186862	0.31538701844172096	0.2901740887410165
18	3.425603527152674	0.13139703713426126	0.4214710602165963	0.7404286796258078	0.46057746064995697	0.09414030518010243	0.3014084476318387	0.2774784839795455
19	3.3350895092699604	0.1268182334878357	0.40608594270648674	0.7125172161852351	0.44426169907903973	0.09199831173985466	0.2870841154380943	0.2644409642591334
20	3.2436573583031634	0.12225920076181165	0.3908100972597145	0.6848567855110511	0.4281998580248107	0.08971101329413954	0.2725594960488082	0.2511990447264371
21	3.151156472873529	0.11771655656802225	0.3756310296902806	0.6574181515831582	0.41233274260778535	0.08730335209639323	0.25795184314604425	0.23786440685949753
