	a1	a2	a3	x1	x2	x3
0	1.0	1.0	1.0	0.01	0.01	0.01
1	0.9967619093406741	1.6433839819781892	12.765643849097003	0.016483936391226844	0.01647587581529193	0.01647622638808636
2	0.9914482471097497	2.6950488287682894	162.61998659744765	0.027160590317024176	0.02713447416592227	0.02713566255858691
3	0.9827576369899942	4.404482530818395	2064.456152539454	0.04472155338091706	0.04465792047701953	0.04466052101565067
4	0.9686216765426271	7.157484018578009	26060.00221701501	0.07355303178894042	0.07341511586454694	0.07342003609695709
5	0.9458342840838003	11.523658168946305	325917.284668071	0.12074647968344214	0.12046665971590943	0.12047536134996278
6	0.9096365942153747	18.274003603971074	4014700.6684347773	0.19761780363466758	0.19707513069723506	0.19708993583771925
7	0.8534934905727851	28.274527708133576	48252121.98347902	0.32183430298114235	0.320819669543201	0.320844170318662
8	0.7696978207836026	42.054576378166416	557486802.0793624	0.5199888592200723	0.5181574298951546	0.5181969380647443
9	0.6520219956143886	58.771758013359374	6051851637.644005	0.8296909228852086	0.8265139173891333	0.8265757010541572
10	0.5016457926659287	74.62780142054442	59691929744.913506	1.2985838904642228	1.2933439372206073	1.2934366378781843
11	0.3347579758069968	82.2428049232612	510980665646.91205	1.9753704707547743	1.9673018687206771	1.9674331445616142
12	0.18317281938670602	74.37474669655457	3589378523055.0435	2.887697140957171	2.876431540093881	2.8766034509095753
13	0.07762061450649159	52.1255599041645	19540138383976.76	4.0101068249580205	3.9966538843776753	3.996858077080506
14	0.024433761994440594	27.139478244014335	79023990316717.12	5.2433707294688725	5.232676813232591	5.232895314178349
15	0.005663950107717735	10.37789003389822	234718039449102.53	6.4276787203404	6.4408310735763905	6.441049021135518
16	0.0010042263980817785	2.986327926093425	524631431241852.56	7.338511322964994	7.489646522967468	7.489886336657564
17	0.00015392811325717792	0.6798184533931351	927639962336547.5	7.467814534453221	8.31024492191316	8.310694365355346
18	2.6702549077309715e-05	0.12979530014886784	1375467858194479.8	6.401887854489391	8.900699483519974	8.902429958790353
19	6.3698452468243185e-06	0.02192910654585255	1803132330784243.8	5.104280545364042	9.294729202694766	9.304243152472479
20	2.0218512481530595e-06	0.0034326676872271597	2177795968862509.5	4.132598120635073	9.507390409703067	9.566124405923118
21	7.878022989210997e-07	0.0005276862682143284	2495299392373364.5	3.446187516623848	9.382348342520864	9.732270559868601
22	3.553392945524963e-07	9.221652228541395e-05	2765882566689790.5	2.9482351358149	8.390712597043892	9.835885044523963
23	1.7855802624558438e-07	2.2926502381075983e-05	3003419805546394.0	2.573703751486599	6.726055245714519	9.89981229365502
24	9.744571637402613e-08	8.479010231857673e-06	3220385015206942.5	2.282764270926105	5.3055142792874115	9.93899258833479
25	5.6750069008455315e-08	4.239179642103936e-06	3426425617884152.0	2.0506025166697652	4.300675088505046	9.962908096925903
26	3.48288526576614e-08	2.618529574394571e-06	3628503184668005.0	1.861188081677126	3.59282301473424	9.97746974171301
27	2.2318253629878594e-08	1.881427497470897e-06	3831493466431278.0	1.7037757951366292	3.077448211988203	9.98632258259385
28	1.48280068372586e-08	1.5119411071998424e-06	4038794323748071.0	1.5709189053259365	2.688835749702915	9.991699760102978
29	1.015885606620186e-08	1.323711536960333e-06	4252807803245283.0	1.4573036854866106	2.3867844715699924	9.99496400531904
30	7.146260352287986e-09	1.239757515888081e-06	4475286076123300.5	1.359041046630678	2.1460525110859208	9.996944909454768
31	5.143790810177741e-09	1.2259132388672998e-06	4707567666648833.0	1.2732210619332691	1.9502209719025905	9.998146771142356
32	3.777748177717771e-09	1.2674327058664843e-06	4950734568904181.0	1.1976240191700338	1.7882430335363861	9.998875877908658
33	2.824329291304624e-09	1.3598674574528296e-06	5205715319947279.0	1.1305277255840742	1.6524652561960032	9.999318155327737
34	2.1452790532389998e-09	1.5053629681195758e-06	5473352221505344.0	1.0705757762893893	1.5374570656273416	9.999586429205808
35	1.65281263383468e-09	1.7113074109641262e-06	5754445178546816.0	1.0166854816802313	1.4392963089143913	9.999749152551345
