	Amadori	CML	Glucose	Glyoxal	Lysine	Schiff
0	0.0	0.0	0.25	0.0	0.0034	0.0
1	2.141320876851068e-06	5.041248631550758e-07	0.24996443466298918	5.56501278697968e-06	0.003370535377140324	1.6214535599942196e-05
2	5.35215078582713e-06	7.291470133513307e-07	0.24994506792189006	1.1030374125560961e-05	0.0033569519913282937	2.1736671480873644e-05
3	8.568670312447443e-06	1.325749035528495e-06	0.2499263247079893	1.6469184239227926e-05	0.0033443975189389845	1.810184902049836e-05
4	1.1675904991917693e-05	1.9192293228661967e-06	0.24990655892956704	2.1840433394818878e-05	0.0033308097600891783	1.576837468358923e-05
5	1.4655670500759682e-05	2.3832494223189425e-06	0.24988551601089062	2.713084978073258e-05	0.0033157939492556875	1.793992056776266e-05
6	1.785354292816465e-05	2.6763298262948226e-06	0.24986820039069801	3.233688880063433e-05	0.003304308498975969	2.02297359486006e-05
7	2.101144859367657e-05	3.2125091711279126e-06	0.24985082317039192	3.750544914586237e-05	0.0032930245409224608	1.707123181635224e-05
8	2.408868477772208e-05	3.5053986197466275e-06	0.24983281509131333	4.2583132724221853e-05	0.00328083262027191	2.0365332026141894e-05
9	2.6916803920235867e-05	4.171585960277596e-06	0.24981171341581335	4.763923931306007e-05	0.0032659551710106957	1.842402126706953e-05
10	2.9831457771317044e-05	4.802072995949867e-06	0.24979241716565814	5.262911894024249e-05	0.0032528369769944695	1.5507110787987104e-05
11	3.263347207257215e-05	5.253132931397603e-06	0.24977203801717468	5.753746444424086e-05	0.003238430242669019	1.8036416458578538e-05
12	3.542353415605063e-05	5.841943481533639e-06	0.24975201807907207	6.240037013587415e-05	0.003224529409422484	1.7105210750213918e-05
13	3.8211515030993125e-05	6.3424380020408906e-06	0.24973250534711866	6.719350669816517e-05	0.0032110315763442107	1.7801610477553367e-05
14	4.09859668636115e-05	6.884097000019081e-06	0.2497133178967274	7.19320331524318e-05	0.003197898666847572	1.7312709374655814e-05
15	4.3704514048267156e-05	7.418780128143758e-06	0.24969383834439976	7.6611373706308e-05	0.0031844599689515793	1.7414047588270845e-05
16	4.6401115230166045e-05	7.956323050706623e-06	0.24967455627569765	8.123344790553859e-05	0.003171216111819829	1.7352192737571223e-05
17	4.906786525966524e-05	8.496375943001516e-06	0.2496553525995645	8.57988474598603e-05	0.0031580477060064146	1.7261130501134516e-05
18	5.1702758579967864e-05	9.038870724473902e-06	0.2496361940576746	9.030825373714286e-05	0.003144921517357778	1.717643524053843e-05
19	5.430597319370866e-05	9.58381790749228e-06	0.24961707923298168	9.476236601287769e-05	0.0031318362416330736	1.7097807142527385e-05
20	5.6877950653648044e-05	1.0131210127583837e-05	0.24959801056723427	9.91618786968082e-05	0.003118794412972976	1.7021243858298163e-05
21	5.941902509167021e-05	1.0681011552853248e-05	0.24957898895876038	0.000103507476226588	0.0031057969893621765	1.6945068041825522e-05
22	6.192946097241882e-05	1.1233172550939983e-05	0.2495600143173081	0.00010779983342721262	0.0030928439235416924	1.6868997066340375e-05
23	6.440950542733285e-05	1.1787639816526741e-05	0.24954108632888444	0.00011203961626926704	0.0030799349390066505	1.679309176598101e-05
24	6.685940517760214e-05	1.2344360000994117e-05	0.24952220470283115	0.00011622748222078216	0.0030670697810903044	1.6717408441458694e-05
25	6.92794076323336e-05	1.290328047692923e-05	0.2495033691876757	0.00012036408038975699	0.0030542482336717064	1.664196408912501e-05
26	7.166975936458922e-05	1.3464349376032174e-05	0.24948457954866526	0.00012445005162147282	0.0030414700967704078	1.6566759308237332e-05
27	7.403070529076586e-05	1.4027515552691763e-05	0.24946583555556887	0.00012848602859788665	0.003028735174329437	1.649179192527574e-05
28	7.636248847460298e-05	1.4592728569074496e-05	0.24944713697960308	0.00013247263594164525	0.003016043271145909	1.641706036432362e-05
29	7.86653501356577e-05	1.5159938689301022e-05	0.249428483593346	0.0001364104903208573	0.003003394192799845	1.6342563615006117e-05
30	8.093952968164176e-05	1.5729096872702088e-05	0.24940987517100177	0.00014030020055275373	0.0029907877459322482	1.6268300850282397e-05
31	8.318526472987097e-05	1.6300154764986637e-05	0.24939131148850793	0.00014414236770586556	0.002978223738363327	1.6194271264169443e-05
32	8.540279112170572e-05	1.6873064688451657e-05	0.24937279232354187	0.00014793758520076808	0.0029657019791085384	1.6120474043056587e-05
33	8.759234293520822e-05	1.744777963202025e-05	0.24935431745550282	0.00015168643890946321	0.00295322227836954	1.604690837099674e-05
34	8.975415249777703e-05	1.8024253241382995e-05	0.24933588666549486	0.0001553895072534365	0.0029407844475260246	1.5973573435160868e-05
35	9.188845039892338e-05	1.8602439809295776e-05	0.2493174997363134	0.00015904736130040908	0.00292838829913088	1.5900468427639214e-05
36	9.39954655030574e-05	1.9182294266033094e-05	0.24929915645243322	0.000162660564859802	0.0029160336469067354	1.5827592545627497e-05
37	9.607542496220527e-05	1.976377216999157e-05	0.24928085659999685	0.00016622967457692917	0.002903720305742738	1.5754944991306942e-05
38	9.812855422863633e-05	2.0346829698440555e-05	0.24926259996680308	0.00016975524002593698	0.0028914480916912354	1.5682524971767355e-05
39	0.0001001550770673997	2.09314236384178e-05	0.2492443863422954	0.0001732378038015072	0.002879216821964365	1.561033169898259e-05
40	0.00010215521556877274	2.1517511377767965e-05	0.24922621551755053	0.0001766779016093404	0.0028670263149305638	1.5538364389804066e-05
41	0.00010412919016062262	2.210505089632184e-05	0.24920808728526708	0.0001800760623554366	0.0028548763901110265	1.5466622265956228e-05
42	0.00010607721962068181	2.2694000757213916e-05	0.24919000143975426	0.0001834328082341894	0.002842766868176105	1.5395104554030483e-05
43	0.00010799952108873795	2.3284320098336078e-05	0.24917195777692058	0.00018674865481531022	0.0028306975709416616	1.5323810485478073e-05
44	0.0001098963100787386	2.3875968623925183e-05	0.24915395609426289	0.00019002411112959824	0.002818668321365367	1.5252739296602316e-05
45	0.00011176780049081132	2.4468906596282293e-05	0.24913599619085505	0.00019325967975357216	0.002806678943542953	1.5181890228550394e-05
46	0.00011361420462319973	2.5063094827621464e-05	0.2491180778673372	0.00019645585689297916	0.0027947292627044143	1.5111262527304833e-05
47	0.00011543573318411576	2.5658494672045893e-05	0.24910020092590468	0.00019961313246519632	0.0027828191052101693	1.5040855443674572e-05
48	0.00011723259530350905	2.625506801764941e-05	0.24908236517029717	0.00020273199018053996	0.0027709482985471723	1.4970668233285665e-05
49	0.00011900499854475358	2.6852777278741215e-05	0.24906457040578803	0.00020581290762249738	0.002759116671324987	1.4900700156571661e-05
50	0.00012075314891625231	2.7451585388191848e-05	0.24904681643917354	0.0002088563563268961	0.0027473240532718177	1.48309504787636e-05
51	0.0001224772508829602	2.8051455789898438e-05	0.24902910307876228	0.0002118628018600247	0.0027355702752304995	1.4761418469879703e-05
52	0.0001241775073778262	2.8652352431367252e-05	0.24901143013436458	0.00021483270389571993	0.0027238551691544546	1.4692103404714701e-05
53	0.00012585411981315466	2.9254239756411635e-05	0.24899379741728198	0.0002177665162914339	0.00271217856810361	1.4623004562828894e-05
54	0.0001275072880918867	2.9857082697963463e-05	0.24897620474029697	0.00022066468716329537	0.0027005403062402796	1.4554121228536864e-05
55	0.00012913721061880187	3.0460846670996252e-05	0.2489586519176625	0.0002235276589601787	0.002688940218825014	1.4485452690895907e-05
56	0.00013074408431232602	3.106549754055863e-05	0.2489411387650897	0.00022635586856137985	0.002677378142234897	1.4416998249652769e-05
57	0.00013232810461406315	3.167100168191045e-05	0.2489236650997476	0.0002291497472826196	0.0026658539139034414	1.434875719416938e-05
58	0.00013388946550044198	3.2277325920424705e-05	0.24890623074023777	0.000231909721000038	0.002654367372353489	1.4280728828766104e-05
59	0.00013542835949387688	3.2884437532517025e-05	0.2488888355065918	0.00023463621021292032	0.002642918357193036	1.4212912462855418e-05
60	0.0001369449776735589	3.34923042416189e-05	0.24887147922026212	0.00023732963011048987	0.002631506709109323	1.4145307409572847e-05
61	0.00013843950968612904	3.410089421256963e-05	0.24885416170411165	0.00023999039063945873	0.002620132269863168	1.4077912986250243e-05
62	0.00013991214375630432	3.4710176045549786e-05	0.24883688278240346	0.00024261889657123674	0.002608794882283995	1.4010728514769775e-05
63	0.00014136306669745066	3.5320118769927304e-05	0.24881964228079104	0.00024521554756843863	0.0025974943902652608	1.3943753321660359e-05
64	0.0001427924639220889	3.593069183813813e-05	0.24880244002630844	0.00024778073825057657	0.0025862306387600207	1.3876986738092097e-05
65	0.0001442005194523281	3.654186511964102e-05	0.24878527584736074	0.0002503148582589081	0.002575003473776512	1.3810428099853583e-05
66	0.0001455874159302245	3.7153608894958605e-05	0.2487681495737144	0.0002528182923204374	0.002563812742373718	1.374407674733279e-05
67	0.00014695333462806675	3.776589384980789e-05	0.24875106103648778	0.0002552914203110771	0.0025526582926569145	1.367793202550138e-05
68	0.00014829845545858783	3.837869106932021e-05	0.2487340100681417	0.0002577346173179793	0.0025415399737732003	1.3611993283900015e-05
69	0.0001496229569851041	3.899197203234965e-05	0.24871699650247006	0.00026014825370104783	0.0025304576359070075	1.3546259876623653e-05
70	0.0001509270164315821	3.9605708605868784e-05	0.24870002017459047	0.0002625326951536421	0.0025194111302755985	1.3480731162306576e-05
71	0.00015221080969263342	4.0219873039450265e-05	0.2486830809209351	0.0002648883027624832	0.0025084003091245476	1.3415406504107207e-05
72	0.00015347451134343845	4.0834437959832946e-05	0.24866617857924145	0.00026721543306677326	0.002497425025723208	1.3350285269692753e-05
