	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
76	1.1151256359145204e-05	0.00012590153321368071	1.679487141381072e-06	8.887143089720724e-06	0.009403999070196045	0.0005960995011684517	3.0000011361361122e-05	0.0034440805239817633	0.0005863861471151004	0.0010146810876795627	0.002170038953309283	0.00020880258855002231	0.0007151806582741835	2.6454342426892646e-10	0.00027199998863864055	0.003109016232177495	9.837678224292718e-07	0.0076888406772890805	0.004586720181671604	0.00024368969061694731	0.0003863103093830483	0.01673616931131204	0.0010055118219398271	7.648817806016187e-05	0.0003666283806323629	9.238296549848362e-05	0.007696159322710919	0.04206594933269337	0.0001535491337942954	0.02001004407002362	0.004796450866205802	0.0035795333289031592	0.0031553189123204608	0.0020035947034214414	2.7081473924050937e-05	9.26484868258296e-05	0.04385987600896281	0.00040783433133289286	0.0005391576690355811	4.257383347784883e-05	2.9700707324248008e-05	0.004194114166522161	0.0013891524160820575	0.0012610078517729356	0.0029756801482271195	0.00878284758391793	0.01079029929267606	7.099696124315945e-07	7.041408319483286e-07	1.0857027700078121e-06	7.006761735509394e-08	3.305857721498024e-05	9.64660376647922e-05	0.002728696749822879	0.0017429019205314387	0.026386844352675767	0.027613155647324233	2.3428812768260654e-10	0.0026518731613736786
77	1.2618108703155652e-05	9.202787067017985e-05	8.972005047793459e-07	9.092613762595872e-06	0.009436982696359281	0.0005960995018547248	3.0000011462701713e-05	0.003444136989028713	0.0005840560863183767	0.0010111507577511977	0.0021699892703453474	0.00020621092784556507	0.0007126135343354366	2.64182776022444e-10	0.00027199998853729963	0.00310901623218999	9.837678099470707e-07	0.007688792181775989	0.0046376942028676545	0.0002436779317509536	0.00038632206824904236	0.014056192112573359	0.001005455862609445	7.654413739054397e-05	0.00026385763854688165	9.201553609501446e-05	0.00769620781822401	0.046276835931231955	0.00015354195308403247	0.020010596803491893	0.004796458046916066	0.0035818069246529314	0.003158849242248824	0.002010455987475087	2.6752371400833018e-05	9.234064894948936e-05	0.0452491312419696	0.0004062168138353823	0.0005418139194546914	3.075135996045274e-05	2.9701881053681254e-05	0.0042059366400395625	0.0014045092132779463	0.0012670174974926684	0.002969670502507387	0.00876749078672203	0.010790298118946625	7.014139792986573e-07	7.010088440192838e-07	1.0838719339224852e-06	6.971533427743653e-08	2.845240527397659e-05	6.937644968747509e-05	0.0027218888425941173	0.0017581380341319024	0.026385791798943438	0.02761420820105656	2.3396250250267693e-10	0.002641549483683376
78	1.1353336596397721e-05	0.00022669097286178816	5.49833512817374e-06	8.79830548307215e-06	0.009299277539930565	0.0005960995020025636	3.0000011563511695e-05	0.0034441935006714803	0.0005817414846027702	0.0010076401243685465	0.0021699378438052165	0.00020365152897353897	0.0007100451787030675	2.641098519473892e-10	0.000271999988436489	0.0031090162322022384	9.8376779768834e-07	0.0076887433054512715	0.0044769097550153006	0.0002436663805557003	0.0003863336194442953	0.016447983717467234	0.0010053999305343082	7.660006946568203e-05	0.0008135531690026677	9.164897090156475e-05	0.007696256694548728	0.041951104164272425	0.0001535347790315124	0.02001085131333032	0.004796465220968582	0.0035840650147257722	0.003162359875631466	0.002016883397023594	2.6427442331085537e-05	9.203290147119407e-05	0.043924763794413006	0.00040460317342552293	0.0005444714992075344	7.625448121598472e-05	2.9702221667867155e-05	0.004160433518784037	0.0014198069053704067	0.001272992548594601	0.0029636954514054583	0.00875219309462958	0.010790297778332451	6.928373347999725e-07	6.97810097284013e-07	1.0834986494995423e-06	6.939049391981652e-08	4.546335682231211e-05	0.0001750671788476254	0.002715516550748901	0.0017733132647377067	0.02638475807800299	0.02761524192199701	2.3388758826664827e-10	0.0026312440785384184
79	1.2200176628375454e-05	9.390867819773656e-05	9.343272344742948e-07	9.078881887063331e-06	0.009435496426052358	0.000596099502668838	3.00000116638573e-05	0.003444250058409069	0.0005794415927216873	0.0010041488531677063	0.0021698880095536266	0.00020112386636315178	0.0007074760736777453	2.637635145149837e-10	0.000271999988336143	0.0031090162322142656	9.837677856585134e-07	0.007688694768616415	0.004649539847340843	0.00024365504197818082	0.00038634495802181487	0.014735026669938197	0.0010053440258069072	7.665597419308139e-05	0.00021941597837602176	9.128323691119925e-05	0.007696305231383585	0.04545714034708446	0.0001535276118589466	0.020011276404494818	0.004796472388141149	0.003586308348869262	0.0031658511468323084	0.002023831545530124	2.6106245008821242e-05	9.172425694794331e-05	0.044945259906337034	0.00040299317118888943	0.0005471308482705463	3.154016697762078e-05	2.9703432045697273e-05	0.004205147833022404	0.0014350456162813662	0.0012789329435938849	0.002957755056406177	0.008736954383718623	0.010790296567954643	6.844886920410519e-07	6.94683173803743e-07	1.0818948036228693e-06	6.902011135972561e-08	2.8832124887212257e-05	7.116733830552073e-05	0.0027086219240901373	0.0017884310741433172	0.026383743577640995	0.027616256422359004	2.335676519068311e-10	0.0026209571633536125
80	1.199584052939443e-05	0.0002394471169870022	6.177755489863582e-06	8.759246704924652e-06	0.009285238530288835	0.0005960995028688899	3.0000011763686187e-05	0.003444306661757176	0.0005771571250384858	0.0010006773565376938	0.0021698367711856827	0.00019862790488197078	0.0007049060692707983	2.6365884336586977e-10	0.00027199998823631394	0.0031090162322260973	9.837677738579371e-07	0.007688645998446964	0.004441168725572903	0.00024364391566762022	0.00038635608433237536	0.015449581476085576	0.0010052881485206374	7.671185147934767e-05	0.0011889232064373663	9.091838318656057e-05	0.007696354001553035	0.042919437661942665	0.00015352045015425538	0.020011537054081655	0.004796479549845842	0.0035885362132043568	0.00316932264346232	0.0020301815304306996	2.578916880548891e-05	9.141588421046027e-05	0.04443938659914931	0.0004013871099054314	0.0005497909217495545	9.523277265367348e-05	2.9703652961053435e-05	0.004141455227346352	0.001450225470851264	0.0012848390837618632	0.002951848916238194	0.008721774529148713	0.010790296347039282	6.7620676328962e-07	6.91542629685113e-07	1.0811822933392934e-06	6.871606560853984e-08	4.706236614808859e-05	0.00020496487599934085	0.002702326863034605	0.0018034885873998447	0.026382748417659453	0.027617251582340546	2.334722719808409e-10	0.002610688944908576
81	1.183782725363669e-05	9.625517429913927e-05	9.817317519945687e-07	9.036196928928125e-06	0.009433507559766314	0.0005960995034526706	3.0000011863039387e-05	0.0034443633102349516	0.0005748871196999847	0.0009972248970481416	0.002169786585884038	0.00019616297307030198	0.0007023356903213917	2.633597170586283e-10	0.0002719999881369602	0.003109016232237656	9.83767762289542e-07	0.007688597357870889	0.004660454300409019	0.00024363300596044296	0.0003863669940395524	0.015374384990443357	0.0010052322987704554	7.676770122952942e-05	0.00022142169617199857	9.055437376423246e-05	0.00769640264212911	0.0446176524680207	0.00015351329635582362	0.020011813976108347	0.004796486703644277	0.003590749570065078	0.003172775102951882	0.002037141948623629	2.5475758217195727e-05	9.110661289244928e-05	0.04466459703015781	0.000399784757678811	0.0005524524896060573	3.2568301940287264e-05	2.9704770386476816e-05	0.004204119698059744	0.001465346593798407	0.0012907108394367647	0.0029459771605632973	0.008706653406201565	0.010790295229613852	6.680420653631828e-07	6.884111961694748e-07	1.0799515945038099e-06	6.833159217346283e-08	2.9279353821109705e-05	7.344103409566428e-05	0.002695420311607032	0.0018184883927191814	0.02638177275774471	0.02761822724225529	2.3318761648606634e-10	0.002600439590733326
82	1.2540835739877446e-05	0.00022726991882509977	5.560774858381034e-06	8.771726133106195e-06	0.009297475234443542	0.0005960995037646888	3.0000011961896525e-05	0.0034444200033737007	0.0005726323824431091	0.0009937922038050066	0.0021697356944615468	0.00019372913668581286	0.0006997647882297764	2.631930493761159e-10	0.000271999988038103	0.0031090162322489857	9.83767750956251e-07	0.00768854869522995	0.004469993489302781	0.00024362231336603525	0.0003863776866339607	0.014550612457594923	0.0010051764766518415	7.682352334814411e-05	0.001225231256095229	9.019125518628495e-05	0.0076964513047700495	0.04431724774527279	0.00015350614713046529	0.020012089377189353	0.004796493852869637	0.0035929476141832017	0.0031762077961950148	0.0020434976256999376	2.5166360357705287e-05	9.079763653318744e-05	0.04494881711441695	0.0003981863760484279	0.0005551143096631586	9.113184100985275e-05	2.9704995655119328e-05	0.004145556158990186	0.0014804091135263997	0.0012965486400926993	0.002940139359907363	0.008691590886473586	0.010790295004345215	6.600362813894756e-07	6.85322649027813e-07	1.0788238906602982e-06	6.803053135825914e-08	4.585117342502788e-05	0.0001960453135785614	0.002689119205634028	0.0018334288523171195	0.026380816940045928	0.02761918305995407	2.330422653761978e-10	0.002590209352558229
83	1.1528226343350055e-05	9.927453019623227e-05	1.0444599461095075e-06	8.972852940324143e-06	0.009430798420574009	0.0005960995042244604	3.0000012060264456e-05	0.0034444767407121146	0.0005703919861664281	0.000990378336154894	0.0021696850544336613	0.0001913256822818204	0.0006971938344747108	2.6296180041415227e-10	0.00027199998793973483	0.0031090162322600814	9.837677398584276e-07	0.007688499949853554	0.004670293300457388	0.00024361184108619383	0.0003863881589138017	0.01596893678321828	0.0010051206822621083	7.687931773787714e-05	0.00023701618988290106	8.982899764669325e-05	0.007696500050146445	0.043831493246360265	0.00015349900643030136	0.020012238526471698	0.004796500993569796	0.0035951312731214687	0.003179621663845126	0.00205039329810334	2.4860608544368786e-05	9.048791298061365e-05	0.04440908549982114	0.0003965917925529556	0.0005577772010285927	3.38540296242025e-05	2.970590744166687e-05	0.004202833970375833	0.0014954131556549146	0.0013023523724703734	0.0029343356275296924	0.008676586844345075	0.010790294092558654	6.52058471592765e-07	6.821921031451187e-07	1.0780005833097966e-06	6.764970269808523e-08	2.9822548909556514e-05	7.629626780746407e-05	0.002682277848767506	0.0018483110582886235	0.026379880914644594	0.027620119085355405	2.3281374311615833e-10	0.002579998352603239
84	1.2932939089219159e-05	0.00020675001672120443	4.596315286438403e-06	8.818258663995304e-06	0.00931852096023916	0.0005960995046693885	3.0000012158157525e-05	0.003444533521795724	0.0005681665878140696	0.000986984113543929	0.002169634545549338	0.00018895266847199772	0.0006946227699494765	2.627240315912537e-10	0.0002719999878418428	0.0031090162322709187	9.83767729001303e-07	0.007688451380619265	0.00451045092660809	0.0002436015908627603	0.0003863984091372354	0.01384187304242292	0.0010050649156988886	7.693508430109659e-05	0.0011419270435970108	8.94676371910413e-05	0.007696548619380734	0.0456294324929134	0.00015349186990674097	0.020012528427116403	0.004796508130093352	0.003597299890390223	0.0031830158864560943	0.002056819346892726	2.4558724176312352e-05	9.017837809393763e-05	0.04536739498347113	0.000395001185313611	0.000560440004362417	8.349975714711571e-05	2.9706215119794726e-05	0.004153188242852927	0.001510358851814157	0.0013081224149959463	0.0029285655850041213	0.008661641148185828	0.010790293784880549	6.443016194134862e-07	6.791437676148106e-07	1.0765029036050172e-06	6.734785808158676e-08	4.367272394504248e-05	0.00017985177646624205	0.002675905982616719	0.0018631350134100699	0.02637896520092665	0.02762103479907335	2.3260658403701267e-10	0.002569806877301675
85	1.1270990781000743e-05	0.0001034828995187677	1.135105147930088e-06	8.895735417611454e-06	0.009426833759134718	0.0005960995049976689	3.0000012255549e-05	0.003444590346181487	0.0005659555109696152	0.0009836086109207016	0.002169583457573498	0.00018660943665731053	0.000692051945237058	2.625628374796736e-10	0.0002719999877444513	0.003109016232281534	9.83767718383215e-07	0.007688402545040063	0.004678397008722831	0.00024359156454668287	0.00038640843545331255	0.01650954528231914	0.0010050091770617384	7.699082293824696e-05	0.00026183263067980784	8.910715784395653e-05	0.007696597454959936	0.04312053420489477	0.00015348474198162264	0.020012573472812965	0.004796515258018471	0.0035994541428489174	0.0031863913890793245	0.0020635912598820265	2.4260493492141972e-05	8.986835196909192e-05	0.044182043690902506	0.0003934144863243548	0.0005631033537781424	3.55747253696548e-05	2.970685145981756e-05	0.004201113274630403	0.0015252463288767974	0.00131385873665188	0.002922829263348184	0.008646753671123195	0.010790293148540511	6.365215186789801e-07	6.760238393294922e-07	1.0760175332486894e-06	6.697434636594824e-08	3.053206661489639e-05	8.014633870442657e-05	0.0026691888273366535	0.0018779001437026945	0.026378069604079506	0.027621930395920494	2.3243949862550773e-10	0.0025596350167325214
