	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
12	3.3999432337872234e-06	1.3997993880513332e-06	1.65302245683876e-12	1.4255600216313979e-12	8.999906624669608e-08	8.619421347857551e-13	6.824553239457261e-14	4.206061848962498e-17	8.157103187575414e-17	5.814808813826693e-13	2.4990181698745145e-09	4.055093210468176e-12	1.601454859381584e-14	1.889117272542998e-15	3.4420050769792057e-15	9.10207408908052e-15	2.7619369970220227e-15	3.302162261197131e-13	1.99763922781074e-08	9.957940538051355e-09	6.991737297337589e-10	7.222160134240384e-13	1.0393062116651578e-13	1.0393062116651578e-13	1.376409428300388e-10	2.3254981784628568e-11	1.5999176434382196e-07	5.395788363265837e-12	1.493351999234229e-12	6.516138993649895e-13	1.9164923170655496e-13	1.6109087626259346e-13	1.4359510920555703e-10	5.377716610729125e-11
13	3.399914230860778e-06	1.3997187239273403e-06	1.7644472807662854e-12	1.7145374898816526e-12	8.999902491624002e-08	8.932584340177139e-13	7.848355463599472e-14	5.760103250578463e-17	1.1177971318561954e-16	5.335656566128517e-13	2.4989203854512293e-09	4.090793885960869e-12	1.476703383819266e-14	1.9732224505602475e-15	3.17239057392417e-15	8.390677314372917e-15	2.5460468761186807e-15	3.4479108637310885e-13	1.9971610044243403e-08	9.953012650665668e-09	6.990063515485188e-10	8.564144432198613e-13	1.370646275153903e-13	1.370646275153903e-13	1.4252091499095732e-10	2.7951358573958448e-11	1.5999139277855133e-07	5.3919571885839996e-12	1.6860040248435015e-12	7.348234623968633e-13	2.3829983260917726e-13	2.0029735003075964e-13	1.9530864960867523e-10	8.228814093088962e-11
14	3.3998757518313053e-06	1.3996201502395637e-06	1.8594999216645467e-12	2.0209341448136207e-12	8.999898652287162e-08	9.212221944626636e-13	8.906633793181694e-14	7.631225888559904e-17	1.4816809972602476e-16	4.963356378692079e-13	2.498824175380341e-09	4.116336276105445e-12	1.3803898547287846e-14	2.051301215942397e-15	2.964115607225255e-15	7.841256285345016e-15	2.3793039512268936e-15	3.5828821041831806e-13	1.9966540743812667e-08	9.948113540878876e-09	6.98828926033443e-10	9.949174822134026e-13	1.7593200398474417e-13	1.7593200398474417e-13	1.4738279475900698e-10	3.293033542270338e-11	1.5999104550425165e-07	5.3613715397731936e-12	1.8780100959989876e-12	8.175364092402823e-13	2.873808321962164e-13	2.415399324363771e-13	2.5546967962257255e-10	1.2025810681548693e-10
15	3.399826423669217e-06	1.3995029276325354e-06	1.9400573376683856e-12	2.342133866094292e-12	8.999895037537062e-08	9.465699205136434e-13	9.995918432016645e-14	9.83258631881176e-17	1.9099430892257214e-16	4.673391117437238e-13	2.4987296349730056e-09	4.134019638690378e-12	1.3074190722900964e-14	2.1247675201579758e-15	2.806204359025617e-15	7.424815190936921e-15	2.2529134112061055e-15	3.7095835836167e-13	1.996122784124406e-08	9.943260890873449e-09	6.986429744435417e-10	1.1360585341779462e-12	2.2067770210802376e-13	2.2067770210802376e-13	1.522064482383083e-10	3.8149999163653004e-11	1.599907160066242e-07	5.31301920557909e-12	2.068580828085779e-12	8.994066686324064e-13	3.3805064778972123e-13	2.841089445024366e-13	3.234425351792145e-10	1.6906353213780618e-10
16	3.3997649952661774e-06	1.399366596210549e-06	2.0083497834596063e-12	2.6758710019931637e-12	8.999891590918654e-08	9.699021808420935e-13	1.1113516389125708e-13	1.2373258874036817e-16	2.4043657837143674e-16	4.4468297589784935e-13	2.498636778005505e-09	4.1456160423901435e-12	1.2534478733922909e-14	2.1947766028302077e-15	2.6892995576616737e-15	7.116628891990981e-15	2.159374978656828e-15	3.830064229469434e-13	1.995570896756212e-08	9.938465593398585e-09	6.984498138646737e-10	1.2784396946940061e-12	2.713822714650215e-13	2.713822714650215e-13	1.5697908957732737e-10	4.3573917569112505e-11	1.5999039888450762e-07	5.254048142236657e-12	2.2572140464877388e-12	9.802155715471943e-13	3.8965916717006635e-13	3.2745570160713417e-13	3.984337941305073e-10	2.299583188342441e-10
17	3.3996903557625872e-06	1.3992109017796379e-06	2.066766880539465e-12	3.0202721537250956e-12	8.999888266653475e-08	9.917050642585072e-13	1.225736606596241e-13	1.5259000664202724e-16	2.966081688052405e-16	4.269072622592343e-13	2.498545556871098e-09	4.152489670008789e-12	1.214832401572251e-14	2.2622654818551815e-15	2.605542157190042e-15	6.8959457780484366e-15	2.092392561802197e-15	3.945985977373568e-13	1.9950015233419534e-08	9.933733201312597e-09	6.982505331696832e-10	1.4209442268052003e-12	3.28073405335983e-13	3.28073405335983e-13	1.61693705949673e-10	4.9171806929916004e-11	1.5999008967774647e-07	5.190001006369769e-12	2.443633521228028e-12	1.0598445311641542e-12	4.4175825957393394e-13	3.712013909852437e-13	4.795844841253012e-10	3.0405549581245553e-10
18	3.399601538965666e-06	1.3990357212930107e-06	2.1177101513136024e-12	3.3738704262516175e-12	8.999885027847735e-08	1.0123694571177463e-12	1.3425913877128904e-13	1.8493039095214814e-16	3.5957273137584525e-16	4.1288533709690965e-13	2.4984558799409003e-09	4.155691532507034e-12	1.1885546700365284e-14	2.3279894520044004e-15	2.548423643951826e-15	6.745576592037475e-15	2.046750824236965e-15	4.0586884318345803e-13	1.9944170999841742e-08	9.92906520063632e-09	6.980459849944607e-10	1.5627326469499161e-12	3.9073785546710983e-13	3.9073785546710983e-13	1.6634768470078776e-10	5.491978380617658e-11	1.599897847116731e-07	5.12506453895834e-12	2.6277354766506455e-12	1.138251215915379e-12	4.940895572627737e-13	4.151267948279336e-13	5.660491583147322e-10	3.923228413032306e-10
19	3.3994977161604784e-06	1.398840998673364e-06	2.1634975888680215e-12	3.735598738578633e-12	8.999881844984688e-08	1.0322072561243412e-12	1.4618016945356276e-13	2.207679868232977e-16	4.293584992117376e-16	4.01750847328285e-13	2.498367625011571e-09	4.1560286828432265e-12	1.1721387054951996e-14	2.3925528638687972e-15	2.5126010741609735e-15	6.651415433325158e-15	2.018169357764737e-15	4.1692434404441535e-13	1.9938193996042346e-08	9.924460026189747e-09	6.978367898614819e-10	1.7032276483969273e-12	4.593323636351609e-13	4.593323636351609e-13	1.7094172465759038e-10	6.080028985230662e-11	1.5998948096550507e-07	5.062300353599068e-12	2.809546104289646e-12	1.2154506443836288e-12	5.465613116914973e-13	4.591527936625848e-13	6.570529555587066e-10	4.955901219573672e-10
20	3.3993781799728455e-06	1.398626684818655e-06	2.2062971449229015e-12	4.104769364085428e-12	8.999878694498823e-08	1.0514666729004313e-12	1.583285435236574e-13	2.601063199074706e-16	5.059725691171451e-16	3.928344609186202e-13	2.4982806512243737e-09	4.154123949562035e-12	1.163564975010194e-14	2.4564382396554035e-15	2.4937164611601616e-15	6.6019562793614885e-15	2.003156668222972e-15	4.2785067212084003e-13	1.9932095666048976e-08	9.919913981597284e-09	6.976233483117139e-10	1.842090772555471e-12	5.337948368416211e-13	5.33794836841621e-13	1.7547885286364452e-10	6.680180517715442e-11	1.599891759474124e-07	5.003880814802622e-12	2.989183137806641e-12	1.2914981035044145e-12	5.992158405967327e-13	5.033129332807827e-13	7.51935512231913e-10	6.145652896715805e-10
21	3.3992423229573954e-06	1.3983926925062237e-06	2.2480975836205083e-12	4.4810457748113945e-12	8.9998755576467e-08	1.070344354024517e-12	1.7069859416918152e-13	3.0294446838207614e-16	5.89413160055628e-16	3.856184064629125e-13	2.498194807671471e-09	4.1504588118711935e-12	1.1611921086439232e-14	2.5200293629612105e-15	2.488227189349349e-15	6.5878466611023595e-15	1.9988746170310455e-15	4.387158827490081e-13	1.9925881641915483e-08	9.915421924851763e-09	6.974058574670416e-10	1.9791962631596096e-12	6.140539121702884e-13	6.140539121702884e-13	1.7996369355471e-10	7.291842660215971e-11	1.599888675949441e-07	4.951277863773698e-12	3.1668272468270686e-12	1.3664764457792116e-12	6.522016078096605e-13	5.477298745545166e-13	8.501746695842589e-10	7.498559509597112e-10
22	3.39908961412926e-06	1.3981388696532522e-06	2.290716268500387e-12	4.8644127476291916e-12	8.999872419764586e-08	1.088993336385642e-12	1.8328676745240893e-13	3.492817000949016e-16	6.79678683394875e-16	3.7971007353732213e-13	2.498109938281106e-09	4.145398142583633e-12	1.1637031407429106e-14	2.5836264644712348e-15	2.493289916920892e-15	6.6015812534589555e-15	2.003045468137483e-15	4.495732093686239e-13	1.9919552244252825e-08	9.910977677806193e-09	6.971843285488485e-10	2.1146064425603404e-12	7.00036048207649e-13	7.000360482076491e-13	1.8440203226735353e-10	7.914941410416717e-11	1.5998855420886587e-07	4.905398536050628e-12	3.3427049307629947e-12	1.4404885095244126e-12	7.057477462939263e-13	5.925938967240238e-13	9.513897411676705e-10	9.019928826680506e-10
23	3.398919573896034e-06	1.3978649648356314e-06	2.3357934655596252e-12	5.255146711962537e-12	8.99986926925048e-08	1.107533948102303e-12	1.9609102701054602e-13	3.9912329619212237e-16	7.76779122987063e-16	3.7480308576892736e-13	2.498025888621821e-09	4.139226728048652e-12	1.1700388593489257e-14	2.6474670269993795e-15	2.5066176637392596e-15	6.637123102836732e-15	2.0138370151334825e-15	4.604647527802202e-13	1.9913102980126583e-08	9.906574591007475e-09	6.969586043044302e-10	2.2485453110913593e-12	7.916744820593741e-13	7.916744820593742e-13	1.888002120783017e-10	8.549874176346857e-11	1.5998823436270726e-07	4.8667552013911144e-12	3.517064864015505e-12	1.5136466253984656e-12	7.601375700656907e-13	6.381405398918411e-13	1.0553509297563048e-09	1.071455153895729e-09
24	3.398731749956027e-06	1.3975706157240878e-06	2.3848286473237016e-12	5.653788748544504e-12	8.99986609709038e-08	1.1260588851125937e-12	2.091105981265431e-13	4.524841725577884e-16	8.807431255709505e-16	3.706637790472063e-13	2.4979425079396395e-09	4.132161873682575e-12	1.1793560757915368e-14	2.7117354997392142e-15	2.5263856635777418e-15	6.689666822340482e-15	2.0297921271005124e-15	4.7142320639954e-13	1.9906524994691994e-08	9.902205746364525e-09	6.967283748142194e-10	2.3813774244084247e-12	8.889145340739458e-13	8.88914534073946e-13	1.9316491741453003e-10	9.197467749571162e-11	1.5998790685939033e-07	4.83555117362818e-12	3.690169361366731e-12	1.5860688539606333e-12	8.156915974866971e-13	6.846362148160439e-13	1.1619667587736542e-09	1.258694263528947e-09
25	3.3985256941463054e-06	1.3972553342469632e-06	2.4391923838266044e-12	6.061122047497578e-12	8.999862896224166e-08	1.144639962559538e-12	2.2234562533807535e-13	5.093929862517136e-16	9.916260052051626e-16	3.671106485009896e-13	2.4978596520919685e-09	4.124372537700781e-12	1.1909814887534994e-14	2.776576248018593e-15	2.551151446066407e-15	6.755375005477578e-15	2.049743921252865e-15	4.824741522898737e-13	1.9899805450222245e-08	9.897864238047527e-09	6.96493190757778e-10	2.513588376906984e-12	9.917198463234167e-13	9.917198463234167e-13	1.975028726009834e-10	9.858940707774771e-11	1.5998757067372507e-07	4.811756369749575e-12	3.86228255226798e-12	1.6578737557414596e-12	8.727657394592414e-13	7.323769605605448e-13	1.27127573475381e-09	1.4641573268921695e-09
26	3.398300942248478e-06	1.3969185003066466e-06	2.500193929455445e-12	6.47815380273067e-12	8.999859661242307e-08	1.163331407670096e-12	2.3579700138212717e-13	5.698952326695732e-16	1.1095157858714934e-15	3.640056390807451e-13	2.4977771845351264e-09	4.1159874880438594e-12	1.2043845681301094e-14	2.8420998147275245e-15	2.579756850133871e-15	6.83122106937634e-15	2.0727737707439314e-15	4.93637175689107e-13	1.9892927829781558e-08	9.893543284031448e-09	6.962524740423539e-10	2.645770272466153e-12	1.1000762741612194e-12	1.1000762741612194e-12	2.0182072160764468e-10	1.0535878272617495e-10	1.5998722492334726e-07	4.79519461173316e-12	4.033665573324123e-12	1.7291782891842976e-12	9.317222409078622e-13	7.816652513719822e-13	1.3834323873271908e-09	1.688307293043688e-09
27	3.3980569950897957e-06	1.396559355211342e-06	2.5690897575770554e-12	6.906108357195094e-12	8.999856387987893e-08	1.182174060243349e-12	2.494661604682565e-13	6.340567962317637e-16	1.2345401437102831e-15	3.612423485720309e-13	2.4976949775401077e-09	4.107106196152285e-12	1.2191478604456716e-14	2.9083910185221686e-15	2.6113034144736253e-15	6.9148238967738846e-15	2.098159206217888e-15	5.049272991352341e-13	1.988587205690328e-08	9.889236367299098e-09	6.960055219916142e-10	2.778612513919993e-12	1.2139968975257286e-12	1.2139968975257286e-12	2.0612487504948557e-10	1.1230218164243256e-10	1.5998686883145335e-07	4.785566552656647e-12	4.204570556647267e-12	1.800095160756668e-12	9.929474056416584e-13	8.328140486591677e-13	1.498694919757769e-09	1.931641856737775e-09
28	3.397793302343368e-06	1.3961769979896625e-06	2.6471068608700412e-12	7.346419398176154e-12	8.999853073288965e-08	1.2011982505708657e-12	2.633549405886075e-13	7.019667595759111e-16	1.366872272923586e-15	3.58738898392354e-13	2.497612912599912e-09	4.0978054529948854e-12	1.234940936187067e-14	2.9755144638015535e-15	2.645080146290217e-15	7.004313420758513e-15	2.12537145174313e-15	5.163559597682902e-13	1.987861463008903e-08	9.884937308504344e-09	6.957515120531155e-10	2.912893546861915e-12	1.3335255609898896e-12	1.3335255609898898e-12	2.1042143039406018e-10	1.1944238694621004e-10	1.59986501700402e-07	4.7824952354327875e-12	4.375237440642191e-12	1.870731440318863e-12	1.0568522506759818e-12	8.86130714094225e-13	1.6174126840284358e-09	2.1947096693370285e-09
29	3.3975092480970604e-06	1.3957703813851519e-06	2.735532804356743e-12	7.800728441306759e-12	8.999849714747372e-08	1.2204260261682454e-12	2.7746547658858546e-13	7.737411322101664e-16	1.5067365269263058e-15	3.5643239004781387e-13	2.4975308806671823e-09	4.0881444956028676e-12	1.2515163246635047e-14	3.0435188372844024e-15	2.6805458628340247e-15	7.098245475244801e-15	2.1538591741139258e-15	5.279317817532003e-13	1.987112865435378e-08	9.880640318732268e-09	6.95489502902382e-10	3.0494760625277637e-12	1.4587405574310756e-12	1.4587405574310756e-12	2.1471611365778954e-10	1.2680555635279663e-10	1.599861228902003e-07	4.785550694665156e-12	4.545891637670615e-12	1.9411875510635292e-12	1.1237760136367822e-12	9.420132797945967e-13	1.740015566459334e-09	2.4781247738642223e-09
30	3.3972041379654608e-06	1.395338307866228e-06	2.835721827246001e-12	8.27090230693217e-12	8.99984631056936e-08	1.2398729890432738e-12	2.918001140121785e-13	8.495252399791297e-16	1.6544160685805261e-15	3.5427449456947056e-13	2.4974487822450487e-09	4.0781690785595376e-12	1.2686680371151914e-14	3.112440427760769e-15	2.7172620291323724e-15	7.195477578051383e-15	2.1833858130807284e-15	5.39661180651809e-13	1.9863383559177287e-08	9.876340035209162e-09	6.952184245712046e-10	3.1893131386368027e-12	1.589758348849863e-12	1.589758348849863e-12	2.1901423928541565e-10	1.3442150040300937e-10	1.5998573180007708e-07	4.794266060100049e-12	4.7167424087853885e-12	2.011556574298453e-12	1.1942017981160096e-12	1.0007386215954997e-12	1.867005293749345e-09	2.7825794772677508e-09
31	3.3968771877322155e-06	1.3948794244808757e-06	2.9490827863336735e-12	8.759039445192945e-12	8.999842859426467e-08	1.2595497407900471e-12	3.063613416857457e-13	9.2949823777933e-16	1.810258764052854e-15	3.5222807104046786e-13	2.4973665273109418e-09	4.067914598070825e-12	1.2862460648376898e-14	3.182305928306589e-15	2.7548958315318123e-15	7.295131902727113e-15	2.2136514237498027e-15	5.515488851540095e-13	1.985534500460921e-08	9.872031543807216e-09	6.949370751613221e-10	3.333447794301432e-12	1.7267372873744778e-12	1.7267372873744776e-12	2.2332068426383258e-10	1.4232376994235176e-10	1.5998532785267922e-07	4.808148340518649e-12	4.887981800779684e-12	2.0819238039034026e-12	1.2685288037428274e-12	1.0626966446982042e-12	1.9989489973595163e-09	3.1088557028894426e-09
32	3.396527512709852e-06	1.3943922171467162e-06	3.0772115463039252e-12	9.267487029141453e-12	8.999839360350628e-08	1.2794629897588931e-12	3.2115173982863035e-13	1.0138765665509083e-15	1.974685401191566e-15	3.502645840757395e-13	2.4972840352716455e-09	4.057408474777132e-12	1.3041295304498884e-14	3.2531345918329274e-15	2.793202148891978e-15	7.396550425713342e-15	2.244454685768364e-15	5.63598303990417e-13	1.9846974606579974e-08	9.867710395164087e-09	6.946441112302987e-10	3.483018689171735e-12	1.8698815185616387e-12	1.8698815185616383e-12	2.276398694199957e-10	1.5054992809196715e-10	1.5998491048076225e-07	4.826689628952601e-12	5.059783861976177e-12	2.1523664243640504e-12	1.3472435147560156e-12	1.1282218133088938e-12	2.136474318514546e-09	3.4578356143815193e-09
33	3.3961541181181543e-06	1.3938750037348574e-06	3.221903046970368e-12	9.798880622983147e-12	8.99983581265266e-08	1.2996164423247472e-12	3.3617393956384816e-13	1.1029184731396566e-15	2.1481980145651247e-15	3.483621282734099e-13	2.497201234826601e-09	4.046671979774507e-12	1.322230800644222e-14	3.324939932638048e-15	2.8319750181902746e-15	7.499201118928856e-15	2.275632294402484e-15	5.758118355814748e-13	1.9838229296035748e-08	9.863372612644467e-09	6.943380253612508e-10	3.639278251966053e-12	2.019445270295445e-12	2.0194452702954445e-12	2.319757494838141e-10	1.591421797760167e-10	1.5998447911543423e-07	4.8493679769146315e-12	5.232304195910589e-12	2.2229533378176873e-12	1.4307858292856046e-12	1.1977383589608009e-12	2.2802665449682357e-09	3.830511198146463e-09
34	3.3957558890580596e-06	1.3933259240883613e-06	3.3851610993043426e-12	1.0356170870440649e-11	8.999832215853487e-08	1.3200114881841781e-12	3.514305898321509e-13	1.1969292856160736e-15	2.3313903768245325e-15	3.4650383505017636e-13	2.4971180639309593e-09	4.035721709457666e-12	1.3404788183831344e-14	3.397731092948834e-15	2.8710674411406692e-15	7.602691987082177e-15	2.307066521896495e-15	5.881911102652526e-13	1.9829060894559477e-08	9.859014702651331e-09	6.940171313095813e-10	3.803602350066925e-12	2.1757380206893836e-12	2.175738020689383e-12	2.3633180118372653e-10	1.6814778726930458e-10	1.5998403317503565e-07	4.875650137341432e-12	5.405679438022165e-12	2.2937449587753963e-12	1.5196726981838911e-12	1.2716454730474205e-12	2.4310686708863824e-09	4.2279942633103945e-09
