	IR	IRS	IRSiP	IRi	IRiP	IRins	IRp	X	Xp
0	8.94067597533	9.43998194226	0.560018057745	4.83863890759e-06	0.424076631823	0.596889962146	0.038352592524	9.99635886407	0.00364113592848
1	0.5053341206819508	6.222107302519859	3.777892697485133	7.258000303990469e-06	0.5873688089093715	8.506737907797685	0.4005519050726027	9.996055068213805	0.003944931784672696
2	0.18028369742540595	5.691260104823819	4.308739895181175	1.3780490127926714e-05	0.9676992568872856	8.332702487385221	0.5193007782738703	9.99545099478051	0.004549005217966292
3	0.1882809871548731	5.782769196547673	4.217230803457318	2.1537364506638978e-05	1.3345902402837322	7.9575892823834105	0.5195179532753852	9.994841839432057	0.005158160566420767
4	0.20302919964244415	5.947362526487991	4.0526374735170005	2.9209727804151165e-05	1.6311680082546314	7.663519439405947	0.5022541434310807	9.994273066887786	0.005726933110693447
5	0.21644282455702993	6.098451392287748	3.9015486077172445	3.625786840381693e-05	1.855224538887169	7.4421179963104525	0.4861783828388539	9.993746470982732	0.0062535290157464275
6	0.22875688739372316	6.2246614349165545	3.775338565088436	4.2446459720332765e-05	2.0152924361812627	7.282113344761361	0.4737948856658441	9.993257308381423	0.0067426916170574515
7	0.23978170684117767	6.327246408213397	3.672753591791595	4.7696618097885515e-05	2.1218092415126515	7.173397388497006	0.4649639669929793	9.992800405702516	0.007199594295962021
8	0.24936731745112117	6.409587947420722	3.59041205258427	5.202408078744321e-05	2.185035366338803	7.10640445073609	0.4591408418551138	9.99237117254758	0.007628827450897765
9	0.2574965825392986	6.475289618873546	3.5247103811314457	5.550106116414563e-05	2.2143301372113733	7.072369491508607	0.4557482881414721	9.991965745382304	0.008034254616173611
10	0.26425235546175013	6.527690228170516	3.472309771834477	5.822919496325836e-05	2.217842753137523	7.063590075045652	0.4542565876220276	9.991580958563187	0.008419041435292885
11	0.2697753858785317	6.569704850074659	3.430295149930332	6.0321284240780626e-05	2.2024357576718683	7.07352417239919	0.45420436322808616	9.991214257364037	0.008785742634442132
12	0.2742318788659803	6.6037638902406925	3.3962361097642977	6.188839581603751e-05	2.173688555955841	7.09681191162723	0.455205765617048	9.99086361888174	0.009136381116738966
13	0.27779140146726644	6.631836639907684	3.3681633600973067	6.303332683515585e-05	2.136044384543209	7.129155110239289	0.45694607088531725	9.990527441206993	0.009472558791485737
14	0.28061491271963773	6.655473251674872	3.344526748330119	6.384668669020452e-05	2.0929412560040044	7.167204222524143	0.4591757625274404	9.990204463020419	0.009795536978060427
15	0.2828464869050509	6.675861076630504	3.324138923374488	6.440544312182496e-05	2.0469657490825766	7.208420906042447	0.4617024529887194	9.98989368989947	0.010106310099008097
16	0.2846101797244058	6.693891931868431	3.30610806813656	6.477284415813647e-05	2.0000118642474605	7.250931630617791	0.46438155302810025	9.989594328787053	0.010405671211424073
17	0.2860096946648261	6.710221396364934	3.289778603640056	6.500002420114915e-05	1.9534253077598704	7.293392767738278	0.467107230274741	9.989305737777908	0.010694262220572726
18	0.28712983507240225	6.725319984532834	3.2746800154721574	6.51270340385679e-05	1.9081184255184191	7.334881762897404	0.4698048499396518	9.989027386938139	0.010972613060343219
19	0.2880379991782446	6.739519022037411	3.260480977967579	6.518458963838642e-05	1.8646750394972365	7.37479772790739	0.4724240492894059	9.98875882845197	0.011241171546511152
20	0.28878730531742963	6.75304719489585	3.24695280510914	6.519599818069903e-05	1.8234430351893822	7.412772197959179	0.47493226599774285	9.98849967171934	0.011500328279142115
21	0.2894181317233403	6.766054624541795	3.2339453754631955	6.517817884238255e-05	1.7845866471754535	7.448618923143003	0.47731112024127575	9.988249570134013	0.011750429864470427
22	0.28996091396680224	6.778638323263245	3.2213616767417443	6.514320790512336e-05	1.748147758617383	7.4822742117404655	0.47955197292935836	9.988008206943467	0.011991793055014252
23	0.29043845756342607	6.7908590195960805	3.2091409804089075	6.509973163826531e-05	1.7140903132460161	7.513753470958618	0.4816526589622158	9.987775285797403	0.01222471420107921
24	0.2908674186355041	6.802751837469059	3.1972481625359284	6.505340844723428e-05	1.682321884900851	7.543129820315827	0.4836158232012843	9.987550526766524	0.012449473231957428
25	0.29125973581858683	6.8143353841973715	3.185664615807617	6.500801298153551e-05	1.6527192641989206	7.570508997784109	0.48544699464731533	9.98733366160308	0.012666338395402106
26	0.2916239759563344	6.82561852804056	3.1743814719644283	6.496582042696578e-05	1.6251437147405514	7.5960139680615635	0.4871533758830366	9.98712443123579	0.01287556876269271
27	0.2919661007617309	6.836603692965523	3.163396307039466	6.49280656765764e-05	1.599449636540351	7.619776223849949	0.48874311124420594	9.98692258449073	0.013077415507752526
28	0.29229023399634957	6.847290898141892	3.152709101863098	6.489530382834286e-05	1.575493365100103	7.6419269082070205	0.4902245978546122	9.98672787687815	0.013272123120330317
29	0.2925992187669066	6.857678514611362	3.1423214853936283	6.48676356211032e-05	1.5531366711497558	7.662593107482422	0.49160613542720816	9.98654007019943	0.013459929799052304
30	0.2928949851060057	6.86776552022581	3.1322344797791817	6.48448768588945e-05	1.5322495859555219	7.681894904203502	0.4928956803200257	9.986358932268805	0.013641067729676791
31	0.2931788589155286	6.877551054255322	3.12244894574967	6.48266815087392e-05	1.5127116126224531	7.699943998740655	0.4941007035017688	9.986184236837886	0.013815763160594782
32	0.29345175057305817	6.8870358976207156	3.1129641023842773	6.481261964205589e-05	1.4944121218268709	7.716843187650066	0.4952281277922776	9.98601576358472	0.013984236413760516
33	0.29371431242634644	6.896221358541342	3.1037786414636512	6.480223271037413e-05	1.4772502472785793	7.732686335292587	0.49628430323169176	9.985853298160366	0.014146701838113932
34	0.29396702375655814	6.905110562931931	3.094889437073063	6.479506609176271e-05	1.4611344112189562	7.747558751326923	0.4972750190933862	9.985696632213138	0.014303367785342696
35	0.29421026823099844	6.913706965719283	3.0862930342857102	6.479068976432585e-05	1.445981689965719	7.76153772133819	0.4982055302372439	9.98554556343621	0.014454436562270134
36	0.2944443660482907	6.922015695422687	3.077984304582306	6.47887084331325e-05	1.4317170870337284	7.774693163418509	0.49908059525295445	9.985399895555105	0.014600104443374973
37	0.294669609748933	6.9300418633471885	3.0699581366578044	6.47887664645027e-05	1.4182727936384203	7.787088290059408	0.49990451824868937	9.985259438337215	0.01474056166126409
38	0.2948862725985065	6.93779202928848	3.062207970716514	6.479054844470989e-05	1.4055874691158234	7.79878027676964	0.5006811914295004	9.985124007523952	0.014875992474525531
39	0.29509462441619627	6.945272391359335	3.0547276086456594	6.479377759126247e-05	1.3936055651790107	7.809820880400706	0.5014141366884108	9.984993424799358	0.015006575199119625
40	0.2952949301549633	6.952490395772099	3.047509604232896	6.47982130410147e-05	1.3822767075625184	7.820257020511954	0.5021065440194383	9.984867517672596	0.015132482325879736
41	0.29548745702425006	6.959452840332427	3.040547159672567	6.480364615602794e-05	1.3715551358931497	7.83013129666357	0.50276130723479	9.984746119414769	0.015253880583707153
42	0.2956724694802093	6.966167566342111	3.0338324336628832	6.480989729123567e-05	1.361399204670907	7.839482460672889	0.5033810557406188	9.984629068886154	0.015370931112323585
43	0.2958502345773085	6.972641845693127	3.0273581543118673	6.481681201294175e-05	1.3517709347317013	7.848345830934735	0.5039681834061573	9.984516210531092	0.015483789467385043
44	0.29602101336410774	6.9788832947728	3.0211167052321954	6.482425778091245e-05	1.3426356282219631	7.856753661001327	0.5045248736167378	9.984407394063082	0.015592605935395722
45	0.29618506796087346	6.984899408683179	3.0151005913218163	6.48321215411495e-05	1.3339615112848386	7.864735466727401	0.5050531223672623	9.984302474484124	0.015697525514352134
46	0.2963426516639886	6.990697671226467	3.0093023287785288	6.484030607434432e-05	1.3257194412203368	7.872318310058832	0.5055547572126842	9.98420131185057	0.01579868814790568
47	0.2964940172425394	6.996285383057294	3.0037146169477023	6.484872929749212e-05	1.3178826297649817	7.879527049379489	0.5060314553456079	9.984103771158576	0.015896228839900356
