	Inh	Inh_T1	T1	T1_alpha	T2	T2_beta	T3	T3_Inh	alpha	alpha_T1	alpha_T1_alpha	alpha_T2	alpha_T2_beta	alpha_alpha_T1	alpha_beta_T2	beta	beta_Inh_T3	beta_T3	beta_T3_Inh
0	0.8720063990562783	34.89099518893905	3.6047422165318146	0.0011000695708919155	3.8657452760638513	0.020716375337900148	1.0404104538317505	36.82186485381582	0.021206279905270724	0.0002044026759463826	0.0004479271053691448	0.0001800302129305034	0.000552328895066854	0.0025101951769044566	0.0028059894902481043	0.14073140425457525	0.40844033882180925	0.00016637330200759283	0.2291179802286106
1	0.6953864406881496	34.434729780004616	4.060648909029202	0.001205421052344436	3.8702527546232384	0.016374468371978843	1.190682851173566	36.82080871485568	0.021072860005098115	0.00022492560279085754	0.00048267118622356044	0.00017782044071830655	0.0005245057485878074	0.0027082931248097247	0.002670450815473043	0.10842321698122381	0.31284670304706624	0.00014390498350445288	0.17551782594017507
2	0.562911114599852	33.96043818581889	4.534154438777265	0.0014241787104891652	3.873130766197075	0.013364101796128182	1.3487215490155429	36.77476137196158	0.022775673722244438	0.0002668542692984177	0.0005615653109888998	0.00019107068600801293	0.0005431233919365805	0.0031547771130604695	0.0027709379288483045	0.08467889521211759	0.24108169893115836	0.00012517536217437216	0.13531020472953575
3	0.4643032317174221	33.47304226164262	5.020146426752307	0.001810883308954879	3.8746062691557004	0.011433918413089359	1.5130533394038015	36.69362358320263	0.026673546368114323	0.00034104591432178506	0.0007034521613006571	0.00022253923238007133	0.0006115258041829993	0.003955930220480266	0.0031257473946429766	0.06762000729229525	0.18774844678832875	0.00011045632611988963	0.10546417427910978
4	0.39187678027872175	32.97748464820808	5.513275128829627	0.002478169343472453	3.8746818010798547	0.010473493947658933	1.6821014044593081	36.58522736819762	0.03377647785083503	0.00046846731550598356	0.0009493360841026986	0.0002802721117202997	0.0007457529461489739	0.005344250219190732	0.003818679914612281	0.05599653696206498	0.1488322652105945	0.00010024409493185435	0.08373871803753165
5	0.34031749700917985	32.47889588624502	6.007676573139479	0.0036295316550782435	3.873049896708736	0.010539396931985074	1.8540883891653872	36.45561013826097	0.04613745619817096	0.000688929905332331	0.0013729128216988255	0.00038080082496934554	0.000983877286425021	0.007736166233374676	0.00504602824787949	0.04916590112125191	0.12159211998189769	9.561034206476136e-05	0.06861374224966225
6	0.30657115195956713	31.982697388063304	6.496476360290589	0.005669433551145812	3.8689596356567413	0.01191146040346861	2.026965276884456	36.309063690811854	0.06764949475292757	0.0010805015922742479	0.0021200257688813655	0.0005553228468538484	0.0013973454797595944	0.011956290733789846	0.007176235613171857	0.0472566230004662	0.10456656876883849	9.896240021031058e-05	0.05930550113462481
7	0.28992754788609765	31.495435723755012	6.970250843363018	0.00939877461555958	3.8608386060850997	0.015244360717790987	2.198022003848739	36.148323065199065	0.10596311021796671	0.0017980776225181593	0.003479489643147182	0.0008646514898934584	0.002125509395212253	0.019637091000731792	0.010926872311999219	0.05143028403767628	0.09769250171721829	0.00011504244211678376	0.055847386792840265
8	0.2929832611160811	31.026132788188157	7.414106741978425	0.016451538780945827	3.845491213080198	0.021909822333663533	2.3632000393367902	35.97416664076811	0.1764793283380169	0.003157311327229827	0.006041039926689084	0.0014295483356496807	0.0034458922383857437	0.03411057979854088	0.017723524012098608	0.06470364521001384	0.10297864171121768	0.00015344359951724592	0.059501234584339084
9	0.3238389008792648	30.588956248545564	7.801836348182366	0.03016422616869886	3.816497644656742	0.03467013535339951	2.515710636276461	35.784397201086776	0.3106106530305066	0.005823665145779978	0.0110224402575534	0.0024912872444347403	0.005917481609511906	0.062197071700021526	0.030423451135907106	0.09364346416806302	0.1259960706995131	0.00023484264851400652	0.07366124928872196
10	0.40094676791937844	30.208491421462423	8.084425722577642	0.05723458670585489	3.7610501539937777	0.05898016566764388	2.643232816856666	35.57151624429649	0.5730569743026509	0.01105670467454736	0.020887519798780122	0.0045220185303233695	0.010675076963130673	0.11790404478073388	0.05477258484511907	0.1519159776848688	0.17907532188379321	0.0003957258437504237	0.10577989111928959
11	0.5630442438064367	29.929181075709682	8.17078654942738	0.11008957381169424	3.654614925941081	0.10508115451038226	2.7226798095179574	35.31783320817114	1.0942055101171284	0.021351316391387522	0.04037819327668813	0.008391979028996207	0.019970369600399236	0.22821329138314927	0.10194157091913596	0.26713106514718776	0.2876097824304039	0.0007117972250966931	0.17116540265538635
12	0.8878644233548486	29.829282684555473	7.908401844335987	0.206854135631979	3.4554147050049306	0.18975317524097704	2.711888025116266	34.98624288159859	2.1162712427712624	0.04037781181302849	0.07809074421242373	0.015413022037885499	0.03792682396904414	0.43699277945110526	0.19149227374715852	0.49191416462711407	0.5010367475688552	0.0013109868753146158	0.2995213588409496
13	1.518471564092166	30.028981996385426	7.114580120813901	0.3571190141605393	3.1131223744453185	0.3312777206667322	2.5434269111497363	34.50738881034991	3.9969313617915057	0.0702246027859519	0.14200764413714212	0.026497498472276674	0.07043687024484202	0.7870866217170348	0.3486655361708268	0.9119801673854159	0.9050453506562337	0.002282650403760913	0.5418562774403356
