	T	V
0	1000.0	3.0
1	976.2737915830381	3.3889708175404714
2	953.3186065386566	3.494644723099127
3	930.9111890650913	3.602789236183886
4	909.1877563742829	3.7127467276948214
5	888.1215262975301	3.8245312612326905
6	867.6873379763717	3.938147524824218
7	847.8605081091628	4.053624251580534
8	828.6190728414184	4.170975108029181
9	809.939877053534	4.290066505776589
10	791.8014010171152	4.411445412760181
11	774.1826452905124	4.534414777974116
12	757.062598502793	4.65982011190466
13	740.4219109688429	4.786572657895829
14	724.2425325811917	4.916074389861237
15	708.5078804432051	5.047610185154278
16	693.2001119064504	5.1808647302639885
17	678.3025975635069	5.316588097474436
18	663.8013802112329	5.454851692793654
19	649.6797973580356	5.594947025613841
20	635.9224432670758	5.737133697688162
21	622.5158279185101	5.882793248292746
22	609.4475418524019	6.031350104341028
23	596.7032676345232	6.180144304001425
24	584.2680347940551	6.3307461059185846
25	572.1323828516988	6.4891877660240045
26	560.28982136063	6.652660765433434
27	548.7237851512201	6.807788736619979
28	537.4152272264931	6.966049407799437
29	526.3702756379996	7.1561919899429745
30	515.5800814082179	7.31960652008704
31	505.0132661912469	7.485002943538724
32	494.6694897649746	7.66111302886132
33	484.5426159529503	7.842154001489435
34	474.6233705168263	8.026807407295728
35	464.90339925408756	8.215546799504978
36	455.3746642162793	8.408038630439348
37	446.02930968819254	8.60544750020678
38	436.85957328380505	8.806870821530334
39	427.8579189015961	9.013018411933642
40	419.017144101797	9.22434364438749
41	410.330184411778	9.440679970709846
42	401.79015522918365	9.662416217296489
43	393.3904140626163	9.890039711475598
44	385.1244736648077	10.123690241180224
45	376.985978452355	10.36364592111978
46	368.9687497928027	10.610425287197891
47	361.0667620476816	10.864426979845424
48	353.27409283218066	11.125967787831085
49	345.58493146974513	11.395547130023068
50	337.9935942758101	11.673775406122775
51	330.4944926362345	11.961181861589276
52	323.0825589660335	12.258250060998854
53	315.7518685856011	12.565862191454265
54	308.49707675087643	12.885013346241795
55	301.312874761498	13.215888482091769
56	294.1933627449715	13.558986891000004
57	287.1337147821474	13.916388081935168
58	280.12882352698335	14.289459455539077
59	273.1733895980938	14.678381571742962
60	266.2619235454571	15.08435054816921
61	259.38909939722055	15.509848730584823
62	252.54968196963813	15.956784204744325
63	245.7381796171256	16.426200606758506
64	238.94884762429604	16.919983881173156
65	232.17597804753385	17.44147021710949
66	225.41391603199585	17.994027700856037
67	218.65725127870817	18.579991962799436
68	211.89918780614107	19.202914029206408
69	205.13339920747586	19.868637349790262
70	198.35364911742386	20.582475177004415
71	191.55280632964332	21.346820281352606
72	184.72255892017773	22.165342642341663
73	177.8548146694603	23.051915289082842
74	170.94357959116542	24.029394066170553
75	163.98340376594984	25.10894014189769
76	156.96337409362167	26.27301515802085
77	149.86446689452774	27.503779189095177
78	142.66970442117656	28.86942073670432
79	135.39192011097452	30.58488380750472
80	128.05127513012917	32.614742570639805
81	120.55581340752852	34.240077991185544
82	112.92094712963988	36.778808992063546
83	105.15367635723631	39.58442017073227
84	97.222909821131	42.86775728403116
85	89.11316992249385	46.76409823160583
86	80.81261858054917	51.61592666023897
87	72.30076000851363	57.64142374638991
88	63.572062657191424	65.4913441455798
89	54.62568413980067	75.96319285757707
90	45.47914886356058	90.69890254471547
91	36.19579548892639	112.35350083636845
92	26.964385838313255	147.2516175120383
93	18.17267397094366	206.48776325733127
94	10.635152256189139	313.18661175811076
95	5.584270613121213	498.6596766426506
96	3.0986650405621963	763.0550614530985
97	2.041028882380106	1072.190071039364
98	1.5165273977168354	1399.1495276779842
99	1.2019359580991469	1733.7959658681646
100	0.9957613517311339	2072.6803581809186
