	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0	0.0718881703463	0.172	9.99995987352	0.0	1.00002047766	0.0	0.0	0.0	0.16	4.55143591758	0.0	0.246	8.19196275198	2.34	10.0	0.0	0.0	1.0	2.65492801346	0.0	3.10622230584	8.92966391891	0.0	4.13791713892	4.828
1	1.0385833515557938	0.9983781516821656	9.530442739814369	0.46951713370562953	0.9993470652163319	0.00020463670176227596	3.6179163838557056	0.06579944496578968	0.09420055503421032	4.5344388293761035	0.016997088203815448	2.4951151946855394	7.808665711667164	2.5418504717065638	9.844142622979412	0.5752426443104108	0.02848512614341323	1.5467340834139622	0.3731859294650883	0.020726604570309014	0.3142755863373873	0.01327154234218635	0.0006734124436663982	7.291709825261097	4.001621848317812
2	1.1300140327586337	1.045031538456473	9.524997450445055	0.4749624230749349	0.9993176426598753	0.00023767528262522207	6.848082012339282	0.0712223832353701	0.0887776167646299	4.533368738187909	0.018067179392015024	2.851245693261218	7.477600478661304	2.7511761396019785	9.795231662368876	0.7692382720840881	0.07456330231490764	1.6946505111111834	0.3989497626664721	0.02297587394721868	0.3671901424124127	0.01390235337147659	0.0007028350001230452	7.7582522676988335	3.9549684615435026
3	1.1851454913729127	1.102433693629535	9.540745784146658	0.4592140893733271	0.9992468030446384	0.00027749928445568774	9.68894468147573	0.07852842167769955	0.08147157832230045	4.5320332028161765	0.01940271476375023	3.33364031335705	7.140393342007362	2.9843588839656494	9.752611069242468	0.9713267786689289	0.12182271710595362	1.8494771376863686	0.43141086394402517	0.025698244754040183	0.44639294192571494	0.014624691945964066	0.0007736746153598971	7.781244420413472	3.8975663063704427
4	1.207044339317866	1.1696398109170623	9.558219968605513	0.44173990491446957	0.9991676478165038	0.0003188116964358714	12.194832040638861	0.08542235654514227	0.07457764345485773	4.530774455228045	0.020661462351881495	3.8294600162399184	6.799657620438908	3.2411257930470576	9.710849888687989	1.1811140479420963	0.16934275239350094	2.011741617070049	0.46240964144233365	0.02860915098465862	0.5403479416777555	0.015290346827862924	0.0008528298434948306	7.762864448815578	3.8303601890829193
5	1.2035954117917536	1.2424125771143855	9.573622227334035	0.4263376461859502	0.9990900089973905	0.00035963461748033147	14.384375245814896	0.09123304247355393	0.06876695752644607	4.529701763812538	0.021734153767390307	4.284938189019934	6.458557336538382	3.5183726117698013	9.67045918447432	1.3975877639954588	0.216864888477071	2.1806904952089363	0.4891593331817637	0.03161711291928079	0.6429227858277496	0.015865028238724432	0.0009304686626079623	7.802085538830439	3.7575874228855985
6	1.1871956238379744	1.3133077192496672	9.586234420124468	0.4137254533955148	0.9990182543639878	0.000399179305294517	16.27987418970158	0.09579424939687223	0.06420575060312778	4.528837316289008	0.022598601290917265	4.67493456404761	6.119316997001279	3.812367804554466	9.633017085851582	1.619639676090782	0.2642950968899594	2.3553097018301266	0.5109521129069551	0.03461453373050924	0.7470554939769893	0.016342955306699915	0.0010022232960107823	7.9070382723901185	3.6866922807503184
7	1.1672221511297673	1.376942650158819	9.596255401100242	0.40370447241973956	0.998953592913494	0.0004372726257377758	17.912425240291167	0.09922164863820065	0.06077835136179937	4.528163882335313	0.023272035244611588	4.993452989884564	5.783092846466563	4.119633879129117	9.599716961285512	1.8462565221182718	0.31161049176318206	2.5346089027659167	0.5280839680092643	0.037481874972882176	0.8461999982741031	0.016732960439236902	0.001066884746505068	8.05780165259867	3.623057349841165
8	1.1484764348239749	1.4311062204617655	9.604152774346327	0.39580709917365503	0.9988954191969606	0.0004740195071222643	19.31658785335907	0.10174358925158557	0.05825641074841449	4.527649026732402	0.02378689084752713	5.245931188393425	5.450268382259405	4.437266100686906	9.57105671350715	2.07658775845332	0.3588342199464377	2.717714386472373	0.5412784296058825	0.040121290442061065	0.9359896863284431	0.01704885219125671	0.0011250584630387785	8.230212818839748	3.5688937795382216
9	1.132589853660474	1.4758361846826613	9.610424576793237	0.3895352967267444	0.9988424046650338	0.0005096052190167713	20.525205444371995	0.10359000833087897	0.05640999166912108	4.527258947529763	0.024176970050167404	5.442547211432792	5.120806019162775	4.76296055597608	9.546971323946972	2.3099436857062976	0.40601403148674076	2.9038886572793365	0.5513345636434065	0.04247685107295479	1.0145452369855668	0.01730435914362286	0.0011780729949655785	8.40507706007522	3.524163815317326
10	1.1196587552777981	1.5122319487238425	9.61549845682266	0.3844614166973207	0.9987931851133339	0.0005442081920383618	21.566938976453685	0.10494709452308834	0.05505290547691166	4.526964647764035	0.024471269815893735	5.594015952352977	4.79449330600087	5.094926137356317	9.527068374267625	2.545770502182829	0.45320327196541926	3.092524520436792	0.5589578918853911	0.04453275010833738	1.081812810936011	0.017511308780392202	0.001227292546665526	8.570238967481572	3.487768051276146
11	1.1092285361218202	1.5416848666324243	9.619702180462943	0.38025769305703966	0.9987466545324369	0.0005779727747698438	22.465805393825114	0.1059516324044342	0.05404836759556584	4.526743410905171	0.024692506674757714	5.709713250586096	4.471074212943554	5.431774054618351	9.51082018359126	2.78362320189487	0.5004495034455088	3.2831293694045276	0.5647112230570115	0.046300758057796126	1.1387414022779156	0.017679274301733102	0.0012738231275629397	8.719501226898858	3.4583151333675635
12	1.100735129273786	1.5655155382697739	9.623270653847435	0.3766892196725484	0.9987020229956514	0.00061100538152618	23.24162228293958	0.10669985952129696	0.05330014047870306	4.526578221725219	0.02485769585470872	5.797173231736182	4.150307147847419	5.772419893862624	9.497682202421752	3.023141848261517	0.5477900982327017	3.4753058678065014	0.5690214833841569	0.04780736372090057	1.1866836432813128	0.017815741815028478	0.0013184546643487552	8.850758254561834	3.4344844617302135
13	1.0936612596353688	1.5848477096655493	9.626365536722075	0.3735943367979033	0.9986587785817105	0.0006433771136802806	23.91070130044791	0.10725834379642936	0.052741656203570665	4.526456626970592	0.024979290609334372	5.862184054928488	3.831986582350856	6.1160055982171935	9.487153193314134	3.2640318275447595	0.5952518236715127	3.6687326167453262	0.5722040814144246	0.049084593961567655	1.227055933840268	0.01792641703979086	0.0013616990782898014	8.964368206051775	3.4151522903344373
14	1.0875710956020865	1.600590546608991	9.629095129389194	0.370864744130781	0.9986166289788397	0.000675126519622878	24.48651204601082	0.10767284581671131	0.0523271541832887	4.526369652649495	0.02506626493043143	5.909065452278909	3.515949720551922	6.461839292545871	9.478799672362484	3.5060475568923706	0.6428520202989049	3.8631466826593637	0.5744879550469428	0.05016461364821457	1.261180440959594	0.018015525572684273	0.0014038486811605328	9.062013521802617	3.3994094533909966
15	1.0820998949256988	1.6134614428570413	9.631530164807138	0.3684297087128365	0.998575453146846	0.0007062601805951279	24.980230440212686	0.10797461217538347	0.05202538782461652	4.526310959806552	0.025124957773372713	5.9409490036629755	3.202078749335598	6.809348675759867	9.472261487160727	3.7489788581808163	0.6906000565036535	4.058328514824108	0.5760357589595352	0.05107702671462505	1.2902323041737684	0.01808604977890342	0.0014450245131538374	9.145999348952433	3.386538557142946
16	1.0769286650537093	1.62401905235474	9.633714875755926	0.36624499776404745	0.9985352725330726	0.0007367498417256386	25.40116140355931	0.10818453945390821	0.05181546054609178	4.5262762562724275	0.025159661307496913	5.959997051844044	2.890303696173219	7.158043714099559	9.467248873967467	3.992639087234881	0.738498467412112	4.254088934684357	0.5769581816090497	0.05184782496370713	1.315242620521474	0.01813987711765514	0.001485205126927028	9.218873219192412	3.3759809476452474
17	1.0717525761955413	1.6326946842409231	9.635673914161744	0.3642859593582323	0.9984962451861017	0.0007665244290922189	25.75704751346191	0.1083157370929978	0.051684262907002176	4.526262941401928	0.025172976177995195	5.967540216294492	2.580608827920643	7.507484710275656	9.46353681824843	4.236853945478789	0.7865435237456669	4.450257378443034	0.5773226578266768	0.05249925901315933	1.3371319740724366	0.018177837985443507	0.0015242324738983393	9.28326771954534	3.3673053157590647
18	1.0662415889750103	1.6398181729956756	9.637415726676013	0.3625441468439623	0.9984586879621833	0.000795453747227541	26.054274768067568	0.10837484208803154	0.051625157911968395	4.52626997298331	0.025165944596611325	5.96412159868806	2.273045512520757	7.8572517644454924	9.460960021933616	4.481449551596359	0.834725055625011	4.646670145689869	0.5771565776443974	0.05305021823811501	1.356766931851283	0.01819959160915438	0.0015617896978168209	9.34190842329793	3.3601818270043124
19	1.0599838218559372	1.6456372450183527	9.638932429279505	0.3610274442404686	0.9984231406318013	0.0008233170100329657	26.29797488821907	0.10836217733078131	0.05163782266921861	4.526297989209716	0.025137928370197963	5.949421801144834	1.967756283454582	8.206910630087442	9.45941073567156	4.7262375462147315	0.8830252479275458	4.843156710958611	0.5764440559893275	0.053516955116503784	1.375047732435019	0.01820326455015364	0.0015973370281991515	9.397777345726722	3.3543627549816333
20	1.0523893381609732	1.6503296499099274	9.64019501350897	0.3597648600109946	0.9983905065079842	0.0008497409426467772	26.491999793905645	0.10827045734731168	0.05172954265268827	4.526349808527729	0.02508610905218644	5.921998425813418	1.665019602735948	8.555966963947018	9.458841883561298	4.970993115507363	0.9314157858135288	5.039520606697747	0.5751130763310901	0.05391423278147413	1.393058944255417	0.01818461347765162	0.0016299711520160417	9.454489432691659	3.3496703500900598
21	1.0425009743763325	1.6540047713921615	9.641139859775922	0.35882001374404215	0.9983623574360408	0.0008740696995540272	26.638693455358588	0.10808096196027	0.05191903803972995	4.526431635051214	0.025004282528702	5.878675296024715	1.3653364379408899	8.903793216127825	9.45927962477285	5.215417143470262	0.9798519127866008	5.235507528099871	0.5730046271959063	0.05425737113346633	1.412369253990687	0.018135129503844546	0.0016581202239602006	9.51707152220748	3.345995228607827
