	cdhap	ce4p	cf6p	cfdp	cg1p	cg6p	cgap	cglcex	cpep	cpg	cpg2	cpg3	cpgp	cpyr	crib5p	cribu5p	csed7p	cxyl5p
0	0.167	0.098	0.6	0.272	0.653	3.48	0.218	2.0	2.67	0.808	0.399	2.13	0.008	2.67	0.398	0.111	0.276	0.138
1	0.1886247031219008	0.1032565819352652	0.7243036748314673	0.36005207947958556	0.6559638278824717	4.228251034554987	0.2300840130094027	1.9834685589350867	2.123358994512436	0.8138431143089533	0.3232160120824736	1.7473480742107388	0.004121071582858725	3.656991699120669	0.4004019035490499	0.11684983719016664	0.30198684079291677	0.1558160706195828
2	0.22529176650159763	0.11303178406192892	0.7501010344096385	0.4978431843681888	0.6606654059470699	4.378546085035119	0.2580283444106573	1.9754120620013522	1.967353144639997	0.8231890131197187	0.2991439822025806	1.6174357463444797	0.002958699576393847	3.987662600378923	0.419400244341097	0.1246164410330299	0.3161906227990352	0.1689557704106545
3	0.24951463221521367	0.11961588263687636	0.7617446466127843	0.5934808416197808	0.6655380947458549	4.4437253100382925	0.27466115211663356	1.9689653887818226	1.9248684474943425	0.8329355861307174	0.2930783733467049	1.5869647008835148	0.0024742141244547535	4.157777717101538	0.4417899911026146	0.12972781960957191	0.3219214774426558	0.17440704896843162
4	0.2601440986448512	0.12278381096864419	0.7721433195470488	0.6350443415617564	0.6704648377426667	4.501646016048004	0.2799005875076895	1.9631530762783835	1.9458864339174842	0.8426777964043455	0.2965738228807687	1.607438129901323	0.002237603238797034	4.2536171455567615	0.4590868044395486	0.13260372082318503	0.3288675491675427	0.17627428432570647
5	0.2614597805569469	0.12370709938248806	0.7836533633974353	0.6371550502841722	0.6755437661172521	4.566597900564764	0.2780781279227899	1.9576749031833827	2.0010395732371977	0.8524452091392537	0.30507740204703004	1.654076576575333	0.002114253259979936	4.308270732684588	0.4707845394346476	0.13417825751361964	0.3383883095719417	0.1768052376088833
6	0.25734594662711924	0.12329906168126721	0.7961602142202011	0.6165904625552864	0.6808611894708011	4.637903158952733	0.27247460885292696	1.9524209311941072	2.072705964536122	0.8623104973269357	0.3159492788794528	1.7128380856853946	0.0020477166689586703	4.337370702030536	0.4783297208005747	0.13503273072319433	0.3496865973526085	0.17684969046333285
7	0.2505423612302261	0.12217717001953535	0.8090914397150444	0.5858132130310122	0.6864550126519703	4.71211315924971	0.265200532400886	1.9473441703207184	2.1505638858227165	0.8723092403805626	0.327666492651158	1.7757217720478524	0.0020128127146237644	4.349604352973339	0.4830939776783423	0.1354746985744672	0.36191115715813515	0.17672226448755257
8	0.24285302493721148	0.1207635875461748	0.821928667817994	0.5528062539477901	0.6923230037540373	4.786101011897112	0.25759041958734025	1.9424197179324523	2.228756945996165	0.8824368557222175	0.33937869363823264	1.8383199548257576	0.001997032479575171	4.3504266608191084	0.48610777871761135	0.13568388444969814	0.37438690970983307	0.17656566562833179
9	0.235416176051378	0.11935250814594028	0.8343076769014093	0.522199191041157	0.6984373443523771	4.857662960569816	0.25050060486917464	1.9376302944569226	2.3042061514796632	0.8926611698905873	0.3506477151472217	1.8984018329707317	0.0019936062368401232	4.343568051888905	0.48812131086672605	0.1357819802069264	0.3865792454340604	0.17647253152539352
10	0.22890593222867567	0.11814269347379511	0.8460087729520036	0.4963648266331681	0.704756848151602	4.925458936537767	0.2444548544471494	1.9329612048582994	2.375564645617017	0.9029354391159525	0.36129000100640346	1.955071501219719	0.0019990501341322995	4.331700573028692	0.4896796264257889	0.1358587249158616	0.39806847291896164	0.17651366867721816
11	0.22367533664270378	0.11725794287649961	0.856921619367141	0.4762589066029543	0.7112351965861313	4.9888020036350795	0.2397417427654981	1.9283986782105	2.442532817350764	0.9132079515144107	0.37127381291335115	2.0082189851559495	0.0020113989117094048	4.3167882725150175	0.4911743998729824	0.13598043807734556	0.40854196920556596	0.17674068917892802
12	0.21985945050968395	0.11676391529123813	0.8670126199156966	0.4620068631377402	0.7178248652697309	5.047462928142997	0.23647387827540456	1.923929182689323	2.5053938755287977	0.9234271709537918	0.38065076538948844	2.058160708686803	0.0020296128020431347	4.300304797426304	0.4928788187435801	0.13619445047356216	0.4177904127456877	0.17718558162051193
13	0.21744996919418338	0.11668458158933856	0.8762995948725769	0.45328500858119375	0.724482703485466	5.101520240904618	0.23465311220177867	1.9195403185483613	2.5646898064062444	0.9335484695710539	0.3895060120962332	2.105369423779245	0.002052934155631215	4.283282702817573	0.4949603123542006	0.1365287764423116	0.42570072259810554	0.17786288633262248
14	0.21635994133723954	0.11700297282386414	0.8848253837687765	0.44957335255733977	0.7311715901497717	5.1512059968375805	0.23418531104673515	1.9152210057655887	2.621043728630268	0.9435359944807225	0.39793784523989123	2.1503904048508926	0.002081369365788953	4.266439788313627	0.4974997431128268	0.1369950218937724	0.432258944170887	0.178764304212179
15	0.21644818122790252	0.11769574009341262	0.8926501170647956	0.4503069926795228	0.7378574091798535	5.1968522981749805	0.23496683179047584	1.9109607629330418	2.67505210029352	0.9533595637095589	0.4060325113037021	2.1936708489440404	0.002113306486431176	4.250299333427488	0.5005270887413794	0.13759503030750164	0.43750397310915884	0.1798793675331516
16	0.21756925220748158	0.1187155512899385	0.8998395653884986	0.4549315881196933	0.744510762628096	5.23883387608949	0.23683321981817548	1.906750243293285	2.727226859111331	0.9629962876548084	0.41386736486716086	2.235626828969152	0.0021500635948506603	4.235199887013542	0.5040225925582169	0.13832088021566136	0.44153639997754074	0.1811794374661023
17	0.21956423025605382	0.12001288400081479	0.9064600609199068	0.46290930424947857	0.7511067552723718	5.277527213291141	0.23963800135673713	1.9025812033741558	2.7780073381493384	0.9724301428842788	0.42150872783577387	2.27661387236211	0.002190436287522287	4.221340240892036	0.5079304279944983	0.13915625025495204	0.4444991176398259	0.1826344416229266
18	0.22229585406287536	0.12155345055380959	0.9125756110144945	0.4738110153997909	0.7576245010995883	5.313296947716303	0.2432566065614179	1.898446553874845	2.8276871365952956	0.9816509643704546	0.4289954711386375	2.316815955885385	0.002234118824696386	4.208811441837801	0.5121949826574106	0.14008789845887143	0.4465229736272814	0.18422546590367211
19	0.22564624409912393	0.12328903232901714	0.9182444424696247	0.4872739422432082	0.764046556319152	5.346478039694191	0.2475565402881784	1.8943402583494242	2.8764661694096048	0.9906534154200559	0.43635623047311883	2.3563823954729592	0.002281396134526714	4.197627927482013	0.5167544377610863	0.1411004081515099	0.44775015718966193	0.1859226003106635
20	0.2295058463169244	0.12518826595252028	0.9235170290160267	0.50299179609398	0.7703583953048795	5.377361015090139	0.25243100098820714	1.890257281693414	2.924461948736059	0.9994359727035819	0.4436090030415965	2.3954100495688633	0.0023316514770084897	4.187748047978909	0.5215450534638258	0.14217753865949873	0.4483154846748178	0.18770510797179923
21	0.23379347076471568	0.12721897614215	0.9284376899978151	0.5207326485283049	0.7765479019993514	5.406199766934583	0.25779838687215634	1.8861934737139447	2.971716754545589	1.0080000137132603	0.4507572231167818	2.433902372982157	0.002384549719928009	4.179093145240386	0.5265156174960545	0.1433068038044904	0.44833397526685115	0.18955396256641388
22	0.23843724457980664	0.12936257635246148	0.9330433743701471	0.5403134459191673	0.7826048907957609	5.433208557159392	0.26357841422626527	1.8821454469606322	3.0182182620151523	1.016348995474662	0.45779710124892775	2.4718325420215277	0.002440136975782265	4.171562473218475	0.531622805215855	0.14447758020854376	0.447900925168282	0.1914562601103229
23	0.24338317191550127	0.13158689883983388	0.9373644500756613	0.5615859788558297	0.788520727650462	5.45856291192458	0.26971164823238697	1.8781104805919369	3.0639095428305194	1.0244877967168733	0.46472081332103143	2.5091624733362177	0.0024980806245643973	4.165043134517338	0.5368255229489655	0.14567837918508245	0.4471096818385966	0.19339101602065167
24	0.24858250125258508	0.13389376269882347	0.941424569872684	0.584439528864563	0.7942879754782063	5.482400099956053	0.2761460297045644	1.874086417952635	3.1086891167232205	1.0324221558785576	0.47151262149521284	2.545802744894643	0.0025579821487196125	4.159418112786802	0.5420965087779119	0.1469029994063119	0.44601839295849843	0.19535891251720597
25	0.2540049039493979	0.1362434371763138	0.9452433474028998	0.6088002347998167	0.7999000999468383	5.504832808226702	0.28285056236035794	1.8700715755968393	3.152432662155911	1.0401582809084386	0.4781527410030551	2.581642393698745	0.0026197573948103688	4.154571909064927	0.5474077423304108	0.14814239840073742	0.4446945776742492	0.19733329615411632
26	0.2596161522110809	0.13866589600210866	0.9488314241265989	0.634601334674386	0.8053511739200093	5.525926820440739	0.2897724097588043	1.8660646561132554	3.1949759544300314	1.0477024151550018	0.48461670935976425	2.6165530525442513	0.0026832001762289565	4.150394731627398	0.5527450094457823	0.14939512442573902	0.4431635616117065	0.19933362199689603
27	0.2654030254514862	0.1410832862626705	0.9522011444661714	0.661810306691254	0.8106357496399187	5.545747946065764	0.2969127660589414	1.8620647147824283	3.2361391184318924	1.055060804059604	0.4908790560781045	2.650403607898975	0.0027479534490097894	4.146782770106424	0.5580797551135854	0.15064863855853516	0.44149128547399846	0.20130500570809995
28	0.2713332861865679	0.14360566004558006	0.9553473285400133	0.6903881618436956	0.8157484940377301	5.564278894591055	0.3042061271159558	1.858071023764108	3.275679835701714	1.062239087587334	0.4969030470111956	2.682992414373189	0.0028136788616469942	4.143644237121009	0.5634193368387663	0.15191370532890816	0.43965125310807596	0.20332578094747486
29	0.2774208165654239	0.14602280288812766	0.9582848465835758	0.7203572224613743	0.8206843168022149	5.581584379309449	0.3117082988046508	1.8540831946312502	3.313378668822907	1.0692430095371985	0.5026572348165662	2.7141587318535683	0.0028802830082175672	4.14088957123852	0.5687164071267231	0.15316133070396776	0.43774364318886777	0.205239673827892
30	0.28360939633256055	0.14868912480195962	0.9609744152410177	0.7516582216113937	0.8254375931501237	5.597482755274461	0.31926947381572623	1.850100786092902	3.3488742935364524	1.0760766178317274	0.5080872282576053	2.7436100111922275	0.0029472444011317566	4.138452817339758	0.5740230191980996	0.15443684713473052	0.4356494986319975	0.20731439581179054
31	0.2899375490794482	0.15123435658167003	0.9634410889003814	0.7843673838445872	0.830002537914785	5.612038916224609	0.32708480227349884	1.8461235813117456	3.381813638718758	1.0827438422370634	0.5131447460085794	2.771106178279775	0.0030142352063270766	4.136270231546411	0.579313024013572	0.15571472205108894	0.433515204009337	0.2092447926089273
