[IkBat]	[IkBa]	[IkBan]	[IkBaIKK]	[IkBaNFkB]	[IkBaNFkBn]	[IkBaIKKNFkB]	[NFkB]	[IKK]	[NFkBn]	[IkBbIKK]	[IkBbIKKNFkB]	[IkBbNFkBn]	[IkBbNFkB]	[IkBbn]	[IkBb]	[IkBbt]	[IkBet]	[IkBe]	[IkBen]	[IkBeNFkB]	[IkBeNFkBn]	[IkBeIKKNFkB]	[IkBeIKK]
0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
0.011275308608978667	0.01875428972303984	0.0010115659503746282	5.24770886843697e-05	0.05359125652117387	0.00022784124398305243	0.00044671775537102225	3.6868779360152464e-05	0.0003264297192548822	0.006256982435140306	1.9822339233827227e-06	0.00012308500880338455	4.667271034191051e-05	0.029350900494479255	0.00010366667746462537	0.00224992502676125	0.001879855312508066	0.0013412450825198	0.0016017210799291728	7.379728343860685e-05	0.009839055650630514	3.322356607921338e-05	4.739583463730272e-05	1.9123593256558032e-06
0.012414409490506147	0.022095592692051882	0.0018161660855873383	6.363165691354796e-05	0.056409160423754955	0.00018786882154229385	0.00045150371277083516	3.3876915706766096e-05	0.00031368035958591193	0.002844256285689274	2.5589264235516167e-06	0.0001188060311051622	3.8732072640342405e-05	0.02958786861973262	0.00018715497894331696	0.0029153040344164828	0.002370028696492469	0.0016909755306435026	0.0020764840306956244	0.00013330360272617353	0.010252992337294884	2.7587241415416272e-05	4.734753834744949e-05	2.471774853541212e-06
0.011967261718513731	0.021266729680822282	0.0018270806093989385	6.12184807663921e-05	0.05630626924447944	0.00017186300732041114	0.0004514042447582065	3.3808745340795524e-05	0.0003140813115830689	0.0025957654752665742	2.7322117111697993e-06	0.00011922191496882064	3.8649059439190774e-05	0.02967071030593108	0.000205758017008279	0.003088372689752545	0.002497834065627962	0.001782162507498602	0.002200019843143305	0.00014657240821017042	0.010536074723332418	2.7531726448175738e-05	4.870155271488798e-05	2.6402834974545354e-06
0.011849641988427877	0.021023318742061873	0.0017954724318615973	6.056982647777801e-05	0.055865253946969354	0.00017098930023867246	0.0004489659224727282	3.3811911402427634e-05	0.00031483907378451954	0.0026287545622127417	2.7843139288870433e-06	0.00011998418960056743	3.963083562273567e-05	0.029788263739067303	0.00020817872628220663	0.003133332689703581	0.0025311256704097247	0.0018059155064159265	0.002232156980721444	0.00014830432735828862	0.010825947465128195	2.8232556944025227e-05	5.016557034124994e-05	2.691103394270882e-06
0.011824710436343616	0.02097251379522541	0.0017900337246831391	6.050220239795982e-05	0.05545644665307382	0.00017056132614850323	0.0004463945361935208	3.369787885440833e-05	0.000315345280147238	0.0026301198315074577	2.801028340338193e-06	0.00012069738668724265	3.981325099095182e-05	0.02991636335360076	0.00020895947024221012	0.003145120939997859	0.0025398065118716023	0.0018121091404926597	0.0022406239691988624	0.00014886518532005128	0.011105990458174559	2.836340497862099e-05	5.1551919790146284e-05	2.707646443555488e-06
0.011815559003610412	0.02095566033456299	0.0017905976967530983	6.05319249727441e-05	0.05508577741221484	0.00017007751605230338	0.0004439976427712884	3.360776650136579e-05	0.00031576605113145035	0.0026218183641436676	2.8081998096207118e-06	0.00012135198922789664	3.976780730626866e-05	0.030037723481877374	0.00020936756119177105	0.0031482170662036338	0.0025420315320917454	0.0018136966549193913	0.0022428849447615985	0.00014915961639115746	0.011364717020010583	2.8331737188640044e-05	5.282926270576988e-05	2.7149293812293323e-06
0.011809048432360782	0.020944287849081054	0.0017918807803605828	6.0571951844317205e-05	0.05474674684985964	0.0001696224633902299	0.00044179240168092863	3.3520196383451965e-05	0.000316146878908459	0.0026129402772324924	2.8128193090128068e-06	0.00012195302225154324	3.968516928981063e-05	0.030149374626534057	0.00020964035321323097	0.0031491559369798876	0.002542661761919132	0.0018141463132793807	0.0022436025468267275	0.0001493572217901584	0.011602088300408587	2.827348280313277e-05	5.400321016613335e-05	2.719715839603917e-06
0.011803482083575356	0.020934701615635976	0.0017931789393282676	6.061104495334559e-05	0.05443745896583674	0.000169207861043336	0.00043977491523367144	3.3439985258955655e-05	0.00031649429344191314	0.0026046759841191797	2.8164685632568992e-06	0.0001225020969853213	3.959987387647421e-05	0.030251171927624842	0.00020985398942855476	0.003149448911948138	0.0025428188145391597	0.0018142583676768163	0.002243855256850785	0.00014951236929701227	0.011818877474629133	2.8213271694985377e-05	5.5077643697369876e-05	2.7235371251165146e-06
0.01179849082076632	0.02092612797581498	0.0017943808349118776	6.064724778838708e-05	0.05415562335171175	0.0001688309499535395	0.00043793216575828577	3.336675182669902e-05	0.0003168114645493828	0.002597140937561299	2.8196472877298504e-06	0.00012300275181557422	3.9519817228487626e-05	0.03034374169880253	0.0002100383617080298	0.003149564344048082	0.0025428496239048113	0.0018142803496399497	0.002243977531810399	0.0001496464080625554	0.012016624990917575	2.815674050944002e-05	5.605984391482922e-05	2.726878885804532e-06
