time	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
138.0.60000000000002.0	0.052613935355387005	0.122417635751074	0.0033399849440060004	4.475651398161549	0.27047969559734203	4.701790744253077	0.674199886172213	0.011707125591929001	0.0028138922095250003	0.011282262822290001	3.6704426252561912	0.5666740264048611	0.001996977623475	0.004337929597354
141.0.9.0	0.059458631185973006	0.14798792027437202	0.0049114015523820005	4.448505054931322	0.27224667918483403	4.781685326142787	0.6584593314899071	0.0248643748863	0.005786563831096001	0.011283310042745002	3.660678872465507	0.576447278562487	0.0021636328918720003	0.005323772161499
145.0.20000000000002.0	0.069595301450806	0.15306812867737501	0.005285268736211	4.443046352539614	0.326902206056624	4.887670916378462	0.6109715399210921	0.034392802323851	0.008080337531640001	0.011283673250579001	3.593985910916731	0.643149708181961	0.0026431808172540003	0.0067454117097980005
148.0.5.0	0.063833169976494	0.116039075869154	0.0030142577994420002	4.482341804723023	0.35015054250285504	5.011929000180251	0.6158533396913161	0.015130502769966001	0.0038534104303920005	0.011282167904965001	3.577911168077581	0.6592338878986721	0.0025443826971210002	0.005433169364888001
151.0.8.0	0.053551286045092	0.10587836669304501	0.00249351360578	4.493018661724282	0.31319909344422403	5.108508840490658	0.649865094318615	0.007565656150042001	0.0018996227207850002	0.011281646964242002	3.6265984524178903	0.6105560093455571	0.002194690784105	0.0043293302061450005
155.0.10000000000002.0	0.052545823900775	0.11929232234828901	0.0031697205204760004	4.478923917928844	0.274176766729924	5.184328500978029	0.672963602449666	0.010606639970061001	0.002561616748769	0.011282141117706	3.666865696995788	0.570298139566911	0.0020049452762470003	0.004280038888602
158.0.4.0	0.05846369362236101	0.144199758626868	0.004658057062624001	4.452523578975746	0.26838511945166404	5.260740779491951	0.6637877600262101	0.022355351070465	0.005225510748206001	0.011283149080436001	3.6658080561288573	0.5713651243472501	0.00211065606302	0.0051061640392470005
161.0.70000000000002.0	0.068959560042802	0.156071145532896	0.005493477170342	4.439812220873029	0.317773659777065	5.360165188270751	0.6164221520720591	0.035156904020546005	0.008190664699133	0.011283768025247	3.603890288177322	0.633292205428098	0.0025880664361840004	0.006662531010064
165.0.	0.06606208400647101	0.12066288655775001	0.0032645299932860003	4.477444890930104	0.35194710477378904	5.483533534576909	0.611698288801628	0.017776675244851003	0.004491864774127	0.011282374844288	3.573563775468759	0.6636280005833011	0.0025959422629130004	0.005705613698797
168.0.3.0	0.054815700551685005	0.10543606396162901	0.0024735835124090003	4.49345813885642	0.319796547864346	5.583249179508953	0.6450549762343061	0.007798580568727001	0.0019708373669230003	0.011281641341233	3.618615914331393	0.6185851135857221	0.002238213380608	0.004408557483517
171.0.60000000000002.0	0.05260193491222501	0.11642073990613801	0.003017407385302	4.481925132783537	0.278573879440494	5.659047506608697	0.6710487472753871	0.009686978851189	0.002350968147395	0.011282030479303	3.662441179776449	0.574769069524886	0.0020189381495920003	0.004239413371631
174.0.9.0	0.057598922328686006	0.140271803569286	0.004403144016375001	4.456683841079972	0.26589031273651104	5.732479403438926	0.6680382975994881	0.020003414679945	0.0046978502889550005	0.011282985608757	3.669403966377028	0.567815473928115	0.00206817441214	0.0049143804773820006
178.0.20000000000002.0	0.06799281383987	0.15755445721178102	0.005595206124914	4.438204648716814	0.308329468489951	5.825569204792188	0.62316836586635	0.034896306413146005	0.008085027570759	0.011283799381628	3.614532702000128	0.6226958990285011	0.002519144893793	0.006502036436347
181.0.50000000000003.0	0.0681108444305	0.12605936326102302	0.003568853489886	4.47172163343895	0.352074260395548	5.946682693608196	0.608285421287836	0.020816567187286	0.0052045167294110005	0.011282610104422	3.5710638792533542	0.666173852318197	0.002640835227478	0.005986754332994001
184.0.8.0	0.056295091017764004	0.10553054980955001	0.002479350421402	4.49333550279514	0.326284851765253	6.049744417110083	0.640052678872796	0.008258875137087	0.0020995710526040003	0.011281659005575002	3.6104998649849698	0.6267469670483751	0.0022851662633130002	0.004512006244244001
188.0.10000000000002.0	0.05278808148853	0.11382113917120801	0.00288294594614	4.4846368853964265	0.283573111433366	6.126018210749941	0.668528636247125	0.008936194877937	0.002179787366406	0.011281931599784	3.6572627558437922	0.579993146669319	0.002038340135544	0.004215096670295001
191.0.4.0	0.056865792415013	0.13633055401913502	0.004155119187085	4.460850879398416	0.264701030677438	6.196946920059444	0.671201721538773	0.017857038089047	0.004214161438071001	0.011282824130924001	3.671525788858116	0.565739154251512	0.002036048367678	0.004749129213995
194.0.70000000000002.0	0.066817668138953	0.15756222512748402	0.005591091255701001	4.438178832867391	0.299089183517455	6.284095977810639	0.6307256661973041	0.033729022460154	0.007792985831748001	0.011283772173561002	3.625243798711593	0.612030155209755	0.0024420833380720004	0.006285458456004001
198.0.00000000000003.0	0.06984658764852901	0.132019973529276	0.003920283907146	4.465387502967204	0.350340932324884	6.401640249428711	0.605895458536859	0.024115436980227	0.0059532932408220005	0.011282862802853	3.570759733688937	0.666523201357464	0.002675045929413	0.006256293873664
201.0.3.0	0.057991011405178004	0.106236903288786	0.0025145219193130003	4.492571960807903	0.3325078970231	6.508039353671942	0.634926695690891	0.008986127756244001	0.002295416514258	0.011281703164538	3.602402045159293	0.6348898414232981	0.0023353041749520002	0.004642735684138
204.0.60000000000002.0	0.053113221783169004	0.11151324322429701	0.00276633224493	4.487039450570841	0.28908024602730104	6.585307959815933	0.6654712558939191	0.008345763096143	0.002046684953839	0.0112818452815	3.65141666976471	0.5858841388626881	0.0020626354598820003	0.004206619075068
207.0.9.0	0.056261557600755005	0.132466417005562	0.00391935886839	4.464928904554388	0.26472826492545404	6.654191310562626	0.673314691379162	0.015936815063842	0.0037793552966060005	0.011282667780862001	3.672266674792859	0.5650430264851241	0.002013739932158	0.004609552208952
211.0.20000000000002.0	0.065545901304047	0.15628064523296	0.005494956511619	4.439534747388917	0.290500951971469	6.735896809207789	0.638564970892011	0.031866955703642	0.007360141991172001	0.011283696090018001	3.6354340639306493	0.60188450070054	0.002362669956502	0.006036598338466001
214.0.50000000000003.0	0.071149403920562	0.138211164889598	0.004302155648734001	4.458792711570037	0.34666443335645303	6.848725970559714	0.604828731541977	0.027447539918496	0.0066828748901090005	0.01128311708192	3.572883380832436	0.6644440179510991	0.0026943729762290004	0.006488989151623
217.0.8.0	0.059892158311373005	0.107637177753787	0.002583728763217	4.491080822788938	0.33828062942943005	6.9581801985692895	0.629757706705178	0.010028192496486002	0.0025693039628610003	0.011281777213093001	3.5945163198136063	0.642819884017625	0.0023881991443240004	0.004803666974262001
221.0.10000000000002.0	0.053589212707476006	0.109520459082159	0.0026677824008740003	4.489109199196327	0.29500299754275805	7.036979713727875	0.661939733944218	0.007911519145567	0.0019512874218370001	0.011281772522157	3.644983710385197	0.592361269484962	0.002091407601236	0.0042140375758200005
224.0.4.0	0.055782141521845005	0.128742515844042	0.0036990213708700003	4.468851628967006	0.265868225779477	7.104263628360278	0.674441050748364	0.014245277000779	0.0033945701568190005	0.011282518694167002	3.671736910651779	0.5656168163441121	0.0020004988233290003	0.004493979883622001
227.0.70000000000002.0	0.06426660322854501	0.153972807037796	0.005327967318139001	4.441988131411135	0.28290785496408505	7.181073407078115	0.6461991374792071	0.029554571776956	0.006836718376068001	0.011283582872292001	3.6446448490193992	0.592717596284284	0.0022859235031170004	0.005776915504799001
231.0.00000000000003.0	0.07193591223072901	0.14419514423274102	0.004687246118344	4.45240226903733	0.34110985838851704	7.288301101864036	0.6053588078174971	0.030512560758792003	0.007327112253559	0.011283353675405	3.577482701510219	0.6598884333782611	0.0026952057716310004	0.006658856595313001
234.0.3.0	0.06196891147641301	0.109813473766387	0.002692437968691	4.488774515264641	0.34338565442504304	7.4002215887814895	0.624644557882566	0.011437582439273002	0.0029321989233980004	0.01128188435546	3.587088383881821	0.650291411963089	0.00244310424316	0.004996867467237
237.0.60000000000002.0	0.054230317145898	0.107871879810185	0.002587842722433	4.490816486022269	0.30124847933701604	7.481090886293185	0.65799331591395	0.007634550842066001	0.0018944720890630002	0.011281714593431	3.638042206332805	0.5993462219344861	0.002124333200987	0.004237971199248
240.0.9.0	0.055424066691397	0.125202594083057	0.0034957715924340002	4.472573638332481	0.268011329607979	7.547217827210538	0.674658345456521	0.012774427388813	0.003058668861587	0.011282378322641002	3.670052356488257	0.567344675761373	0.0019954920271310003	0.004400446852684
244.0.20000000000002.0	0.063042835809793	0.15091840433002002	0.0051128440713610005	4.445236564911813	0.27653867739499904	7.619692498141696	0.6532396263100081	0.027018922553447	0.006268676386954001	0.011283444063235	3.652563944075872	0.584841663809753	0.002215614123322	0.005523003448358
247.0.50000000000003.0	0.07217782017188301	0.149491206698599	0.0050406611010440005	4.446731768625272	0.33390891353357005	7.720742916950399	0.607664883241917	0.032986305914871006	0.007821161073535001	0.011283553061248001	3.584377102134546	0.6530370531341201	0.002675457448913	0.006745163485904
250.0.8.0	0.064167992423711	0.11283538578853401	0.002846582963877	4.48557750454524	0.34757424922568503	7.834236322924676	0.619711728845853	0.013263658967689001	0.0033927393429160004	0.011282026962846001	3.580421356977586	0.6570013175142461	0.0024987867580190002	0.005222452054018001
254.0.10000000000002.0	0.055052337512965004	0.106604112550471	0.002527495560705	4.492123715774886	0.307719880066585	7.917692460111953	0.653688776068676	0.007522139538402001	0.0018786047431310002	0.011281673112264001	3.63067220036823	0.606758965279664	0.002161170049527	0.004279628851791
257.0.40000000000003.0	0.055185676954820004	0.12187749901186101	0.00331033652751	4.476063352605593	0.271047923787883	7.983109994152335	0.6740488509923881	0.011511097603339002	0.002769340606549	0.011282247684160002	3.66732708159523	0.570112547234097	0.0019978881467870003	0.004327024524468
260.0.70000000000005.0	0.061914158747714006	0.147372847488681	0.004869920657671001	4.449004297882967	0.271517240847008	8.051799307066267	0.6594172384626631	0.024441698551883002	0.005692861793074	0.011283289669997	3.659014373187413	0.578433690940879	0.002154177020765	0.005286022120508001
264.0.	0.071907825446807	0.153666452250233	0.0053268032213100005	4.44224970202269	0.32544734511382	8.146413709330893	0.611762335815704	0.034595450196264005	0.008115960283783	0.011283699366392001	3.5931578424747963	0.6442986291618551	0.002635324159647	0.006738010400792
267.0.3.0	0.06640880636909001	0.116740271107829	0.0030517002643570003	4.481446891122783	0.35057485486254303	8.260327409272548	0.615117938221543	0.01553895670808	0.003953626386725	0.011282205621257	3.574872606962472	0.6625922444834881	0.0025533524910960003	0.005477101345437
270.0.6.0	0.05607124677839401	0.10576291817478801	0.00248827106267	4.492983591749469	0.314312314315496	8.346828529280971	0.6490822272456881	0.007588797052303001	0.001907779416853	0.011281650102055	3.6229609760937693	0.61451222755371	0.002201737118777	0.004340820925383001
273.0.90000000000003.0	0.055067867728716004	0.11879027852484901	0.003142910236351	4.479297524164468	0.27487148186907	8.411997229530117	0.672694087886602	0.010440567931533001	0.00252387677945	0.011282127555600001	3.6636691829192163	0.573812345412944	0.002006908595328	0.0042720260911350005
277.0.20000000000005.0	0.06090191806392901	0.143547566544172	0.004615345295411	4.453063746427298	0.267881923292284	8.477428058522506	0.6645752148399351	0.021951542469389	0.005135718076582	0.011283127657578001	3.663928747058417	0.573561078532242	0.002102882434092	0.005072367100906
280.0.5.0	0.07120999620115401	0.156424271652496	0.005518150067018001	4.4392801952469	0.31622014547314303	8.565632461747086	0.617462694695878	0.035187402696726	0.008189447648307	0.01128378354238	3.603239630771788	0.634258464741546	0.002577507838264	0.006640927189996
283.0.8.0	0.06858374980295401	0.12150611224950601	0.0033113287175410002	4.476401148013209	0.352112305519228	8.678641093460707	0.611064285398751	0.018258932255857	0.004606985939371	0.011282417911084001	3.5708360167008752	0.666670321489369	0.0026041102512320002	0.00575239350735
287.0.1.0	0.05730112134188001	0.105404441492738	0.0024723649752940004	4.493337767796513	0.32090787541318805	8.768536580048554	0.6442313954599901	0.007857317265916	0.001988022747258	0.011281648031144	3.6150101320671393	0.6225044216440111	0.002245882508338	0.004423931544975001
290.0.40000000000003.0	0.055074481484857	0.115960127050344	0.002993441956269	4.482257003768943	0.27937997179836505	8.833936363001234	0.670671811319793	0.009548956259186002	0.002319708574931	0.011282018621284001	3.659178868652302	0.578343873513219	0.002021856422271	0.004234130402194
293.0.70000000000005.0	0.060014988733130006	0.13960600030800102	0.004360847652277	4.457239736509446	0.26560809446728	8.896609178408896	0.668647743737766	0.019629132635504	0.0046142523634150005	0.011282963986950001	3.6673196376789363	0.5702112659635961	0.002062113713561	0.0048848388461230005
297.0.	0.07019866626377201	0.157654736557914	0.005601823539765001	4.437946049205923	0.30676552732544204	8.978656491970856	0.624387908719461	0.034763316922218006	0.008049847564051001	0.011283804537806	3.613949837743257	0.6235892004878001	0.002506743295035	0.006469262289105
300.0.3.0	0.070565025605449	0.12702022524613601	0.0036245458199220004	4.47055387616785	0.35193945049566605	9.089378050756611	0.607798273527559	0.02135724862169	0.005329672585327	0.011282657144359	3.568704886872175	0.668842259147509	0.002647557642261	0.006033478581144
303.0.6.0	0.058751202860580005	0.10559567458468701	0.002482760597189	4.493116263035625	0.32736997178346505	9.18284882089699	0.6391985189298901	0.008359628291117001	0.0021273856402610003	0.011281669808954	3.606944337941473	0.630610889155237	0.002293433377664	0.004531814320044
306.0.90000000000003.0	0.055212471818348006	0.113405513931464	0.0028618430972240003	4.484923405182675	0.284475859107895	9.248982573156395	0.6680546828932711	0.008824818672062001	0.002154788906118	0.011281921591236001	3.653948199838742	0.5836150817113911	0.002042130544206	0.004212458870944001
310.0.20000000000005.0	0.059254758995279	0.135668449880109	0.004114337339189001	4.46140405195334	0.264628811879815	9.309373613028754	0.6716345916862231	0.017517733262151003	0.004137999775091	0.01128280292223	3.669252427908209	0.5683188815594581	0.002031650862365	0.004723829245672001
313.0.5.0	0.06899436797935901	0.15742974436177	0.0055809807104420005	4.438172203986395	0.29759632029412103	9.3856762252306	0.6320378074360951	0.033461317754445004	0.0077302895065650004	0.011283768216069	3.6246269598519243	0.612952351084818	0.0024288111163820003	0.006245377178968001
316.0.8.0	0.07221952434968301	0.133052577230052	0.003982922069404001	4.464143532527229	0.34987957902614003	9.492798855259224	0.605607008437135	0.024683654242262	0.006080415618197	0.011282911530842	3.568814514896153	0.668772771148333	0.0026795933856490002	0.006298981114636001
320.0.1.0	0.060421929930818005	0.106413385150771	0.0025233295444000003	4.492238432739255	0.33353745827662	9.58979511595599	0.634054073561098	0.009136943075751	0.0023357688975370002	0.011281718701079	3.59892148935658	0.6386737455211711	0.002344120695095	0.004667549690636001
323.0.40000000000003.0	0.055491853106604004	0.11114672269322501	0.002748140385169	4.487276412761144	0.290065072635038	9.657188029183876	0.664910080818648	0.008260287468996	0.0020278805679330002	0.011281837298356	3.648062119282237	0.589541038240863	0.0020672303893500004	0.004206626543854001
326.0.70000000000005.0	0.0586189399146	0.131820445630236	0.0038807793803510003	4.465466191989266	0.264851605174281	9.71575500035586	0.6735781986297621	0.015634373163908002	0.0037111384963620002	0.011282647416287001	3.669823502249416	0.567787551817393	0.002010908182871	0.0045882992769460005
330.0.	0.067704705516291	0.155953655298243	0.005471161553127	4.439738754021984	0.289146136846181	9.786821370094735	0.63988323013628	0.031503665469981006	0.007278063922566001	0.01128368482919	3.6347002998700653	0.6029186247248111	0.002349440587487	0.0059930236566680005
