	Ln_	NRLn	NRn	RE	REL
0	0.0	0.0	370.0	3.7	0.0
1	8.119775727610801e-05	0.024135436585126437	369.89315846443634	3.6172939010214	0.0827060989786007
2	0.0001450276282709489	0.047807046999268785	369.787665290444	3.535472337443226	0.16452766255677417
3	0.00021030648627352958	0.07200288036189541	369.6835730080158	3.4555758883776093	0.24442411162239136
4	0.00027700747765114814	0.09671281135539629	369.5809094295899	3.3776222409452488	0.32237775905475174
5	0.0003450960467596364	0.12192389356516642	369.4797034747599	3.3016273683250534	0.3983726316749473
6	0.00041453537319237625	0.1476223808095949	369.3799812457437	3.2276036265532895	0.47239637344671154
7	0.0004852695563213467	0.17378747164038233	369.281770002166	3.155557473806378	0.544442526193623
8	0.0005572479627084041	0.20040037163071583	369.1850993681552	3.085499739785867	0.6145002602141343
9	0.000630416414634552	0.2274409856411077	369.0899966523283	3.0174376379693713	0.6825623620306298
10	0.0007047019705145144	0.254882325389622	368.99648743122486	2.9513697566145005	0.7486302433855008
11	0.0007800220828181712	0.2826939477392003	368.9045950938481	2.887289041587281	0.81271095841272
12	0.0008563003382305882	0.31084767812224817	368.81434120808655	2.825188886208794	0.8748111137912069
13	0.0009334588449482865	0.33931477101308904	368.725745510405	2.7650602814180965	0.9349397185819046
14	0.0010114032067816336	0.3680604893849887	368.6388258234323	2.7068863128173164	0.9931136871826848
15	0.001090029700392916	0.39704676319749993	368.553597899661	2.650644662858502	1.0493553371414994
16	0.0011692420749706712	0.4262382411243791	368.470075402467	2.596313643591416	1.1036863564085853
17	0.0012489470088394568	0.4556006162727619	368.3882698891329	2.5438705054057236	1.156129494594278
18	0.0013290373437487716	0.485094604461442	368.30819068028063	2.493285284742091	1.2067147152579105
19	0.0014093961078433968	0.5146774247737966	368.229844727926	2.4445221526997707	1.255477847300231
20	0.0014899163923925544	0.5443099488959312	368.15323664660735	2.3975465955033255	1.302453404496676
21	0.0015705013426327273	0.5739566843953188	368.0783688016014	2.35232548599678	1.3476745140032214
22	0.0016510438570443368	0.6035784839225041	368.0052412567169	2.308819740639438	1.3911802593605638
23	0.0017314213714803414	0.6331306986076294	367.93385185767346	2.266982556281147	1.4330174437188548
24	0.0018115398849033717	0.6625789552727778	367.8641959132757	2.2267748685484814	1.4732251314515208
25	0.0018912956680500776	0.6918854582394235	367.7962664900876	2.188151948327031	1.5118480516729709
26	0.0019705885884424607	0.7210137470721586	367.7300545242885	2.151068271360697	1.548931728639305
27	0.002049323120901764	0.7499290565781566	367.66554887912775	2.1154779357059836	1.5845220642940185
