[ADAMTS4_mRNA]	[cFos]	[cFos_mRNA]	[cJun]	[cJun_mRNA]	[DUSP16]	[IRAK2]	[IRAK2_TRAF6]	[IRAK2_TRAF6_PP4]	[JAK1]	[JAK1_P]	[JNK]	[JNK_P]	[Matriptase]	[MKP1]	[MMP1_mRNA]	[MMP3_mRNA]	[MMP13_mRNA]	[p38]	[p38_P]	[PP4]	[proMMP1]	[proMMP3]	[proMMP13]	[PTPRT]	[SOCS3]	[SOCS3_mRNA]	[STAT3_cyt]	[STAT3_P_cyt]	[TIMP1_mRNA]	[TIMP3_mRNA]	[TRAF6]	[TRAF6_PP4]	[ADAMTS4]	[ADAMTS4_TIMP1]	[ADAMTS4_TIMP3]	[Aggrecan]	[Aggrecan_Collagen2]	[AggFrag]	[ColFrag]	[Collagen2]	[IL1]	[MMP1]	[MMP1_TIMP1]	[MMP1_TIMP3]	[MMP3]	[MMP3_TIMP1]	[MMP3_TIMP3]	[MMP13]	[MMP13_TIMP1]	[MMP13_TIMP3]	[OSM]	[TIMP1]	[TIMP3]	[IL1_IL1R]	[IL1_IL1Ra]	[IL1_IL1R_IRAK2]	[IL1R]	[IL1Ra]	[OSM_OSMR]	[OSM_OSMRa]	[OSMR_SOCS3]	[OSMR]	[OSMRa]	[cFos_cJun]	[cFos_P]	[cJun_P]	[cJun_dimer]	[SP1]	[SP1_TIMP1_DNA]	[STAT3_nuc]	[STAT3_P_nuc]	[TIMP1_DNA]
0.0	0.0	0.0	100.0	5.0	0.0	100.0	0.0	0.0	100.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	20.0	20.0	100.0	0.0	0.0	0.0	0.0	0.0	100000.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	200.0	200.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3.9174531476752583	269.6885997189307	53.32628945001695	100.0748124309276	5.00377118570298	0.03499076453985384	44.18312140972962	0.0023137641032318092	52.0988692673929	99.81950923699576	0.18049076300339878	99.97758192315483	0.022418076844902744	9.071829538245115	0.00022534959520470203	291.51368377508254	291.51368377508254	29.151368377508287	99.97679699398695	0.023203006012675	0.044907981128858805	1020.7887656179948	232.27975480086727	1.785163665404116	6.693433315735756	60.39842501719532	48.231204633938205	75.36113362895064	10.692994842274922	19.514122874051946	30.517754953254087	0.00214012162815255	47.89667684687556	13.921143642679667	3.658624868473898	2749.256481796717	0.0	16721.894901495387	83278.10509850428	1774.3450619335636	81503.76003657067	0.17316714915249248	25991.282471459537	679.0007963761145	102.04888566772732	5039.816689311345	131.70068268899783	19.79363142571042	261.7919048220512	6.840851349711079	1.0281291769119958	1.2917906860973658	87.30086631438498	395.1689046362311	1.6718152095576189	0.0	3.7156955587744434	94.61248923166804	0.0	4.91207036227712	0.0	95.08461856917292	0.0033110685498538234	0.0	0.0009267234161678174	0.03206586199429148	0.02244201276227533	-5.486305771445729e-05	0.16596095299219246	0.8797926064740947	10.748721806075885	3.1971497226980348	1.1202073935259187
0.08460594730633281	128.44663907574306	25.35188412338664	100.05575469414437	5.002777008410855	0.026774342273427322	47.313127273859926	0.0029634884897144073	52.03182677771711	99.98143521734362	0.018564782655666988	99.97117076887517	0.02882923112458198	0.8229779531727606	0.00017438387445232916	43.242922123866435	43.242922123866435	4.324292212386652	99.97039917026763	0.02960082973203388	0.03492570544375024	162.00034900337658	320.9940000967098	0.29217277735951813	3.2072013307817424	28.775866621441022	22.947519814407794	93.59683300111864	2.4332715573383776	23.126087505345204	25.303660467405955	0.002762341291369637	47.96244739250168	9.98874841181932	4.655787096912997	2733.6591334056297	0.0	15194.444841001055	84805.55515899858	5243.150962123777	79562.40419687486	0.027133536680088003	24371.837755040815	1136.9970933144625	133.51847778157853	4550.27492874283	212.29401597524412	24.929859379940506	239.52391066414845	11.174556320618839	1.3122371463735127	0.06446522003642119	155.6510176614587	547.2541198246433	0.2740916510992831	0.0	0.6520824599334571	99.07382588896732	0.0	0.2454972667315048	0.0	99.7475531057993	0.006949627468986698	0.0	0.0006942826956494966	0.01884106144255011	0.028842854387191138	-7.002141913883583e-05	0.05936589942844718	0.39120665376897024	2.4501164848521815	1.519778956690365	1.6087933462310429
0.02109105930422518	56.41951525123541	11.122717628152833	100.04116615151223	5.002054638531012	0.020371460787782847	47.94329885339897	0.0038738742433337254	51.93204997104754	99.99796206776428	0.002037932235105381	99.96208438056115	0.03791561943869355	0.0746589242264971	0.00013270775417183664	6.727239712187465	6.727239712187465	0.6727239712187483	99.96131233182928	0.03868766817043181	0.026611833749381645	33.97018945166788	369.2733802665926	0.05995714604872303	1.4138835518037078	12.636154549557867	10.07289087589892	98.38966955736669	0.46949626933480937	21.94000273835007	22.37948199609826	0.003640479800231699	48.06043567490877	10.565556288147688	7.0462339448225695	2581.806184714562	0.0	13849.94081746353	86150.05918253612	8043.510017051262	78106.54916548487	0.004923061156727759	18826.211918598154	1256.8393044938362	92.10364612242927	3466.879608445821	231.4558013663647	16.961535034628493	184.33634063504573	12.306378989358741	0.9018355637392552	0.0032279329152589014	222.49924711477357	488.621869888821	0.05010340664667087	0.0	0.12077730131030966	99.82911929204307	0.0	0.012326144953575147	0.0	99.97184948303041	0.01582437201580215	0.0	0.0005294215629795801	0.010903719234503659	0.037927691227477814	-9.12146299593578e-05	0.026404233325106895	0.18582501059793102	0.4741074984091033	0.666726674888916	1.8141749894020829
0.015139355226372485	23.070915384547508	4.542372572373694	100.02869688062061	5.0014400817180675	0.015086065442920392	48.17540944315361	0.0051887114200436435	51.796762086385975	99.9997693949262	0.00023060507316915706	99.9489620629711	0.05103793702879393	0.006772947875404234	9.829930925085506e-05	1.2760275669046985	1.2760275669046985	0.1276027566904698	99.94819253621989	0.05180746377984048	0.019763566874693373	8.65300542308445	385.2687706946763	0.01511580539953125	0.5804800618100627	5.165165615875601	4.115937311013465	99.56999990419644	0.07819910039581046	20.777819388410386	20.99339445612531	0.004928831826856907	48.193120370366934	10.665679483047423	8.128420853802051	2423.397479963694	0.0	12582.964417415731	87417.03558258385	10145.870621069447	77271.16496151446	0.0009171616061270556	14260.393315225629	1087.7531437432913	64.86029906712167	2611.6480419316567	199.21327287334535	11.87864413994781	139.49533014954233	10.640430452507607	0.6344651869821168	0.00016280749254737423	254.0698774338139	454.3303948416563	0.009346991769428093	0.0	0.022639759040444025	99.96801324919018	0.0	0.0006260182064086479	0.0	99.96067270591976	0.03870127587368142	0.0	0.0003939053065331844	0.006014132989658319	0.05104737539077858	-0.00012109201874117166	0.012597272662872267	0.09086910859621146	0.07954182527381823	0.2722591701334759	1.9091308914038048
0.011005154063443805	8.694613711126525	1.7094077322769783	100.01794844401384	5.000914853698149	0.010807236766634828	48.37659267631668	0.007144423478288206	51.611994891104665	99.9999742242839	2.577571542217301e-05	99.92944806122613	0.07055193877377908	0.0006144602790813388	7.043896569142814e-05	0.3971655437003758	0.3971655437003758	0.03971655437003761	99.92868614661315	0.07131385338668299	0.014246044123295611	3.3857121902978626	390.5279348546087	0.006143476379061541	0.2197471169786389	1.9460446463873102	1.5498839013259234	99.87528991694771	0.01091840705117692	20.203324588943133	20.38343196020132	0.006890337296297489	48.37397034812066	10.358004555537525	7.910056355265184	2267.835171270376	0.0	11444.641141803906	88555.35885819567	11727.207582189109	76828.15127600665	0.00017214502885232647	10835.20916601509	828.087097191915	47.48297388987759	1979.8775077692449	151.31407847874632	8.676433264939588	105.96246278463738	8.098245577252518	0.46435789737244415	8.364102898818974e-06	254.4897915071338	437.7920949643085	0.0017548170582929869	0.0	0.0042680091004148836	99.99397717384137	0.0	3.277606935812026e-05	0.0	99.89733588231792	0.10263134161254309	0.0	0.00028500674306007	0.003140483899015362	0.07055672807501671	-0.00016392914391228275	0.0062187650380655735	0.045170555712830386	0.011343425729296053	0.10244825027146214	1.9548294442871879
0.007776028120716305	3.0371309733281078	0.5965565079048449	100.00856169503683	5.000462469861531	0.007455385191495893	48.63569031141738	0.010102332830839797	51.35339803077291	99.99999733409581	2.665903438069826e-06	99.89994301175155	0.10005698824820185	5.576564687855996e-05	4.8606209137804644e-05	0.20507025266909665	0.20507025266909665	0.020507025266909666	99.89919777406354	0.10080222593625933	0.00996428948191875	2.177575722136667	392.9587347506136	0.004133685808609089	0.07700679324464989	0.6807067394341463	0.5411002083016676	99.9616071128698	0.001252179771858978	19.99794390448628	20.136706432889316	0.009960373065283882	48.626539263330805	9.855180204212399	7.1541372770230165	2118.748238553802	0.0	10448.679291950953	89551.32070804872	12925.017761330157	76626.30294671863	3.246936979259235e-05	8245.656581430094	599.0088628183337	35.480136476573044	1504.756430850144	109.31400218603835	6.474821918313879	80.63257256828506	5.857584582292494	0.3469529639704634	4.5150845787775596e-07	241.88393112692276	429.8782707216853	0.0003310036190826294	0.0	0.0008093249788668011	99.99885967140216	0.0	1.8669543763749956e-06	0.0	99.70735094241422	0.2926471906311979	0.0	0.00020091466359045953	0.001558657378008727	0.10005370023584982	-0.00022508354635431644	0.00313546237747167	0.022724332614218305	0.0013900270042808078	0.03575068035368988	1.9772756673857992
0.005432094253716562	1.0648357351318154	0.20944308772980968	100.00061917469024	5.000083230301631	0.005038889793683899	48.99984202248086	0.014339232025459179	50.98566406550714	99.99999973638029	2.636189731655578e-07	99.85768890750236	0.14231109249726248	5.075176089897415e-06	3.285130138731291e-05	0.1297165060822958	0.1297165060822958	0.012971650608229572	99.85697277726763	0.14302722273218696	0.006909116343872813	1.7816186763530486	394.4181031227714	0.0034353662760751337	0.02690031551868839	0.24156734638017271	0.18985875923422244	99.98714732083336	0.000128699380156531	19.956585126575174	20.04747776845464	0.014589767950367405	48.985406934516774	9.285697415688327	6.38703691541273	1977.4743583345398	0.0	9586.172643213522	90413.82735678606	13834.630178818	76579.19717796816	6.159907662885205e-06	6266.259181116737	431.32266450676246	26.70814146433703	1142.4062093551508	78.63498242547729	4.869195167866943	61.27523073881991	4.2177312100258275	0.2611681951471002	2.787041582494992e-08	229.19476937825107	425.8198314277965	6.279686660137844e-05	0.0	0.00015467998647727708	99.99978252314708	0.0	1.318217015766704e-07	0.0	99.18101951552448	0.8189803526535014	0.0	0.00014192199867038409	0.0007761754676111534	0.14229604315084823	-0.0003050910766404881	0.0016088065413330335	0.011560147328079091	0.0001712240721888793	0.012552755713875194	1.9884398526719371
0.003953478461961768	0.4374467898379024	0.08635501559646576	99.99465652470447	4.999793793166913	0.003522920641580109	49.50587827461372	0.019466170522485306	50.47462566996564	99.99999996869441	3.130478274743566e-08	99.80657186990615	0.19342813009342355	4.722913714011039e-07	2.2957291515289766e-05	0.08756357855306417	0.08756357855306417	0.008756357855306419	99.80589168610683	0.19410831389297423	0.00498407190805272	1.5757901849779092	395.37812794533005	0.003055492416708121	0.010928848011390106	0.10352748677432126	0.07815743295944774	99.99477874411585	1.5462896781123108e-05	19.96614902982103	20.018496168878986	0.020629781505125424	49.485278378006456	8.711564449811618	5.7591580646548515	1844.4065994367213	0.0	8840.49979576304	91159.5002042366	14525.23951622934	76634.26068800724	1.1780731050487609e-06	4752.204792482413	314.38786094026005	20.136936733165488	865.6412480505401	57.26769840507534	3.668067895194184	46.46944673370105	3.0742425739425925	0.1969090919369774	2.3105108271063137e-09	220.29301028152375	423.33997839361564	1.200986465560836e-05	0.0	2.9884898018858715e-05	99.9999581052375	0.0	1.3685048659763108e-08	0.0	98.11313044969087	1.886869536623815	0.0	0.00010643128217895814	0.00043124952627744976	0.19340029973866027	-0.00038996464299265486	0.0008440674886734316	0.005962208778121992	2.8955727176334996e-05	0.005176837259838988	1.9940377912218936
0.003110646693903587	0.22384297461182015	0.04434145324980137	99.99059410072154	4.999589806489367	0.002636693679820008	50.168591202327036	0.024673102039906847	49.806729839209424	99.99999999479462	5.204531209788874e-09	99.7546888247268	0.24531117527278254	5.226234550773407e-08	1.7172911936367398e-05	0.06291981598199647	0.06291981598199647	0.006291981598199647	99.7540435368641	0.24595646313570327	0.0038359649002780395	1.4712294768947236	396.0453351614708	0.0028887081699043417	0.005531935176380642	0.05690337526933632	0.04007237819768564	99.99733097560458	2.5789861395812404e-06	19.98079902534052	20.00892331656547	0.02741693890057883	50.141180119849786	8.157727550528358	5.251203752747578	1719.5048873572835	0.0	8194.400131708948	91805.59986829071	15049.183497014947	76756.41637127574	2.27839226811525e-07	3598.4740864980754	231.80122611700696	15.180645931495047	654.9754178251019	42.19135169990756	2.763108643388511	35.18760164931887	2.266663293993811	0.1484436190802855	2.873139296867741e-10	214.50669907070227	421.4658774180427	2.3227172424615714e-06	0.0	5.856423532708924e-06	99.99999182085928	0.0	2.1687107065137275e-09	0.0	96.62279723816287	3.3772027596680183	0.0	8.661337914425884e-05	0.0002784813013913987	0.24527137543816244	-0.0004627619537600027	0.0004588806721736064	0.0031425945433755263	7.648858646745326e-06	0.0026587965503143437	1.9968574054566413
