id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	240.88449999999898	245.01585960388184	74	110	0.0	
{Bungay2006}_{Bungay2006}	161.3949999999949	164.65377807617188	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	94.30599999999822	96.84419631958008	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	47.31369018554688	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	0.0	2088.098645210266	1396	4704	-1.0	
{Holzhutter2004}_{Holzhutter2004}	26.234499999999873	27.0003080368042	45	166	0.0	
{Hui2014}_{Hui2014}	18.814499999999974	19.396066665649414	65	113	0.0	
{Lai2014}_{Lai2014}	81.17799999999976	82.09896087646484	195	27	0.0	
{Leber2015}_{Leber2015}	251.5004999999992	252.01904773712158	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	40.365499999994	44.14403438568115	86	300	0.0	
{Liu2011}_{Liu2011}	467.70999999998907	470.38495540618896	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7039775848388672	49	141	-4.0	
{ODea2007}_{ODea2007}	10.34749999999994	10.718703269958496	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	88.93449999999973	89.35463428497314	90	20	0.0	
{Pathak2013}_{Pathak2013}	5.370999999999995	5.9876441955566415	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	4.394999999999939	4.976630210876465	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	0.0	30.85124492645264	25	87	-1.0	
{Proctor2010a}_{Proctor2010a}	0.0	157.15432167053225	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	64.65256214141846	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	156.0901403427124	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	324.2040000000002	325.68967342376715	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	49.66949999999974	51.798462867736816	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	60.27805805206299	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	15.57050000000035	15.966296195983887	50	56	0.0	
{Ueda2001}_{Ueda2001}	3.483500000000001	3.7766695022583012	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	227.29837894439697	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	29.81269359588623	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	10.37949999999708	11.75987720489502	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	2.385999999999978	3.5102367401123047	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	2.2729999999999895	3.384590148925781	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	2.4505000000000297	3.5446882247924805	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	2.441500000000083	3.5206079483032227	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	2.8759999999998005	3.9647817611694336	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	2.4740000000001032	3.5493373870849614	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	2.903000000000425	4.0056705474853525	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	2.060000000000384	3.131389617919922	4	8	0.0	
{bachmann2011}_{bachmann}	277.7035000000019	280.85160255432135	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	283.8525000000075	287.00006008148193	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	4.922000000001073	6.1109066009521475	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.5695000000000707	2.6600360870361333	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	2.073500000000448	3.1793117523193364	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.7700000000006495	2.9009580612182617	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	503.733499999963	507.819414138794	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	11.441999999999382	12.638211250305176	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	9.1659999999992	11.313319206237793	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	51.969999999997384	53.504347801208496	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	24.320499999995718	25.98083019256592	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	14.875499999999768	16.833782196044922	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	2.0565000000010025	3.2553672790527344	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	103.59649999999395	105.70478439331056	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	153.69849999999872	156.9110155105591	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	94.57300000000124	97.15723991394043	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	165.26300000000253	168.66981983184812	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	11.639999999999587	13.61703872680664	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	2.016999999999449	3.1446218490600586	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	353.0715000000068	360.5988025665283	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	352.7484999999974	360.3506088256836	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	3.642000000001381	5.016446113586426	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	7.750000000001265	9.252548217773438	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	3.2524999999995217	4.463553428649902	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	6.222999999998399	7.505655288696289	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	5.211999999997742	6.544828414916992	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	7.262999999998474	8.603692054748535	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	4.76099999999758	6.057024002075195	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.4815000000004908	4.064321517944337	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	3.1944999999993233	4.703760147094727	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	4.980500000002302	6.213068962097168	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	4.800499999999218	6.0498714447021475	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.6585000000001546	2.758026123046875	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	39.743999999996994	41.33129119873047	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	5.400499999999184	6.63602352142334	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	9.49799999999913	10.776519775390623	3	14	0.0	
