	A	E	G	R
0	1.0	0.0	100000000.0	0.0
1	4.5265869374650025	6118.2474028634	2216609.6801357833	1561.5538626587304
2	4.012834354842597	9624.51275318272	3710149.4072888517	2870.325569879585
3	4.024199309818944	11715.92952872091	4593192.448597634	3887.2048261133987
4	4.25811721624815	13309.135485736653	5245669.357828596	4796.184819742207
5	4.594648768759104	14765.525094617948	5831073.434504556	5702.091998578041
6	4.986313115790426	16227.459417148764	6413828.148671063	6663.196862472744
7	5.4136296420595995	17750.339314273642	7019085.1483859075	7715.209555626845
8	5.8675416303422425	19354.087114251717	7656061.923907629	8882.694623499696
9	6.342460536715636	21043.006937352227	8327061.334532564	10183.807093376401
10	6.833507396429505	22813.29281180161	9030893.670607695	11631.893482773561
11	7.335439144312117	24655.7703563534	9764133.129627828	13235.609131303952
12	7.842289525056638	26556.8830683684	10521568.557400223	14998.320737060927
13	8.347356082422051	28499.146580117464	11296398.577050572	16917.21399996361
14	8.843392608766077	30461.58979653305	12080402.891453197	18982.40836149066
15	9.32294363951388	32420.40961378248	12864190.974567281	21176.346269281574
16	9.77877351423861	34349.92276097294	13637567.339311805	23473.699272349215
17	10.204335746651504	36223.804570315406	14390013.54857656	25841.9783733057
18	10.594218507394833	38016.528896289	15111256.185097616	28242.93548316813
19	10.944500302293994	39704.8644932458	15791865.466852944	30634.703076676047
20	11.252961902343937	41269.250764910306	16423814.705037905	32974.467822175386
21	11.519125618639293	42694.879467402294	17000930.359167196	35221.35133564178
22	11.744124967349206	43972.350192803235	17519177.154458724	37339.11496853885
23	11.930437594077983	45097.83676322998	17976749.320938647	39298.33452989733
24	12.081533936962332	46072.780970179985	18373970.609771073	41077.79637631084
25	12.201499564490627	46903.199301198154	18713034.254293047	42665.01577425533
26	12.294681587289151	47598.73236832291	18997633.103325803	44055.929213396266
27	12.36539385564042	48171.579976434215	19232536.976735406	45253.92807709915
28	12.4176977353598	48635.45076522401	19423169.90524733	46268.46261987987
29	12.455259814907084	49004.62368104089	19575227.92407161	47113.45242500618
30	12.481277378042083	49293.18026766214	19694362.926831327	47805.70592864304
31	12.49845717885754	49514.430973166185	19785943.521388996	48363.49607712812
32	12.509031937047025	49680.53078766476	19854892.227798317	48805.37904388173
33	12.514800509375705	49802.261396107395	19905590.62185077	49149.29013579622
34	12.517180493115845	49888.94792831018	19941839.96924049	49411.91150338527
35	12.517265077817774	49948.476246151586	19966863.7371388	49608.28112750602
36	12.515878709392616	49987.37912958755	19983339.15296552	49751.599911933255
37	12.513628321887495	50010.964592936565	19993446.83883101	49853.19041718635
38	12.510948494417063	50023.4652965979	19998929.82243278	49922.56354268695
39	12.508139976966623	50028.19360329716	20001155.4785248	49967.555556683175
40	12.505401711075086	50027.69170540269	20001175.946609277	49994.5052468723
41	12.502856860512106	50023.87020236732	19999784.198619388	50008.44831071957
42	12.50057355627784	50018.13151948473	19997564.179512303	50013.31267606579
43	12.498581121281957	50011.47673212687	19994934.352845937	50012.10391004951
44	12.496882523273108	50004.59583629878	19992184.605205458	50007.0741712025
45	12.495463745279439	49997.94244191627	19989506.86111902	49999.871370850844
46	12.494300682826871	49991.79439667603	19987019.991559893	49991.66749159397
47	12.493364091366246	49986.302095619234	19984789.709274504	49983.26654587731
48	12.492623022881595	49981.52628197881	19982844.173036344	49975.19361087268
49	12.492047113099114	49977.46707403518	19981186.000061117	49967.76690589454
50	12.49160801161862	49974.08580728834	19979801.329162255	49961.15510264768
51	12.491280187466279	49971.321100114445	19978666.508504324	49955.422079426884
