	A	I1	I2	S
0	200.0	5000.0	1000.0	3800.0
1	653.2048791808248	6027.765440611551	931.4663356228644	3198.580989907715
2	974.9734052848605	6790.724713669175	867.4520266768864	2750.599515271666
3	1203.7899703993858	7331.9722255598945	807.73143870139	2443.5338507217316
4	1365.3515162123326	7709.38682125105	752.0605580094275	2243.400742588751
5	1478.5120467355018	7973.683890048915	700.1907783911781	2116.5199731378157
6	1557.3914964639075	8162.385500868129	651.8776390146974	2036.9433805289298
7	1612.3897217037545	8301.012316777647	606.8859039722669	1986.8630942996415
8	1650.9629045387233	8406.184593113587	564.9921712778174	1954.8036943796658
9	1678.3203972937708	8488.51229746702	525.9859532607145	1933.6432705270354
10	1698.0261612613358	8554.741873760251	489.66987148478626	1919.066252325077
11	1712.4817553930616	8609.201763679555	455.85936649794246	1908.498196758413
12	1723.2908077867833	8654.726686670827	424.3821585517107	1900.4181471197498
13	1731.5211356272196	8693.231114715549	395.07759392352966	1893.9313343188035
14	1737.8864767843986	8726.058678218164	367.7959515714254	1888.510313085353
15	1742.869007782314	8754.192886501407	342.3977504369573	1883.8410379820562
16	1746.8001923868333	8778.383772246256	318.7530782986309	1879.7326780218436
17	1749.9132842143968	8799.224289795387	296.7409522918846	1876.0654130408957
18	1752.3770405094767	8817.196969387514	276.24871531310396	1872.7605141869064
19	1754.3172307610926	8832.703050202852	257.17146936154165	1869.763325045287
20	1755.8303399288893	8846.081286968483	239.41154522322498	1867.0336236271623
21	1756.992337928604	8857.620624223577	222.87800707959272	1864.5401636812287
22	1757.8643547085471	8867.56916730866	207.4861902501162	1862.2575620531893
23	1758.4964214233926	8876.140853554645	193.1572701432936	1860.164494676635
24	1758.9300013097263	8883.520637290081	179.81786048024327	1858.2426205103757
25	1759.1997575589091	8889.868665735432	167.39963890798742	1856.4759115341442
26	1759.3348332312264	8895.323731756878	155.83899820290844	1854.8502117914054
27	1759.3598121391658	8900.006180997372	145.0767213606592	1853.3529286333587
28	1759.2954648431246	8904.020388934578	135.05767896915657	1851.9728032030032
29	1759.159344620226	8907.456887455059	125.730547359752	1850.6997309878805
30	1758.966274511236	8910.394199023547	117.04754612812671	1849.5246160760369
31	1758.728752183947	8912.900423113155	108.96419370687946	1848.4392496160447
32	1758.4572905963837	8915.034610674722	101.43907975948329	1847.4362066797264
33	1758.1607070493567	8916.847956186655	94.4336532460161	1846.50875774394
34	1757.8463698149158	8918.384832146718	87.9120250883997	1845.6507921455798
35	1757.5204093210211	8919.68368719722	81.84078443450592	1844.8567515375066
36	1757.1878993828882	8920.777826072985	76.18882758836546	1844.1215718014244
37	1756.8530129244457	8921.696087059101	70.92719873645353	1843.4406321668769
38	1756.5191558615466	8922.463430513386	66.02894165954011	1842.8097105032543
39	1756.1890822276628	8923.101450193999	61.46896167409286	1842.2249439160514
40	1755.8649931544182	8923.628817552662	57.22389709973305	1841.6827939213692
41	1755.5486219367292	8924.061667812246	53.27199959641581	1841.1800155772737
42	1755.2413070958494	8924.41393547026	49.59302276039483	1840.7136300486795
43	1754.944055085946	8924.697645859023	46.16811840990789	1840.2809001590394
44	1754.6575940631951	8924.923168518002	42.97974003033357	1839.879308547993
45	1754.3824199419817	8925.099437373636	40.011552885202164	1839.5065381095405
46	1754.118835796215	8925.234142064988	37.24835033324171	1839.160454431814
47	1753.866985520194	8925.333894183517	34.67597592332989	1838.8390899988005
48	1753.6268825396573	8925.404371700739	32.281250868683266	1838.5406299475026
49	1753.3984342568024	8925.450444429514	30.051906529032873	1838.2633992020703
50	1753.1814628206175	8925.476282991998	27.976521555130166	1838.0058508301686
51	1752.9757227339376	8925.485453444828	26.04446337378465	1837.7665554870782
52	1752.7809157395463	8925.480999431387	24.245833713784528	1837.544191830209
53	1752.5967033677905	8925.465513487783	22.571417893681673	1837.3375378013914
54	1752.4227174763218	8925.441198916957	21.012637611752865	1837.1454626869395
55	1752.2585690677488	8925.409923461748	19.561506996300263	1836.966919876306
56	1752.1038556321107	8925.373265847655	18.210591691167238	1836.8009402494545
57	1751.958167227437	8925.33255612681	16.952970766870074	1836.6466261311803
58	1751.8210914824813	8925.288910633812	15.78220126223399	1836.503145757608
59	1751.6922176805028	8925.243262258742	14.692285174857709	1836.3697282061696
60	1751.5711400610676	8925.196386651027	13.677638731322034	1836.2456587456902
61	1751.4574604579093	8925.14892488832	12.733063779659204	1836.1302745678443
62	1751.3507903745235	8925.101403074848	11.8537211575694	1836.0229608653449
63	1751.2507525849162	8925.054249273611	11.035105899894841	1835.9231472257716
64	1751.1569823346933	8925.007808124154	10.273024158338432	1835.8303043131307
65	1751.0691282070172	8924.962353451781	9.56357171518344	1835.743940812023
66	1750.9868527087801	8924.918099134427	8.903113980915125	1835.6636006117553
67	1750.9098326243864	8924.875208458549	8.288267373265127	1835.5888602099442
68	1750.837759177674	8924.83380216538	7.715881982273884	1835.519326317089
69	1750.7703380365783	8924.793965362449	7.183025432549528	1835.45463364535
70	1750.707289190003	8924.75575345255	6.686967860044007	1835.3944428663153
71	1750.6483467219862	8924.719197212273	6.225167926363545	1835.3384387239184
72	1750.593258504393	8924.684307135	5.79525979897695	1835.2863282899405
73	1750.5417858261465	8924.65107713813	5.395041030589133	1835.2378393506228
74	1750.4937029741427	8924.619487721151	5.022461275597139	1835.1927189139499
75	1750.4487967785974	8924.589508649766	4.67561178580794	1835.1507318280467
76	1750.406866133496	8924.561101231355	4.352715631604823	1835.1116595019796
77	1750.367721501015	8924.534220238389	4.052118598456139	1835.0752987209717
78	1750.3311844072837	8924.508815528867	3.7722807121263853	1835.041460548721
79	1750.2970869355295	8924.484833406346	3.511768349170332	1835.0099693101267
80	1750.2652712215497	8924.4622177564	3.269246892288241	1834.9806616482688
81	1750.2355889555045	8924.440910991449	3.043473892910232	1834.9533856500007
82	1750.2079008932183	8924.42085483156	2.8332927059831254	1834.9280000349631
83	1750.1820763794933	8924.401990945067	2.6376265643472396	1834.9043734032484
84	1750.157992885381	8924.384261469702	2.4554730623398124	1834.882383537306
85	1750.135535560816	8924.36760943198	2.2858990203699863	1834.8619167541794
86	1750.1145968037506	8924.351979080338	2.1280357041479396	1834.842867303981
87	1750.095075846354	8924.337316145065	1.981074374079112	1834.8251368117058
88	1750.0768783588096	8924.323568036647	1.8442621420206726	1834.8086337587729
89	1750.059916070847	8924.310683992202	1.7168981141735797	1834.793273001568
90	1750.0441064110112	8924.298615178515	1.5983298003472548	1834.7789753242453
91	1750.0293721635162	8924.287314758822	1.4879497712051006	1834.765667023295
92	1750.015641142394	8924.276737929613	1.385192546358684	1834.753279521576
93	1750.0028458825616	8924.266841932713	1.2895316973752569	1834.7417490096695
94	1749.9909233473425	8924.257586047162	1.2004771508493708	1834.7310161125904
95	1749.979814651928	8924.248931564769	1.1175726777274722	1834.7210255800267
96	1749.9694648022228	8924.240841752577	1.0403935560191238	1834.7117259984168
97	1749.9598224484753	8924.233281805073	0.9685443949230899	1834.7030695233018
98	1749.9508396530891	8924.226218788417	0.9016571092180088	1834.6950116305013
99	1749.942471671998	8924.219621578713	0.8393890335437038	1834.6875108847692
100	1749.9346767489749	8924.21346079598	0.781421166909124	1834.6805287246868
