	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
0	680.0	0.0	85.0	105.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	150.0
1	603.0789414389961	0.22962388924797772	84.70941264734512	104.339858835437	0.004465320907794461	0.000580373162902691	23.07894143899621	11.035361087590115	0.025688327991447046	0.001787581854890279	0.3842565977049397	0.5483320958755884	0.10676337461670393	0.5752514833848774	0.029388476969307548	0.0015670351870160576	0.7338603579295009	50.03654572279498	33.76671985125466	0.002230398948764906	0.0003016424554668072	0.03691013729529059	148.62049046782977
2	586.6544667670508	0.4486849943150765	83.83828429803289	101.66026781804223	0.09357099929273732	0.029038620346357073	6.65446676705084	17.43929160839834	0.12274232959125751	0.0209715885003859	0.7224056430238813	2.1650144623865146	1.0521080999321517	1.3710375335910023	0.4209141510863908	0.05363043217187232	4.512090340786701	37.58512085401215	33.45379797951504	0.0718572008044895	0.02291500549764359	0.5783666413380122	142.9691886947239
3	582.4432439907633	0.6418540316827926	82.00289161375412	98.41234558055591	0.36952985378745007	0.19926463583916912	2.443243990763182	16.229988296811104	0.22454872600545386	0.06595875581301312	0.7921000137552741	3.2649867055468165	2.753873224270662	1.5437885332676218	1.2584698858729497	0.27478984761433733	8.499003283995117	27.74174146333212	32.830665583057375	0.34475535742483976	0.18673178183251393	1.9290016019963536	135.96345970799626
4	581.2210159998158	0.810186871176674	79.36469016875662	95.31201141636045	0.7932634569078946	0.6483632433233859	1.2210159998155954	13.544472984201697	0.3028467384928901	0.1297065220082064	0.7811835150497973	3.6974734121746478	4.548888471233645	1.493366838840063	2.1907901538141967	0.7039097550891635	11.142803979851251	21.708099258673293	31.69542044592656	0.837093384862806	0.6607764057994332	3.7951436747846423	129.1761158069584
5	580.8009853573865	0.9725426002474018	76.21351589014441	92.4514275408707	1.2636110038494528	1.4466863902566685	0.8009853573862198	11.252429815246815	0.35919574851983277	0.2023776103255923	0.7593023693984554	3.7758632938387833	6.06241177118441	1.4037181673424364	2.966897514918549	1.2770022184055168	12.592374175533743	17.89586927318552	30.012285084909387	1.472675931326548	1.535792486112138	5.847247571477914	122.90429193488312
6	580.6198514847393	1.150261484745247	72.77920034028833	89.7792565590294	1.703246678164717	2.589346108301866	0.619851484739399	9.63631851602062	0.40146480692371944	0.2763058700767452	0.7444800643796513	3.72270182952975	7.205448824974275	1.3232279944486665	3.5183019215617937	1.8976290313306257	13.288330991014945	15.35172881473902	27.880555265425997	2.1815881966521036	2.7952483484214286	7.898746165884717	117.09692735068566
7	580.5219907752845	1.3558092592219924	69.21401894578767	87.23518648691837	2.0765382775421792	4.027271055202285	0.5219907752844558	8.582630512655072	0.4364842882502866	0.3466505722052461	0.7391882396664274	3.641380526406564	8.01962365393062	1.259388850305625	3.8713361704216576	2.4866112029480583	13.569170226164767	13.573080738806908	25.45269179106754	2.9308523866078757	4.358237174557216	9.875090290399596	111.64931369859515
8	580.4599256769295	1.5900185824847082	65.61498209298291	84.77455429390207	2.377568669649147	5.697249672470808	0.4599256769295677	7.929477335213109	0.4688163349270664	0.4107523757315818	0.7420356614294175	3.56911493881934	8.581512425158667	1.2096998746335414	4.077902574315594	2.996381223135544	13.640273030134129	12.28814277607445	22.87736778297225	3.7156667807466244	6.125480035675971	11.760990173704169	106.47360630765436
9	580.4168668013915	1.84466372009361	62.045351599839464	82.3676137254644	2.615101827678827	7.539570721577565	0.41686680139168575	7.547764369303467	0.5011758513563425	0.4673445914537916	0.7511864712211448	3.514658871417296	8.96305485386195	1.1702688737347982	4.1850517649257934	3.4065916945428127	13.614062283822792	11.340813947327941	20.276798050234678	4.545218834113009	8.00460194367516	13.566493463520633	101.50771114166493
