time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
9.0.6.0	0.20945892027951002	9.746132844307372	0.58360113936038	0.5445070757656	0.8291383227557171	0.22933061895553802	0.202059505731972	0.156908490323448	0.218018826280544	1.168037829495834	68.04708832030168	0.18460237584687803	3.3181468351981023	6.441853971435979	0.047967268805676005	6.97867513572232	1.094472519433424
9.0.9.0	0.20722253045548	9.916602564186201	0.580003566183099	0.527941119458198	0.8063292805386251	0.228397598631071	0.19691312751984202	0.154733907716285	0.21858397413806602	1.15466485778976	68.07902805407358	0.184151939255806	3.215062851611433	6.443866708319978	0.046800856089295004	6.980855600679986	1.058841463353297
10.0.2.0	0.20511300188266202	10.083721759756822	0.576399134289806	0.5128083222277561	0.7845829607014481	0.227452598956377	0.191980204083801	0.152597917977654	0.219126250392033	1.142063348962354	68.10350887505474	0.18371600739604801	3.118002708075616	6.445238646828396	0.045679735574227005	6.982341867397438	1.025666660442788
10.0.5.0	0.20312178220885202	10.247708692742888	0.57279197294938	0.49897012078934005	0.7638524546998361	0.22649725754795302	0.187252734132656	0.150500828793937	0.21964689129661802	1.130180739525827	68.12100912246838	0.18329352723279202	3.026611498854758	6.446010656924948	0.044602371810603	6.983178211668702	0.9947711363525291
10.0.799999999999999.0	0.20124094578897903	10.408766244267248	0.569185868489485	0.48630215375137603	0.7440925790699081	0.22553308957315502	0.18272292062310103	0.148442841429087	0.22014705182416602	1.1189683767265741	68.13197490566681	0.182883531339981	2.940554562415011	6.446220881609921	0.043567257540004005	6.983405955077422	0.9659908348077311
11.0.1.0	0.19946314309595803	10.567083020077758	0.565584290067763	0.47469275185304804	0.7252598484368731	0.22456149673080403	0.17838317581380803	0.146424060973426	0.22062781154410202	1.108381194047511	68.13682246227751	0.18248513009220202	2.8595164127589303	6.445904933656618	0.042572915808151	6.983063678128013	0.93917367463749
11.0.4.0	0.19778155468302402	10.722834376054738	0.561990413404811	0.46404159218185304	0.7073124441949941	0.22358377552320402	0.17422612478562702	0.144444505719021	0.221090180033564	1.098377418208917	68.13594032486365	0.182097504705815	2.78319971632647	6.445096076746426	0.041617901690287	6.9821874164753055	0.9141786744022651
11.0.7.0	0.19618984922617203	10.87618336965179	0.558407142656257	0.454258498352883	0.6902101796377821	0.222601124881489	0.17024460762173602	0.14250411573840602	0.22153510186121503	1.088918303544233	68.12969131402744	0.18171990099842403	2.711324313995782	6.443825392377818	0.040700803673727005	6.980810841742646	0.890875140012175
12.0.	0.194682145238864	11.027281642541826	0.5548371305837081	0.445262370619164	0.6739144622183351	0.221614653199997	0.16643168041991502	0.140602760735935	0.22196346118153	1.079967890523079	68.11841437370978	0.181351623769322	2.643626287463467	6.442121933786681	0.039820244737245006	6.978965428268916	0.869141911002227
12.0.299999999999999.0	0.193252976101063	11.176270239382564	0.551282797169038	0.43698023165271904	0.658388253533509	0.220625384830052	0.16278061528999402	0.138740247234513	0.22237608597320202	1.071492785785022	68.10242626268985	0.18099203172473102	2.579857069085582	6.440012867994754	0.038974883162779	6.9766806069943295	0.8488666613963021
12.0.6.0	0.19189725808548902	11.323280367279098	0.54774634680287	0.429346375311344	0.64359602754981	0.21963426607872802	0.159284899472663	0.13691632515461	0.222773751952086	1.063461961460249	68.08202311482691	0.180640532885728	2.5197825941062133	6.437523606996349	0.038163413111205004	6.973983907579389	0.8299452513472491
12.0.9.0	0.190610261098402	11.468434100205673	0.544229784165989	0.42230160710757403	0.6295037275221891	0.218642170753959	0.15593823370078902	0.13513069383723	0.22315718618621502	1.055846571858289	68.05748187933315	0.180296580426548	2.463182494081647	6.434677928998676	0.037384564990577004	6.970901089748574	0.812281125984458
13.0.2.0	0.189387581881852	11.611845032352619	0.5407349289115571	0.41579256634259204	0.616078721997899	0.21764990529353	0.15273452991098802	0.13338300755784502	0.22352707043788303	1.048619785843213	68.02906165127372	0.17995966889831802	2.40984933021889	6.431498090546166	0.036637105642292	6.967456264758354	0.795784758132261
13.0.5.0	0.18822511945026102	11.753618884087349	0.537263429246228	0.409771120976097	0.603289760245453	0.21665821351209402	0.14966790840124702	0.13167288057405302	0.22388404425548203	1.041756633406499	67.99700490152371	0.17962933079892401	2.359587865282663	6.428004930282998	0.035919838367929	6.963672007806587	0.7803731317823641
13.0.799999999999999.0	0.18711905255702202	11.893854063959235	0.5338167744994781	0.40419382728857	0.5911069274025821	0.21566778099725903	0.14673269451968002	0.129999891745915	0.22422870783568102	1.035233865110476	67.96153861455481	0.179305133454383	2.312214372680898	6.4242179650394995	0.035231602817157	6.9595694621261295	0.7659692634111701
14.0.1.0	0.186065819007101	12.032642189935812	0.530396306762504	0.39902144726849703	0.579501599596231	0.21467923918304102	0.143923414959946	0.12836358876450302	0.22456162467472401	1.029029823214098	67.92287534165179	0.178986676180958	2.267555981312083	6.420155478866349	0.034571274754934	6.9551684354385515	0.7525017584288031
14.0.399999999999999.0	0.18506209664970302	12.170068572831726	0.527003231670917	0.39421851743614805	0.568446399251593	0.21369316912645903	0.141234793730284	0.126763492021043	0.224883324025895	1.02312432341387	67.88121417647248	0.178673587700607	2.225450054745512	6.415834605584801	0.033937765724298005	6.950487489383539	0.7399044002310221
14.0.7.0	0.18410478590122	12.306212664680773	0.523638628398931	0.389752963508173	0.557915150775188	0.21271010501079402	0.138661747855466	0.12519909814624	0.225194303178709	1.017498546239493	67.83674165924059	0.17836552378523501	2.185743603305344	6.411271405370824	0.033330022619329006	6.945544022485065	0.728115769498567
15.0.	0.183190993663141	12.441148474604642	0.520303458926913	0.38559575592315604	0.547882836768883	0.21173053739699402	0.136199382864093	0.123669883246802	0.22549502957400702	1.012134937238447	67.78963261530154	0.17806216510779901	2.148292727639277	6.40648093584563	0.032747027181282	6.940354347166103	0.7170788915511971
15.0.299999999999999.0	0.182318018512608	12.574944954548613	0.5169985766388461	0.38172060179599204	0.5383255549068451	0.21075491624283502	0.13384298810755801	0.122175305863866	0.22578594276789601	1.007017115168189	67.7400509332665	0.177763215280546	2.112962092370784	6.40147731810386	0.032187795429517004	6.93493376127919	0.70674090971625
15.0.6.0	0.181483337054917	12.707666357083728	0.5137247343014131	0.37810366935592804	0.529220475585487	0.20978365370778201	0.13158803195145902	0.12071480967592602	0.22606745625635202	1.002129787490072	67.68815028751007	0.17746839906269302	2.079624428458773	6.396273798073575	0.031651377037564	6.929296614579711	0.69705278281446
15.0.899999999999999.0	0.18068459133775203	12.839372567316062	0.5104825914720961	0.37472334135627305	0.5205458004372371	0.20881712675999	0.12943015687536802	0.119287825966932	0.22633995917128602	0.9974586725267051	67.63407480937607	0.177177460721636	2.048160062918884	6.390882803568301	0.031136854663565004	6.923456370532331	0.687969004999419
16.0.2.0	0.179919577236337	12.97011941079578	0.5072727213796491	0.371559994328969	0.5122807217819391	0.20785567960046	0.12736517451245802	0.11789377587851702	0.22660381785795802	0.9929904277051591	67.57795971106994	0.176890162533365	2.018456474595319	6.385315997360959	0.030643343243292	6.917425663807713	0.679447346312107
16.0.5.0	0.17918623372716103	13.099958939181251	0.50409561731677	0.368595800899835	0.504405383074866	0.206899625918152	0.125389060656554	0.11653207246371201	0.22685937734278502	0.988712583362894	67.51993186587652	0.17660628340921702	1.990407874710086	6.379584326581646	0.030169989253029002	6.911216353796788	0.6714486124285981
16.0.8.0	0.178482632975553	13.228939695285677	0.500951698581474	0.36581455268504603	0.49690084039728905	0.2059492509887	0.12349795026067201	0.11520212255806	0.22710696269982303	0.984613481642261	67.46011034803568	0.176325617637342	1.96391481095711	6.373698068716054	0.029715969948800002	6.904839574442397	0.6639364221880081
17.0.099999999999998.0	0.177806971169252	13.357106959014923	0.49784131600069803	0.363201501560494	0.48974902502415	0.20500481362834003	0.12168813244797501	0.11390332848274101	0.227346880323537	0.9806822200435501	67.39860693532611	0.176047973728423	1.938883793951002	6.367666874458447	0.029280492587671004	6.8983057806633274	0.656877001589353
17.0.4.0	0.17715756003628702	13.484502975594976	0.49476475706698003	0.36074321733686404	0.482932707093489	0.20406654801370602	0.119956045553257	0.11263508959313001	0.22757941911481802	0.9769085992461881	67.33552657715786	0.175773173356211	1.9152269448838402	6.361499807652256	0.028862793636196003	6.891624791623289	0.650238993040652
17.0.7.0	0.17653281899110201	13.611167167385064	0.491722250716538	0.358427460087797	0.47643546039361806	0.20313466537732103	0.11829827221059501	0.11139680368509002	0.22780485158665703	0.9732830748435031	67.27096783073924	0.175501050384368	1.892861663287611	6.355205382532395	0.028462137970485003	6.884805831076773	0.643993278731814
18.0.	0.17593126785784002	13.737136330477444	0.48871397177486503	0.35624306556946805	0.47024162827659305	0.20220935558779202	0.11671153450056401	0.11018786827033901	0.22802343489536	0.9697967126686581	67.20502326767667	0.17523144997190102	1.871710313844503	6.348791598466169	0.028077818071829002	6.877857565005022	0.6381128170849211
18.0.3.0	0.175351520124326	13.862444817196565	0.48574004509384505	0.35417984233974203	0.46433629070005206	0.20129078862301902	0.11519268916842001	0.109007681731294	0.22823541180272103	0.9664411474184821	67.137779853174	0.17496422775026002	1.851699931231707	6.342265972373852	0.027709153221341	6.870788136738345	0.6325724913119031
18.0.599999999999998.0	0.17479227668431502	13.987124705528807	0.48280054940257805	0.352228479336314	0.45870523239395405	0.20037911594408503	0.11373872292291001	0.10785564436497401	0.22844101157412	0.963208544308166	67.06931929982396	0.17469924906578602	1.832761942031508	6.335635568995758	0.027355488696635	6.863605199745412	0.62734896918059
18.0.9.0	0.174252320029361	14.111205956437646	0.479895520892307	0.35038046280774904	0.453334912143999	0.19947447177687502	0.112346747823775	0.10673115932478201	0.228640450817154	0.9600915635134881	66.9997183978253	0.174436388281851	1.8148319027808921	6.32890702915939	0.027016194973197002	6.856315948256015	0.6224205731561351
19.0.2.0	0.173730508854983	14.234716559949344	0.477024956554343	0.34862800161115604	0.448212433179471	0.19857697430794202	0.11101399676463101	0.10563363346828201	0.22883393426501603	0.957083327178711	66.92904932331501	0.17417552813550102	1.7978492532775832	6.322086596188387	0.026690666932715	6.848927145870761	0.6177671601461151
19.0.5.0	0.17322577304886702	14.357682670828469	0.474188817288382	0.34696395999683305	0.44332551464982706	0.197686726800643	0.109737819056665	0.104562478118463	0.22902165550853001	0.9541773887876561	66.85737992637237	0.173916559143968	1.781757084301061	6.3151801405839745	0.026378323080373002	6.8414451522993165	0.6133700101345441
19.0.8.0	0.17273710903160303	14.48012873460259	0.471387030797325	0.34538179709515204	0.43866246417151306	0.196803818637093	0.108515676117497	0.10351710974536801	0.22920379768043303	0.951367704713012	66.78477400013058	0.17365937905678802	1.766501918947694	6.308193183099658	0.026078604772793	6.833875948357974	0.6092117230428731
20.0.099999999999998.0	0.172263575422953	14.602077604639238	0.46861949428348604	0.343875512405498	0.43421215142408204	0.195928326291085	0.107345137268575	0.10249695057446201	0.22938053409524603	0.94864860777486	66.71129153232098	0.17340389234970002	1.752033506818484	6.301130916320683	0.025790975458085	6.826225159347409	0.605276123205115
20.0.4.0	0.17180428900892503	14.723550650926356	0.46588607695996703	0.342439596662349	0.429963982772792	0.19506031423672401	0.106223875643629	0.101501429127599	0.22955202884779602	0.946014782653778	66.63698894047468	0.173150009756832	1.738304630335966	6.293998224851353	0.025514919929228	6.818498076922302	0.601548170889688
20.0.7.0	0.171358420986977	14.844567861159561	0.46318662238995906	0.34106898752062503	0.42590787689325704	0.194199835797182	0.10514966420993901	0.10052998070199201	0.22971843737323303	0.9434612430169781	66.56191929191215	0.17289764783800002	1.7252709225035932	6.286799704205708	0.025249943591821002	6.810699679556186	0.598013880342772
21.0.	0.170925193468584	14.965147934694835	0.460520950665784	0.339759029562168	0.42203424137251705	0.193346933937657	0.104120371903527	0.09958204779219601	0.22987990697117602	0.94098331022779	66.48613250956792	0.17264672857823402	1.712890695456275	6.279539678489817	0.024995571747039	6.802834651697304	0.59466024386708
21.0.3.0	0.170503876220045	15.085308369884062	0.457888860438645	0.33850543817844003	0.418333950259936	0.192501642006304	0.103133959878784	0.09865708045969801	0.23003657729643	0.9385765935195901	66.40967556461808	0.172397179016917	1.7011247791847541	6.272222216957532	0.024751348890500003	6.794907401703997	0.5914751614861621
21.0.599999999999998.0	0.17009378362403801	15.205065545272891	0.45529013080924	0.337304266931914	0.414798322540656	0.19166398442665403	0.10218847787254201	0.097754536654389	0.230188580818518	0.936236971525064	66.33259265680765	0.17214893090413103	1.689936369849125	6.264851149515592	0.024516838027587	6.7869220786419	0.588447375777969
21.0.9.0	0.16969427184575903	15.324434795104706	0.45272452308867106	0.336151878040923	0.411419101503874	0.19083397734477	0.10128206068217001	0.096873882491842	0.23033604325213602	0.933960575060621	66.25492538330873	0.17190192038203803	1.679290887127981	6.257430081248383	0.024291620005647004	6.778882588019092	0.585566411492478
22.0.2.0	0.16930473618885503	15.44343047954198	0.45019178243842	0.335044915670382	0.408188434977906	0.190011629234167	0.10041292475686901	0.096014592490037	0.230479083960467	0.9317437710738841	66.17671289687985	0.171656087689307	1.669155840079584	6.249962406027667	0.024075292863387002	6.770792606529984	0.582822519597018
22.0.5.0	0.168924608627462	15.562066049985948	0.44769163939751405	0.33398028174438504	0.40509885640393906	0.189196941461295	0.09957936490102501	0.09517614976889101	0.230617816333158	0.9295831476695731	66.09799205404116	0.17141137688677002	1.659500701019884	6.242451319267892	0.023867471197680002	6.762655595873563	0.580206625419569
22.0.8.0	0.16855335550178702	15.680354109847437	0.44522381130444805	0.332955114026634	0.40214326672035605	0.188389908814195	0.098779751088178	0.09435804621570101	0.230752348140629	0.9274755001358701	66.01879755392888	0.171167735602651	1.650296786949467	6.234899829883409	0.023667785547901003	6.7544748157070424	0.577710280585049
23.0.099999999999998.0	0.16819047536561302	15.798306471095852	0.44278800362090304	0.331966766241354	0.39931491702972105	0.18759051999676102	0.098012525383959	0.09355978261936	0.23088278186628403	0.9254178178994751	65.93916206844531	0.17092511479584202	1.641517148087328	6.227310771499935	0.023475881797852	6.746253335791611	0.57532561846241
23.0.4.0	0.16783549697504402	15.915934206889093	0.44038391116379205	0.33101279003119505	0.396607392020746	0.186798758090853	0.09727619897608501	0.09278086877602201	0.23100921501805602	0.9234072723432011	65.85911636427676	0.170683468535854	1.633136463094067	6.219686812968947	0.023291420595251	6.737994047383041	0.573045312861563
23.0.7.0	0.167487977408584	16.033247700565088	0.43801121925173503	0.330090918569856	0.39401459411793305	0.18601460098837802	0.09656934930939401	0.09202082356864501	0.23113174042064003	0.9214412054250991	65.77868941731174	0.17044275379815801	1.625130940590458	6.212030468230325	0.023114076788719	6.7296996739162	0.5708625397386841
24.0.	0.167147500309431	16.150256691254977	0.43566960477162603	0.32919905166616403	0.39153072833200003	0.18523802179527502	0.09589061732370201	0.09127917502270201	0.23125044648966403	0.9195171190427961	65.6979085199547	0.17020293027375302	1.617478226599623	6.204344105565381	0.022943538882117	6.721372781029176	0.568770941686584
24.0.3.0	0.16681367424154	16.26697031635895	0.43335873717057705	0.32833524221327404	0.3891502877847	0.184468989209244	0.09523870479219401	0.09055546034014801	0.23136541748896902	0.917632665091031	65.61679938179621	0.16996396019190302	1.610157317562138	6.196629956279573	0.022779508506088002	6.713015785969551	0.566764595003596
24.0.599999999999998.0	0.16648613115163302	16.383397151108024	0.43107827937816	0.327497683851782	0.38686803988218704	0.183707467872913	0.09461237175793501	0.08984922591358101	0.231476733772072	0.9157856361643201	65.53538622406833	0.16972580815505	1.6031484785933832	6.188890122851483	0.022621699906556002	6.704630966422457	0.564837979149873
24.0.9.0	0.16616452492994002	16.499545245418798	0.42882788866353505	0.326684699729042	0.38467901311166103	0.18295341870401702	0.094010434066051	0.08916002732240301	0.23158447200884102	0.913973956860294	65.45369186828479	0.169488440985006	1.596433166671457	6.181126586582188	0.022469839449969	6.696220468797377	0.5629859484143931
25.0.2.0	0.16584853006295802	16.615422158233134	0.426607217431744	0.325894732249078	0.38257848443665404	0.18220679920408703	0.093431760989026	0.08848742931262801	0.23168870539831302	0.9121956756425631	65.37173781943906	0.16925182757960403	1.5899939584618932	6.1733412147767535	0.022323665144996	6.687786316008157	0.561203705629162
25.0.5.0	0.165537840372028	16.731034989520516	0.424415913963165	0.325126333718231	0.380561967266952	0.18146756374700002	0.092875272942588	0.08783100576187901	0.23178950386854102	0.9104489572250261	65.28954434410667	0.16901593877903	1.583814482502433	6.165535767487675	0.022182926180373003	6.679330414778322	0.559486777779411
25.0.8.0	0.165232167831968	16.84639041010821	0.42225362309984504	0.32437815780135704	0.378625199979841	0.180735663848709	0.09233993928957701	0.087190339630985	0.23188693426429102	0.908732075442304	65.2071305437764	0.16878074724115302	1.57787935548718	6.15771190384779	0.022047382478597003	6.6708545625017805	0.5578309933698791
26.0.099999999999998.0	0.16493124146441202	16.961494689492124	0.42011998688219504	0.32364895171200003	0.37676413497000305	0.18001104841932303	0.09182477622920401	0.08656502290349401	0.23198106052335402	0.9070434065736	65.12451442371201	0.168546227325193	1.572174122404642	6.149871188018624	0.021916804265119	6.6623604536868495	0.556232461417789
26.0.4.0	0.16463480630090901	17.076353721770033	0.41801464513928904	0.322937549067686	0.37497492820612205	0.17929366399868502	0.09132884476913401	0.085954656514307	0.23207194384218802	0.9053814230896041	65.04171295762676	0.168312354983141	1.566685200298566	6.142015094778277	0.021790971652691	6.653849686009806	0.5546875519527931
26.0.7.0	0.16434262241115802	17.190973049829136	0.415937236035806	0.32224286334837204	0.37325392927292705	0.178583454976481	0.09085124877776701	0.085358850268562	0.232159642831569	0.9037446877942821	64.95874214843418	0.168079107658373	1.561399825433989	6.134145014771422	0.021669674240513002	6.64532376600238	0.553192877913122
27.0.	0.16405446399210902	17.305357887909636	0.41388739657843604	0.321563881902291	0.371597671878096	0.177880363797863	0.090391133114206	0.08477722275178001	0.23224421366285802	0.9021318483353841	64.87561708532095	0.16784646419096202	1.5563060036637681	6.126262259442471	0.021552710727803	6.6367841143960185	0.551745278335481
27.0.3.0	0.163770118513928	17.4195131426578	0.41186476308440906	0.320899660448947	0.37000286480415	0.17718433115551402	0.08994768183332601	0.08420940123225401	0.232325710205482	0.9005416320593461	64.79235199737164	0.16761440472921102	1.5513924638029062	6.118368065671655	0.021439888541427	6.628232071144301	0.550341802743865
