time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
5.0.55.0	0.025034267731942002	0.0012494661456210001	0.0006801814043760001	0.000680804584808	0.9801221343954051	132.56144149737227	35.062231784369764	1.377576184402862	0.017267413469785
5.0.7.0	0.024984904808007	0.00124966993921	0.000680071884884	0.0006811357577140001	0.9800080961309231	132.51859364078322	35.10503005638142	1.3776259727738	0.017381026287264
5.0.85.0	0.024940065009302	0.00124987751874	0.000679964442201	0.000681469001913	0.9798940273112231	132.47575261334268	35.14782601822171	1.37767124595355	0.017494661725918
6.0.	0.024898643503016002	0.0012500879720400001	0.0006798585645380001	0.000681803829698	0.979779929870714	132.43291830160862	35.19061867949932	1.377713106863259	0.017608319763004
6.0.1499999999999995.0	0.024859809230005	0.001250300612792	0.000679753866939	0.000682139874005	0.979665805263611	132.39009062007088	35.23340729541731	1.377752385123729	0.017722000382649
6.0.3.0	0.024822937265374	0.001250514924763	0.0006796500599350001	0.000682476858653	0.979551654582508	132.3472695042261	35.27619130611979	1.377789704577975	0.017835703574136
6.0.45.0	0.024787557835699	0.0012507305197750002	0.0006795469259180001	0.0006828145759150001	0.9794374786477641	132.30445490536476	35.31897029096818	1.3778255341859071	0.017949429330623
6.0.6.0	0.024753317904658	0.001250947106028	0.0006794443013540001	0.000683152869594	0.97932327807485	132.26164678664858	35.36174393408421	1.377860226372317	0.01806317764817
6.0.75.0	0.024719952238898002	0.0012511644642340001	0.0006793420633730001	0.000683491622285	0.9792090533250891	132.2188451201596	35.40451199839276	1.377894045910993	0.018176948525015002
6.0.8999999999999995.0	0.024687261622245	0.0012513824296470002	0.0006792401196850001	0.0006838307457620001	0.9790948047438721	132.176049884681	35.44727430607492	1.3779271916728462	0.018290741961031
7.0.05.0	0.024655096458016	0.001251600878525	0.000679138400982	0.000684170173751	0.9789805325894241	132.1332610640289	35.49003072385346	1.37795981299524	0.018404557957315
7.0.199999999999999.0	0.024623344431207003	0.001251819717952	0.000679036855225	0.0006845098564810001	0.9788662370544551	132.09047864579878	35.53278115191977	1.377992021998448	0.018518396515883002
7.0.35.0	0.024591921228677004	0.001252038878169	0.000678935443347	0.0006848497565830001	0.9787519182824541	132.04770262042345	35.57552551560434	1.37802390284942	0.018632257639443
7.0.5.0	0.024560763561850003	0.0012522583068130002	0.000678834136019	0.000685189846013	0.9786375763799351	132.0049329804658	35.618263759113084	1.378055518726992	0.018746141331217003
7.0.6499999999999995.0	0.024529823922493	0.001252477964581	0.000678732911224	0.000685530103722	0.9785232114256511	131.9621697200878	35.66099584081884	1.3780869170570331	0.018860047594817003
7.0.8.0	0.024499066642494002	0.001252697821975	0.0006786317524310001	0.0006858705139230001	0.9784088234775191	131.9194128346519	35.7037217297233	1.378118133445831	0.018973976434149
7.0.949999999999999.0	0.024468464934442002	0.0012529178568510002	0.0006785306472220001	0.0006862110647690001	0.9782944125778191	131.87666232042233	35.74644140279921	1.3781491946343971	0.019087927853336
8.0.1.0	0.024437998669643003	0.0012531380525850002	0.000678429586264	0.000686551747376	0.978179978757101	131.83391817434045	35.78915484299465	1.378180120716579	0.019201901856670003
8.0.25.0	0.024407652710426	0.0012533583966880001	0.00067832856254	0.00068689255508	0.978065522037121	131.79118039385696	35.83186203773494	1.3782109268038791	0.019315898448567
8.0.4.0	0.024377415658898	0.001253578879775	0.000678227570763	0.0006872334828820001	0.9779510424330361	131.7484489768058	35.874562977798526	1.3782416242745201	0.019429917633540003
8.0.549999999999999.0	0.02434727891848	0.001253799494783	0.000678126606946	0.0006875745270300001	0.977836539955064	131.70572392130984	35.91725765647377	1.378272221710275	0.019543959416173002
8.0.7.0	0.024317235990303002	0.00125402023639	0.000678025668072	0.0006879156847090001	0.9777220146097171	131.66300522570998	35.95994606892666	1.378302725598863	0.019658023801109002
8.0.85.0	0.024287281945858	0.0012542411005770002	0.000677924751855	0.0006882569538020001	0.977607466400731	131.6202928885124	36.00262821172692	1.378333140860373	0.019772110793031
9.0.	0.024257413031893	0.0012544620843030002	0.0006778238565510001	0.000688598332719	0.977492895329764	131.57758690834885	36.045304082492905	1.378363471241677	0.019886220396660003
9.0.15.0	0.024227626374502	0.0012546831852560001	0.0006777229808250001	0.0006889398202600001	0.9773783013969141	131.53488728394703	36.0879736796255	1.378393719611837	0.020000352616741
9.0.299999999999999.0	0.02419791975757	0.00125490440167	0.000677622123648	0.0006892814155220001	0.9772636846011131	131.4921940141083	36.130637002109154	1.378423888183268	0.020114507458044002
9.0.45.0	0.024168291456961002	0.0012551257321900002	0.0006775212842160001	0.0006896231178190001	0.9771490449404181	131.4495070976913	36.17329404936264	1.378453978677264	0.020228684925353003
9.0.6.0	0.024138740116452003	0.0012553471757650002	0.0006774204619000001	0.000689964926632	0.9770343824122291	131.40682653359934	36.21594482112759	1.378483992447842	0.020342885023471
9.0.75.0	0.024109264654958003	0.0012555687315720001	0.000677319656193	0.000690306841562	0.976919697013457	131.36415232077113	36.25858931738509	1.378513930574368	0.020457107757212
9.0.9.0	0.024079864197149	0.001255790398962	0.000677218866689	0.0006906488623050001	0.97680498874064	131.32148445817393	36.301227538293254	1.378543793930805	0.020571353131401002
10.0.049999999999999.0	0.024050538021610002	0.001256012177411	0.0006771180930500001	0.000690990988623	0.976690257590039	131.27882294479826	36.343859484140715	1.378573583237473	0.020685621150873003
10.0.2.0	0.024021285522100002	0.001256234066492	0.0006770173349920001	0.000691333220333	0.9765755035577051	131.23616777965407	36.386485155311746	1.3786032990997161	0.020799911820473003
10.0.35.0	0.023992106178617002	0.0012564560658500001	0.0006769165922720001	0.000691675557286	0.9764607266395321	131.1935189617679	36.42910455226024	1.378632942036791	0.020914225145055
10.0.5.0	0.023962999535798002	0.001256678175183	0.0006768158646760001	0.0006920179993660001	0.9763459268312921	131.15087649018048	36.47171767549036	1.378662512503426	0.021028561129479
10.0.65.0	0.023933965186794002	0.0012569003942290002	0.000676715152012	0.000692360546476	0.9762311041286661	131.10824036394536	36.51432452554201	1.378692010905921	0.021142919778613
10.0.799999999999999.0	0.023905002761237002	0.001257122722756	0.0006766144541060001	0.0006927031985350001	0.976116258527265	131.0656105821276	36.55692510298009	1.378721437614159	0.021257301097333002
10.0.95.0	0.023876111916263	0.0012573451605560001	0.000676513770797	0.0006930459554760001	0.9760013900226451	131.02298714380262	36.599519408386435	1.378750792970565	0.021371705090522
11.0.1.0	0.023847292329822002	0.0012575677074360002	0.0006764131019330001	0.0006933888172390001	0.9758864986103191	130.98037004805587	36.642107442353826	1.378780077296784	0.021486131763068003
11.0.25.0	0.023818543695688	0.0012577903632180001	0.0006763124473700001	0.000693731783773	0.975771584285766	130.9377592939821	36.68468920548154	1.37880929089867	0.021600581119869
11.0.4.0	0.023789865719735	0.001258013127733	0.0006762118069670001	0.000694074855029	0.9756566470444401	130.89515488068488	36.72726469837199	1.378838434069993	0.021715053165826
11.0.549999999999999.0	0.023761258117166003	0.001258236000819	0.0006761111805920001	0.000694418030965	0.9755416868817701	130.85255680727636	36.76983392162835	1.3788675070952081	0.021829547905849
11.0.7.0	0.023732720610451	0.001258458982321	0.000676010568112	0.000694761311541	0.9754267037931691	130.8099650728773	36.812396875852656	1.378896510251519	0.021944065344854
11.0.85.0	0.023704252927782003	0.001258682072086	0.000675909969399	0.000695104696718	0.975311697774031	130.76737967661634	36.8549535616445	1.378925443810418	0.022058605487761
12.0.	0.02367585480193	0.001258905269968	0.000675809384327	0.0006954481864610001	0.9751966688197401	130.72480061763034	36.89750397960002	1.378954308038822	0.0221731683395
12.0.15.0	0.023647525969386	0.001259128575822	0.0006757088127700001	0.0006957917807340001	0.9750816169256651	130.68222789506393	36.94004813031112	1.378983103199936	0.022287753905005002
12.0.299999999999999.0	0.023619266169725	0.001259351989505	0.000675608254605	0.000696135479505	0.974966542087165	130.6396615080698	36.98258601436504	1.379011829553886	0.022402362189216003
12.0.45.0	0.023591075145131	0.0012595755108760001	0.000675507709711	0.000696479282739	0.974851444299589	130.59710145580803	37.02511763234388	1.379040487358192	0.02251699319708
12.0.6.0	0.023562952640041	0.0012597991397960001	0.0006754071779660001	0.0006968231904060001	0.9747363235582761	130.5545477374466	37.06764298482427	1.379069076868124	0.022631646933551002
12.0.75.0	0.023534898400876	0.001260022876129	0.000675306659251	0.0006971672024740001	0.9746211798585561	130.5120003521611	37.11016207237732	1.379097598336974	0.022746323403586
12.0.9.0	0.023506912175846002	0.0012602467197360002	0.000675206153445	0.000697511318912	0.974506013195751	130.46945929913446	37.152674895568325	1.3791260520162432	0.022861022612153
13.0.049999999999999.0	0.023478993714796	0.001260470670484	0.00067510566043	0.000697855539689	0.974390823565173	130.42692457755726	37.19518145495673	1.379154438155802	0.022975744564221003
13.0.2.0	0.023451142769098002	0.001260694728236	0.0006750051800880001	0.000698199864775	0.9742756109621281	130.3843961866275	37.23768175109608	1.379182757003997	0.023090489264769
13.0.35.0	0.02342335909156	0.001260918892862	0.000674904712303	0.0006985442941400001	0.974160375381912	130.34187412555053	37.28017578453394	1.379211008807742	0.023205256718779002
13.0.5.0	0.023395642436361	0.0012611431642260001	0.000674804256957	0.0006988888277560001	0.9740451168198151	130.29935839353914	37.32266355581185	1.379239193812575	0.023320046931242
13.0.65.0	0.023367992559005003	0.001261367542199	0.000674703813935	0.0006992334655930001	0.9739298352711171	130.2568489898134	37.36514506546541	1.379267312262718	0.023434859907152
13.0.799999999999999.0	0.023340409216279	0.001261592026649	0.000674603383122	0.0006995782076220001	0.973814530731093	130.21434591360065	37.40762031402419	1.3792953644011101	0.023549695651511
13.0.95.0	0.023312892166218003	0.0012618166174460002	0.000674502964401	0.0006999230538140001	0.973699203195009	130.17184916413552	37.45008930201175	1.379323350469439	0.023664554169326002
14.0.1.0	0.02328544116809	0.0012620413144600001	0.00067440255766	0.0007002680041420001	0.9735838526581231	130.12935874065982	37.49255202994566	1.379351270708169	0.023779435465611003
14.0.25.0	0.023258055982366	0.0012622661175640002	0.0006743021627850001	0.0007006130585780001	0.9734684791156861	130.08687464242269	37.53500849833753	1.379379125356557	0.023894339545384002
14.0.399999999999999.0	0.023230736370708	0.0012624910266290001	0.0006742017796610001	0.000700958217093	0.9733530825629421	130.0443968686801	37.57745870769303	1.379406914652672	0.024009266413671
14.0.549999999999999.0	0.023203482095956	0.001262716041528	0.0006741014081780001	0.0007013034796610001	0.973237662995127	130.00192541869546	37.619902658511876	1.379434638833408	0.024124216075502
14.0.7.0	0.023176292922113	0.001262941162134	0.0006740010482230001	0.0007016488462540001	0.9731222204074701	129.95946029173896	37.66234035128789	1.379462298134495	0.024239188535915
14.0.85.0	0.023149168614334	0.001263166388323	0.000673900699684	0.000701994316845	0.973006754795194	129.91700148708804	37.704771786508985	1.379489892790514	0.024354183799951003
15.0.	0.023122108938919	0.001263391719969	0.00067380036245	0.0007023398914080001	0.9728912661535111	129.87454900402705	37.74719696465722	1.379517423034904	0.024469201872658
