	AMP	Acetic_acid	Amadori	C5	Cn	Formic_acid	Fru	Glu	Melanoidin	Triose	lys_R
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	15.0
1	0.004971909396063273	0.0037007113359991133	0.16290215101616623	0.030141272412153537	1.06337390601656e-06	0.030141272412153537	0.6363374464886007	159.16095559499826	8.409822829172235e-05	0.0018146956228579697	14.832041841359475
2	0.018840707636865774	0.014245164857552188	0.3073849005178841	0.06040390365554778	8.478930299732583e-06	0.06040390365554778	1.265408478925071	158.32946155529453	0.0006460881187609776	0.0072268809177865635	14.673128303726482
3	0.04017740802121375	0.03086248704399793	0.4353528621308967	0.09078611873865375	2.8522143741734172e-05	0.09078611873865375	1.8872993233981143	157.50534670483722	0.002094788100080532	0.01618913760328374	14.522374941747803
4	0.06772497605271799	0.05286211316115553	0.5485151406192028	0.12128614910431214	6.73857225000278e-05	0.12128614910431214	2.5020939607776773	156.68845217154117	0.004771874197202813	0.028654614815534777	14.378988009130868
5	0.10037942711552657	0.07962553683255048	0.6484054346131135	0.1519022338775202	0.0001311805931722769	0.1519022338775202	3.1098743203356163	155.87863012423213	0.008960005340882721	0.0445770158984757	14.242255132930469
6	0.13717293112651682	0.11059890787604167	0.7364000661697043	0.18263262096868074	0.0002259368630588423	0.18263262096868074	3.7107204496626034	155.0757426458423	0.014890053660692211	0.06391058624995208	14.11153694904308
7	0.1772587139419353	0.14528639095018964	0.8137341517053882	0.21347556804675274	0.0003576047620257855	0.21347556804675274	4.304710663852383	154.27966072798068	0.02274753485538721	0.08661010209586992	13.986259599497334
8	0.21989756713016928	0.1832442065617826	0.8815161066397381	0.2444293433952493	0.0005320555653877685	0.2444293433952493	4.89192167655435	153.490263373644	0.03267832381692681	0.11263086008029394	13.86590800241321
9	0.26444579762492065	0.22407528420517311	0.9407406558650256	0.27549222666298545	0.0007550824991535898	0.27549222666298545	5.472428715175506	152.70743679629197	0.04479373163701176	0.1419286675734747	13.750019814873076
