time	ADP	ATP	BPG	P3G	pep	phos	pyr
0.0.	0.5	9.5	0.0	5.0	5	0.5	0
0.0.55.0	0.520240774832046	9.479759225167951	0.01591820833709	4.984081791662902	5	0.504322566494955	0
1.0.1.0	0.529136182546271	9.470863817453724	0.017845872309177002	4.982154127690816	5	0.511290310237093	0
1.0.6500000000000001.0	0.536515417232127	9.46348458276787	0.017955492794259002	4.982044507205734	5	0.518559924437867	0
2.0.2.0	0.5435983471131071	9.456401652886889	0.017795557676475	4.982204442323518	5	0.5258027894366321	0
2.0.75.0	0.5505712464386571	9.449428753561339	0.017600094690442002	4.98239990530955	5	0.5329711517482141	0
3.0.3000000000000003.0	0.557464620334436	9.442535379665559	0.017404646976222002	4.98259535302377	5	0.5400599733582141	0
3.0.8500000000000005.0	0.56428495942802	9.435715040571976	0.017214334114397	4.982785665885595	5	0.547070625313622	0
4.0.4.0	0.5710350070933771	9.428964992906623	0.017029667307332002	4.982970332692662	5	0.554005339786045	0
4.0.95.0	0.5777168595481731	9.422283140451826	0.016850482468557002	4.983149517531436	5	0.5608663770796151	0
5.0.5.0	0.584332439034915	9.415667560965082	0.016676531300164003	4.983323468699831	5	0.56765590773475	0
6.0.050000000000001.0	0.5908835692499771	9.409116430750018	0.016507567916287002	4.98349243208371	5	0.574376001333689	0
6.0.6000000000000005.0	0.597371990957277	9.402628009042713	0.016343360357979002	4.983656639642019	5	0.581028630599297	0
7.0.15.0	0.603799368423892	9.396200631576097	0.016183691161394002	4.983816308838604	5	0.5876156772624971	0
7.0.700000000000001.0	0.610167294199713	9.389832705800274	0.016028356439742	4.983971643560257	5	0.5941389377599691	0
8.0.25.0	0.6164772933693581	9.383522706630623	0.015877164847175003	4.984122835152824	5	0.600600128522182	0
8.0.8.0	0.622730827465214	9.377269172534767	0.01572993661122	4.984270063388782	5	0.607000890853993	0
9.0.350000000000001.0	0.628929298091855	9.371070701908124	0.015586502651049002	4.984413497348954	5	0.6133427954408041	0
9.0.9.0	0.6350740502898901	9.364925949710088	0.015446703775819002	4.984553296224185	5	0.619627346514069	0
10.0.450000000000001.0	0.641166375662027	9.358833624337949	0.015310389955061001	4.984689610044944	5	0.6258559857069651	0
11.0.	0.6472075152815371	9.352792484718435	0.015177419653667002	4.9848225803463375	5	0.632030095627869	0
11.0.55.0	0.6531986624012801	9.346801337598693	0.015047659224839001	4.984952340775164	5	0.63815100317644	0
12.0.100000000000001.0	0.659140964979679	9.340859035020294	0.014920982355128001	4.9850790176448765	5	0.644219982624549	0
12.0.65.0	0.6650355280384861	9.334964471961486	0.014797269556373002	4.985202730443634	5	0.650238258482111	0
13.0.200000000000001.0	0.670883415865767	9.329116584134205	0.014676407699925	4.985323592300081	5	0.6562070081658401	0
13.0.750000000000002.0	0.6766856540763021	9.323314345923668	0.01455828958908	4.985441710410926	5	0.6621273644872201	0
14.0.3.0	0.682443231540469	9.317556768459498	0.014442813566056001	4.985557186433951	5	0.668000417974412	0
14.0.850000000000001.0	0.688157102191708	9.31184289780826	0.014329883150287001	4.985670116849721	5	0.6738272190414191	0
15.0.400000000000002.0	0.6938281867217141	9.306171813278251	0.014219406705113001	4.985780593294895	5	0.6796087800165991	0
15.0.950000000000001.0	0.699457374171772	9.30054262582819	0.014111297130290001	4.985888702869717	5	0.6853460770414811	0
16.0.5.0	0.7050455234278471	9.294954476572112	0.014005471577976	4.9859945284220295	5	0.691040051849869	0
17.0.05.0	0.710593464626442	9.289406535373514	0.013901851190118001	4.986098148809889	5	0.696691613436323	0
17.0.6.0	0.7161020004776241	9.283897999522333	0.013800360855353001	4.986199639144653	5	0.7023016396222701	0
18.0.150000000000002.0	0.721571907511083	9.278428092488873	0.013700928983749002	4.9862990710162585	5	0.707870978527333	0
18.0.700000000000003.0	0.7270039372506051	9.27299606274935	0.013603487297840002	4.986396512702166	5	0.7134004499527641	0
19.0.25.0	0.732398817321919	9.267601182678035	0.013507970638602	4.986492029361405	5	0.718890846683317	0
19.0.8.0	0.737757252498453	9.262242747501503	0.013414316785113001	4.986585683214895	5	0.7243429357133381	0
20.0.35.0	0.743079925689185	9.256920074310768	0.013322466286779001	4.986677533713231	5	0.7297574594024041	0
20.0.900000000000002.0	0.74836749887247	9.251632501127485	0.013232362307099002	4.986767637692911	5	0.7351351365653681	0
21.0.450000000000003.0	0.7536206139793661	9.246379386020587	0.013143950478052	4.986856049521957	5	0.740476663501312	0
22.0.	0.7588398937297821	9.241160106270172	0.013057178764258002	4.9869428212357505	5	0.7457827149655211	0
22.0.55.0	0.7640259424244521	9.235974057575504	0.012971997336147002	4.9870280026638625	5	0.751053945088303	0
23.0.1.0	0.7691793466955731	9.230820653304384	0.012888358451445	4.987111641548562	5	0.7562909882441261	0
23.0.650000000000002.0	0.774300676218684	9.225699323781273	0.012806216344340001	4.987193783655667	5	0.7614944598743421	0
24.0.200000000000003.0	0.779390484388214	9.220609515611747	0.012725527121739001	4.987274472878268	5	0.7666649572664721	0
24.0.750000000000004.0	0.7844493089589221	9.21555069104104	0.0126462486661	4.9873537513339095	5	0.7718030602928191	0
25.0.3.0	0.7894776726553151	9.21052232734465	0.012568340544340001	4.987431659455671	5	0.776909332110973	0
25.0.85.0	0.794476083750959	9.205523916249007	0.012491763922382	4.987508236077628	5	0.7819843198285741	0
26.0.400000000000002.0	0.7994450366194891	9.200554963380474	0.012416481484941	4.987583518515069	5	0.7870285551345461	0
26.0.950000000000003.0	0.8043850122589791	9.195614987740985	0.012342457360153	4.987657542639859	5	0.792042554898824	0
27.0.500000000000004.0	0.809296478791221	9.19070352120874	0.012269657048727001	4.987730342951284	5	0.7970268217424921	0
28.0.05.0	0.8141798919373741	9.185820108062586	0.012198047357296	4.987801952642716	5	0.801981844580077	0
28.0.6.0	0.819035695471317	9.180964304528644	0.012127596335666001	4.987872403664347	5	0.8069080991356501	0
29.0.150000000000002.0	0.8238643216519811	9.176135678347979	0.012058273217716001	4.987941726782296	5	0.8118060484342641	0
29.0.700000000000003.0	0.8286661916358261	9.171333808364134	0.011990048365684	4.988009951634327	5	0.81667614327014	0
30.0.250000000000004.0	0.833441715870569	9.16655828412939	0.011922893217624	4.988077106782386	5	0.8215188226529431	0
30.0.800000000000004.0	0.8381912944711891	9.16180870552877	0.011856780237810002	4.9881432197622	5	0.8263345142333771	0
31.0.35.0	0.842915317579176	9.157084682420784	0.011791682869911	4.988208317130099	5	0.8311236347092631	0
31.0.900000000000002.0	0.8476141657059201	9.152385834294037	0.011727575492745002	4.988272424507264	5	0.835886590213173	0
32.0.45.0	0.852288210061092	9.147711789938867	0.011664433378443001	4.9883355666215685	5	0.8406237766826481	0
33.0.	0.856937812866799	9.143062187133157	0.011602232652878	4.9883977673471325	5	0.8453355802139201	0
33.0.550000000000004.0	0.861563327658274	9.13843667234168	0.011540950258217001	4.9884590497417935	5	0.850022377400055	0
34.0.1.0	0.8661650995717771	9.133834900428178	0.011480563917449001	4.988519436082562	5	0.8546845356543271	0
34.0.650000000000006.0	0.8707434656203861	9.129256534379572	0.011421052100783001	4.988578947899228	5	0.859322413519602	0
35.0.2.0	0.875298754958275	9.124701245041681	0.011362393993792	4.98863760600622	5	0.8639363609644821	0
35.0.75.0	0.87983128913407	9.120168710865887	0.011304569467198001	4.988695430532812	5	0.8685267196668711	0
36.0.300000000000004.0	0.8843413823338291	9.115658617666128	0.011247559048203001	4.988752440951807	5	0.873093823285625	0
36.0.85.0	0.8888293416141521	9.111170658385802	0.011191343893266	4.988808656106745	5	0.877637997720885	0
37.0.400000000000006.0	0.8932954671259131	9.10670453287404	0.011135905762249002	4.988864094237764	5	0.882159561363663	0
37.0.95.0	0.8977400523290681	9.102259947670884	0.011081226993845	4.9889187730061675	5	0.8866588253352221	0
38.0.5.0	0.902163384198966	9.097836615800986	0.01102729048222	4.9889727095177925	5	0.8911360937167451	0
39.0.050000000000004.0	0.9065657434245761	9.093434256575376	0.010974079654793	4.9890259203452185	5	0.895591663769782	0
39.0.6.0	0.910947404599004	9.08905259540095	0.010921578451086001	4.989078421548927	5	0.900025826147917	0
40.0.150000000000006.0	0.9153086364026731	9.084691363597281	0.010869771302601	4.989130228697411	5	0.9044388651000721	0
40.0.7.0	0.9196497017795021	9.080350298220456	0.010818643113641	4.98918135688637	5	0.9088310586658601	0
41.0.25.0	0.9239708581064011	9.076029141893557	0.010768179243046001	4.989231820756966	5	0.913202678863355	0
41.0.800000000000004.0	0.9282723573564091	9.071727642643545	0.010718365486774	4.9892816345132385	5	0.917553991869634	0
42.0.35.0	0.932554446255738	9.067445553744214	0.010669188061298001	4.989330811938713	5	0.9218852581944391	0
42.0.900000000000006.0	0.9368173664350181	9.063182633564931	0.010620633587759	4.989379366412253	5	0.9261967328472571	0
43.0.45.0	0.9410613545749911	9.058938645424957	0.010572689076848002	4.9894273109231655	5	0.930488665498142	0
44.0.	0.9452866425469091	9.05471335745304	0.010525341914366	4.989474658085648	5	0.934761300632542	0
