	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
0	2470.0	310.0	0.0	0.0	4650.0	0.0	0.0	770.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	6.8	0.0327796	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0
1	2469.9971580926067	309.6631866259597	0.3352649543998027	0.3368133740397832	4649.999785006162	0.00021499383190760408	1.0400905289917556e-05	769.6455996025029	242.4266694155363	0.35051049916098737	0.0	0.0299265802164974	0.0	0.35440039749623525	0.0023414786952676765	1.9738704666180516e-06	0.0002924864985023365	1.9672227748123594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999997556195297	6.799998279116028	2.374812358736982e-06	8.729362975893954e-06	0.002839471803436426	6.405189641710763e-09	7.165155589153728e-07	1.7190743477369602e-06	1.809635128699429e-09	0.0005	4.23404035744541e-06	4.933990540004804e-07	7.273947990407733e-05	0.0011770433035111273
2	2469.9948646788184	308.7307843112861	1.2271906021660908	1.2692156887132042	4649.9931418665465	0.006858133443699393	0.00016642743680614206	768.6625098555064	225.47624676643582	1.286275450124265	0.0	0.02763385380494444	0.0	1.3374901444924672	0.009189607821088408	3.067146111027128e-05	0.004272231942002339	1.9672221414654185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999995098346346	6.799996522849026	1.7414654197220196e-06	8.67389712134757e-06	0.00513042917883986	6.789012694837139e-09	1.417713678804064e-06	3.4742900068932135e-06	2.86097613696299e-09	0.0005	6.847728805054784e-05	1.5922691285573578e-05	0.0022117264723660614	0.035377046280694886
3	2469.993022754956	307.3276040418996	2.403701080786655	2.6723959580996928	4649.951621213831	0.048378786155580326	0.0007532350507996907	767.1781489178175	209.3279894023168	2.533695598444746	0.0	0.025791867189201585	0.0	2.821851082180972	0.01946060642318846	0.0001373332437028452	0.01782777551734639	1.967222150208885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999992640258277	6.799994766723968	1.7502088859604226e-06	8.72638670984324e-06	0.006969896473458482	7.246944342949297e-09	2.1192187595398166e-06	5.229354215930816e-06	3.921824210444335e-09	0.0005	0.00031111341211288376	0.00011392726956007353	0.01475884284940849	0.23502821058271037
4	2469.9915124793483	305.5482378934397	3.5412263741429566	4.451762106559433	4649.8223239572935	0.17767604269453977	0.0019300990562166286	765.2876499419743	194.22648304972503	3.770634312451086	0.0	0.024281431982386886	0.0	4.71235005802396	0.03118001315640168	0.0003498069063170122	0.04222410103021588	1.9672221755555421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999990155369442	6.799992991682696	1.7755555433064887e-06	8.859042778591927e-06	0.008477688788712112	7.764489763390472e-09	2.8285487780384454e-06	7.003316135821115e-06	5.001175362732217e-09	0.0005	0.0007988986305126525	0.0004208906107127133	0.050716776966414356	0.8137803063947927
5	2469.9902462372875	303.46347748640613	4.403220485175858	6.536522513593319	4649.553055700384	0.44694429960691084	0.0035308268925936725	763.061157810928	180.3262163509059	4.763144058130939	0.0	0.023014962067237982	0.0	6.938842189070142	0.0423961025217442	0.000637565051192578	0.07154541965399763	1.9672222126229195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998762451498	6.799991183963538	1.8126229211761048e-06	9.04816164190363e-06	0.009741401663150536	8.32867652457784e-09	3.5511199006064285e-06	8.809931270848036e-06	6.105200375930576e-09	0.0005	0.0014633961529070961	0.0010508048053089862	0.11774493374946872	1.9346662738272296
6	2469.989160224171	301.12654479609006	4.926011136494238	8.873455203910284	4649.11797816625	0.882021833742456	0.005243866905045366	760.5505765993971	167.61753573480564	5.449813271153031	0.0	0.02192867214876093	0.0	9.449423400601933	0.052166062032861026	0.000944813473839634	0.09863092721465382	1.9672222580572487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999985034177428	6.799989333862136	1.8580572502344799e-06	9.277792904307083e-06	0.010824826178508471	8.930875605276533e-09	4.2907538297206325e-06	1.0658899553717626e-05	7.238316988374337e-09	0.0005	0.002175138754560927	0.0020269379463661685	0.21134050024505255	3.619389419792441
7	2469.988207203914	298.5776767819455	5.168329480386973	11.42232321805486	4648.517202263014	1.4827977369687855	0.00687854728240979	757.794424339583	155.9782113082935	5.890997705059153	0.0	0.020975337019145907	0.0	12.205575660416772	0.06058421768970838	0.0012378538655563012	0.12030475172537501	1.967222309952595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999982374294937	6.799987434163309	1.9099525954471644e-06	9.538966438957727e-06	0.011775188356739257	9.566655405099266e-09	5.050301732020128e-06	1.2557432626498723e-05	8.404066468369207e-09	0.0005	0.002854533023071743	0.003283872209320057	0.31884986410270805	5.78491133590301
8	2469.9873515129298	295.8473717326097	5.219416788999972	14.15262826739159	4647.760908417338	2.239091582630368	0.008406486360288902	754.8212086316437	145.26192378471706	6.177371208248131	0.0	0.020119299619739024	0.0	15.178791368357006	0.06820868171722876	0.0015119356507834593	0.13688240193790555	1.9672223671830178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999979636757953	6.799985479057298	1.9671830177364347e-06	9.826281720614948e-06	0.012628143673461845	1.0233702226304129e-08	5.832065653935978e-06	1.4511337241525066e-05	9.605463043680195e-09	0.0005	0.0034895287493094144	0.004725318010121326	0.4274963173449971	8.324228086064322
9	2469.986566078666	292.9587623851755	5.149788743322417	17.041237614825963	4646.857496125249	3.1425038747112715	0.009874823041591539	751.6518566171615	135.34487707329833	6.381077765738783	0.0	0.019333492615564295	0.0	18.348143382837396	0.07561674559503033	0.0017756186476947915	0.14980204081195167	1.9672224288685267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997681479672	6.79998346369468	2.0288685267069177e-06	1.0135401411888516e-05	0.013410757911202397	1.0930203992709682e-08	6.6379677693857635e-06	1.6525460282868022e-05	1.0845038406383428e-08	0.0005	0.004099640170665547	0.006270624183581692	0.5287480172639807	11.150999711914107
