	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
0	680.0	0.0	85.0	105.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	150.0
1	603.0790109124758	0.22962399021305394	84.70941435965338	104.33990549597544	0.004465234695014668	0.0005803202173680207	23.079010912475475	11.034028871566502	0.025686422059036648	0.0017875782828671847	0.38428847480027745	0.548285447977016	0.10676350113516146	0.5751619360261371	0.029388981149596965	0.0015668240454754909	0.7338508146576759	50.039371384125054	33.76671999422937	0.0022302313673378473	0.00030161322925602936	0.03691051164837506	148.6205890878762
2	586.6548097839037	0.44867973719079995	83.83833469102466	101.66066831189264	0.09356530591159763	0.029036868180734532	6.654809783903582	17.42821267547464	0.12273347504945763	0.020974494895791392	0.7228682865029157	2.164692883126465	1.0520366308885567	1.3703834291726231	0.4208806225058506	0.053629746589202	4.511675005343781	37.609015716997874	33.453802665620906	0.07185387704091775	0.022913355703319625	0.5783233605414986	142.97034060310287
3	582.4436712854405	0.6418471102964185	82.00324303863985	98.4138057100152	0.36947723738146604	0.1992460914840988	2.443671285440411	16.229477228817963	0.2245168055543304	0.06596192762857468	0.7936845395178259	3.2640764612084925	2.7533944999107294	1.5422959991417373	1.258253799085659	0.27475621448691556	8.496817718750611	27.749858326353934	32.830721877317636	0.34470823403776296	0.1867128702704801	1.9286804577555818	135.96777470647132
4	581.2212504893648	0.8101932556683226	79.3655492057129	95.31312405727684	0.7931407302268286	0.6482737936928474	1.2212504893645104	13.545795581576582	0.3028331701867528	0.12970757973591643	0.7813494953218205	3.697205181136057	4.548256237667418	1.4933147618320592	2.190326034729775	0.7037836089113968	11.140825220112877	21.711955768214207	31.695640572994698	0.8369321623652246	0.6606749826897096	3.7943465554004807	129.17979667395855
5	580.8012824442136	0.9725515975361253	76.21467747868478	92.45239480578294	1.2634764749554923	1.4464641363893516	0.801282444213176	11.253436403530976	0.3591882673278299	0.202377948430191	0.7592230614222126	3.7757601523356756	6.0619044305365515	1.4037851729179835	2.9664908860668917	1.27679209945053	12.591208399302909	17.898383913143338	30.012781056323778	1.4724244242442348	1.5354972982594177	5.846295178446134	122.90750654131195
6	580.619634950002	1.1502976215090266	72.78116527089253	89.77992641107267	1.7030251421969187	2.5887218908680714	0.6196349500016746	9.636330947445614	0.4014861144813578	0.2762896422744668	0.7444866567985868	3.72295448740771	7.205372068454664	1.3232488128552835	3.5182069765738015	1.8970562429057658	13.28889394158415	15.351713268435539	27.88202798994947	2.1811696280017423	2.794328503361315	7.897547373048527	117.09954852166946
7	580.5217100736342	1.3557467687101572	69.21668072413969	87.23552498905221	2.0764764603937946	4.025918047919304	0.5217100736337406	8.581073797788042	0.4365317021886879	0.34662723028884307	0.7391577094480316	3.641639941469505	8.020440561165211	1.2593720198008647	3.871900449171896	2.485814148429177	13.570962089196401	13.57125062847295	25.455573996180593	2.9304611206802913	4.356237856391274	9.874134875137681	111.65111744119245
8	580.4598574148432	1.589797959523758	65.61731099393437	84.77505601528777	2.3776739614206166	5.695987104533806	0.45985741484270015	7.928891992078413	0.46883948562882727	0.4107497560683376	0.7420263606259405	3.56912522076149	8.582157697996333	1.2096982007107921	4.078315950960444	2.995970269575442	13.641064125927548	12.28646446449018	22.87974195126519	3.715275520741543	6.123740063567319	11.760319340355368	106.47561652816157
9	580.4168805194909	1.8442942559418918	62.047351605362685	82.36822854144378	2.6152390349222006	7.538608153376144	0.41688051949048127	7.547967546514839	0.5011820727246904	0.46735754223121184	0.751166400912147	3.5146165538119867	8.963307716445897	1.1703453847777205	4.185121304281613	3.4065354505993977	13.614172383612722	11.339574768685088	20.27837755952468	4.544722577155684	8.003435191702863	13.565892706415905	101.50977500145412
10	580.3856476086189	2.10631966778692	58.550502435899574	79.99573145437957	2.802607491659784	9.504377575992747	0.38564760861862313	7.348686239447431	0.5350406669995996	0.515990373599814	0.765126280769463	3.4767351872603607	9.220548290707567	1.1378465528136152	4.227060967515309	3.714847895809624	13.547655492759983	10.635276496015862	17.745564120429414	5.43296005001492	9.917277942374275	15.309563785855905	96.7127873128564
11	580.3625853494608	2.3613312382253797	55.158410502189476	77.64515123675038	2.9529108440805563	11.556149428393336	0.3625853494606204	7.273428081966892	0.5711792906322078	0.5566256413581886	0.7829550207432022	3.4516248445189133	9.394163646256835	1.1100949057121974	4.22601433382761	3.9286998062921783	13.469464000597355	10.108915506728238	15.348819185026517	6.39321505837721	11.804524129097784	17.011299370782467	92.05668839531324
12	580.3454861642996	2.5963131559101367	51.89512282038428	75.30837289234562	3.076856830563079	13.666976589928344	0.3454861642994418	7.284622531163532	0.6098402909432341	0.58952676199407	0.8035828762334076	3.435690335339975	9.512103351823002	1.0856338775110157	4.195731597982706	4.060144052359028	13.39032912386064	9.720104237279351	13.137493033413639	7.436798324103405	13.616522996323175	18.690119092253262	87.52472093560681
13	580.3329158887735	2.8008879936436823	48.779685759314305	72.98047849801932	3.1825168272242434	15.818026259019854	0.332915888773485	7.360525574543805	0.6509435934693497	0.6151106695736225	0.827133181544531	3.425851702246925	9.59312671348966	1.0626118261780377	4.14373712529614	4.122680544437949	13.312947754489507	9.437746740687475	11.144714308659525	8.570347830579715	15.316606483685268	20.36297817189135	83.10809026344208
14	580.3238597696788	2.9679259443465	45.82685751051643	70.65806023832197	3.275786187592355	17.99620286287225	0.323859769678679	7.483913365132255	0.694259301991081	0.6339232024581152	0.8534221006576683	3.4200280845182385	9.649922626695204	1.0405447172011966	4.074335851297467	4.129535948267406	13.238158941213214	9.240051951457646	9.390673949012863	9.795221285207866	16.877940955915165	22.044977094862755	78.799285206035
15	580.3176069359329	3.0937616436786635	43.047013378688334	68.33892919039884	3.3606569436361067	20.192877965656884	0.317606935932754	7.644558047037725	0.7393961874004134	0.6466270921276596	0.8808679205906754	3.416984099335729	9.69055180097245	1.0201362909415326	3.989985560184932	4.092600143717266	13.164107639577526	9.110763500295446	7.8827441684925414	11.10634904221885	18.28426695198392	23.749035527456385	74.59351884391965
16	580.3136229398092	3.177685932160739	40.4471151128634	66.0229285261702	3.439791506262623	22.402291516989568	0.3136229398089396	7.837444746066774	0.7857921748622758	0.6539545618441165	0.9114680277535281	3.414865905142819	9.72012254543479	0.9986242234387501	3.892092421515835	4.022094040214787	13.088086984344267	9.03728579895519	6.617208944234772	12.492209234993249	19.529056521545634	25.486036713522484	70.49179986042506
