time	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
39.0.6.0	0.06924523580977801	0.09488872800872301	0.001995053793626	4.504163181222365	3.601234173399547	12.592854601510108	2.791590122793342	1.7650122360752132	0.179570491336376	2.906468937104401	0.254330095943927	3.983527449337254	0.026524483866574	0.04857027973807
42.0.900000000000006.0	0.087469913535564	0.124463870068672	0.003432783847027	4.473112985866356	3.502941311073405	13.118440369252086	3.257864706931971	1.659914566254841	0.17210367527925702	3.039298221989343	0.315729289144331	3.922204632623386	0.028823023847295	0.064944143885636
46.0.2.0	0.21241161455825203	0.256338967072395	0.015486410189873002	4.329148269815459	2.95851500656018	14.528148514588267	1.450828250231329	3.5311363898929953	0.250712102834991	3.165964262865916	0.6130554107593971	3.624952164745274	0.035212680939417006	0.18071625973677902
49.0.50000000000001.0	0.06589726749718901	0.08941096593277201	0.0017718020726240002	4.509756169473909	3.6381502541146302	15.359450061612371	2.279667718070459	2.862984624982292	0.232042799085861	3.285663752595306	0.224016061949756	4.01406254160573	0.026163411740946003	0.04568715099583601
52.0.800000000000004.0	0.07239380313111801	0.09942378325350301	0.002191179755701	4.499290502236073	3.628687748259324	15.700112843294523	3.075400547847933	2.4864770305984543	0.215745040207123	3.399333444483965	0.219671686498239	4.018475413025162	0.027270252708797002	0.051893716304227004
56.0.1.0	0.10912469350293501	0.175770344023663	0.006803540059685	4.418299302181423	3.468159177465069	16.22105991996398	3.164389550867398	2.651222749943273	0.220644969839058	3.507632871379703	0.29690200506652503	3.941311148608241	0.033306585759360005	0.092427696603552
59.0.400000000000006.0	0.135654475991819	0.111539608024024	0.002852285006322	4.486450164969065	3.273985212308245	17.790967546376528	1.605810289755449	4.144563968131387	0.275407170559929	3.61139399214424	0.49030659899413304	3.747970254063916	0.025951909511518004	0.074024807869426
62.0.7.0	0.066554305096463	0.090996151521796	0.001834127010265	4.507981760895247	3.678628174298299	18.119171001185162	2.621051487055312	3.439408327824514	0.2562934400185	3.709521498061968	0.180844770231501	4.057493511387001	0.026689601409055002	0.047208898450409
66.0.	0.077273329848539	0.10662659717031	0.0025215958383890003	4.49163489798024	3.629196457120131	18.402203579922507	3.267488302026462	3.13314312174396	0.243461946821165	3.8031224999505002	0.208821479666599	4.029576040642214	0.028083330738001	0.056553799073139004
69.0.30000000000001.0	0.17505292198626102	0.27550614417434505	0.01748536205525	4.307763668305454	3.239829214348734	19.089100315788635	2.444828971649326	4.092296391519054	0.27521711813154603	3.89275702757455	0.368170729075317	3.8702839181204722	0.04041219845948801	0.17646588517564502
72.0.60000000000001.0	0.07074208591604901	0.090012470236352	0.001800177364229	4.508915605675783	3.603976501034443	20.34730832331771	2.006428392349315	4.459237946333778	0.290945581864173	3.978465153406963	0.25314064970679	3.985369087856417	0.025930684485694	0.046143489503755006
75.0.9.0	0.06898504620753901	0.09450728538844401	0.001978972448762	4.50421603389791	3.682982060099863	20.498959906715367	2.9129693707159783	3.934381556448688	0.274859883151266	4.0598019840196224	0.17127761621140902	4.06728524779967	0.027145742755963	0.049545319219488
79.0.2.0	0.085650409593387	0.12045451425162201	0.003217714089537	4.4770050273571265	3.6094319386590312	20.757849612004936	3.3639194145684073	3.737728468747242	0.26656385266035904	4.137572807168308	0.210564806910939	4.028049289640342	0.029392691324404002	0.06489822722860901
82.0.5.0	0.20462401232861602	0.256784105867709	0.015449533050680002	4.328419473254122	3.112038752425416	21.82266038102741	1.6823084931482382	5.405625083171907	0.316834557372334	4.212484255042957	0.45949225066453503	3.779171252035286	0.037274014323834	0.18651125158747
85.0.80000000000001.0	0.06544681781087601	0.08895683369181301	0.001753195008499	4.509919800640306	3.6978717696007832	22.454823060414434	2.381822760480273	4.792031702855261	0.304258228324689	4.2836019547347775	0.163822967460477	4.074888180105375	0.026590568279967003	0.046210287091931
89.0.10000000000001.0	0.072710389859474	0.09978462038784501	0.002207436584268	4.498615319547571	3.675602925927044	22.554173102414335	3.153057810368631	4.359900210055677	0.289688042315182	4.351455768614856	0.171031696428978	4.067725397508444	0.027702873254264	0.052896577794662
92.0.4.0	0.10855782083978101	0.172826365705835	0.006583873946383	4.421175484468387	3.531564430547461	22.84866863664979	3.218063520420457	4.461131106351648	0.29121272182191005	4.416485724474455	0.23300060043332502	4.005800801930935	0.033734425156898	0.09308916611911
95.0.7.0	0.12660297751054	0.10589175427506901	0.002557703941992	4.4921153853920295	3.391585242493647	24.163823994520897	1.726224592247204	5.80963831991353	0.330639904471681	4.479272984200455	0.385056298862527	3.853787832375008	0.026341950114326003	0.070361883368542
99.0.00000000000001.0	0.066873874419725	0.091493052772946	0.00185424421161	4.507197410483527	3.7078052395987893	24.25661080244337	2.7183104517051273	5.091237449262493	0.314185199662243	4.538637264136947	0.15034441800217402	4.088540918864681	0.026985233210943003	0.047941428307893004
102.0.30000000000001.0	0.07837397889995601	0.10819913845194801	0.002597042449043	4.489729108260493	3.6588288727260343	24.336984317053	3.325875434761541	4.744590334733429	0.302326752235669	4.595491027868719	0.17611397601231202	4.062811097542105	0.028514190311638002	0.058120951142843005
105.0.60000000000001.0	0.180689405376794	0.27447048018693804	0.017401834777448	4.308634248134786	3.26025842418614	24.876615307839998	2.369704847138605	5.7531369599874935	0.329546372834351	4.6502742404745	0.33517099919214405	3.903792394474467	0.040673844892323	0.183161007701847
108.0.9.0	0.067779517580969	0.08883402012529101	0.001751067924434	4.509903416553569	3.672555023248268	25.84309056504444	2.137400428122811	5.882773192618393	0.33717551886401703	4.702763215675171	0.18718576910931903	4.051814578593692	0.026353177879299004	0.046081844747526
112.0.2.0	0.06987487851625901	0.09573036398309001	0.002030914236953	4.5027098116556825	3.700435325532521	25.805611714674313	3.006492751448307	5.344535714797519	0.322007691124058	4.7525907940719065	0.151596490113307	4.087439494249617	0.027433744891623	0.050616485863509
115.0.50000000000001.0	0.08889841969689001	0.12634354458424402	0.0035386617364650003	4.47057208964603	3.623127584469571	25.901781427990652	3.385065034119837	5.145636752355787	0.31473728532688805	4.800389762956943	0.188982995248823	4.050087355360761	0.030129118642126	0.068820342445814
118.0.80000000000001.0	0.19577141961524602	0.220826633174891	0.011478103072555	4.368133364497297	3.183591770424402	26.891675525056495	1.636037977768946	6.790848277891091	0.35773157552906804	4.846786103432839	0.417955493702987	3.821147998029025	0.035258182592865006	0.16738307501153601
122.0.10000000000001.0	0.06561398604213001	0.08951263270828101	0.001774783246741	4.509135066912085	3.7190951882146903	27.197762043776443	2.516062872821041	6.015434257892924	0.34228125610664	4.8906256793779015	0.141587662664273	4.097547788740472	0.026832511152003004	0.046832021327073
125.0.4.0	0.07430696128931401	0.102053005985832	0.002309573593947	4.496044842172274	3.685853739919136	27.144049849551156	3.234278572083238	5.569107743079077	0.328658214572137	4.932560896419128	0.157184234309573	4.081982037435769	0.028050858711596002	0.054566952314936
128.0.70000000000002.0	0.12616010654127802	0.21323664691367403	0.010114392684720001	4.377041857953128	3.486137223434029	27.342016735137687	3.040258467122311	5.8549053399475675	0.334910309663281	4.972918941701992	0.23199047952898702	4.007205513840929	0.037222432582625004	0.11845383250812501
132.0.	0.09101189097323001	0.09346287251019501	0.001953153383541	4.504962865231294	3.552955511428401	28.46511337963978	1.8976793734025201	6.801297362963583	0.360929426615681	5.012038069357567	0.27785080943046103	3.961373846016188	0.025988746864436002	0.052158396605258006
135.0.3.0	0.067878813087902	0.09291838756114	0.001912790424941	4.505534206028324	3.71591660208526	28.352636228769757	2.846601753864737	6.13458594460914	0.345750459499903	5.048883106465805	0.13995504455458602	4.09929725119285	0.027223574965894	0.048992555658902
138.0.60000000000002.0	0.08139743404824801	0.11294458766628401	0.0028303277460840002	4.484577443007136	3.661005042256323	28.312513807168138	3.377476476276541	5.7974863376456	0.33515467718177705	5.084251516407683	0.16726701246102202	4.072011938236592	0.029056432157572	0.061241860451746004
141.0.9.0	0.19601221537649002	0.27284516306009904	0.01731659615377	4.310178037960881	3.211514249210164	28.892705767986964	2.05122509611217	7.084498815773669	0.36663128049552	5.118616555780062	0.358531523790641	3.8807731316333562	0.039940827180733	0.19397011438043002
145.0.20000000000002.0	0.065586107667848	0.08848104229961301	0.001735011305231	4.510111630121672	3.7148333445440143	29.50153891815652	2.311240566578843	6.763093470396708	0.36312641495859904	5.151333951944158	0.14668743498974202	4.092642008811427	0.026664206410202004	0.046198943944992
148.0.5.0	0.071531993584716	0.098047445223106	0.0021310544569700003	4.500137502431192	3.703378266805095	29.34548844719602	3.119095773014708	6.237413584971802	0.348526897589562	5.182418189985887	0.145129038932674	4.094224309563441	0.027731868810687003	0.052199937556419
151.0.8.0	0.09739639876169501	0.144370818507763	0.004608717462663	4.451325200964131	3.603231535625321	29.362371395637172	3.345305052576195	6.125670991907985	0.34404924289958905	5.212321958487579	0.188621970767251	4.05075443024403	0.031742526493966	0.07897970409622501
155.0.10000000000002.0	0.16135913068829802	0.13620199096965702	0.004364201514793001	4.45972768086631	3.328081477837419	30.38391557823569	1.683372744383407	7.59654560302928	0.38007989634786704	5.241601055168157	0.373828072180288	3.865570559545767	0.029281119068934002	0.10742332930390301
158.0.4.0	0.06642687176466701	0.090832251434197	0.001827528622354	4.507623616986904	3.725776638938509	30.350838478068688	2.678846689926034	6.773243049138231	0.36378698076924304	5.268972204906498	0.132953291551417	4.106466778385437	0.027049477200553004	0.047767807546650005
161.0.70000000000002.0	0.077006379142355	0.10603166577902101	0.0024940064305450003	4.491747621997045	3.68360150448431	30.208003508724303	3.318172975688038	6.344529139511999	0.351301556161812	5.295237928396869	0.153723723349719	4.085717020545969	0.028485651221756003	0.057157752577561005
165.0.	0.162994515143248	0.261104338962588	0.015608519469808001	4.323550693093959	3.358187661974852	30.44637811141526	2.620690876084179	7.05746860940248	0.367659715179922	5.320714742770437	0.272285321392084	3.967175359455336	0.040670845296787	0.165837557810966
168.0.3.0	0.070189075172515	0.08906613212449101	0.001761545611136	4.509426478427818	3.674705905144417	31.304334063892362	2.105008790903421	7.387071493946892	0.378826999959811	5.345323512098829	0.182071304965735	4.057408602099923	0.02639553370942	0.0466149417104
171.0.60000000000002.0	0.069451221927824	0.09511081190947701	0.002004681308225	4.503129602518635	3.715802603266572	31.07465883997806	2.9897097995998703	6.7815573907639	0.363897407036509	5.36842813341475	0.136794954638182	4.102703493249203	0.027486160621430004	0.050442648707484
174.0.9.0	0.086814086339507	0.122268329648597	0.0033158194982740004	4.474652209158028	3.647957804273012	30.97532034743265	3.403106491294989	6.502073722148274	0.35527957021808604	5.390661213211635	0.168383917438676	4.071132410307658	0.029937031543339	0.06688554849217601
178.0.20000000000002.0	0.19764150253569102	0.23756634976201302	0.013228979458752002	4.349432603133872	3.20713258305634	31.71229101702034	1.725438889052399	8.041312333277281	0.39112586053528303	5.412564541236185	0.37974261348186905	3.85979095672333	0.036938163102831004	0.178524296354265
181.0.50000000000003.0	0.065504408308432	0.089303797960096	0.001766556500698	4.5091494523207505	3.730081656998527	31.921956984195187	2.504916958498644	7.295980700223423	0.37783194320012103	5.433042442041314	0.13064489420321201	4.108905303783481	0.026894776298739	0.046854165700766004
184.0.8.0	0.07393912671364901	0.10148214014808	0.002283827676321	4.496446003053054	3.6992242456810542	31.69943523400377	3.232792643953434	6.797321475338327	0.36410471105052405	5.452585154147295	0.144302640948084	4.095263592055408	0.028098097293137003	0.054416507365945006
188.0.10000000000002.0	0.11958857373971801	0.198594170778554	0.008732928766854001	4.392877314770537	3.5265464527003703	31.718650587240198	3.1223502773869782	6.959541598360768	0.366600411786059	5.471491718817623	0.20810157085314201	4.031480125533953	0.036223380214389006	0.109521331444171
191.0.4.0	0.096559672037652	0.094437340473316	0.001998779320744	4.503761007344647	3.554843204455244	32.689694318949826	1.8987315609080282	7.941560092185158	0.39102726598789805	5.490098673795426	0.267691307295859	3.971905301219821	0.026163193663766002	0.054724597817477
194.0.70000000000002.0	0.067816492041809	0.092819164784552	0.001908755950626	4.505462179007278	3.724984403866774	32.436415648250716	2.849782925588745	7.229113377614531	0.37606229878221703	5.507297836706044	0.130835714159588	4.108775274881383	0.027285245265524	0.049060762500896006
198.0.00000000000003.0	0.081113749821379	0.11242848574189601	0.002804706622577	4.484950130501765	3.6727566579121182	32.251353580141	3.384687684492728	6.8485460751287714	0.365156962217682	5.5238515513609485	0.15586549902993202	4.083759357884193	0.029104313069563	0.061143017659370004
201.0.3.0	0.193516387635598	0.27132059502154104	0.017106601135082	4.311749591422645	3.239339516973947	32.671760791405745	2.104062639834091	8.054101978843718	0.39223141962584	5.540180545127847	0.333968125267713	3.905670105142994	0.040192512121098006	0.192967293061568
204.0.60000000000002.0	0.065571490945179	0.08843442398830001	0.0017331387084820002	4.510002922572307	3.72398805673882	33.16030745104723	2.325325190208072	7.732756398972519	0.388942072742871	5.555645023632363	0.137394683285885	4.10225644386888	0.026732581030480002	0.046297599324404005
207.0.9.0	0.071596930591192	0.098120025502894	0.0021343138669530004	4.499910068260467	3.710905986372619	32.875890071108955	3.130281199964544	7.174000353039216	0.37441502577177904	5.570195508613984	0.137309243606989	4.102354320535093	0.027803086283884	0.05236972019162801
211.0.20000000000002.0	0.09743246790429301	0.14429929197156402	0.004604776248973001	4.451254478433088	3.612961215473849	32.77008509880939	3.352343674936053	7.030121182085796	0.369374723188089	5.584258671327677	0.17853687474059202	4.061138683021962	0.031833644138305	0.07922130069987
214.0.50000000000003.0	0.15899444037677102	0.133419461155001	0.00418268477843	4.462550748681793	3.354214316635619	33.66743619911234	1.70946047211386	8.445824808423966	0.40183813200969204	5.598350027083486	0.351975652675442	3.887711471146344	0.029255135549253002	0.105546474525713
217.0.8.0	0.066529290431019	0.09098018967802	0.0018335456978680002	4.507333708690754	3.731551304129125	33.51266064992418	2.700876493855743	7.602395669319752	0.38589783627019303	5.611174786582215	0.12684554539637302	4.112852732165565	0.027114217187371004	0.047946161001157006
221.0.10000000000002.0	0.077295568013529	0.10644225969077901	0.0025135269001730002	4.491186401234025	3.689554388463071	33.26100628074176	3.331082394115275	7.148532418673248	0.37345618521617	5.623502777676285	0.147015615409386	4.092693418272407	0.028583591506406002	0.057537835368048004
224.0.4.0	0.16519519467871102	0.26198392848017704	0.015735100883337003	4.322418089599837	3.359683180992596	33.40710646235943	2.594418346335458	7.865349009588514	0.388867556955076	5.635629823390928	0.265740475027529	3.973978931328601	0.040803902919945005	0.16856470862356301
227.0.70000000000002.0	0.06920380677031901	0.08878570515853901	0.001749798333216	4.509596727310095	3.691214013104361	34.13633475182493	2.140426762210555	8.112899500739545	0.39773605748824503	5.647412551395086	0.166527530808727	4.073201878445702	0.026497352796168	0.046545205721988
231.0.00000000000003.0	0.06971580048431701	0.09546988369326101	0.002019988765467	4.5026376444399645	3.720055095607157	33.807454507477765	3.014593631909529	7.491148846180444	0.38287694304871706	5.658243211208478	0.131906230822007	4.107832824736844	0.027564068176413003	0.050747145137208
234.0.3.0	0.08775920615233	0.12396873847221401	0.003408376622296	4.47274585594722	3.650993910043859	33.61823280496115	3.4075027965543763	7.200252966154101	0.37435697358310205	5.6687125963211695	0.16307751755642302	4.076670840425216	0.030143611227091003	0.06801451090728401
237.0.60000000000002.0	0.19491849735992903	0.22663675531898403	0.012058775726592	4.36142305619471	3.228900976973045	34.29243060976677	1.7121732705941382	8.720191451139506	0.40807983856976004	5.67934398266327	0.367296805350506	3.8724605234313403	0.036300281322750004	0.17257259572275802
240.0.9.0	0.065617741018215	0.08953156847328601	0.0017755536365110002	4.508807237607406	3.734849864832998	34.367089181284015	2.543692031616673	7.9194011681079886	0.39400554838310803	5.68898307864885	0.12549879492562002	4.114267184855879	0.026961709030538003	0.04706143347398101
244.0.20000000000002.0	0.07444236532212001	0.10219863432376401	0.002316406144807	4.495595242432762	3.702109431329483	34.062500588638464	3.255388834462156	7.407053366828138	0.38044688497288903	5.698156986907555	0.140289640489997	4.099484681891193	0.028205511680501002	0.054942967231392005
247.0.50000000000003.0	0.12559142381232102	0.21108293674490503	0.009910557284742001	4.379112857390453	3.510427919452273	34.0200613826321	3.058893555660817	7.623964824059691	0.384068637881156	5.707136923757549	0.20845174362964	4.031330623945445	0.037314251920903006	0.118204936721521
250.0.8.0	0.08824845259802201	0.092383135879923	0.001906210912708	4.505813213299827	3.59666567076357	34.88998834769316	1.95126420019889	8.469911488518964	0.404811918109421	5.716180293941597	0.23726845904794502	4.002521666917469	0.026211684304407002	0.051596355490646006
254.0.10000000000002.0	0.06816421018706101	0.09330045389451201	0.0019287466706580001	4.504869703356897	3.727367675469743	34.54891257825096	2.887706370097884	7.762471544851749	0.389965587482945	5.724234206662833	0.12768118416637	4.1121164236100896	0.027362937303930003	0.049414949387030005
257.0.40000000000003.0	0.082167193367288	0.11412777333328102	0.0028902220867470002	4.483077382670658	3.6733022781599143	34.29717429512248	3.397231883950753	7.378952440773722	0.37934515575571104	5.732021642844419	0.15297032991190102	4.086834492956109	0.029295458892668002	0.062256018574088
260.0.70000000000005.0	0.195989303192512	0.267284442318425	0.016627421879849003	4.316180113753583	3.234682055206577	34.702732448034766	2.016472227840154	8.64759829387085	0.40682305985140804	5.739972243821262	0.33642017541330305	3.9033916053350612	0.039793331419477	0.19310672457275402
264.0.	0.06538472021496801	0.08855877477256001	0.0017376757948	4.5097922484574084	3.731436924149403	35.048837505121654	2.378615223890626	8.195535281390823	0.40077896785960304	5.747323037309126	0.129914965100334	4.109903525486523	0.026810220432866003	0.046445059722572006
267.0.3.0	0.072174443179048	0.098930688902643	0.0021699601120580003	4.49898488797364	3.712039922974765	34.70209471161378	3.163267975866157	7.632136461812786	0.38642228905643805	5.7541376627544025	0.13494055859908202	4.104884402626867	0.027908035320578003	0.05292921867405
270.0.6.0	0.101288260682277	0.15342107171802602	0.005198907820096001	4.441462508137401	3.602940644771646	34.54947671485827	3.321482241760278	7.524822237206278	0.382368127893122	5.760790580033306	0.178901380117715	4.060929821075152	0.032626549961043	0.08423562203510601
273.0.90000000000003.0	0.141388956761266	0.11487805294134501	0.003054093024175	4.4821474011023135	3.419785813715798	35.409376021341025	1.765637314377032	8.824087072251226	0.41151847402058706	5.767749666180004	0.32525063829107403	3.914586580419787	0.027785560583007	0.08578175709722101
277.0.20000000000005.0	0.06688392561352101	0.091492367674711	0.001854356046616	4.50672998756869	3.7330551479198713	35.14293649561556	2.75068760907561	7.998973632224651	0.39602922284672504	5.773735701665677	0.12456163963970401	4.115281382070315	0.027189123897718003	0.048303148672795004
280.0.5.0	0.078310236307517	0.10797881579596001	0.0025868811309850003	4.489508279678061	3.688863843630093	34.841795521089715	3.353399808534176	7.547080847917137	0.38392507525395303	5.779515942318405	0.14552797412534701	4.094320643712398	0.028751064138845	0.058540117593422
283.0.8.0	0.175225766682157	0.267740678483014	0.016520981969179	4.315809678956733	3.325033922223296	34.99512724854582	2.453869337437152	8.393641460346425	0.40175707197009103	5.785403003992916	0.279661904452975	3.960192110015828	0.040953974563800004	0.179117909010506
287.0.1.0	0.06727444147351	0.088439602245964	0.001734893235185	4.509894300745248	3.710471382393891	35.594428191342985	2.206057291932399	8.44673847714611	0.406422930594157	5.791098409753043	0.14929294518604502	4.090566273529026	0.026615678388442	0.046339262032026006
290.0.40000000000003.0	0.07030334259996	0.096287030827892	0.002054942412875	4.501724370465156	3.72017046479841	35.216101766969125	3.057618412209379	7.8312990206970206	0.391627805846305	5.796145845155155	0.130563575232372	4.1093006622025	0.027662602761399	0.051293948333086
293.0.70000000000005.0	0.090242537655237	0.128732387886651	0.003673559119584	4.467658031609252	3.644828276573944	34.99193052448004	3.402567080789399	7.564044894857636	0.38383838296667505	5.801073652529401	0.163541140055598	4.076327937186456	0.030579961924554002	0.07080223377285401
297.0.	0.187653568253374	0.198674391831607	0.009313628995881	4.392073677010806	3.26177425901328	35.68888210192118	1.680676077031138	9.074972494221273	0.41671848956185403	5.806403607813632	0.360738427721281	3.879135316793397	0.034331845285084005	0.15549625825677502
300.0.3.0	0.065889508295428	0.090000229792335	0.0017941882781240001	4.508265080298187	3.736655961392109	35.62264455710059	2.6041636102989383	8.209552136692029	0.401318340578719	5.810892156936142	0.12303088820744701	4.116847357195996	0.027034553215281	0.047383648532613
303.0.6.0	0.075383006686802	0.10356983130627301	0.0023792891321310003	4.494108256869613	3.700755249824391	35.28140050565113	3.287351691353609	7.70265014244991	0.38808958048074804	5.815167511917597	0.13967172157645702	4.100210864263314	0.028352130977694002	0.055832644521127
306.0.90000000000003.0	0.138677666267006	0.23342487491367603	0.012257776482303001	4.354372680465213	3.464778718232907	35.24239702209271	2.9134250006237092	8.06977768557627	0.39505369210413505	5.8194833277298	0.22112241205069003	4.018764359492969	0.039113659124734	0.136302484940818
310.0.20000000000005.0	0.078040096947914	0.09031157952433301	0.001815368370432	4.507926411437855	3.6456420901403392	36.024335869586864	2.026850461565684	8.694073827015075	0.411085528732941	5.823963491942102	0.20151677216191702	4.038374035869231	0.026320556108025	0.04847560562021801
313.0.5.0	0.068726671980348	0.09408251904445	0.001961418620964	4.504007519457415	3.7269384475937573	35.63287553885663	2.940086844288655	8.010852879240147	0.396255980695618	5.8276868452811375	0.12694794974336102	4.112946750878316	0.027453920023182	0.049928305570273
316.0.8.0	0.08400598571978	0.11721144909665301	0.0030483659052760004	4.47978980772309	3.668597098527208	35.35568652091413	3.408445722256382	7.646253932531771	0.386240378330301	5.831325360088389	0.15366174135263902	4.086236713092387	0.02958780148959	0.06414283555368501
320.0.1.0	0.19804771992084702	0.257437017913389	0.015464038320959002	4.327146797487413	3.226961285986976	35.81654314465737	1.883832090217756	9.021695310975261	0.41561730037613204	5.835339710870404	0.34634404367488403	3.8935580307732343	0.038860291810502004	0.18978228300218503
323.0.40000000000003.0	0.065348240489784	0.088869260996236	0.001749579776282	4.509427307009279	3.736093265133009	36.01352406183523	2.448568916298306	8.401942369011081	0.40599658186521903	5.838796840373785	0.12499012051022301	4.114915444891296	0.026888209531377	0.046675944717169
326.0.70000000000005.0	0.073033730532711	0.100153401884187	0.0022242332857740003	4.497666867487015	3.710337597846819	35.639460941436845	3.204300325405977	7.847476089953446	0.39191146853074305	5.8419425021455265	0.134869619633148	4.105039312272588	0.028037165846685003	0.05371781694760801
330.0.	0.10858514470459801	0.17164053915993802	0.006499803759747001	4.421902573259615	3.577808491857068	35.48289829170237	3.2492411643802592	7.830566683759985	0.39000074873708	5.845093352123001	0.18531140121875	4.054600777178503	0.034136324715864	0.094154713373577
