	II	IIa	IIa_ATIII	IIa_alpha2M	PL	PT	RVV	V	Va	X	Xa	Xa_ATIII
0	1.4	0.0	0.0	0.0	0.04999999	0.0	0.03	0.02999999	0.0	0.1999999	0.0	0.0
1	1.3865761811651298	0.012229972277912782	0.0009752042501951097	0.0002186423067621559	0.04999998989732943	1.0267056930215193e-10	0.03	0.029998039874855054	1.9500224743764007e-06	0.1855185317779776	0.007099035387829327	0.007382332731522511
2	1.363750061152069	0.029958692180817852	0.005139061174185623	0.0011521854929272255	0.04999998938701682	6.129831713148235e-10	0.03	0.029989714928792797	1.027445822403296e-05	0.17206792993113798	0.007989841559094987	0.01994212789678386
3	1.3405011344450064	0.04425925971690648	0.012448608489920372	0.002790997348166394	0.049999988545054684	1.4549453077151688e-09	0.03	0.02997510668987138	2.4881855183313332e-05	0.15958342424942365	0.007672996838148051	0.03274347745748301
4	1.3185347915557941	0.05435459624026985	0.022145546337255136	0.004965065866680689	0.04999998757843722	2.4215627738324773e-09	0.03	0.029955737894580576	4.424968385665115e-05	0.1479985067775815	0.007153534085913378	0.04484785671494235
5	1.2981186234149957	0.06086727477173727	0.033502736321636334	0.0075113654916303865	0.04999998659603031	3.4039696792311447e-09	0.03	0.029933068199834958	6.691839619536465e-05	0.13725263383850914	0.006641066375200666	0.05610619638232055
6	1.279185784548206	0.064652472193669	0.04587622287346456	0.010285520384660202	0.04999998566110724	4.338892746753554e-09	0.03	0.02990838921432226	9.159644678499494e-05	0.12728404853235617	0.006162099233085548	0.06655374789566555
7	1.2616313798885082	0.06640450758396232	0.05878452971144929	0.013179582816080114	0.04999998479314873	5.206851262412864e-09	0.03	0.029882665178679133	0.00011731961446960338	0.11803592278136851	0.005716982935760093	0.07624698907602014
8	1.2453558415870905	0.06664762216919458	0.07188075858427972	0.016115777659435147	0.049999984292286616	5.707713379312719e-09	0.03	0.029856589289717423	0.0001433950025691969	0.109456657581472	0.005303565872084164	0.08523967083873048
9	1.2302667198175916	0.06578690746686357	0.0849095253270415	0.019036847388503256	0.04999998334568867	6.65431132708969e-09	0.03	0.029830670338609793	0.00016931300707887686	0.10149829896975289	0.004919838165960132	0.09358175620997566
10	1.2162776096633259	0.06413481883946234	0.09768617860893743	0.021901392888274297	0.049999983818320604	6.181679391316907e-09	0.03	0.02980527480669724	0.00019470901162336478	0.09411628260545955	0.00456356620728973	0.10132004500557135
11	1.2033087746660371	0.06193110357208955	0.1100800121532648	0.024680109608608287	0.04999998143659577	8.563404222862078e-09	0.03	0.029780660860016944	0.00021932057657882682	0.08726919023823894	0.004232926091399393	0.10849777510695746
12	1.1912858865434923	0.05935952624303307	0.12200163194165833	0.027352955271816002	0.04999998602015512	3.9798448751821515e-09	0.03	0.02975700390986808	0.0002429821102870391	0.08091853544701673	0.003926039440679663	0.11515532113245874
13	1.1801402183191119	0.05655959541700588	0.13339321940004664	0.029906966863835368	0.04999997490836534	1.509163465417835e-08	0.03	0.029734416304913754	0.0002655586034515879	0.07502856226745501	0.0036412636843407994	0.12133005895656955
14	1.1698078218581685	0.05363680517280471	0.14422083735199873	0.032334535617027836	0.05000000025411911	-1.0254119122417584e-08	0.03	0.029712962851076698	0.00028703740304242216	0.06956605689102827	0.0033770320089512996	0.12705682135413957
15	1.160229513042617	0.05066986719958704	0.1544685345261943	0.034632085231601266	0.04999994188105839	4.8118941591996416e-08	0.03	0.029692672688824005	0.0003072691922343988	0.06450017155730833	0.0031317984132159552	0.13236788191053414
16	1.151350303007999	0.04771697290198014	0.1641336948990199	0.03679902919100052	0.05000007657151226	-8.657151227494874e-08	0.03	0.029673548628059866	0.00032652794345240405	0.05980225999895815	0.0029044534900058232	0.13729327308254832
17	1.143119243857263	0.04482028820653712	0.17322349210171417	0.03883697583448535	0.04999976672528228	2.2327471770021516e-07	0.03	0.029655574251954753	0.00034419247332754296	0.05544572377026612	0.0026931103335028315	0.14186084262151338
18	1.1354890939554119	0.04200969039233289	0.18175211036389902	0.040749105288356034	0.0500004809995685	-4.909995685199844e-07	0.03	0.029638719461452592	0.0003617615381159255	0.051405868819696277	0.00249805662284815	0.1460964655570241
19	1.1284159357385135	0.03930572757207236	0.1897386392310679	0.04253969745834606	0.049998836366690794	1.1536333091853442e-06	0.03	0.029622944664287085	0.0003758917024037256	0.047659771691929795	0.0023147996857492466	0.1500241749890118
