	y1	y2	y3	y4	y5	y6
0	0.014	0.006	0.0	0.0	0.0001	0.0
1	0.8772631240653187	1.7764893384298157	3.903187309971437e-06	0.17201980572424053	7.954867467926185e-07	0.09732761783377351
2	0.8192176011361421	3.8491373211003235	3.1937277920471865e-06	0.3920761819077869	9.864688673679728e-09	0.17312575993454912
3	0.720515221015294	5.6561028641329125	2.4865167545174844e-06	0.6038990645198187	-1.214984089195241e-09	0.23219757734256222
4	0.6191984020473574	7.169604340901883	1.925473427489438e-06	0.8009673638858282	-1.5852758686806487e-09	0.2782270332458021
5	0.5246239689950671	8.402908125703522	1.5245767758241454e-06	0.9813685098444249	1.2316768432892643e-09	0.3140725438464691
6	0.4430892250690737	9.386384394756746	1.2414650166777427e-06	1.1454691114424442	2.5316131294114537e-09	0.3419233613828606
7	0.3803258739869554	10.16874906887159	9.807520344436562e-07	1.2956745658118785	6.740847306988822e-10	0.36362275039917047
8	0.32243549385834136	10.785083457469462	7.891224753523508e-07	1.4336344035357833	1.1907434960196969e-09	0.3805900452031883
9	0.27950455826013026	11.260951724374234	6.292429916065069e-07	1.5606821827057566	9.884251879115695e-10	0.3937451494561258
10	0.24287877865138735	11.626855577345601	5.193081610101367e-07	1.6786279635337826	2.3108114269432245e-09	0.4039887975073539
11	0.21033358804149968	11.8987726528307	4.5908322902736453e-07	1.7882562007074663	3.5149989443453673e-09	0.4119632440393816
12	0.18136821154958907	12.087714669046564	4.3350881033932113e-07	1.8900571960181107	5.312739663701398e-09	0.41817206426203013
13	0.16268838195312	12.212201027526419	4.037424456586964e-07	1.9853226800667279	5.379427441308435e-09	0.4230039940543904
14	0.1484968409538993	12.29484442029211	3.7426221367540194e-07	2.075790215795625	5.680900936039347e-09	0.4267808842645258
15	0.13659272786130672	12.343230365208173	3.6334544699646267e-07	2.161953413646176	7.514545320271145e-09	0.4297184655390756
16	0.12658273089487326	12.363367099253322	3.9024139774615785e-07	2.2441989578433885	1.2102805778445602e-08	0.43200325097483655
