time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.243835952649	4.45145391212	0.00012164433485100001	5.97946189004	5.97946189004	0.977475030715	0.022524969284900002	5.0	14.9999774443	2.25556931569e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.976944810268	0.023055189732400002	2.79512024824e-09	0.0005395514369280001	0.0007011184695410001	0.035004766879600004	0.487671357524	0.299986184042	1.38159582665e-05	0.0	0.10777373475999999	0.00456656359173	0.0142461734853	0.228242540336
900.0.	0.21745893601016802	4.463760786654897	0.00013132153053	7.29933623332177	6.455164370139027	0.9746344410548571	0.025365558945042003	3.250142673486586	14.99997531704009	2.468295306628078e-05	0.001116678080717	5.025094818803037e-05	1.0870278242791649e-09	2.72722022375556e-05	2.850662077280835e-08	1.461714335197622e-07	0.017397118300741	0.008276838644867	0.974279442391707	0.025720557608692	4.039216570508655e-09	0.00047553242586700006	0.0010741039456070001	0.053651796189175004	0.434917178241262	0.29997223889834	2.7761101926007735e-05	1.7192704543844443e-05	0.09491981344815201	0.007349793833781	0.024821870524722	0.367328143961798
1800.0.	0.100124583732835	4.819772019371437	0.000257190858892	18.25328476815624	12.642403989547613	0.967967042246153	0.032032957753746004	2.112685477634205	14.999970078550293	2.9921442853027033e-05	0.000784015918172	3.528164363751182e-05	2.064632615228932e-09	0.00010851785055600001	5.432580234076765e-08	2.836838323650778e-07	0.033123284877644	0.01589817730338	0.9687735381081961	0.031226461892203003	9.021541139925598e-09	0.00033361853473100003	0.003265619256107	0.16322702115652102	0.200248212915229	0.299949244411152	5.075558911406093e-05	4.651022624916135e-05	0.066462214440569	0.012156008614619001	0.035020862709604	0.607558265861268
2700.0.	0.02287068461987	7.195836989919543	0.000890786126881	68.07911750085312	43.78733969541074	0.960994625681264	0.039005374318636	1.373305844031314	14.9999650017438	3.4998249332596086e-05	0.000311334711728	1.4011331138173922e-05	2.4432639155767834e-09	0.00022396072798200003	7.682885759393572e-08	4.0638657931543444e-07	0.046828637355238005	0.022693848178184	0.963806380631216	0.036193619369183	1.686670873466869e-08	0.00016927088107900003	0.011854323627633001	0.592677688857108	0.045740515372026	0.299932655680261	6.734432000529796e-05	0.000138602935816	0.033637296157220005	0.011695408498902	0.025554982871775003	0.584567858540259
3600.0.	0.025841715869233003	15.457565612904327	0.00198519827989	109.57132296424606	97.5832301684996	0.9613590102117311	0.038640989788169	0.892687984653011	14.999965967206572	3.4032786557219004e-05	1.741409496036321e-05	7.843852036229006e-07	6.185107021943973e-10	0.00029574606803500005	9.562170549161707e-08	5.116712951563292e-07	0.058273371239399005	0.028519911902126	0.9659323540290841	0.034067645971316	1.823579000329517e-08	0.00021071995684100001	0.012256293489238	0.6127692021755601	0.051682404974857	0.299951860803366	4.813919689975018e-05	0.000627296238864	0.04189065769715	0.009418639841093	0.020581662407225	0.4707621545081
4500.0.	0.06848639085993201	25.107497512300828	0.001662483415306	60.800881902829325	81.71941973326703	0.967093395051918	0.032906604947982004	0.5802726621347191	14.99997157078249	2.8429210640511054e-05	3.9914155876066995e-06	1.8027691047327731e-07	3.546083408451537e-10	0.000299024439642	1.1060983339871978e-07	5.980846634020414e-07	0.06740027896353501	0.033297283195232	0.9713564872582471	0.028643512742153	9.570939321352353e-09	0.00041110571284500003	0.004091303864317	0.20451111869732502	0.136971835092247	0.299973748340298	2.6251659967278133e-05	0.0015691043616160001	0.081997066989868	0.007826367620598	0.018264584545249003	0.391177042199828
5400.0.	0.149042059952051	28.101091235410124	0.000747986282296	22.360420576108858	36.76718543522275	0.9703166183873511	0.029683381612549003	0.37719378794224	14.999973878438283	2.6121554844546145e-05	2.375312760569839e-06	1.0755033980534321e-07	3.471291407981144e-10	0.00029941914511200004	1.220303455422665e-07	6.657914628632575e-07	0.074354153215743	0.037036988296006004	0.9734515411927971	0.026548458807603002	5.684231225258929e-09	0.00047701258717200006	0.001602687331731	0.080080346072153	0.29808329716576704	0.299977437742582	2.256225768382481e-05	0.0025810722456900003	0.09521156723398101	0.007090066808568001	0.019504367394857003	0.3543718371621
6300.0.	0.22324737725540303	26.38057033595739	0.000329202111298	11.28713170544314	16.181923866736632	0.9720273315358741	0.027972668464025	0.24518672504264102	14.999974716459104	2.5283534025529033e-05	1.688845659910412e-06	7.665890653012963e-08	3.451130943210226e-10	0.000299586802316	1.303763782022542e-07	7.165240772813332e-07	0.07943563536928401	0.039836739396705005	0.9742114328642341	0.025788567136167003	4.800730155308207e-09	0.0004914830815230001	0.001039741141018	0.051932832818151003	0.44649396437168304	0.299978024917676	2.197508259027234e-05	0.003609120437194	0.098111128087491	0.006944237374115001	0.021337537187706	0.347081818963805
7200.0.	0.280211831405838	23.389535073678527	0.000193385077295	7.908669931684817	9.505866001521234	0.97293177199042	0.027068228009480003	0.159378367452814	14.999975019954851	2.4980038281494624e-05	1.3158920871306461e-06	5.987587249351857e-08	3.443040724039704e-10	0.00029967788933800004	1.362605348049574e-07	7.530503483851774e-07	0.083017990180047	0.041850993441913	0.9744866790970781	0.025513320903322003	4.545016810401283e-09	0.000496054066652	0.000825007014619	0.041195952613007	0.5604228877469031	0.299978130556177	2.1869444088396912e-05	0.004621153865935	0.099026125541087	0.006932952051694001	0.022699095044110003	0.346517571590903
8100.0.	0.320878773849854	20.40031748445379	0.00014593139733500002	6.546155131985778	7.173286598359049	0.9734094532652801	0.026590546734620003	0.10360048656179001	14.999975130293414	2.4869699725373253e-05	1.085624662097576e-06	4.951379852303371e-08	3.439067045921839e-10	0.00029973412784700004	1.402872116654908e-07	7.784724499978972e-07	0.08546936478585601	0.043252031787412	0.974586826992143	0.025413173008257003	4.446131564105029e-09	0.000498016367366	0.00072017220827	0.035954110812319	0.641756783686611	0.299978155753447	2.184424681913395e-05	0.005594880893979	0.09941869611379701	0.006938169004455001	0.023589029910046	0.346778310817472
