	LRC_Cave	LRC_EE	LRC_Surf	Smad2c	Smad2n	Smad4c	Smad4n	Smads_Complex_c	Smads_Complex_n	T1R_Cave	T1R_EE	T1R_Surf	T2R_Cave	T2R_EE	T2R_Surf	TGF_beta
0	0.0	0.0	0.0	492.61	236.45	1149.4	551.72	0.0	0.0	2.092	2.06	0.237	1.778	1.148	0.202	0.08
1	0.1847197945179212	0.2793243974520198	0.18576411145824984	468.9249206396542	229.67958948215377	1124.9254323839687	547.3180542492357	20.7359572435862	15.617776868129464	1.8115835753519929	1.7799860787305573	0.04919316167095383	1.4981039974390957	0.8812715395034166	0.0140832586263657	0.07938546682812037
2	0.02992258994027616	0.49727577372952625	0.16785460910399044	417.62340654242496	213.3635115705573	1071.5700968195288	537.1634407392542	55.54332683346981	81.41628830176377	1.5747162562970645	1.544133320624638	0.04685618448741647	1.2628795692923065	0.6788387336470948	0.013187374932407235	0.07901044240641411
3	0.011472615618315618	0.6520292054418566	0.15405825344350954	366.59623044989985	198.72379145769904	1017.8209003711952	530.6897816938224	80.82699459745444	173.28653340023973	1.3745926695321347	1.3454227140566617	0.04430830755378647	1.0670204940203691	0.5266388584175637	0.012977142856356538	0.07867656127957799
4	0.007088908892331919	0.7624349796568993	0.14369264182030278	328.40506771936754	189.2939569490012	976.9489916543151	529.3021851441686	94.01535535313937	257.7247738334802	1.2044821223488098	1.1769669403770384	0.04138516922532977	0.9044944038021122	0.4126725289033196	0.013041350132694873	0.0783778590790223
5	0.005329428777848368	0.8394205590222895	0.13484543126487536	303.6907011697861	184.10761216002072	950.091690352814	530.5446446109469	99.59705918058098	320.30910678888006	1.0587866666005512	1.0330548444266465	0.03820778958643114	0.769969031192052	0.3276528207806999	0.01332173530262665	0.07810908664643323
6	0.0044462697101543824	0.8906644623987008	0.12708055386061406	288.9520110026174	181.46671323862574	933.8646007086816	532.3689441204452	101.58506119058188	361.20207018177797	0.9330539610191493	0.9091536430080325	0.03489737230966332	0.6589784974047679	0.26458974370578764	0.013804369083082925	0.07786589991544716
7	0.003931708646746795	0.9220523352133667	0.12016053017107785	280.58503820478717	180.1648164069661	924.5569068399399	533.889210501518	102.14624347280531	385.9213385602586	0.8237587827912122	0.8016820421992455	0.03155585037246283	0.5678097791228968	0.21824435227880384	0.014489033661996886	0.07764474876032815
8	0.0035939477865141846	0.9381482421175237	0.11390998210547051	276.06856669200374	179.5561013571618	919.4853300581425	534.9458112587567	102.15216555417828	400.0617019042944	0.7281173321451577	0.7078181376686874	0.028268253912664056	0.493389654954485	0.1847025441300996	0.015383296265653313	0.07744276996736654
9	0.0033493365651925833	0.9424927963794522	0.10818992898876456	273.90605351208944	179.34332904738136	917.0176717271439	535.64847440223	101.86432657651787	407.62553068679944	0.6439375162517503	0.6253448425290391	0.025105420325008235	0.43318440303543004	0.161049950762039	0.01649895891110308	0.07725768849989627
10	0.0031580911376017334	0.9378271534991846	0.10288896968946634	273.2699930170798	179.3963503061184	916.2351372649721	536.1409175624535	101.3357862819541	411.0663117967826	0.5694978469949569	0.5525251241097828	0.022125320092048952	0.38511151142267347	0.14512381507946348	0.017848669185665657	0.07708772566741927
11	0.0029999624921415507	0.9262694889977824	0.09791951889624703	273.70247220719875	179.65244289249185	916.6245599924679	536.5261795366957	100.57701930513454	411.7890825705109	0.5034478354568277	0.4879996600957586	0.01937293026167877	0.3474611450546435	0.1353222737282529	0.019442257884341358	0.07693151114769932
12	0.0028639243158892808	0.9094571336700955	0.09321611576821173	274.93433169810214	180.07364555815124	917.8845745374475	536.8629170401268	99.6025376558301	410.59574638005455	0.4447243973152271	0.4307012197017323	0.016879214185336458	0.3188254393720243	0.13045634467160735	0.021283089046557388	0.07678799682225625
13	0.002743589740687952	0.8886620611232809	0.0887341269782994	276.7923148783721	180.63186844112687	919.8228176620921	537.180360089979	98.43474180779187	407.9669615003837	0.3924809175492152	0.3797822574808268	0.014660189558737081	0.29803486349408465	0.12963442972523792	0.023365200211501246	0.07665637309174962
14	0.0026351149673238075	0.8648839065332046	0.08444760254514097	279.1549529231429	181.30446638643477	922.3058048825953	537.4919105080968	97.0988304278897	404.2141835604682	0.3460277813071127	0.33455439949408694	0.012717126939242028	0.2841023433887752	0.13217296314389576	0.02567211804632519	0.07653599148521209
15	0.002536174800076765	0.838922590727191	0.08034572425995659	281.93144251286924	182.072781620097	925.2345841503497	537.8033567076743	95.61905348175966	399.5557303960169	0.3047846461467234	0.2944399928371643	0.011038446368494619	0.27617677099537863	0.13752943765254563	0.02817778963803092	0.07642629911713733
16	0.002445391949283361	0.811432106665838	0.07642816536605306	285.0505126963902	182.9212386683164	928.5319472235636	538.1169350868138	94.01745492475975	394.1548584682347	0.2682449257162079	0.25893610111678295	0.009603075628466799	0.27350731336120115	0.1452550406576137	0.030849284264775373	0.07632678959612513
17	0.002361971535489437	0.7829577644351849	0.07270028075303996	288.45374263935	183.8365227426115	932.1348778093634	538.4331172325885	92.31400891165876	388.14022260436354	0.23595198176673798	0.22759037032660967	0.008384411455816396	0.2754186496761722	0.15496382800854397	0.03365031326295756	0.07623697181431914
18	0.002285451794538912	0.7539602594983059	0.06916906048070764	292.09122079543397	184.8068852464149	935.9897211657493	538.7513841354867	90.52715032293764	381.61800139847116	0.20748517649116585	0.19998686039742625	0.007353938300012264	0.28129568304413555	0.1663146513326735	0.03654454550358572	0.07615635451983974
19	0.0022155381866694884	0.7248304493281508	0.0658403522797364	295.9187213898681	185.82164542901856	940.0490651945546	539.0706140149765	88.67421360277288	374.67954959305916	0.18245307157544383	0.17573908813197497	0.0064839162900624326	0.2905752395667405	0.17900179183069898	0.03949807230404144	0.07608444239699105
20	0.0021520014960250554	0.6958984166832541	0.06271736718290427	299.8959668836855	186.87088878840515	944.2698195611737	539.3893307559591	86.77165764073705	367.40623763832724	0.16049100179496018	0.15448748313578683	0.0057490085198932655	0.30274209836816846	0.19275071333022714	0.0424808534438706	0.07602073900717324
21	0.002094622217700971	0.6674395366407343	0.059800181905910084	303.9856559953647	187.9453177521289	948.6121324014891	539.7058885337733	84.83511612973341	359.8723658725775	0.14126079253615104	0.13589901111324504	0.005127024056353814	0.31732717341627165	0.2073162771559134	0.04546729869968796	0.07596475280225949
22	0.002043165199827392	0.6396792799624788	0.057085873363963424	308.15299459799195	189.0362001027723	953.0388579675006	540.018609994264	82.87934960511625	352.1467672879039	0.12445114076660058	0.11966747651455342	0.004599058933671394	0.3339063860243959	0.22248176124854419	0.04843625695487975	0.07591600369508172
23	0.0019973719205795683	0.6127976707932714	0.054568976695593664	312.3655268524526	190.13537011916804	957.5153557247297	540.3258835023536	80.91816058583227	344.29356756597844	0.10977784816641852	0.1055136899746521	0.004149293192826046	0.3520994235006936	0.2380578306269611	0.05137066785998299	0.07587402881252803
24	0.001956961738482049	0.5869337691804547	0.05224205642939163	316.5931246069299	191.23525214665887	962.0094666572758	540.6262259956376	78.96430822390815	336.37244936082834	0.09698356783180126	0.09318516070216551	0.003764629638815547	0.37156804942447397	0.2538811368273453	0.05425706216303063	0.07583838686291597
25	0.001921636845515918	0.5621902403736605	0.05009626928175236	320.8080445086518	192.32888898179584	966.4915676440606	540.9183195755857	77.02943942338565	328.4386592220934	0.08583700580547561	0.0824552545124918	0.003434288357169723	0.3920139120145806	0.2698125173509827	0.05708502642393201	0.0758086610300995
26	0.0018910880727456014	0.5386379316689989	0.048121859935545304	324.9849999102098	193.40996606112847	970.9346453836192	541.2010296409175	75.12404204082009	320.54290808578355	0.07613165648979742	0.0731218960397382	0.0031494178868818282	0.4131759365793338	0.2857348968982328	0.05984669467434261	0.07578446054901022
27	0.001865000217869958	0.5163203354507708	0.04630856936885146	329.10121929383394	194.47282748963343	975.3143581967171	541.473410781001	73.25742040874354	312.73125340263624	0.06768420081488653	0.06500594327817354	0.002902750245366082	0.43482743879747643	0.30155102840824777	0.06253629535175059	0.07576542121093682
28	0.0018430564225194637	0.49525782500136317	0.04464595576297771	333.1364777429518	195.5124826011729	979.6090703427589	541.734704801769	71.43769140319257	305.045009960396	0.060332698701474764	0.05794936504509145	0.0026883079463483864	0.4567730981027669	0.31718120155196555	0.06514976213162287	0.07575120505910292
29	0.0018249415615538241	0.4754515776451623	0.043123637420378225	337.073096320282	196.52460303029827	983.7998527576161	541.9843337183131	69.67179877063961	297.5207116969385	0.05393468879320389	0.051813333231147056	0.0025011615191886743	0.4788459108233616	0.3325610180119125	0.06768440707246699	0.07574149950883305
30	0.0018103447942333826	0.4568871317723778	0.041731470323943684	340.8959086840406	197.5055108640349	987.8704491468877	542.2218894755104	67.9655434485032	290.1901327383352	0.048365283184873306	0.04647631638350933	0.002337231877500354	0.5009042158440686	0.3476393016681567	0.07013864989450994	0.07573601608621441
31	0.0017989614827512985	0.43953755282736373	0.04045967302759152	344.5921966226393	198.45215871173534	991.8072090279217	542.4471214959065	66.32362772667447	283.0803682403246	0.04351532018375888	0.04183223648462694	0.0021931306429923986	0.5228288589767441	0.3623761844081118	0.07251179568510643	0.07573448893731474
32	0.001790494674824107	0.42336620579284456	0.03929891023650664	348.1515974314774	199.36210266520672	995.5989907260073	542.6599227816363	64.74971117044589	276.21397152902455	0.03928961703220491	0.03778872974693906	0.0020660317052136573	0.5445205392179927	0.3767413868807902	0.07480385333959753	0.07573667322238477
33	0.0017846563111349842	0.4083291478337317	0.03824034464573274	351.56598673844485	200.23346919930273	999.2370381042822	542.860315101811	63.24647624700772	269.60914184434034	0.03560534780771623	0.034265535636559825	0.001953568065854134	0.565897361625708	0.39071269811557263	0.07701538775151306	0.07574234347807535
34	0.0017811682746435688	0.39437716537154965	0.037275664812258705	354.82934076959367	201.0649171114152	1002.7148352412621	543.0484336964304	61.81570159839044	263.2799557846331	0.03239055918146049	0.03119302592859652	0.0018537489552279554	0.5868926075336343	0.40427464763045723	0.07914739971027918	0.07575129200567475
35	0.0017797633565375536	0.3814574860701801	0.03639709523325351	357.93758224778566	201.85559562218572	1006.0279434980803	543.2245118713204	60.45834091516893	257.23663488895386	0.0295828277280854	0.028510876740186843	0.0017648931197548757	0.6074527226554504	0.4174173573343283	0.08120122842533146	0.07576332732407806
36	0.0017801861771417334	0.36951519913972786	0.03559739345324404	360.88841417810335	202.6050997573955	1009.1738254915012	543.3888658172203	59.17460541067187	251.48584147628168	0.027128056315118367	0.026166880451102905	0.0016855749818781665	0.6275355165821482	0.43013555711630197	0.08317847247364589	0.07577827271169418
37	0.0017821940710581409	0.35849441794982434	0.034869837924227085	363.6811457085237	203.31342409982622	1012.1516604265023	543.5418799459089	57.964047987110135	246.030994813275	0.024979403095942838	0.024115890536914198	0.0016145810459681053	0.647108562565592	0.44242774663584483	0.08508092572832567	0.07579596485085167
38	0.0017855579245846691	0.34833921795055195	0.034208209467284596	366.31651407296164	203.98091594029665	1014.9621550556005	543.6839929923976	56.825647323894096	240.87259986913875	0.023096334223736387	0.022318890040119072	0.0015508744704305132	0.6661477837094978	0.45429548579440093	0.08691052546502259	0.07581625258062696
39	0.0017900629397673612	0.33899438091820044	0.03360676849623819	368.79650633734343	204.6082287713738	1017.6073542331316	543.815685084027	55.75789030027627	236.00858131576956	0.021443790139929333	0.020742173234042968	0.0014935661633568974	0.6846362102590461	0.46574279717130324	0.08866931037051638	0.0758389957586913
40	0.001795509292612338	0.3304059739894941	0.03306022962843923	371.12418429398093	205.19627695980407	1020.0904546384085	543.9374659265385	54.758851379735994	231.4346160190478	0.01999145482921338	0.019356629652044804	0.0014418911047984918	0.7025628922141441	0.476775664990152	0.090359386608554	0.07586406422917605
41	0.0018017126520657692	0.32252178912970103	0.03256373489366549	373.30351540706175	205.74619231073976	1022.4156247751283	544.0498642065579	53.82626782015581	227.1444580076099	0.018713117511309	0.018137119798733645	0.0013951888708630539	0.7199219516880518	0.48740161669626875	0.091982900447808	0.07589133689124808
42	0.00180850453022174	0.31529166580606727	0.03211282643355454	375.33921222582603	206.25928310470368	1024.587833840134	544.1534182617985	52.95760981989597	223.13025075813272	0.017586116665379143	0.017061932339441678	0.0013528875482132577	0.7367117600667985	0.49762937480701325	0.0935420162395961	0.07592070086171304
43	0.0018157324415627877	0.30866771683917055	0.03170341934006345	377.23658217706884	206.73699605367605	1026.6126915193106	544.2486680269702	52.15014495321535	219.38282255547378	0.016590856922638786	0.016112313246933047	0.0013144903948444408	0.7529342259364695	0.5074685682449314	0.09503889876147635	0.07595205072426474
44	0.0018232598585391441	0.3026044747749471	0.03133177509522374	379.00138914680474	207.18088149132544	1028.4963002352063	544.3361482261394	51.400996479809876	215.89196162883346	0.015710390112370912	0.015272058167792263	0.001279564734218042	0.768594180804621	0.5169294938123824	0.09647569912716802	0.07598528785776659
45	0.0018309659611941375	0.2970589736978768	0.03099447593306367	380.6397277829626	207.59256198941148	1030.2451208620596	544.4163827521397	50.7071953240804	212.6466686894621	0.014930052545875526	0.014527160096114006	0.001247732672909548	0.7836988507737864	0.5260229197890843	0.09785454361218121	0.0760203198360435
46	0.0018387451887168706	0.29199077921917793	0.03068840033764866	382.1579110125393	207.97370448152824	1031.8658524561245	544.4898801507919	50.06572570470385	209.63538536674545	0.014237151422662677	0.01386550526116498	0.0012186633131006297	0.7982574034639754	0.5347599248143411	0.09917752486489964	0.07605705989196566
47	0.0018465066098161825	0.28736197742810105	0.030410699810679905	383.5623708782046	208.32599587889388	1033.3653261339039	544.5571301118147	49.473564551354606	206.84619783243156	0.013620694012989397	0.013276610919372215	0.0011920661953365482	0.8122805605853746	0.5431517662522279	0.10044669507022823	0.07609542643903633
48	0.001854173136053564	0.2831371318780628	0.03015877698209277	384.8595724695669	208.65112208267905	1034.7504128774835	544.6186008589478	48.92771497098635	204.26701559566453	0.013071153997678562	0.012751399477293012	0.0011676857577564827	0.8257802676142337	0.5512097731406225	0.10166406071189106	0.07613534264420337
49	0.001861680607354908	0.27928321618431756	0.029930265092629128	386.05594045477415	208.95075023334167	1036.0279447565708	544.6747373279707	48.425234122185685	201.88572603578177	0.01258027001526275	0.012282004047339517	0.0011452966383596187	0.8387694130014658	0.5589452596006826	0.10283157864352999	0.07617673604615173
50	0.0018689767817385208	0.2757695285158064	0.029723008844816257	387.1577975089803	209.22651398928704	1037.204648831394	544.7259600220638	47.96325592425113	199.69032571102122	0.01214087207577655	0.011861601150599272	0.0011246996790721488	0.8512615902404777	0.5663694552465045	0.1039511532308607	0.07621953821387446
51	0.001876020262002432	0.27256759315237494	0.029535046595543787	388.171313784694	209.48000159382408	1038.2870928365367	544.7726644383142	47.53900907059326	197.6690298403168	0.011746732050615778	0.011484266832329544	0.001105718516161518	0.8632708969375543	0.5734934496987104	0.10502463436959071	0.07626368444084952
52	0.0018827793908944737	0.2696510533288842	0.029364593846632724	389.1024664681032	209.7127464688146	1039.2816416356832	544.8152209660926	47.1498308376567	195.81036161390838	0.011392434934802083	0.011144852942337052	0.001088196662248299	0.8748117657574096	0.5803281487807495	0.10605381621843143	0.07630911347064208
53	0.001889231143711706	0.2669955587844978	0.02921002797918086	389.95700841254444	209.92622006468994	1040.1944233785302	544.8539751667478	46.793177183394164	194.10322314749698	0.011073268016665687	0.010838880769431293	0.0010719950018954507	0.8858988227780564	0.5868842403796467	0.10704043651484585	0.07635576725022597
54	0.0018953600435186334	0.26457865075440357	0.02906987416977602	390.74044482271495	210.12182669631324	1041.0313042702771	544.8892483536437	46.46662961865737	192.53694997957177	0.010785125468541905	0.010562449595522374	0.001056989636263282	0.8965467693654487	0.5931721682879338	0.10798617636435906	0.07640359070773721
55	0.0019011571198942999	0.26237964657208546	0.02894279242277589	391.45801697919	210.30090010195795	1041.797870879304	544.9213384016341	46.167899312384506	191.10135102331972	0.010524426209964398	0.010312158069856619	0.001043070023320414	0.9067702841955481	0.599202112626305	0.10889266041327417	0.07645253155176344
56	0.0019066189275628925	0.2603795255749516	0.02882756565095605	392.11469203189546	210.46470147572214	1042.4994189488327	544.9505207249271	45.89482886157548	189.78673584386632	0.010288043188094566	0.010085036593923203	0.0010301373690670475	0.9165839425036308	0.6049839756819608	0.10976145733025598	0.07650254008962372
57	0.0019117466367587707	0.25856081760854627	0.028723088736315548	392.71515794826524	210.61441874075047	1043.1409477379348	544.9770493717597	45.64539212176313	188.58393104916587	0.010073242474252921	0.00987848915837094	0.0010181032325534112	0.9260021500357023	0.610527372193899	0.11059408053515007	0.07655356906240032
58	0.0019165452030458312	0.25690749510293265	0.02862835850427186	393.26382277114567	210.75116685023335	1043.7271589902398	545.0011581929684	45.41769245574395	187.48428746909948	0.009877630799638187	0.009690243293963502	0.0010068883135219767	0.9350390895258021	0.6158416232805058	0.1113919891239505	0.07660557349476915
59	0.0019210226205761576	0.25540486942308865	0.028542464545876774	393.7648174178136	210.87598892400874	1044.262459709334	545.0230620494658	45.209959719217984	186.47967966489765	0.009699110343218409	0.009518306985227794	0.0009964213964518784	0.9437086778222739	0.6209357533406976	0.11215658894766344	0.07665851055791413
60	0.0019251892596613956	0.2540394919795968	0.028464580825399526	394.2220013314108	210.98985804995792	1044.7509680045325	545.0429580306111	45.02054626331043	185.56249916587964	0.00953583975221389	0.009360931559567465	0.0009866384289023825	0.9520245320496119	0.6258184893734103	0.11288923381003066	0.0767123394440301
