	C1	C2	C3	C4	C5	C6	C7	C8	C9	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3999984818701633	1.4134198036125177e-06	0.29999995391865564	5.862856369891999e-08	4.6081342647674086e-08	1.2104852217211834e-13	3.165591014627846e-15	1.4762235074329252e-15	0.1887215441963257	0.19904797970262228	0.00960641492353073	0.0006964815188999584	0.0009517014168556294	2.1811847643591014e-05	3.13796297406482e-07	3.1888052211372e-07	0.21532931712251951	0.13947854161018977	0.29791603172918496	0.06052145838981038	0.012437029445680743	0.002083968270815085
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39994864245317135	4.4255849784572905e-05	0.29999589346051053	2.9949226232236213e-06	4.106530365793492e-06	2.2480189134210376e-10	1.0128916180806416e-11	9.123527930484778e-12	0.16961276600405653	0.19490206338687446	0.022071456643432255	0.002887763477644011	0.00508865552374824	0.00027941532057782056	6.405866577271214e-06	9.281089377192628e-06	0.19154086895677047	0.14331193846326626	0.29496213925159265	0.05668806153673396	0.024382336794077964	0.005037860748407616
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3996774409118565	0.0002589763218217329	0.2999595354742337	2.3106435368692532e-05	4.046369336139379e-05	1.1135086975057157e-08	6.700993029156128e-10	8.324046165828925e-10	0.15087613426335905	0.1891726928973502	0.03127718035638095	0.005748111046336958	0.01077599643629516	0.0009806737217079172	3.1606052656487205e-05	5.131066635439316e-05	0.17182133154324222	0.14762350656700401	0.29219036307208257	0.05237649343299616	0.03573468401775504	0.0078096369279176455
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3989244201065963	0.0008102064941430412	0.2998228701119214	8.809152581860728e-05	0.00017711409856782615	1.415379996806115e-07	1.0447363007105902e-08	1.5789510720497515e-08	0.1341188786311377	0.18337124392859078	0.03755137201225544	0.008675222891533978	0.016475550720575438	0.0021250979612279937	9.032440029283173e-05	0.00015320535083354156	0.15508545521117914	0.15152637946778444	0.2896228478221925	0.048473620532215766	0.04638730210531392	0.010377152177807663
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39743214995721754	0.0018259009101910238	0.2994907886036399	0.00023178088209406498	0.0005090794119565043	8.804127199507309e-07	7.644141650926567e-08	1.3198440357749778e-07	0.11979392752702052	0.17824458312379393	0.041536659406144434	0.011316841297887547	0.021422692636906493	0.0035775363128127007	0.00019283725701780196	0.00033272423929929117	0.14098528045872777	0.15499511502220167	0.28728718745389853	0.045004884977798566	0.056182826298414826	0.01271281254610163
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39501615037427784	0.003362906554263964	0.29886782346651664	0.00048488809830052315	0.0011315089620443047	3.52715994576673e-06	3.512797276574011e-07	6.675714390444393e-07	0.10781059481326012	0.17404275098517644	0.04385347063882132	0.01350812951288903	0.025360901864748726	0.0051606459701267334	0.00034347633586960335	0.0005963471500745362	0.12918901236769173	0.15803491467675113	0.28519896483839274	0.04196508532324908	0.06503075053850357	0.014801035161607521
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39159729208249994	0.0054052432582692685	0.29788250125480553	0.0008682836521035303	0.002115091673489637	1.0502838563717638e-05	1.179423368127998e-06	2.407071704945916e-06	0.09785690347194598	0.17075177550116405	0.04500805165490646	0.0152115420813342	0.028306679321495852	0.006718336453774566	0.0005411957423699133	0.0009415451773398376	0.11938185226212254	0.16066516236560402	0.2833569988555409	0.039334837634396214	0.07291392085034082	0.01664300114445932
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38720024413212	0.00788193042806744	0.29650089423534814	0.0013902581743890949	0.0034922940049121744	2.5298872446038608e-05	3.162628324519941e-06	6.8117597397823725e-06	0.08957490440885794	0.16824522728367847	0.04537528205714613	0.016463003667686743	0.030394740390361448	0.008143609303585656	0.0007811985458885215	0.0013600323259598454	0.11127497470211803	0.16291494674454335	0.28174756439040477	0.03708505325545686	0.07986864507209793	0.018252435609595316
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38193113986941657	0.010690862690925328	0.2947283659779602	0.0020471453961421323	0.0052555467110801495	5.2047872240362116e-05	7.170149234715075e-06	1.6087310959841044e-05	0.08263858013664077	0.16636738308631388	0.045217781096544035	0.017331694620696832	0.031792148046311926	0.009379794776212778	0.0010566218930537449	0.001840468867374001	0.10461014974622071	0.16481905809705516	0.2803501919335573	0.035180941902945	0.08596152441163477	0.01964980806644271
