	s1	s16	s17	s19	s2	s3	s4	s42	s45	s5
10	-2.9709585761460356e-28	7.112693462840179e-06	2.8873065336172716e-06	7.648626303724182e-07	2.76215164604558e-26	5.2353007576303735e-06	-1.0965749252922392e-14	2.112530074837381e-06	3.5425452538275145e-15	1.6339896855115716e-10
11	5.066531608063557e-26	7.112693839923824e-06	2.8873061562520763e-06	6.207298721071148e-07	-4.710442189708322e-24	5.3794334514639e-06	-7.540975250050504e-14	2.1125305163528056e-06	3.824094402693639e-15	1.6339898077635818e-10
12	2.3314673307584966e-27	7.11269360029669e-06	2.8873063956089217e-06	5.037581956733889e-07	-2.167605559048448e-25	5.4964053724237266e-06	1.690786133450977e-13	2.112530032199571e-06	4.094381756183259e-15	1.6339901851228837e-10
13	-4.817500907792376e-27	7.112693846975682e-06	2.8873061486704564e-06	4.0882984789901347e-07	4.478914034388123e-25	5.59133431551725e-06	7.640992660949174e-13	2.1125296835594126e-06	4.35385776743752e-15	1.633993170076478e-10
14	-3.4968865110314817e-25	7.112689081742839e-06	2.8873109136542008e-06	3.317878113430956e-07	3.251115956321874e-23	5.6683747130745735e-06	-8.748339449965228e-13	2.112526557325165e-06	4.602954898550366e-15	1.6339925162449167e-10
15	-5.558746964518795e-26	7.1126928091749675e-06	2.8873071859829373e-06	2.692652096270097e-07	5.168063331907142e-24	5.7308978454619025e-06	-3.445090822195502e-13	2.11252975408605e-06	4.8420883032697575e-15	1.6339959800664863e-10
16	-2.3803655157465843e-26	7.112693334542283e-06	2.887306660386054e-06	2.1852445001945174e-07	2.2130670485612453e-24	5.781638924888274e-06	-2.4776115064010176e-14	2.112529959634552e-06	5.071656517753787e-15	1.6339968385327837e-10
17	-1.8455731213051303e-28	7.1126934714639795e-06	2.887306523243972e-06	1.773441274930368e-07	1.7158612967004947e-26	5.822819272096772e-06	-9.055330004186445e-17	2.112530071874165e-06	5.2920423808865695e-15	1.6339968037393575e-10
18	-5.0283393304185616e-26	7.1126933935035354e-06	2.887306600992845e-06	1.4392505778429005e-07	4.674934167681441e-24	5.856238341898113e-06	2.054548586367753e-18	2.1125299938211272e-06	5.5036127006593495e-15	1.6339968036037873e-10
19	3.958699243703845e-26	7.112693490885358e-06	2.887306503407915e-06	1.1680236803644062e-07	-3.6804712526082925e-24	5.883361031638584e-06	-5.323795236095397e-18	2.112530091210329e-06	5.7067206842589895e-15	1.6339968035950068e-10
20	-9.09672312829531e-26	7.112693420836481e-06	2.887306573261807e-06	9.47920741718143e-08	8.457381050070466e-24	5.905371325509566e-06	1.0335057193586597e-18	2.1125300211550977e-06	5.901704111882794e-15	1.6339968035730076e-10
21	-3.6700927068457625e-26	7.112693413443293e-06	2.887306580467812e-06	7.692923107647121e-08	3.412148756546653e-24	5.9232341686039774e-06	1.0151079193071705e-19	2.1125300137628413e-06	6.0888883361443056e-15	1.6339968035764255e-10
22	-2.4186536154041248e-26	7.112693454761463e-06	2.887306538969943e-06	6.243179661371498e-08	2.248664157973088e-24	5.937731603064034e-06	-2.597469716935235e-18	2.112530055083712e-06	6.268585668490076e-15	1.6339968035660076e-10
23	-3.6665804890149266e-26	7.112693446458331e-06	2.887306547100566e-06	5.066710537993046e-08	3.408883386798457e-24	5.949496294299811e-06	-6.038783299600225e-19	2.112530046778588e-06	6.441094840925114e-15	1.6339968035525853e-10
24	5.650479090925718e-24	7.1126961122432255e-06	2.8873038811500628e-06	4.111929901756816e-08	-5.2533482786528665e-22	5.9590441006626164e-06	-1.619640225168005e-19	2.11253271256304e-06	6.60670376015055e-15	1.6339968035497993e-10
25	7.073022481054386e-25	7.112693699475197e-06	2.8873062937591077e-06	3.337068120193639e-08	-6.575911507290431e-23	5.966792718478352e-06	-5.557747971988332e-20	2.1125302997949044e-06	6.765688426060946e-15	1.6339968035489695e-10
26	1.5264400234812055e-25	7.112693485611077e-06	2.8873065074705995e-06	2.7082140504032347e-08	-1.4191577281827877e-23	5.973081259176288e-06	-2.3319318304836838e-20	2.1125300859307544e-06	6.91831389082135e-15	1.6339968035486585e-10
27	3.2303875932402836e-26	7.1126934725717664e-06	2.8873065203633892e-06	2.1978076547066487e-08	-3.003347296618932e-24	5.9781853231332646e-06	-1.1504769172055963e-20	2.1125300728914326e-06	7.064835104516603e-15	1.633996803548518e-10
28	1.749033807982328e-26	7.112693471406428e-06	2.8873065213880657e-06	1.78355615956002e-08	-1.6261070250180037e-24	5.982327838084736e-06	-6.465502854725219e-21	2.1125300717260902e-06	7.205496084549181e-15	1.6339968035484445e-10
29	-2.1347817894361953e-25	7.112693459699772e-06	2.8873065329596878e-06	1.4474655673241162e-08	1.9847436046341363e-23	5.985688744007097e-06	-4.0588815924800925e-21	2.112530060019433e-06	7.340529399201507e-15	1.633996803548401e-10
30	1.129192785092153e-23	7.112693899493157e-06	2.8873060930366704e-06	1.1747048837976026e-08	-1.0498300902232417e-21	5.988416350842364e-06	-2.7888234669187363e-21	2.1125304998128165e-06	7.470161472577812e-15	1.6339968035483724e-10
31	2.481670974176998e-24	7.112693586416652e-06	2.887306405988728e-06	9.533415806526796e-09	-2.3072524879017014e-22	5.990629983873814e-06	-2.0541683276088867e-21	2.112530186736311e-06	7.594608349150443e-15	1.6339968035483522e-10
32	-8.614387256896549e-24	7.11269316627054e-06	2.8873068260153714e-06	7.736924375106541e-09	8.008945036243532e-22	5.992426475305234e-06	-1.6019771359650005e-21	2.1125297665901976e-06	7.714077426691796e-15	1.633996803548337e-10
33	2.4444376448540697e-23	7.112693985284625e-06	2.8873060068865956e-06	6.278960011112457e-09	-2.2726360167390154e-21	5.993884439669232e-06	-1.3090372557855232e-21	2.1125305856042835e-06	7.828767817882269e-15	1.6339968035483246e-10
34	-2.134627724400834e-25	7.112693460618069e-06	2.887306531443048e-06	5.095664066108782e-09	1.9846003677023957e-23	5.995067735614234e-06	-1.1109355562067673e-21	2.1125300609377285e-06	7.93887094723087e-15	1.6339968035483137e-10
35	-1.1373960200878974e-25	7.112693465878746e-06	2.887306526076672e-06	4.135178706725886e-09	1.0574567798810338e-23	5.996028220973618e-06	-9.721896048399441e-22	2.1125300661984045e-06	8.044570860628153e-15	1.6339968035483052e-10
36	6.410905219736506e-26	7.112693472184049e-06	2.8873065196698954e-06	3.3554552237220676e-09	-5.960329621395377e-24	5.996807944456622e-06	-8.722453191935783e-22	2.1125300725037075e-06	8.146044316162355e-15	1.6339968035482974e-10
37	-3.0263515299543566e-26	7.112693469319006e-06	2.8873065224375235e-06	2.7227205535050807e-09	2.8136514346216582e-24	5.997440679126839e-06	-7.986275562104777e-22	2.112530069638664e-06	8.243459013452382e-15	1.6339968035482902e-10
38	-2.3743770083022716e-25	7.112693465291385e-06	2.8873065263716256e-06	2.2092277600608195e-09	2.2074994294677217e-23	5.997954171920283e-06	-7.433606510172612e-22	2.112530065611043e-06	8.33697765194032e-15	1.6339968035482837e-10
39	-1.1284046993785292e-25	7.112693468018872e-06	2.887306523554363e-06	1.7928006025765862e-09	1.0490973932854136e-23	5.9983705990777684e-06	-7.013623949306858e-22	2.1125300683385298e-06	8.426753702806347e-15	1.6339968035482775e-10
40	2.490864355501009e-25	7.112693474814661e-06	2.8873065166723898e-06	1.4549840763197864e-09	-2.3157997337506198e-23	5.9987084156040255e-06	-6.688837704013611e-22	2.112530075134319e-06	8.512937425240186e-15	1.6339968035482716e-10
41	-1.4739410047709937e-26	7.112693469663123e-06	2.8873065217411925e-06	1.1808651134990381e-09	1.3703484811896523e-24	5.998982534566846e-06	-6.434994657536387e-22	2.1125300699827804e-06	8.59567375081476e-15	1.633996803548266e-10
42	3.7042150167514438e-25	7.112693476300859e-06	2.8873065150240302e-06	9.583262016456365e-10	-3.44387285907509e-23	5.999205073478699e-06	-6.234724086750991e-22	2.1125300766205155e-06	8.675100830970828e-15	1.6339968035482605e-10
43	-5.792667139587745e-25	7.112693460143992e-06	2.887306531104647e-06	7.777216336003757e-10	5.385542970229424e-23	5.999385678046745e-06	-6.075650586708237e-22	2.1125300604636488e-06	8.751350877846219e-15	1.6339968035482553e-10
44	9.1971706277725e-25	7.112693485102319e-06	2.8873065060731205e-06	6.311610667304861e-10	-8.550768830111546e-23	5.9995322386136146e-06	-5.949281560111882e-22	2.112530085421975e-06	8.824550965024784e-15	1.63399680354825e-10
45	-1.689064964152198e-24	7.1126934422354856e-06	2.8873065488696817e-06	5.12217518944061e-10	1.5703529522322655e-22	5.999651182161401e-06	-5.84784699130244e-22	2.112530042555142e-06	8.894823093919088e-15	1.6339968035482452e-10
46	3.08720973502055e-24	7.112693519756319e-06	2.887306471281388e-06	4.1568942381529415e-10	-2.87023236195257e-22	5.999747710256531e-06	-5.765513761070865e-22	2.1125301200759747e-06	8.962284379902906e-15	1.6339968035482403e-10
47	-5.677687480487494e-24	7.1126933789872804e-06	2.887306611985663e-06	3.373522805963556e-10	5.27864438968563e-22	5.9998260473997494e-06	-5.698712648490329e-22	2.1125299793069365e-06	9.027047255163548e-15	1.6339968035482354e-10
48	1.723556651936217e-24	7.112693501960375e-06	2.8873064889503965e-06	2.7377766228200445e-10	-1.6024204717705744e-22	5.9998896220180644e-06	-5.644323286714849e-22	2.1125301022800306e-06	9.089219654470542e-15	1.6339968035482305e-10
49	-3.891911909782773e-24	7.112693397507485e-06	2.887306593343601e-06	2.2218349246719743e-10	3.6183779114875757e-22	5.999941216187879e-06	-5.599504144443064e-22	2.1125299978271403e-06	9.148905195483078e-15	1.6339968035482258e-10
50	4.8531134538997685e-23	7.112694226884853e-06	2.8873057639089347e-06	1.8031257945626033e-10	-4.5120236353225415e-21	5.999983087100895e-06	-5.562562708842913e-22	2.1125308272045087e-06	9.206203351081911e-15	1.6339968035482212e-10
51	1.458195329972071e-23	7.112693735471138e-06	2.8873062552676436e-06	1.463337338376431e-10	-1.3557094546107766e-21	6.000017065946511e-06	-5.531890719173207e-22	2.1125303357907935e-06	9.261209611897841e-15	1.6339968035482163e-10
52	1.565982151634954e-22	7.1126953907092555e-06	2.88730459997672e-06	1.1875823253268818e-10	-1.4559207296075276e-20	6.0000446414478295e-06	-5.506210429770734e-22	2.1125319910289107e-06	9.314015654541614e-15	1.6339968035482114e-10
53	2.0744428705492351e-22	7.11269381531073e-06	2.8873061753245533e-06	9.637913861210885e-11	-1.928645466658687e-20	6.000067020541756e-06	-5.484578543108024e-22	2.1125304156303844e-06	9.36470948738319e-15	1.6339968035482054e-10
54	-1.985301078165302e-25	7.112693469503975e-06	2.8873065210828137e-06	7.851327985497983e-11	1.8457687983187766e-23	6.000084886400494e-06	-5.466437902470016e-22	2.1125300698236297e-06	9.413202964948247e-15	1.633996803548201e-10
55	3.6098774617550175e-27	7.112693469660405e-06	2.8873065208798553e-06	6.399323551271537e-11	-3.3561656002367987e-25	6.000099406444836e-06	-5.450872053322551e-22	2.1125300699800597e-06	9.459730938585067e-15	1.6339968035481964e-10
56	2.2719154438976317e-27	7.112693469642493e-06	2.887306520852897e-06	5.190419886220335e-11	-2.112239138381256e-25	6.000111495481487e-06	-5.43716778935674e-22	2.112530069962148e-06	9.50460087251621e-15	1.6339968035481917e-10
57	1.5647702286518291e-27	7.1126934696261475e-06	2.8873065208261674e-06	4.2100754787662296e-11	-1.4547939838209557e-25	6.000121298925561e-06	-5.425209045669049e-22	2.1125300699458027e-06	9.547675516881167e-15	1.633996803548187e-10
58	-1.5080059792151242e-27	7.112693469608667e-06	2.8873065208022946e-06	3.414110466120126e-11	1.402019277944325e-25	6.000129258575687e-06	-5.414653531113564e-22	2.112530069928322e-06	9.589028723725291e-15	1.6339968035481824e-10
59	1.4533009330694513e-27	7.1126934695967834e-06	2.8873065207744797e-06	2.7686321382264223e-11	-1.3511590490394253e-25	6.0001357133589664e-06	-5.405241090510596e-22	2.1125300699164378e-06	9.628727602278918e-15	1.6339968035481778e-10
60	-1.4005803897167761e-27	7.112693469580702e-06	2.8873065207524514e-06	2.245189191412167e-11	1.3021438467507471e-25	6.000140947788434e-06	-5.396753608709543e-22	2.112530069900355e-06	9.66683833367531e-15	1.633996803548173e-10
61	1.349772358515263e-27	7.112693469569723e-06	2.8873065207268434e-06	1.8207093805041598e-11	-1.254906740132482e-25	6.000145192586543e-06	-5.389014944290521e-22	2.1125300698893768e-06	9.703424451482291e-15	1.6339968035481684e-10
62	-1.3008074603828762e-27	7.112693469554929e-06	2.8873065207065155e-06	1.47648254362507e-11	1.2093832262540236e-25	6.000148634854912e-06	-5.381883012752197e-22	2.1125300698745825e-06	9.73854694761767e-15	1.6339968035481638e-10
63	1.2536188330675955e-27	7.112693469544786e-06	2.8873065206829413e-06	1.1973358982892585e-11	-1.165511142118766e-25	6.000151426321365e-06	-5.375242940554147e-22	2.1125300698644397e-06	9.772264374027537e-15	1.6339968035481591e-10
64	-1.2081420398357508e-27	7.112693469531176e-06	2.8873065206641825e-06	9.709652576130517e-12	1.1232305797813624e-25	6.000153690027772e-06	-5.369001814512356e-22	2.11253006985083e-06	9.804632940296942e-15	1.6339968035481545e-10
65	1.164314981490677e-27	7.112693469521805e-06	2.8873065206424802e-06	7.873926880824743e-12	-1.0824838045412234e-25	6.000155525753467e-06	-5.363084458967794e-22	2.112530069841459e-06	9.835706607355652e-15	1.6339968035481498e-10
66	-1.1220778115688792e-27	7.112693469509284e-06	2.88730652062517e-06	6.385267035916824e-12	1.043215176105814e-25	6.000157014413312e-06	-5.357430033111714e-22	2.1125300698289384e-06	9.865537177435251e-15	1.6339968035481452e-10
67	1.0813728546240724e-27	7.1126934695006266e-06	2.8873065206051904e-06	5.178056100477545e-12	-1.005371072612664e-25	6.000158221624248e-06	-5.351989286659836e-22	2.112530069820281e-06	9.894174380427501e-15	1.6339968035481405e-10
68	-1.0421445274650201e-27	7.112693469489109e-06	2.8873065205892175e-06	4.199082799336805e-12	9.68899817408237e-26	6.000159200597549e-06	-5.346722344596368e-22	2.1125300698087625e-06	9.921665956787959e-15	1.633996803548136e-10
69	1.0043392632634146e-27	7.112693469481111e-06	2.887306520570824e-06	3.4051960839245654e-12	-9.337516084822692e-26	6.000159994484264e-06	-5.341596917733562e-22	2.1125300698007644e-06	9.948057737123052e-15	1.6339968035481312e-10
70	-9.679054383993738e-28	7.1126934694705145e-06	2.887306520556085e-06	2.76140312636971e-12	8.99878450463129e-26	6.0001606382772215e-06	-5.3365868564102425e-22	2.1125300697901676e-06	9.973393718593274e-15	1.6339968035481266e-10
71	9.327933019764122e-28	7.112693469463126e-06	2.887306520539151e-06	2.2393269105187665e-12	-8.672340890786294e-26	6.0001611603534375e-06	-5.331670980986039e-22	2.112530069782779e-06	9.997716138259897e-15	1.633996803548122e-10
72	-8.989549078789927e-28	7.1126934694533765e-06	2.8873065205255507e-06	1.815955433774421e-12	8.357739479959524e-26	6.000161583724914e-06	-5.32683213580002e-22	2.1125300697730296e-06	1.002106554349745e-14	1.6339968035481173e-10
73	8.663440493053655e-28	7.112693469446551e-06	2.8873065205099606e-06	1.472627387258746e-12	-8.054550679516124e-26	6.000161927052961e-06	-5.322056423659872e-22	2.112530069766204e-06	1.0043480859589359e-14	1.6339968035481129e-10
74	-8.349161956725194e-28	7.112693469437582e-06	2.887306520497411e-06	1.1942096052415766e-12	7.762360480899688e-26	6.0001622054707426e-06	-5.31733258625681e-22	2.1125300697572346e-06	1.0064999454619443e-14	1.6339968035481085e-10
75	8.046284318047588e-28	7.112693469431277e-06	2.887306520483058e-06	9.68430027575628e-13	-7.480769894299111e-26	6.000162431250321e-06	-5.312651502587415e-22	2.11253006975093e-06	1.0085657201767426e-14	1.633996803548104e-10
76	-7.75439399336229e-28	7.112693469423025e-06	2.887306520471479e-06	7.853367735391169e-13	7.209394403822828e-26	6.000162614343574e-06	-5.30800578283983e-22	2.112530069742678e-06	1.010548853911233e-14	1.6339968035480997e-10
77	7.473092402346576e-28	7.1126934694172014e-06	2.887306520458265e-06	6.36859484228345e-13	-6.947863442435466e-26	6.000162762820864e-06	-5.30338943953084e-22	2.112530069736854e-06	1.0124526527043448e-14	1.6339968035480953e-10
78	-7.201995423728432e-28	7.112693469409609e-06	2.8873065204475813e-06	5.164535984016476e-13	6.695819885944257e-26	6.00016288322675e-06	-5.298797605979573e-22	2.1125300697292613e-06	1.01428029033746e-14	1.633996803548091e-10
79	6.940732870795675e-28	7.11269346940423e-06	2.8873065204354145e-06	4.188118822244231e-13	-6.452919565339916e-26	6.000162980868466e-06	-5.294226353861375e-22	2.1125300697238826e-06	1.0160348136253537e-14	1.6339968035480865e-10
80	-6.688947985856233e-28	7.112693469397244e-06	2.887306520425557e-06	3.3963049775450365e-13	6.218830796832239e-26	6.0001630600498504e-06	-5.2896725150440065e-22	2.1125300697168967e-06	1.0177191474954731e-14	1.633996803548082e-10
81	6.446296953127986e-28	7.112693469392276e-06	2.887306520414356e-06	2.7541929897596797e-13	-5.993233928926544e-26	6.000163124261049e-06	-5.285133506883458e-22	2.112530069711929e-06	1.0193360998640207e-14	1.6339968035480777e-10
82	-6.212448429237134e-28	7.1126934693858485e-06	2.8873065204052614e-06	2.2334799362800104e-13	5.775820905937348e-26	6.0001631763323545e-06	-5.280607236275896e-22	2.112530069705501e-06	1.0208883663169692e-14	1.6339968035480733e-10
83	5.9870830907245055e-28	7.11269346938126e-06	2.8873065203949484e-06	1.8112138997949389e-13	-5.566294847336388e-26	6.000163218558959e-06	-5.276092006736683e-22	2.112530069700913e-06	1.022378534603815e-14	1.633996803548069e-10
84	-5.769893198076745e-28	7.112693469375346e-06	2.887306520386557e-06	1.4687822968628136e-13	5.364369642354302e-26	6.000163252802119e-06	-5.271586443121465e-22	2.112530069694999e-06	1.0238090889515575e-14	1.6339968035480645e-10
85	5.56058217544851e-28	7.112693469371108e-06	2.8873065203770616e-06	1.1910914750737039e-13	-5.1697695592931794e-26	6.000163280571201e-06	-5.267089430638352e-22	2.112530069690761e-06	1.0251824142061013e-14	1.6339968035480601e-10
86	-5.358864205704665e-28	7.112693469365666e-06	2.8873065203693193e-06	9.659014171269663e-14	4.9822288690135174e-26	6.0001633030902075e-06	-5.262600065437121e-22	2.1125300696853193e-06	1.026500799807979e-14	1.6339968035480557e-10
87	5.164463840126773e-28	7.112693469361752e-06	2.8873065203605766e-06	7.832862270734265e-14	-4.8014914820736606e-26	6.000163321351726e-06	-5.258117614577183e-22	2.112530069681405e-06	1.0277664436090291e-14	1.6339968035480513e-10
88	-4.977115622303577e-28	7.1126934693567445e-06	2.8873065203534336e-06	6.351966180424111e-14	4.6273105990393334e-26	6.000163336160687e-06	-5.253641483593656e-22	2.1125300696763984e-06	1.0289814555363855e-14	1.633996803548047e-10
89	4.796563725610373e-28	7.11269346935313e-06	2.8873065203453843e-06	5.151051169138818e-14	-4.459448373473524e-26	6.000163348169837e-06	-5.249171190219157e-22	2.1125300696727837e-06	1.0301478611098916e-14	1.6339968035480426e-10
90	-4.6225616038980135e-28	7.112693469348523e-06	2.887306520338794e-06	4.1771834725390564e-14	4.297675587155625e-26	6.000163357908514e-06	-5.244706343092791e-22	2.1125300696681767e-06	1.0312676048188001e-14	1.6339968035480382e-10
91	4.454871654836831e-28	7.112693469345185e-06	2.887306520331383e-06	3.3874370862136775e-14	-4.1417713370781414e-26	6.000163365805977e-06	-5.240246624509745e-22	2.1125300696648385e-06	1.0323425533633884e-14	1.6339968035480338e-10
92	-4.293264895448058e-28	7.112693469340946e-06	2.887306520325303e-06	2.7470016791062757e-14	3.9915227338030887e-26	6.00016337221033e-06	-5.235791776444565e-22	2.112530069660599e-06	1.0333744987668941e-14	1.6339968035480294e-10
93	4.13752064944253e-28	7.112693469337862e-06	2.8873065203184787e-06	2.2276482287353973e-14	-3.846724610757095e-26	6.000163377403865e-06	-5.231341589226809e-22	2.1125300696575168e-06	1.0343651613629576e-14	1.633996803548025e-10
94	-3.98742624586067e-28	7.112693469333961e-06	2.887306520312869e-06	1.8064847461499276e-14	3.707179244074217e-26	6.0001633816155e-06	-5.226895892365689e-22	2.1125300696536157e-06	1.035316192663553e-14	1.6339968035480206e-10
95	3.842776728700589e-28	7.112693469331114e-06	2.887306520306586e-06	1.464947246159998e-14	-3.5726960826001685e-26	6.0001633850308746e-06	-5.222454547115885e-22	2.112530069650769e-06	1.0362291781121871e-14	1.6339968035480162e-10
96	-3.7033745770135956e-28	7.112693469327525e-06	2.887306520301411e-06	1.1879814864668363e-14	3.4430914876937073e-26	6.000163387800532e-06	-5.218017440454092e-22	2.112530069647179e-06	1.037105639726958e-14	1.6339968035480118e-10
97	3.569029435208137e-28	7.112693469324897e-06	2.8873065202956257e-06	9.63379408988051e-15	-3.31818848246445e-26	6.000163390046552e-06	-5.213584480198576e-22	2.1125300696445504e-06	1.0379470386378784e-14	1.6339968035480074e-10
98	-3.4395578531131025e-28	7.112693469321594e-06	2.887306520290852e-06	7.812410346643118e-15	3.197816510107837e-26	6.000163391867936e-06	-5.209155591054862e-22	2.112530069641247e-06	1.0387547775226933e-14	1.633996803548003e-10
99	3.314783035467121e-28	7.112693469319167e-06	2.887306520285525e-06	6.335380936722026e-15	-3.0818112010092863e-26	6.0001633933449654e-06	-5.20473071141177e-22	2.11253006963882e-06	1.0395302029452531e-14	1.6339968035479986e-10
100	-3.194534600508753e-28	7.112693469316127e-06	2.8873065202811207e-06	5.13760156362592e-15	2.9700141482933904e-26	6.000163394542745e-06	-5.200309790745445e-22	2.11253006963578e-06	1.0402746076003416e-14	1.6339968035479942e-10
