	Inh	Inh_T1	T1	T1_alpha	T2	T2_beta	T3	T3_Inh	alpha	alpha_T1	alpha_T1_alpha	alpha_T2	alpha_T2_beta	alpha_alpha_T1	alpha_beta_T2	beta	beta_Inh_T3	beta_T3	beta_T3_Inh
0	1.0578437719512952	35.26277710453463	3.2340796234228715	0.0005511120492754397	3.861732268463242	0.024941329735270787	0.9206985602220222	36.785432056944934	0.01991553931394412	0.00012035696938295429	0.000374089225431121	0.00015548644006939128	0.0005238586138161784	0.0020977137984093544	0.002647056747597835	0.17394984820893986	0.5085297835763289	0.00018581987008206457	0.2851537793866795
1	0.833134305664004	34.82282825734737	3.673547906226332	0.0010616178947000453	3.8678931076980883	0.019154488837224842	1.0642301925641295	36.831424955802696	0.017501767338310884	0.00015983138222626462	0.00033643698340446015	0.0001398520506609675	0.0004721202525935266	0.002065950165962987	0.0023404311614282167	0.13253022531639172	0.3871078089700014	0.00015970590600933573	0.21707733675720567
2	0.6643988241865395	34.360535649846	4.135639570043742	0.0009987168874598439	3.872145032353319	0.015066425808868935	1.2167574908900376	36.821478094678916	0.017482603881811373	0.00018722551202607024	0.0003919849686178087	0.00014520699874784053	0.00043308654175819707	0.002246852742147908	0.002210248297302214	0.10175637761658181	0.2957493173613137	0.00013778470113597142	0.16587731236863779
3	0.5377570959582592	33.88089755642512	4.614875591076941	0.0011053085768305815	3.874858367447215	0.012232887877180196	1.3769093649783382	36.76845225759288	0.018465495718277908	0.00021118102245050026	0.0004412055049427154	0.000157643106055297	0.00045043175706548924	0.002469157393708738	0.002300669812480043	0.07896549530412501	0.22710401986509687	0.0001187918010038924	0.12741556576273094
4	0.44313564890530915	33.388881704443776	5.105440066952053	0.0015225226586203433	3.876587318387172	0.010232052160165536	1.5432466106870881	36.68195904629319	0.02165482822300374	0.0002814197959899596	0.000585663004298633	0.0001800644755066292	0.0004911503764657252	0.003288623145252619	0.002509414600686307	0.06257975434492229	0.17591954004598812	0.00010394907865275735	0.09877085389512943
5	0.3732889494828582	32.888921412509305	5.603670714023936	0.0019434384912431037	3.876786813061259	0.009236904102256607	1.7142581985797694	36.56960919936398	0.027829058253509693	0.00037220144555807184	0.0007715057188748521	0.00023186757974129175	0.0006105646993974174	0.004320727811073156	0.003133850557342003	0.05113632850194291	0.138293874539798	9.297145237235738e-05	0.07774575606412244
6	0.32347635338471187	32.38527801057961	6.104946650616136	0.002631479649875166	3.875678145332031	0.009162885140932336	1.888568783858207	36.436447406885954	0.03625398288984575	0.0004866824779786168	0.0010037331543240715	0.0003025633338079814	0.0007916192389165283	0.005653443522064375	0.004064786954308342	0.044040448165080036	0.11183509510378628	8.495828552514557e-05	0.0630637558665711
7	0.28977943240622905	31.882869033120887	6.603843343029424	0.003552146149909393	3.873448438706157	0.009807102061829175	2.064466804267502	36.287434285516476	0.04811440715494026	0.0006739475237280538	0.0013692609005890328	0.00039557566862465706	0.0010350425651313052	0.007692269275452437	0.005313840998254154	0.04069924491498781	0.09451518673143167	8.198688416579594e-05	0.053501736600465144
8	0.26921467265362115	31.387090496046994	7.093091411378836	0.005277911585509199	3.8697463057305272	0.011180312061808233	2.23982178082099	36.126908035704346	0.0674686506137533	0.0010163707267185778	0.0020497438038753605	0.0005299628454826604	0.0014030339451294258	0.011474066458057243	0.007140385417048401	0.04102007398907309	0.08487171324239265	8.875613014012439e-05	0.04830971410217222
9	0.2613463180320229	30.90355090708598	7.5641820948608665	0.008705967497738921	3.8629686880565997	0.013879519497349134	2.412244398955926	35.95735386018362	0.10282707519011663	0.0016796567570268814	0.003307721113890111	0.000783216744613229	0.002037259884065331	0.018573652684489017	0.010331315817368703	0.046069061167548754	0.08281992668857423	0.00010381969849515202	0.04747799447342395
10	0.2692483467813938	30.44084774476372	8.000527252922467	0.016019533646355607	3.848494271177408	0.020008344983285707	2.577505602127116	35.778833381475124	0.17220849422543785	0.0031109365790048774	0.00596229556176844	0.0013458547315280667	0.0033008943922288574	0.03353223652667445	0.016850634715545185	0.05946420349261621	0.09088243925885321	0.00014714778154374908	0.05263142935740607
11	0.3042601647263924	30.012829271657953	8.374211478695868	0.030985971385796018	3.8184669883238955	0.03300679258363652	2.7285287271949876	35.58668772756225	0.3166724581394073	0.006019565040181807	0.011461358706248618	0.0024573397421356943	0.005903779698568913	0.06449235451393961	0.03016509965175939	0.08986349976018893	0.11636160974675253	0.00023357627304772656	0.0681883592230068
12	0.384514353346299	29.647565688373525	8.62108215258624	0.06431617713017286	3.7571854523422274	0.05970846166424995	2.8516035555835413	35.37305680889308	0.6113687915088457	0.012478891193251814	0.023261804718509933	0.004801118413649213	0.011134563047388725	0.13129528599828666	0.057170404532480956	0.15224209400769304	0.17266026846704308	0.00042671980382455926	0.10225264725255348
13	0.5626770443234222	29.39493967540757	8.631370065581741	0.1308555741549388	3.632443266166263	0.11279742427046638	2.919281629178257	35.112196721888814	1.2446492495648191	0.025522581327631966	0.04787702694372164	0.00946975259980665	0.022162521813644198	0.2694350765843824	0.11312703514981598	0.284573525244754	0.29283528658630076	0.0008149587113243158	0.17487140363535028
14	0.9375956176123388	29.348545913177816	8.209780771893966	0.2554598471414955	3.390241625524127	0.21380913095179366	2.879011155380971	34.754195357237315	2.53872976987327	0.04996335812558797	0.09658461248902668	0.018082949096554016	0.044393173848633234	0.5396654971720944	0.2234731205788886	0.5550606900802317	0.5408263923836335	0.001559952787168626	0.32440714221096356
15	1.6969188511084847	29.655842630165097	7.14128789924009	0.4441779405231911	2.971255842824173	0.3826259125446062	2.6441514003926025	34.20781168954672	4.976315095279986	0.08805200798180768	0.17954853933666626	0.0315371489752904	0.08535346516631809	0.9910909827531376	0.4192276304896086	1.0758010403887914	1.0280621921253432	0.0027960545158007316	0.6171786634195814
16	3.101342225855791	30.454852928725124	5.488608250216415	0.6240881565459353	2.400060880746943	0.6011330106543532	2.1344805342464177	33.345580749212104	8.704581766292707	0.1253631021263962	0.2812062807006273	0.04580952379526901	0.14675387668873097	1.5258812816854948	0.6962427081147006	1.9443878207206327	1.8867142468136666	0.004113966987812098	1.1291105027400536
17	5.274624050551823	31.722708901497317	3.8255870617107472	0.6637638610825586	1.8741457918280835	0.7921103668378123	1.4121348822995232	32.089841049063835	12.478468344197818	0.13436778353854661	0.3394558721319567	0.053062983910302675	0.2094569969247679	1.8141165200388654	0.96122386049903	3.072844283281447	3.132365792913642	0.004361182584119773	1.8612970931389483
