	ST	STU	STUS	STUST	STUSU	SU	SUST	SUSTU
0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
1	6.717067398083964	0.3536759616333653	1.212807438685871	2.227646021225771	0.5444290117321772	0.009151103988684173	0.03721804533882295	0.025118590304885773
2	6.292737742960682	0.29430865742610063	1.000425250094672	1.8269578051699613	0.7596677822418533	0.02259035563039748	0.10641200671795896	0.08531890701343846
3	5.737735682079819	0.25807365101431295	0.8675070753523063	1.5726381118779107	0.8258698788819986	0.03805126586063965	0.17791586973125653	0.15109709167386534
4	5.318332439861391	0.23373352232940955	0.7789751207103591	1.404194293287249	0.8245202095132032	0.05299193566938539	0.24020805972049342	0.2098040575293765
5	5.006910482676854	0.2164453683962011	0.716721857743751	1.2865064174717282	0.7953315340536314	0.06607092578011524	0.2896830160706216	0.25713592984353745
6	4.769470164953853	0.20350644111697536	0.6705438782451936	1.1997187054793872	0.7571176566062122	0.07678286711806241	0.3263691571476963	0.292670950347906
7	4.581649292881539	0.19332800750888657	0.634515637735284	1.1323431068987866	0.718285383930386	0.08511910125598797	0.3517583368620833	0.31760505796082905
8	4.427122266899583	0.1849519025531027	0.6050809627170913	1.077536949128044	0.6821696882310477	0.09131396450426427	0.3677582662152708	0.3336464680589771
9	4.295069614509556	0.1777797652790872	0.5800401117608976	1.0310858579548061	0.6497259312166362	0.09568858709686255	0.3762248128061391	0.34251313378933584
10	4.178267699624026	0.17142722920953327	0.55798751909207	0.9903111940211919	0.6208659740732466	0.09856822021219523	0.3787799205948141	0.3457293980050638
11	4.071816405534414	0.16563965211567003	0.5379982828173431	0.9534570540510995	0.5951061463523004	0.10024572835083842	0.376766994488689	0.34456836362202325
12	3.9723288594272397	0.16024443803491822	0.5194486381198237	0.9193436577277683	0.5718679121224787	0.10096901263747927	0.37126419899590235	0.34005666819524233
13	3.8774224692023043	0.15512235792867665	0.5019096891658493	0.8871626208245357	0.5506071354150167	0.10094073414143113	0.36312054696698304	0.3330052649797645
14	3.785393061753151	0.15019000702225352	0.48508213390199467	0.8563520635701365	0.530859889273401	0.1003230526493539	0.3529979911766716	0.32404754556621596
15	3.695013732828875	0.1453885887557486	0.46875705382677835	0.8265199840945177	0.512252734003115	0.0992432874815582	0.34140750334088626	0.313672902595857
16	3.6053925847804322	0.14067650806133397	0.452787920293899	0.7973919772956688	0.49449386764055847	0.09780078778571505	0.3287442182121176	0.3022598423694332
17	3.515881349316003	0.13602622911419532	0.43707077668738825	0.7687790125275498	0.4773613306474342	0.09607244538674616	0.3153131089946419	0.29010049841907537
18	3.4260142396204234	0.1314167554064829	0.42153863056398466	0.7405518326784295	0.4606902115699301	0.09411712921039841	0.30135003702915447	0.2774205028166387
19	3.335460076860412	0.12683558086277968	0.4061453544184803	0.7126267448614533	0.44436009672907767	0.09198010028086348	0.28703924404403325	0.2643958710753291
20	3.2439902208611286	0.1222746833701044	0.39086320581368855	0.6849525447208669	0.42828502302303434	0.08969606833628771	0.27252668606597896	0.25116569044163956
21	3.1514567436933034	0.11773028675397425	0.37567711940863796	0.6575030155192884	0.41240605206377157	0.08729164434610061	0.2579290122642155	0.23784078061608874
22	3.0577752317153717	0.11320057833575822	0.36058354648533436	0.6302698103516639	0.39668474763569284	0.08478737477045924	0.2433415399992526	0.22451136539725305
23	2.9629126159564096	0.10868689447846844	0.34558496743194195	0.6032591518529673	0.38109845584166036	0.08219916991097909	0.22884352504722294	0.21125212973316507
24	2.866878657351304	0.10419172178100798	0.3306908020698219	0.5764875007987	0.3656364603052023	0.07953971642664925	0.2145029304571077	0.19812684065256123
25	2.769719869323918	0.09971927886365402	0.3159145018812369	0.5499798038594721	0.3502973330327358	0.07681928969547216	0.20037919450983452	0.18519100683949766
