[AA]	[5-HPETE]	[5-HETE]	[LTA4]	[LTB4]	[w-LTB4]	[PLA2]	[15-LOX]	[12-LOX]	[COX-2]	[PGES]	[15-HPETE]	[TXAS]	[5-LOX]	[LTA4H]	[CYP4F3]	[PHGPx]	[exo-AA]	[15-HETE]	[12-HPETE]	[12-HETE]	[PGH2]	[PGE2]	[TXA2]	[TXB2]
0.001	0.001	0.001	0.001	0.001	0.001	1.5	1.5	0.5	0.2	0.5	0.001	0.5	5.0	0.76	0.07	0.8	0.0	0.001	0.001	0.001	0.001	0.001	0.001	0.001
0.14363110318509967	8.839688115189416e-45	0.031749387826778636	1.473412402799973e-43	-1.6140054993046262e-09	90.09635233182122	1.5	14.999999999999957	4.717984750563739e-33	0.2	0.5	32.85045508078792	-3.6961934371206975e-57	-1.0026598776368391e-43	0.0020542170441869897	0.07	0.8	0.0	2718.2426356613746	8.936590466463563e-36	0.2635261092281332	0.36996505997852386	432.17452039635	-4.907952673412794e-50	0.012592662573206645
0.14369931558785037	-3.950651675386929e-47	8.00649152491291e-05	4.370749186463486e-49	5.604239282325819e-12	90.09635823652258	1.5	14.99999999999998	5.388872493501211e-40	0.2	0.5	32.87599556613222	-2.7515295360688888e-64	-1.0542259812182627e-45	0.0020542170441869897	0.07	0.8	0.0	2719.3460125079932	-1.0045263158367576e-44	0.2635261092281332	0.2648674464713553	618.5075180522969	7.086525653059812e-57	3.175590241882681e-05
0.143735334574975	-5.159347393849588e-48	6.378936420912298e-07	3.727822569712779e-52	1.8987878879515936e-13	90.09635824770314	1.5	14.999999999999986	1.1613323505996892e-38	0.2	0.5	32.88952401318444	-2.079489710780651e-63	-1.7873339620995667e-47	0.0020542170441869897	0.07	0.8	0.0	2719.9328293393414	5.631239208958708e-42	0.2635261092281332	0.21757644364708012	762.1759872399555	9.082892417691877e-57	2.5300580396304764e-07
0.14375695181928283	-1.710994542410774e-48	1.1533359131565106e-08	4.673067500823565e-57	9.576068563016184e-15	90.09635824767072	1.5	14.999999999999988	1.663444683225636e-38	0.2	0.5	32.897635065517235	-3.1471041293677776e-63	2.385249098245457e-47	0.0020542170441869897	0.07	0.8	0.0	2720.284012922134	1.1337420182117662e-41	0.2635261092281332	0.18920308088394383	883.5397298814313	4.667563918192087e-57	4.574440952115418e-09
0.1437717544133873	2.2895086457203306e-46	1.4117065718012914e-11	-2.288747056770492e-62	-1.4755493108740384e-17	90.09635824767079	1.5	14.99999999999999	1.5568283770790403e-37	0.2	0.5	32.90318620279517	-4.31800573705777e-62	8.468841888555874e-46	0.0020542170441869897	0.07	0.8	0.0	2720.5241176680206	2.464658690100202e-40	0.2635261092281332	0.169768654809683	990.5925263319867	-4.315874021678611e-56	5.599208592008828e-12
0.14378270028175827	-7.840573465765176e-49	-1.0445713709721394e-13	-4.355726057381931e-63	-2.7219401035327613e-19	90.09635824767076	1.5	14.999999999999993	-3.136664824144282e-42	0.2	0.5	32.90728953624472	1.5044839688371249e-65	-1.6877243775739003e-47	0.0020542170441869897	0.07	0.8	0.0	2720.701477952415	-3.2200999444632976e-43	0.2635261092281332	0.15539487621979323	1087.433027854949	2.706257793978757e-57	-4.1430514755277956e-14
0.14379122031301442	8.388226016439004e-51	-3.886048325754995e-14	-1.2715378726714307e-64	-8.329314686828958e-22	90.09635824767076	1.5	14.999999999999993	-1.7204838386191174e-44	0.2	0.5	32.91048282920453	6.620142551229014e-70	-1.4847604167054069e-49	0.0020542170441869897	0.07	0.8	0.0	2720.8394454178547	-1.735491146878619e-46	0.2635261092281332	0.1442051231727142	1176.5298613714906	6.095563096669305e-59	-1.5413114601262618e-14
0.14379809518521364	-1.1428616433879654e-52	3.5057777416483173e-15	1.3499648324337942e-65	1.9451647408044196e-21	90.09635824767076	1.5	14.999999999999993	-3.638344192711671e-43	0.2	0.5	32.913059036991115	-6.79173760027645e-68	9.981490593183137e-50	0.0020542170441869897	0.07	0.8	0.0	2720.9507105624107	1.8183516480888896e-45	0.2635261092281332	0.135175048267892	1259.488736829711	-8.769520022968973e-60	1.3904859015895786e-15
0.1438037941310827	1.1500443949228068e-52	-5.759152238388159e-16	-5.162469954685779e-67	-3.5324039009284935e-24	90.09635824767076	1.5	14.999999999999998	-1.541572413302045e-45	0.2	0.5	32.915194340481186	1.5224608213594107e-70	-6.169991074952193e-52	0.0020542170441869897	0.07	0.8	0.0	2721.0429103507986	-2.9418116267226164e-48	0.2635261092281332	0.12768891408784114	1337.4246199815323	2.484792233548635e-61	-2.2842349352191417e-16
0.14380861857367075	-2.1079189349851566e-53	-1.725212796012859e-16	-5.114128347157852e-69	1.6262897315085885e-25	90.09635824767076	1.5	14.999999999999993	-1.885899450608595e-46	0.2	0.5	32.91700179604543	8.387983044503185e-71	1.4854043615229322e-53	0.0020542170441869897	0.07	0.8	0.0	2721.1209373816673	-1.4745936151410948e-48	0.2635261092281332	0.12135109320228973	1411.15792377863	-1.4183286590907574e-64	-6.84265873902752e-17
0.14381277119265143	2.7139698167024396e-51	2.155808362980308e-15	-1.2807740118655268e-66	5.081442570418881e-22	90.09635824767076	1.5	14.999999999999991	-1.1475504270457494e-43	0.2	0.5	32.91855750114862	-1.984752312729319e-68	2.2481704788239453e-50	0.0020542170441869897	0.07	0.8	0.0	2721.1880893834386	4.978993698911474e-46	0.2635261092281332	0.11589549006183218	1481.2995486690845	-3.4377214560167908e-62	8.550516764487202e-16
0.14381639491001216	2.923059175710248e-52	1.9197457938512722e-15	1.2501244625491588e-67	-4.019448995686455e-24	90.09635824767076	1.5	14.999999999999998	3.0956577126625093e-45	0.2	0.5	32.919914827905785	-9.424285156485115e-70	-4.570854342908203e-52	0.0020542170441869897	0.07	0.8	0.0	2721.246660684084	1.4618121835645612e-47	0.2635261092281332	0.11113452689789718	1548.3295433218104	2.607899760924696e-63	7.61422901764158e-16
0.143819593063662	-1.2078759661573794e-53	-3.3801802718970894e-15	-1.348617389085514e-68	3.8264783773764194e-25	90.09635824767076	1.5	14.999999999999996	-5.785617734614578e-46	0.2	0.5	32.92111279802472	1.3406354455865038e-70	5.257941204087499e-53	0.0020542170441869897	0.07	0.8	0.0	2721.2983563937864	-1.564651141206363e-48	0.2635261092281332	0.10693255501306398	1612.6260121322882	-2.7923334632993066e-64	-1.3406705613614426e-15
0.14382244299178537	1.3652106418501627e-52	1.2712790674010344e-16	-2.9654860871244714e-68	9.993898564467964e-24	90.09635824767076	1.5	14.999999999999996	-3.596482731833603e-46	0.2	0.5	32.922180255116494	-8.923423764797138e-70	4.926825641385822e-52	0.0020542170441869897	0.07	0.8	0.0	2721.344413684972	1.6586512585463596e-47	0.2635261092281332	0.10318793589548143	1674.5008491703552	-8.28885298068507e-64	5.0422352769458526e-17
0.14382500353068212	1.2631158002421624e-54	-2.4996814559419916e-16	3.5749819302117814e-70	-1.2612095825362387e-26	90.09635824767076	1.5	14.999999999999998	-8.639827568272999e-46	0.2	0.5	32.92313928221528	1.4790662080701266e-70	-5.08691978253021e-54	0.0020542170441869897	0.07	0.8	0.0	2721.3857888500947	-1.9121761612849338e-48	0.2635261092281332	0.09982343910114519	1734.2067734692916	8.598337166718059e-65	-9.914410094115161e-17
