time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.462645399726	4.42867902396	0.00011702426454300001	6.33368626879	6.33368626879	0.906000744133	0.0939992558673	5.0	14.9983010828	0.00169891720126	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.982634560157	0.0173654398434	0.20268562040000002	0.895638781418	0.000317037709206	0.0158454668717	0.925290664961	0.299463714316	0.000536285684368	0.0	0.044781778241	0.00344619989092	0.0638551324944	0.172282896327
900.0.	0.344841415989598	4.436617481060167	0.000123863893571	7.538716362862237	6.7038818829233335	0.8921792684464521	0.10782073155384701	3.689235396246487	14.998133429631968	0.0018665703692810002	0.001101653534653	4.9574907984324145e-05	1.239135344451119e-09	3.0941564006529794e-05	3.0037615849888064e-08	1.733199145870696e-07	0.017612251356864003	0.008990936385727	0.9805177956096651	0.019482204390735003	0.22961154730194702	0.789010650985642	0.000491241008064	0.024555444860953003	0.689682886311874	0.29842783745469104	0.001572162545676	1.986576326771572e-05	0.039450221010512	0.005783890283219	0.134042190848911	0.289127169125313
1800.0.	0.039705096169651004	4.860675429885616	0.00031945989629500004	31.63951352637649	17.290343943805837	0.860058069867749	0.13994193013255002	2.722091559540735	14.997676516143867	0.002323483857379	0.0007228093434510001	3.2527492842280545e-05	2.354848345361907e-09	0.000123466176496	5.8083200816494804e-08	3.4081966149406277e-07	0.034023818587637006	0.01748259400721	0.9756628142515361	0.024337185748863004	0.41480510642183305	0.44120112858228305	0.0030835291164860003	0.15417245384726902	0.079410138484984	0.29677807638438203	0.0032219236159850002	5.7539980730120344e-05	0.022059727092129	0.009924024438481002	0.155120891618444	0.49611815495023703
2700.0.	0.026668378209886	9.145159084118486	0.001384454023963	107.33221504193138	74.9311908370383	0.829817269902649	0.17018273009765	2.008487305104813	14.997210608964624	0.002789391036634	0.000207991285836	9.360949253694389e-06	2.4322480932352813e-09	0.000249200302296	8.376022785073426e-08	4.966738849364902e-07	0.049048825141536	0.025380991795682	0.9711439462671151	0.028856053733284003	0.733388159334398	0.21366196947456	0.006698136762077001	0.334902560985171	0.053336553670214004	0.295841570600385	0.004158429399983001	0.00020653402338900002	0.010682837176630001	0.007785161220579001	0.09887593389205301	0.389201090080386
3600.0.	0.069814214738081	19.351024830048573	0.002077515408296	110.44871709861935	112.44101007018986	0.843351921945216	0.15664807805508302	1.481956490559349	14.997362405877444	0.0026375941238130003	8.05851822443061e-06	3.63358961383711e-07	4.317515992806131e-10	0.000298031050235	1.0680081137097729e-07	6.39118982657083e-07	0.062530564930023	0.032596804535894	0.9735679612308411	0.026432038769557003	0.836592966169022	0.33411441821846105	0.004325949242844	0.21629330934864602	0.13962803732120102	0.297883188450602	0.002116811549765	0.0009462534562550001	0.016705433528694	0.005370451407596	0.10756776458083601	0.26847832655276105
4500.0.	0.193731811180355	27.438760126098803	0.0013732756725620002	49.16285786250822	74.32512307345567	0.8654161047328031	0.134583895267497	1.093457267231886	14.997727103740939	0.002272896260309	3.247309640062983e-06	1.4683657593449521e-07	3.746479438132937e-10	0.000299206124784	1.27025262630316e-07	7.66689117736966e-07	0.074363989915183	0.039056069044388006	0.977058923722193	0.022941076278206	0.654725009939775	0.5714627871922621	0.001313938389282	0.065694622795937	0.387463254351934	0.29878742492147203	0.0012125750788950001	0.002037649700517	0.028572881699331	0.004658197568452	0.10514562916467701	0.23286887219249802
5400.0.	0.329135494715023	28.825884712890826	0.0006206376445380001	20.560741154009992	33.59043502192666	0.877155211264053	0.122844788736246	0.806804250245569	14.997910181343524	0.002089818657723	2.045690812420298e-06	9.276259945425654e-08	3.698748675925137e-10	0.00029949959915500003	1.443715823945326e-07	8.78429514271963e-07	0.08451295524187401	0.04471098504543	0.9787809065673001	0.021219093433099002	0.48848619763916606	0.679015662878759	0.000671615351692	0.033577202127526004	0.658270675550216	0.29890768353131403	0.001092316469053	0.0031933367749540005	0.033950534796269	0.004872569625389	0.11382126930905301	0.24358565943812602
6300.0.	0.437109168160054	26.73587057875478	0.00030478727715700004	11.838361582483682	16.495868863044116	0.8833042053726121	0.116695794627687	0.5952981590695311	14.997999136411332	0.002000863589918	1.4889941305549338e-06	6.771098398613108e-08	3.683919919094606e-10	0.00029963556217400003	1.589065324829107e-07	9.740545308276701e-07	0.093016674975387	0.049547846309021	0.9796170339147681	0.020382966085632	0.401359353480896	0.7200398868465541	0.00047876673235900004	0.023933729137975	0.874218058941382	0.298924741984241	0.001075258016126	0.0043696544636310005	0.036001746537085	0.005259099543036	0.12218534501320001	0.26291059378305603
7200.0.	0.514305375549865	23.77442071127791	0.000194147678248	8.85510995832702	10.507794411643719	0.8865173066295191	0.11348269337078001	0.43923900758724005	14.998042237770878	0.001957762230375	1.1739274702011e-06	5.353290860178147e-08	3.6776097934736194e-10	0.000299712511348	1.7081440383882378e-07	1.053999128487129e-06	0.09998312446969301	0.053589517032657005	0.980022105906695	0.019977894093705	0.361651176105778	0.735050392613768	0.000399316808435	0.019960703707739003	1.02861049942099	0.29892784726430904	0.0010721527360580002	0.005532855826962	0.036752271484073	0.005526650553779	0.127353463523585	0.276287422771457
8100.0.	0.5636708562968661	20.87464864325373	0.000153080852715	7.626642562841905	8.285159276963597	0.888195341451627	0.11180465854867201	0.32409121858010204	14.998063113788907	0.0019368862123460002	9.74909839498723e-07	4.4577092113187946e-08	3.674335119868724e-10	0.00029976111766600005	1.803673792226038e-07	1.119345609373672e-06	0.10557167893600501	0.056891580445144	0.9802183068958981	0.019781693104501	0.344281896962417	0.740697357146412	0.00036200459804500005	0.018094854925410003	1.127341480710761	0.298928736220336	0.0010712637800310001	0.006656473603402001	0.037034619463640006	0.005670381951992	0.130209370124054	0.28347369867993805
9000.0.	0.588413299177288	18.290287922740383	0.000136034473403	7.081217930162344	7.362567680386313	0.8890718718077051	0.11092812819259401	0.23912975884873003	14.99807323212691	0.0019267678743430001	8.400808548723648e-07	3.85097859399069e-08	3.6724991272367824e-10	0.00029979404709100003	1.87886989362814e-07	1.171650972854442e-06	0.10997055140007501	0.05953349102676601	0.9803134162070221	0.019686583793378003	0.336736704840775	0.742853076471164	0.000345840000124	0.017286521701783002	1.176826383468873	0.29892912664264804	0.00107087335772	0.007720945893296	0.037142405373344005	0.005739896904856	0.131599304949336	0.286949332938355
9900.0.	0.5914875423807481	16.06697668653611	0.000129140447864	6.894994662507533	6.989446849815429	0.88953007901362	0.110469920986678	0.176441193990992	14.998078144297565	0.0019218557036890002	7.441976516243279e-07	3.419504685333605e-08	3.671373459182041e-10	0.00029981746473700004	1.937069531776589e-07	1.2127295961156541e-06	0.113375049750565	0.061607525736596	0.9803596009466681	0.019640399053731	0.333548115854701	0.7435017308638731	0.00034339643163500003	0.017164299870896002	1.182974884685778	0.29892934315288	0.0010706568474870002	0.008713049529582	0.037174838198376005	0.005771072025970001	0.13196634612548602	0.28850805697445603
10800.0.	0.5758679301367321	14.191763514026338	0.000128010205517	6.958312587075812	6.928277217228655	0.8897699269084111	0.11023007309188801	0.130186619490023	14.998080535533427	0.0019194644678290002	6.735477949223424e-07	3.101581050866157e-08	3.6706422783974633e-10	0.000299834719613	1.981444692844135e-07	1.24444799045675e-06	0.11597076359449901	0.063208403139677	0.980382092850233	0.019617907150166	0.332447700250227	0.743311227673483	0.00035199994248000005	0.017594459033225002	1.151735672928081	0.298929477117287	0.0010705228830800002	0.009625062721048001	0.037165313298111	0.005782695162695001	0.131510752928745	0.289089227117574
11700.0.	0.5448382159575911	12.637397545823422	0.00013121345889	7.237192799551989	7.101648356223011	0.8898957344018931	0.11010426559840601	0.09605781692720401	14.99808170458113	0.0019182954201270002	6.20070923455967e-07	2.860935813007044e-08	3.670127095416395e-10	0.000299847780314	2.0148263713314398e-07	1.2685688661703529e-06	0.117923127689409	0.06442543271015	0.98039309591919	0.019606904081210002	0.332520575589603	0.7424939045334781	0.000371099921434	0.018549454919087	1.089676254994437	0.298929565309802	0.001070434690566	0.010453765414373001	0.037124447561235	0.005783443512220001	0.13030540447913	0.28912669155499704
