	EpoR	SAv	SAv_EpoR	SAv_EpoRi	dSAve	dSAvi
0	76.0	999.293	0.0	0.0	0.0	0.0
1	75.8967790555887	999.1887570767827	0.10322094441138517	0.0010179772866522232	3.3519904331860196e-06	6.495291150969099e-07
2	75.79613920560614	999.0850943146431	0.20386079439393473	0.004013225250528772	2.652571444619424e-05	5.139997913172362e-06
3	75.69801608863534	998.9820104976728	0.3019839113647377	0.00889987322473952	8.855756949119041e-05	1.7160168232363775e-05
4	75.60234694739088	998.8795042001525	0.3976530526091977	0.015594856875320483	0.00020765264696274326	4.0237716281619434e-05
5	75.50907058874442	998.7775737961516	0.490929411255644	0.024017836138114826	0.00040121194840663936	7.774450643857477e-05
6	75.41812734475035	998.6762174688089	0.5818726552497104	0.03409111542747585	0.0006858588036474382	0.00013290171039990662
7	75.32945903461552	998.5754332193081	0.6705409653845307	0.04573956599502573	0.0010774645325877191	0.00020878477977480817
8	75.24300892769128	998.4752188755372	0.7569910723087576	0.05889055058785226	0.0015911733033228115	0.00030832826294517585
9	75.15872170729955	998.3755721004765	0.8412782927005077	0.07347385001368212	0.002241426318021698	0.00043433049166425366
10	75.07654343551121	998.276490400289	0.9234565644840075	0.08942159185703133	0.0030419852476058335	0.0005894581220912602
11	74.99642151879777	998.1779711321522	1.0035784811958344	0.10666818110814903	0.004005954997319571	0.000776250546172281
12	74.91830467451683	998.0800115118033	1.0816953254771824	0.12515023277156742	0.005145805778935531	0.0009971241686610884
13	74.84214289825515	997.9826086208432	1.1578571017428834	0.144806506310183	0.006473394543549517	0.0012543765602420441
14	74.76788743196731	997.8857594137783	1.2321125680302145	0.16557784193715358	0.007999985768690512	0.0015501904855335568
15	74.6954907329363	997.7894607248338	1.304509267062034	0.1874070986497636	0.00973627164035005	0.0018866378138460698
16	74.62490644347234	997.693709274515	1.375093556526754	0.21023909403000982	0.01169239161779339	0.0022656833103347797
17	74.55608936138641	997.5985016759503	1.4439106386128449	0.23402054569351358	0.013877951426802286	0.002689188316399991
18	74.48899541120232	997.5038344410086	1.511004588796862	0.25870001440131324	0.016302041474977727	0.0031589143180968523
