[AcanmRNA]	[ADAMTS5]	[AGEprod]	[Alk1]	[Alk1_Alk5]	[Alk5]	[Alk5_dimer]	[Bax]	[Bax_Bcl2]	[Bax_Bcl2_Beclin]	[Bax_Bcl2_Beclin_I]	[Bcl2]	[Bcl2_Beclin]	[Bcl2_Beclin_I]	[Beclin]	[Beclin_I]	[Caspase_A]	[Caspase_I]	[Col2mRNA]	[DamP]	[IkB]	[IkB_NFkB]	[IL1]	[Lys_A]	[Lys_I]	[MMP13]	[MMP2]	[NFkB]	[NFkB_P]	[p38]	[p38_P]	[proMMP13]	[proMMP2]	[RAGE]	[ROS]	[Runx2_A]	[Runx2_I]	[Smad1]	[Smad1_P]	[Smad1_P_Smad4]	[Smad2]	[Smad2_P]	[Smad2_P_Smad4]	[Smad4]	[Smad7]	[SOD]	[Sox9]	[Sox9_A]	[Sox9mRNA]	[Tgfb_A]	[Tgfb_Alk1_Alk5]	[Tgfb_Alk1_Alk5_Smad7]	[Tgfb_Alk5_dimer]	[Tgfb_Alk5_dimer_Smad7]	[AggFrag]	[Aggrecan]	[Aggrecan_Collagen2]	[ColFrag]	[Collagen2]	[Integrin]	[Tgfb_I]	[IntegrinCount]
0.0	0.0	0.0	500.0	0.0	500.0	0.0	0.0	90.0	10.0	0.0	30.0	25.0	0.0	75.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	40.0	360.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	2.0	0.0	100.0	600.0	0.0	0.0	600.0	0.0	0.0	600.0	0.0	2.0	100.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0	0.0	0.0	200.0	0.0
1.306406893063749e-16	4.804355793319837e-10	2.0000000000000022e-05	403.62315513295516	96.3768399276631	133.4774101935357	135.071948835739	0.003993385171460292	91.19581111393855	8.800195491099386	9.790681182889801e-09	25.032265783311246	28.093489505360555	1.457984845164329e-08	73.10631426187004	7.172995324692353e-07	0.0002686902053670909	99.99973130979502	2.0477044883549278e-14	0.039260047492402105	4.7946912045234535e-08	99.99601301630646	2.352525248557631e-07	39.99906530687686	360.00093469312344	1.0402695289220848e-14	1.6258545942984487e-18	0.00397763331556052	9.350377906150607e-06	99.63936792845143	0.36063207154846366	3.0743639003744016e-11	4.805166992571604e-12	2.0345498055952614e-07	1.987247363428099	2.3652085242821613e-10	99.99999999976353	599.9999999923347	6.918690311985504e-09	7.460499935755997e-10	599.9999999659987	2.7764522196795768e-08	6.2373388227418705e-09	599.9999999930171	2.0167633767859224e-13	1.9603974422469874	99.99990505370847	1.0182018926196244e-11	9.980219786806595	1.1378942777700761e-05	1.3741163285938314e-07	2.6660344431619032e-20	3.00822709420881e-07	2.368132125577227e-24	1.6256502728496344e-15	3.174228138666966e-22	1000.0	2.6354378203909825e-37	1.625655980461235e-15	7.960133000665506e-06	199.99998818282285	8.000000000000003e-06
1.6351224095180222e-14	1.385345561308222e-08	4.0000000000000105e-05	385.45670291813576	114.54329699848937	79.87253872432615	152.79079984164926	0.004758955640890086	92.04977982811656	7.945461181884222	3.435842796062017e-08	21.003789090935015	30.566894004234435	5.095943025701252e-08	71.48764334129493	1.3872685556572438e-06	0.0009077396276028414	99.99909226037282	1.2135518095785635e-12	0.07708278668745058	6.881393484214102e-07	99.99205064505632	3.3208311926795742e-06	39.998007907046386	360.0019920929535	6.089849198584018e-13	9.519854389273466e-17	0.007883771826919609	6.558311659542507e-05	99.34747987880782	0.6525201211921626	8.864573924757264e-10	1.3858204810392257e-10	8.580579466916182e-07	1.9755194110674432	1.638899729501751e-08	99.99999998361116	599.9999998661464	1.0969000113786867e-07	2.416288681497957e-08	599.9999994580287	3.70832715968794e-07	1.711392323304107e-07	599.9999998046985	1.1751448893036518e-11	1.9215802506805435	99.99962058871661	5.99703069643935e-10	9.960479094505525	3.390369617697712e-05	1.10510233340223e-06	2.70361975671401e-17	2.259219239189466e-06	2.2359423265164272e-21	9.51743504090383e-14	8.352135034384151e-20	1000.0	1.8298107258754325e-33	9.517506858988783e-14	1.584106135459551e-05	199.99996273198252	1.600000000000003e-05
2.381110370818711e-13	9.485112424222986e-08	6.0000000000000015e-05	381.963301710247	118.03670407542334	63.1565280108944	159.40186566994308	0.005640263439166444	92.66455261482122	7.3298070532671	6.847260137600889e-08	17.720407500029825	32.55535932226814	1.0116252411664611e-07	70.1148314254876	2.0293419490893732e-06	0.0017398981234026405	99.99826010187708	1.13526683705764e-11	0.11352880976548692	3.1191895221840167e-06	99.98811099819298	1.4839321402020322e-05	39.99684632987597	360.0031536701236	6.349034841818724e-12	9.926430856375329e-16	0.011694770062109996	0.0001942317447066577	99.11146884945379	0.888531150546194	6.069560807570935e-09	9.490063799709608e-10	2.076346695290921e-06	1.9646732675484435	1.6860664019141445e-07	99.99999983139355	599.9999993667715	4.760548151092438e-07	1.5717341132680208e-07	599.9999975250215	1.4651674630869945e-06	1.009812775112986e-06	599.999998833015	1.0798146697124972e-10	1.8835353034307338	99.99914716191134	5.573327624316707e-09	9.940777844134207	5.966808692277761e-05	3.2894333143350402e-06	1.1729567854170712e-15	6.648391724301156e-06	9.551472436678586e-20	9.922604961181435e-13	1.8912749595096394e-18	1000.0	3.0217591590400676e-31	9.922710131392333e-13	2.3643573161193017e-05	199.9999303940884	2.4000000000000034e-05
1.4806632446915187e-12	3.606737298560884e-07	8.000000000000005e-05	382.81706940052345	117.18294122039109	56.57160742492807	163.12101096954922	0.00664886408075055	93.11209592039664	6.881255106734563	1.0878812874282294e-07	15.030901578887685	34.16117011941034	1.6000520242517875e-07	68.95757184920392	2.6558577289397143e-06	0.002653692257585236	99.99734630774282	5.153865853726375e-11	0.14865474942750806	8.81342818065215e-06	99.98419249813763	4.143130663640268e-05	39.99559697586129	360.0044030241382	3.2675717601020353e-11	5.109189250763537e-15	0.015402910411605575	0.00040459145061225583	98.9208697649298	1.0791302350702772	2.3081866514396764e-08	3.609285456404752e-09	4.001913303516109e-06	1.9545912256765798	8.145981936164946e-07	99.99999918540206	599.9999981977824	1.25694532918885e-06	5.452717401210432e-07	599.999993042075	3.6632620489337125e-06	3.294664915546982e-06	599.9999961600649	4.812030936157062e-10	1.8462504041116847	99.99848532249806	2.512873766438344e-08	9.921115956888494	8.627079683561957e-05	6.725515199199545e-06	1.4862711741074486e-14	1.3716677436994246e-05	1.2172043973972538e-18	5.106534847710951e-12	1.6127077953174892e-17	999.9999999999957	1.0807589556850998e-29	5.106600626062459e-12	3.136844867813934e-05	199.99989328701085	3.200000000000003e-05
5.854782444207264e-12	9.94190144831469e-07	0.00010000000000000048	384.98755220583286	115.01246166419743	53.49732824992035	165.7432087281545	0.007795727888323895	93.44157758790679	6.550626531027276	1.531776880584779e-07	12.818309136600707	35.46250870816477	2.2406324950979365e-07	67.98686110890809	3.274658850764873e-06	0.00357937160367575	99.99642062839668	1.5979366606991362e-10	0.18251375694630695	1.9213159840880712e-05	99.98029387376236	8.945495744254961e-05	39.994274126509964	360.0057258734902	1.1427429674377937e-10	1.7869055152870862e-14	0.01901039122700955	0.0006957350103298957	98.7671707823623	1.2328292176378577	6.363378451561865e-08	9.950812240039772e-09	6.782913757408122e-06	1.9451760912072633	2.634209946266112e-06	99.9999973657905	599.9999960701899	2.569566577657571e-06	1.3602434612215443e-06	599.9999848488021	7.251964284671157e-06	7.899235318191853e-06	599.9999907405227	1.4639470085927145e-09	1.8097137459865023	99.99763561050361	7.736360830705333e-08	9.901493354123106	0.0001129753726713082	1.13520594117997e-05	9.857281394951264e-14	2.355260322183926e-05	8.193022663179363e-18	1.7857325014346983e-11	8.154085267850539e-17	999.9999999999831	1.6730139130802563e-28	1.7857586657794805e-11	3.901646039942457e-05	199.99985211996503	4.000000000000022e-05
1.7514487646079048e-11	2.2370080789865946e-06	0.00012000000000000027	387.44260047709207	112.55741495701328	51.7799733666041	167.8292337320117	0.009090538572783616	93.68681635735976	6.304092903773134	2.0029441987923594e-07	10.991279194369303	36.519732661064964	2.9106106190610333e-07	67.17617005311295	3.8906934021841054e-06	0.004474196324371028	99.9955258036759	3.9238099458939554e-10	0.2151559014514685	3.553847188211146e-05	99.9764141581554	0.0001642614466730419	39.99289008143855	360.00710991856147	3.1312365246903505e-10	4.8964702581843974e-14	0.02252500546434219	0.0010608363801408699	98.64344857710027	1.3565514228999132	1.432069799317796e-07	2.23944946793759e-08	1.055628434188847e-05	1.9363473982300534	6.65778879183097e-06	99.99999334221165	599.9999927128249	4.508831933725594e-06	2.778343216112135e-06	599.9999717889785	1.2487763843222032e-05	1.5723259231023805e-05	599.9999814983989	3.5264697786872643e-09	1.7739135903871182	99.99659855645059	1.8861175033848852e-07	9.881909957352105	0.00013954691540279493	1.7097110855587028e-05	4.4041833520923987e-13	3.6194018287390725e-05	3.729768151122271e-17	4.892571990485438e-11	2.9826709714184856e-16	999.9999999999515	1.525943688123949e-27	4.892650733221182e-11	4.658837313259258e-05	199.9998071619555	4.8000000000000164e-05
4.3409528745709734e-11	4.377514409687209e-06	0.0001400000000000002	389.8236475611504	110.17636779684568	50.637700923845216	169.59071995743386	0.010540860519006713	93.87124869093792	6.1182101992555085	2.492877160581801e-07	9.477807435732228	37.37989260581182	3.594954792133624e-07	66.50189207912854	4.507020924757031e-06	0.005313148581815741	99.99468685141846	8.24155964789651e-10	0.24662850441091252	5.868109628637225e-05	99.97255268043051	0.0002698820030102771	39.99145535211156	360.0085446478883	7.253094223564756e-10	1.1342135914021205e-13	0.025957190422293618	0.0014901291471155207	98.54407183686031	1.455928163139871	2.8029605868065443e-07	4.3831688113116305e-08	1.5439419118500535e-05	1.928038331533088	1.4263898760703937e-05	99.99998573610172	599.9999878716719	7.157687237162929e-06	4.970640688326302e-06	599.9999527233061	1.961261504770833e-05	2.766408012759288e-05	599.9999673652803	7.265276665173369e-09	1.738838094472773	99.99537468151863	3.9329254011385563e-07	9.862365688249415	0.00016590614734163426	2.3898142621992592e-05	1.5109933795832599e-12	5.165934081705797e-05	1.305764016635714e-16	1.1331490655967933e-10	8.762388376820764e-16	999.9999999998871	9.667696456969166e-27	1.1331687010614271e-10	5.4084944075220505e-05	199.9997585363684	5.600000000000017e-05
9.401449079090488e-11	7.737200835265023e-06	0.00015999999999999999	392.0161174182551	107.98389630894974	49.77007589558042	171.1205952647366	0.012151212210511558	94.01125273342566	5.976595754744233	2.996197585485291e-07	8.220657244943814	38.08000499911957	4.283952484686661e-07	65.94339339266314	5.125458025996539e-06	0.00608290777632761	99.99391709222394	1.5485489820073796e-09	0.2769764207934393	8.916127503883724e-05	99.9687090487642	0.00040897382558061806	39.98997887275278	360.0100211272468	1.4861829408543746e-09	2.3240169150107976e-13	0.029318118938080145	0.001972832297619	98.46446017282778	1.535539827172445	4.95541054916712e-07	7.748785083745774e-08	2.152679248256232e-05	1.9201932232269945	2.716528845554686e-05	99.99997283471205	599.9999813071339	1.0592781871593614e-05	8.100083980053807e-06	599.9999265347599	2.885931961420591e-05	4.4605921419421134e-05	599.9999472939953	1.338923685269614e-08	1.704475238004186	99.99396449787893	7.335864156932475e-07	9.842860468649278	0.00019202495590818966	3.170395590734718e-05	4.295113941339325e-12	6.99567229352149e-05	3.788756895224626e-16	2.321498471830935e-10	2.198443249805423e-15	999.9999999997683	4.693835929497605e-26	2.3215412590463464e-10	6.150692289065191e-05	199.99970631436176	6.400000000000012e-05
1.8402465058485452e-10	1.2657288540951228e-05	0.00018	393.99505203510455	106.00495859768225	49.055843601862506	172.46700714048433	0.01392210155434273	94.11838156876698	5.86769597873091	3.5094794580607876e-07	7.173980036667344	38.64944239894183	4.971616294390582e-07	65.4828550272177	5.746999974248439e-06	0.0067778557870189025	99.99322214421323	2.677398892508207e-09	0.30624227634167633	0.0001271285019638169	99.9648831246665	0.0005829163502172118	39.98846820708425	360.01153179291526	2.7737881446878937e-09	4.337380581801056e-13	0.03261854348606918	0.002498331847298602	98.40088806838301	1.5991119316171907	8.108794394015759e-07	1.2678905357272442e-07	2.8889679812234518e-05	1.9127655159578438	4.73922756800317e-05	99.99995260772481	599.9999727914735	1.4887127842293438e-05	1.2321398615149453e-05	599.9998921316685	4.0453060782884125e-05	6.741527149176213e-05	599.9999202633305	2.2705589458036616e-08	1.6708128121919354	99.9923685090899	1.259049751430369e-06	9.823394220546703	0.00021789346932824964	4.0472764655710097e-05	1.0611413182986985e-11	9.108716640145622e-05	9.551775810852852e-16	4.332039598910224e-10	4.8984357815658265e-15	999.9999999995672	1.8607357242342223e-25	4.332123868683207e-10	6.885505178297887e-05	199.9996505465899	7.200000000000011e-05
