time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.402845161596	6.28632882916	0.00015716619092700002	7.1814032898099995	7.1814032898099995	0.9804661989719999	0.0195338010279	5.0	14.9999306731	6.932689978120001e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	-1.262177448353619e-29	0.0	0.0	0.0	0.929650735059	0.0703492649407	2.1892178863899997e-07	0.995652059221	0.0008222261704220001	0.041103013962500004	0.8056901764759999	0.299989869269	1.0130730908400001e-05	0.0	0.0497846885277	0.00376885551788	0.0566777858683	0.188414573904
900.0.	0.31794307540746203	6.30152337167276	0.00017008331872300002	8.858021787569845	7.771650085849011	0.9779638620582151	0.022036137941685	3.4429945858733673	14.99992384470747	7.615529231376856e-05	0.001115063644409	5.017830659521264e-05	1.105188234933044e-09	2.7666485599859056e-05	2.838362645852202e-08	1.5380126518257178e-07	0.017222183336922003	0.008490134165952	0.9211580520063191	0.078841947993379	2.291797360633633e-07	0.8990167496311601	0.001304266039932	0.065203905713169	0.635886117748641	0.29997464595402	2.5354045888391382e-05	1.7505242682473932e-05	0.044952552542615	0.00593266453693	0.107477322407522	0.29656875960921103
1800.0.	0.057025168637807	6.936290092474512	0.00042570861679300004	30.862880593499444	19.452176646825983	0.9720633485390521	0.027936651460848002	2.370842341787787	14.999907130601857	9.286939791575272e-05	0.000776147150848	3.4927571927016833e-05	2.109198449976348e-09	0.000110439613955	5.4458970827527395e-08	3.003604470201218e-07	0.033013000092371	0.016406197281708	0.9037397631585891	0.096260236841109	2.767419777276045e-07	0.58826559045894	0.005863315112055001	0.293158083546506	0.11405029196494701	0.299952448019744	4.755198016397117e-05	4.7995877198344145e-05	0.029414241657939003	0.009900409158786	0.14705816358739102	0.49493828017329605
2700.0.	0.025060727567591003	11.982414546182287	0.0016529332305340002	105.36493372018195	75.52822077255787	0.9659080650748191	0.03409193492508	1.6325594680426292	14.999891289273556	0.000108710726208	0.000294846394074	1.3269380413112552e-05	2.4685970164327194e-09	0.000227987653869	7.7731325007654e-08	4.339141946487645e-07	0.047105612506720004	0.023615970480861	0.8884387104572	0.11156128954249801	3.3548036556807205e-07	0.28464949988729804	0.015458532564395002	0.772918658968584	0.050121265352825004	0.29993826920696903	6.173079293928905e-05	0.000147871279148	0.014232839998786	0.008732730915282	0.09035091502622701	0.43658289760272706
3600.0.	0.050749714867388	25.153523009491103	0.0028670276615810003	140.3329801167846	131.003454690081	0.9666250102648751	0.033374989735025	1.124178681022579	14.999895609058886	0.000104390940878	1.4638774425003313e-05	6.594876219533303e-07	5.651513342892865e-10	0.00029642390549200004	9.78625821996242e-08	5.522377016389581e-07	0.059295390479634	0.029999561447772	0.896386989680173	0.10361301031952401	3.6088744250573625e-07	0.37252839394283904	0.015426683851759002	0.771320106918523	0.10149900897581801	0.299963501426948	3.649857296007257e-05	0.0006818466645190001	0.018626943086017003	0.006545213786672	0.08971534311325301	0.32721964366446205
4500.0.	0.143330871532575	38.62216907148228	0.0023047547510600002	78.88524932931821	105.31070557287164	0.971574555971874	0.028425444028025004	0.7741082218460811	14.999912684318788	8.731568096743596e-05	3.826594728154302e-06	1.7287158530913822e-07	3.5997726816591194e-10	0.000299064681284	1.1469258618611839e-07	6.537494695014075e-07	0.069485557590985	0.035472352935814	0.9126216612752551	0.087378338724442	3.1987277283827305e-07	0.7763645371730781	0.005326933191278	0.266332199268545	0.286661297657446	0.299980712094558	1.9287905349600075e-05	0.001661469787094	0.038819664813013	0.005705903947032001	0.079266817608219	0.28525221298508
5400.0.	0.263149951147995	42.487235586484466	0.0009763155023260001	27.193707877287892	44.610456050485865	0.9743094065976031	0.025690593402297002	0.533050082913725	14.999919531186512	8.046881325111916e-05	2.296990242898706e-06	1.0403763153405289e-07	3.5311109837679544e-10	0.000299438260884	1.282795869234964e-07	7.378777583148148e-07	0.077711640820689	0.040004669021185005	0.9187902940666701	0.08120970593302801	2.8130663463428155e-07	0.8928711368777751	0.0019614092529770004	0.09805954516704601	0.526299583088207	0.29998221978585904	1.7780214049406122e-05	0.0027150767320170003	0.044645306945552	0.005905785426604001	0.08754214974850001	0.295244337188711
6300.0.	0.36329494718749406	39.78811136214445	0.00042501033271100005	14.329050746285233	19.41990877767552	0.975754880969777	0.024245119030123	0.36705770959981804	14.99992201220256	7.798779721496988e-05	1.635707133933558e-06	7.427951111130312e-08	3.51205191133296e-10	0.000299599767327	1.388859452238016e-07	8.052080023079476e-07	0.084132749749374	0.043629440770361	0.9210232358128091	0.07897676418688801	2.6126402055118866e-07	0.91082493406645	0.001363195342509	0.06814913616533501	0.726589603302491	0.29998237428496	1.7625714947799603e-05	0.003792148459431	0.045543040720009004	0.006016610631193	0.09440479485363501	0.300785189799193
7200.0.	0.43939070396446706	35.55433471105759	0.000267674438238	10.677566987310714	12.230828637089113	0.9765161573300901	0.02348384266981	0.25275554117288	14.999922909340471	7.709065931059186e-05	1.273660749466152e-06	5.798731042659278e-08	3.5042932840536335e-10	0.000299688190462	1.469162223751033e-07	8.573376577009e-07	0.08899403842948601	0.046434042343642006	0.9218308413081031	0.078169158691595	2.521465896903729e-07	0.9177995429018261	0.0011197476857350002	0.05597679106363201	0.8787811338969561	0.299982404659955	1.7595339953158353e-05	0.0048593319366910005	0.04589178688099001	0.006068494575192001	0.09821362058636601	0.303379156572505
8100.0.	0.494943071817516	31.402735052536997	0.00021347183176300002	9.11286257247288	9.754165956577516	0.9769167221966971	0.023083277803202	0.17404719181432202	14.999923235123171	7.676487661578923e-05	1.04934019961134e-06	4.7892850067174566e-08	3.500464485767199e-10	0.000299742976554	1.5283613697113272e-07	8.965104432040562e-07	0.09257761486005	0.048540340958501	0.9221243606735791	0.077875639326119	2.479037496594932e-07	0.9213742026786991	0.0009919565031500002	0.049587242186830006	0.9898858834092901	0.299982416079071	1.758392083742968e-05	0.005891681602441	0.046070527755409006	0.006095639041066	0.100375555934074	0.304736251586861
