	ACA	CAR1	ERK2	PKA	REGA	excAMP	incAMP
0	3.39	2.45	1.13	1.6	0.9	0.48	1.2
1	3.331007429513358	2.456668045591944	1.116698191574425	1.7611415266217796	0.8230497999784001	0.4802337892872118	1.250912003015137
2	3.187571023422338	2.429646146009538	1.0753670203220844	1.894811032519221	0.7806174342473748	0.4677030987040766	1.29973103215302
3	2.994359400680235	2.351493917004795	1.0161338684701713	2.0053034581861326	0.7657195223723398	0.44538516195087335	1.3341805055895295
4	2.7742744547433733	2.231781968980497	0.9462334335387661	2.0896712653801415	0.7719532661904523	0.41697811399342527	1.3467279972453863
5	2.5480855341480737	2.08546117899101	0.872581506712351	2.1430268476006846	0.7946228312629847	0.3856552268913033	1.3342396708774955
6	2.332915387769586	1.9278047142179633	0.8011473215895613	2.1614672840249973	0.8300194650664011	0.3541836514469397	1.297220998374133
7	2.1418423500367147	1.772270118428394	0.7366647520672349	2.1437446069369446	0.8748759289024484	0.32484846432580416	1.238975180655927
8	1.9822570166886102	1.6288587464715283	0.6819638396804358	2.0917508852497826	0.9262662467896858	0.2991654904909483	1.1645910993580602
9	1.8581054881002443	1.5047501141459187	0.6386592904486633	2.0101132707278584	0.981166775890787	0.27807980812429733	1.0802334969181708
10	1.771091925611239	1.404457444706878	0.6075234223984581	1.9056377096704025	1.0364512057599595	0.26209955572350163	0.9924172611253331
11	1.7208855807791092	1.3300581559174773	0.588559650093974	1.7865233793793538	1.0889585129795885	0.2513644415697337	0.9071544573998698
12	1.70680346579039	1.2821558770093686	0.5815715156340057	1.6613051174136342	1.135475489948932	0.24583491693237924	0.829478612521052
13	1.7280730711852745	1.2606492401120717	0.5862898214060049	1.5381391350603586	1.1728607833009939	0.24542608254754028	0.7633567431178507
14	1.7840888708849925	1.2651409396009403	0.6024741374954864	1.4241525624292024	1.1982033433105148	0.2500419147145451	0.7114801554616289
15	1.874108544439704	1.2951794936547043	0.629847674965434	1.3252618165364312	1.2090779548208994	0.2595854578452946	0.6756197734310202
16	1.9968667519340633	1.3502069042880795	0.6679895238120015	1.2460452351273186	1.2038095186780542	0.27392392391321696	0.6567936803297845
17	2.149962802067476	1.4293550383435303	0.716156907702532	1.1898361895569955	1.181856539617438	0.2928156226762649	0.6554665734076744
18	2.329033652303198	1.5310456776544152	0.7730346210301968	1.1589196241639113	1.1441018387201023	0.3158164136714314	0.6717597041060016
19	2.5269255064423333	1.652541549648993	0.8364751181300646	1.1547557809642337	1.0929251981290948	0.34216993916781946	0.7054856536436092
20	2.732409817497624	1.7891425572168838	0.9030894957713095	1.177966722563177	1.0323573382509188	0.3706340825872142	0.7560216199916191
21	2.9303392767449106	1.9337384886644686	0.9682451452611177	1.2283824658349476	0.9674481848573818	0.39942693185753664	0.8219948583297666
22	3.1026652107183126	2.076473060358581	1.0263011852805308	1.3046921398066051	0.9035326825543197	0.42624890296555534	0.9007421775850534
23	3.230007661042416	2.2052819526253913	1.0710382333065152	1.4039978948494658	0.8457193270668446	0.44848550002341914	0.9882471212448484
24	3.2955003260081126	2.3070390391043176	1.0967912255056675	1.5215075442454467	0.7981402754647895	0.4635300250883381	1.0788929872444109
25	3.288938207953455	2.369552301559457	1.0997450843554715	1.6503305854776313	0.7635537738477889	0.46933486725237406	1.1657146651391783
26	3.2095797419115457	2.3842756296902192	1.078940186432871	1.7816251112102706	0.7433675612518115	0.46494923610099653	1.2412266651280237
27	3.0669779660610788	2.3485316253273902	1.0367254835094315	1.9053365100982462	0.7378446346888967	0.4507744442140595	1.2984493849068037
28	2.878791543652102	2.266265794577016	0.9782689574523374	2.011305780041593	0.7464069477436243	0.4285370684464946	1.3319845449430296
29	2.6665108403393627	2.1473397120113478	0.9103213206966464	2.0905431907749144	0.7678768695806237	0.40089034639509163	1.3388503432430128
30	2.4510084708477584	2.0053067780822014	0.8397800515474304	2.1364135263038637	0.8006485682254882	0.37079542219086814	1.3188326379491317
31	2.2492818330976565	1.854468007251422	0.7725253841767789	2.1454356754002286	0.8427833611802438	0.3409833203500044	1.2743495594860434
32	2.0731116979695146	1.7076174792681262	0.7128329834600821	2.1175726098642613	0.8920447561706928	0.3136061487437835	1.20995570183923
33	1.9293472000773444	1.5744789393311815	0.6633257859861	2.0560569358806493	0.9459239036687384	0.2900899600058289	1.131559433845605
34	1.8211710258109164	1.4615389254369622	0.6253330135056872	1.9667499751785245	1.0016685142936783	0.2712640108935485	1.0456685159881474
35	1.7492918352831437	1.3726322630045047	0.5992639917865407	1.8572467218795943	1.0563440685726253	0.25751420337650704	0.9586568565322108
36	1.713733397853473	1.3093938119274109	0.5851983062259354	1.7361049209816157	1.1068644473967255	0.248903090554145	0.8762092255622402
37	1.713716626915252	1.2722603883438512	0.5829035709382758	1.6118491685843483	1.15006605984953	0.2454543321097174	0.8029670545072553
38	1.7485799293740525	1.261279191718281	0.5921353863988492	1.4923518390734603	1.182973296589503	0.24702008160500177	0.7423785021371642
39	1.8177689210936505	1.2757423475496332	0.6126760030537957	1.3843406546549704	1.2028609153474454	0.253569880220892	0.6967983378056796
40	1.920268567530413	1.3157229485760438	0.6441748567414829	1.2931849665742747	1.207563824914674	0.26494590913829286	0.667632429303926
41	2.0547984840605054	1.3799701326019433	0.6862090441739064	1.2230125933488796	1.1958224233424495	0.28104289785882014	0.6556497235559132
42	2.218015727136319	1.4679949674506176	0.7377661749532751	1.1767194512200383	1.1676344655415591	0.3015346403858174	0.6611940877072068
43	2.404614810385758	1.5771241167743189	0.7972572103947468	1.156253335429987	1.124560440385747	0.3258512579524335	0.6842459474410894
44	2.6057999212466503	1.7047544171077618	0.8620299996110885	1.1627219114012102	1.069550431889701	0.35306511410462077	0.7244744072623446
45	2.809268523801167	1.8445121601815206	0.9283511436693007	1.1964794777787173	1.007009961644833	0.3817257694713424	0.7809248734753615
46	2.998381174882504	1.9890386348560833	0.9910934550147606	1.2569008000520778	0.9421518406966181	0.4099059687665808	0.8518597189449735
47	3.154536034494991	2.1269552955518214	1.0443917769100808	1.3421546351901648	0.8803709777819302	0.4350907661261868	0.934124625902186
48	3.2588445527485583	2.246140739511446	1.0820946675664393	1.448637507237984	0.8263828647487612	0.4547277962175063	1.0231158719813644
