	ARGin	ORN
0	1.0	1.0
1	163.27447512395827	6.170687856748481
2	271.59976641215366	16.74166356586821
3	357.3650339484859	29.347593798123402
4	428.7380272179936	42.67133059866324
5	489.86198537629105	56.04317666664967
6	542.8002047503154	69.15161535458135
7	590.604148029823	81.78815068627432
8	632.4899201869257	93.92990895117866
9	669.7396049175029	105.46918426439169
10	703.9820923105585	116.40781050717003
11	734.7931448907885	126.7676826623681
12	762.605917869931	136.5504647410385
13	788.0394182996798	145.76850641378755
14	811.5779825041818	154.44998275577944
15	833.507257583299	162.6324606037191
16	853.9631949021833	170.35360387921787
17	873.0185123474718	177.6458261164711
18	890.7479055386245	184.53565370271096
19	907.2515862794794	191.04568198089223
20	922.6469542914026	197.19684263831138
21	937.0491207828422	203.0097143358195
22	950.5563868033983	208.50470874181883
23	963.2463803780385	213.7016046465178
24	975.1803423517628	218.61900234548523
25	986.410069850421	223.27403886949455
26	996.9832441996264	227.68241398650818
27	1006.9456532630243	231.8585995753695
28	1016.3410202507405	235.81607486102618
29	1025.2099503907455	239.5674916491519
30	1033.589177868488	243.1247527439994
31	1041.528909702598	246.49984400470336
32	1049.0561995886876	249.70371649950113
33	1056.1785597842427	252.74566944079157
34	1062.9215761968057	255.63456108933553
35	1069.3088309358798	258.37872612671083
36	1075.3620886607632	260.98600896667244
37	1081.1014766738137	263.4637919295297
38	1086.5456396262725	265.8190232690347
39	1091.7118762882808	268.05824385205256
40	1096.616260846351	270.1876124256272
41	1101.2737507933	272.21292946129785
42	1105.6982831619375	274.13965959331796
43	1109.9028605919907	275.972952687293
44	1113.8996285017365	277.7176635891002
45	1117.6999444535572	279.37837061245716
46	1121.3144406496447	280.95939282845757
47	1124.7530803651885	282.46480622275607
48	1128.0252090173904	283.89845878657655
49	1131.1396004761702	285.2639846068874
50	1134.1044991437013	286.5648170193289
51	1136.9276582626705	287.80420088509936
52	1139.6163748555655	288.98520405022833
53	1142.177521647797	290.11072804265694
54	1144.6175762848281	291.183518059423
55	1146.942648116639	292.20617229310676
56	1149.1585027909437	293.18115064358926
57	1151.2705848688602	294.1107828581587
58	1153.2840386526063	294.9972761400953
59	1155.203727393736	295.8427222630968
60	1157.034251032017	296.64910422628043
61	1158.7799625989041	297.41830248202564
62	1160.4449834053814	298.1521007665962
63	1162.0332171214588	298.8521915613097
64	1163.548362843601	299.5201812099945
65	1164.9939272366278	300.1575947165868
66	1166.3732358280122	300.76588024496743
67	1167.6894435248498	301.3464133415107
68	1168.9455444169873	301.90050089930975
69	1170.1443809237394	302.42938488164765
70	1171.2886523362376	302.93424582099044
71	1172.3809228026305	303.4162061085866
72	1173.423628799045	303.8763330886516
73	1174.4190861253605	304.3156419700985
74	1175.369496461374	304.7350985678326
75	1176.2769535158227	305.13562188476055
76	1177.1434487979295	305.5180865448583
77	1177.9708770386003	305.88332508690405
78	1178.7610412861318	306.2321301277951
79	1179.5156576992179	306.5652564037361
80	1180.2363600581807	306.88342269700206
81	1180.9247040136624	307.1873136554384
82	1181.5821710904747	307.47758151136316
83	1182.2101724629174	307.75484770607375
84	1182.8100525166003	308.01970442573486
85	1183.3830922106554	308.2727160540297
86	1183.9305122531707	308.51442054659066
87	1184.4534761017171	308.74533073188957
88	1184.9530927999613	308.9659355429521
89	1185.430419660554	309.17670118397325
90	1185.8864648037509	309.37807223564135
91	1186.322192002984	309.570473741077
92	1186.7385178547122	309.75431003159673
93	1187.1363141708132	309.9299657651
94	1187.5164151270767	310.09780898673756
95	1187.8796165208298	310.25819084161316
96	1188.2266776083572	310.4114463795238
97	1188.5583228482637	310.5578953190588
98	1188.8752435559604	310.6978427732338
99	1189.1780994743242	310.8315799387829
100	1189.4675202652165	310.95938475108943
