	APC	HC	HC3	HC36	HC5	HC53	HC536	HC56	LC	LC_APC	Va	Va3	Va36	Va36_APC	Va3_APC	Va5	Va53	Va536	Va536_APC	Va53_APC	Va56	Va56_APC	Va5_APC	VaA3	VaA36	VaA53	VaA536	VaLCA1	VaLCA1_APC	Va_APC
20	-4.271614259385547e-06	2.683565765983677e-07	-1.2298277837665466e-09	-4.448639436063597e-13	-6.007673881858257e-08	-1.2919707602099436e-08	-9.101956144064397e-11	-6.724932620981636e-11	5.358855358732661e-10	1.9343570314633714e-07	-5.846299776133469e-06	2.7970264727847047e-08	1.0557971706352245e-11	-1.271491426002417e-09	-1.4189448085536809e-06	1.3716778985752898e-06	2.4428770184774773e-07	2.083609650004702e-09	-1.2861220372818352e-06	0.0001450098813449221	1.5042532148152515e-09	1.064910399313356e-07	-4.069473695320654e-06	8.956036580703668e-06	3.5131211623271736e-09	-0.00013086503352016353	-1.0774164095954682e-05	1.166154994832372e-07	-0.0001327962634102337	-1.456118388830994e-06
21	9.107063359450891e-06	2.7113964168919106e-07	-1.2423631099262865e-09	-4.492751367720375e-13	-6.070079520991622e-08	-1.3069202476825712e-08	-9.166283412579054e-11	-6.797151324024079e-11	-1.2301721737960204e-09	1.9719736948370386e-07	1.3439526522362529e-05	-6.05301440973257e-08	-2.1298579478280697e-11	-1.438267132513805e-09	-1.6146212990993142e-06	-3.0136316627246025e-06	-7.22174922910298e-07	-3.1011628762860687e-09	5.821937859261587e-07	0.0003028404504473605	-3.4879155202529225e-09	2.7718719712127014e-08	-1.0012377308076067e-05	2.7468584346301515e-05	1.0895726515002268e-08	-0.00031668367627555547	-1.0743541321423423e-05	-3.382857298423465e-07	-0.0002996094517908183	-1.5067350197881044e-06
22	2.5509942663180163e-05	2.7882372808122376e-07	-1.2772670788698429e-09	-4.616791356763063e-13	-6.243704207925462e-08	-1.3479263194405191e-08	-9.363047579703157e-11	-6.996469684136642e-11	-3.4313934884886965e-09	2.048974924053295e-07	3.709071592687435e-05	-1.6847414939433205e-07	-5.986740636370992e-11	-2.042048079176815e-09	-2.3176706272695785e-06	-8.381084393302296e-06	-1.980092935840201e-06	-9.486010745098645e-09	3.4281127854073957e-06	0.0005906444265438424	-9.622254467190947e-09	-3.371995805224396e-08	-1.4979477192156507e-05	5.470234642159398e-05	2.1580400928509752e-08	-0.0006462312315308401	-9.947853788494912e-06	-8.385221045295118e-07	-0.0006006166363887801	-1.8278332735601732e-06
23	5.23776533096761e-05	2.9454048878634824e-07	-1.348534255133469e-09	-4.869281983693332e-13	-6.599210788993823e-08	-1.4358169703526702e-08	-9.779187933008539e-11	-7.40501742995124e-11	-7.132651451070212e-09	2.1980199944707942e-07	7.584153855957822e-05	-3.438860867511373e-07	-1.2182399623979155e-10	-3.644317785105658e-09	-4.228573529135475e-06	-1.715572937193875e-05	-4.2436125179266616e-06	-2.0058948572961194e-08	9.44024868559288e-06	0.0013919463375226095	-1.9717361882896252e-08	-9.607881138569259e-08	-2.3436950860695236e-05	0.00010529358526940953	4.059016707283964e-08	-0.0015226969497778298	-7.381187783873357e-06	-1.4836263336275354e-06	-0.0014232603357880549	-2.9484582122836004e-06
24	2.9655694249465194e-05	3.034662934110719e-07	-1.3889056349082574e-09	-5.011808604238141e-13	-6.801189851808948e-08	-1.4840319895390728e-08	-9.987124092056237e-11	-7.637401068127005e-11	-4.041307951649331e-09	2.2308973092186169e-07	4.306152993038447e-05	-1.947571405951465e-07	-6.875016624423324e-11	2.804000135675768e-09	3.4569864288952118e-06	-9.744656921150473e-06	-2.327054869697145e-06	-1.001387717957435e-08	1.08597202296363e-05	0.0007975550015073907	-1.1212709606983786e-08	-6.880609750063407e-08	-2.7352629095931576e-06	5.7617079396540626e-05	2.201238326292162e-08	-0.0008958152772379018	-3.853154191795008e-06	-9.240299501918953e-07	-0.0008411053096962053	2.166082554680217e-06
25	6.622284728483973e-06	3.0550221875756496e-07	-1.3978753396727771e-09	-5.04227032890845e-13	-6.847368147338119e-08	-1.491944619550464e-08	-9.972560108616028e-11	-7.690990160605449e-11	-8.89883266317729e-10	2.2142395932559205e-07	9.832866425128695e-06	-4.3315323459307164e-08	-1.4706987360129955e-11	3.63120355441111e-09	4.11608146205175e-06	-2.230367866418835e-06	-3.8194579539835446e-07	7.158057877199435e-10	9.141191532314397e-06	0.0002061634815840809	-2.588619104428069e-09	-2.8190107261348132e-09	1.1609878389175722e-05	9.36214887514187e-06	3.2410453817442888e-09	-0.000249345883240167	-8.174857555803339e-07	-3.6217515341438744e-07	-0.00024043580391831324	2.5706500678815987e-06
26	-1.808782257082773e-05	3.0014685645583467e-07	-1.3729977670237286e-09	-4.951109315037528e-13	-6.726404537477933e-08	-1.4564538188532124e-08	-9.690631000097534e-11	-7.552838219528718e-11	2.519512857017001e-09	2.1425283250534227e-07	-2.581569185469013e-05	1.199323048383833e-07	4.395138909868836e-11	4.044951809352599e-09	4.538863864755882e-06	5.831289580335691e-06	1.7130089005699084e-06	1.3616470008619965e-08	5.070854734989617e-06	-0.00040913200980753677	6.660368365429023e-09	6.65032847171722e-08	2.07767928037426e-05	-4.358637056532035e-05	-1.744828156191181e-08	0.0004368302255390141	7.865777614084797e-07	2.3079835006652343e-07	0.0003937821861069696	2.77633379648234e-06
27	-5.428716970238868e-05	2.8396350805882144e-07	-1.29805474309905e-09	-4.677593709770884e-13	-6.360647147004183e-08	-1.3568118375118696e-08	-8.940254506215595e-11	-7.1341916815896e-11	7.577486956963648e-09	1.977521643322974e-07	-7.80442993518089e-05	3.6143303906317043e-07	1.3191734385556298e-10	6.058745319205276e-09	6.830069223548383e-06	1.7639334161181797e-05	4.8098296647306025e-06	3.623669317419851e-08	-1.833289126145876e-06	-0.0012581759081528978	2.019170007980875e-08	1.431888981186306e-07	3.208176367570837e-05	-0.00012505343982086744	-4.963538025360077e-08	0.001397226949552795	-2.4975367518433164e-10	1.0723951408619249e-06	0.0012710512294606359	3.9963048112368575e-06
28	-0.00014197071684708934	2.4155105163988436e-07	-1.099970501843947e-09	-3.946103448550699e-13	-5.402221039381532e-08	-1.0993379416145508e-08	-6.771572028968883e-11	-6.037869849897785e-11	2.0037978399491572e-08	1.5526902393951792e-07	-0.000204574713024479	9.555362963598657e-07	3.5289770749716315e-10	1.5130474530122948e-08	1.713697407867019e-05	4.623101091560342e-05	1.2430359901637487e-05	1.0477469695072849e-07	-1.5702458988237906e-05	-0.0031317655762887926	5.28869524044223e-08	2.95795268988424e-07	6.610310144166112e-05	-0.00033442192478119786	-1.3355913908776512e-07	0.0035391466007599773	-5.333120317283241e-06	2.999036690731807e-06	0.003196258959835117	9.483522003432842e-06
29	-8.618181762040384e-05	2.158524578604342e-07	-9.796412529569336e-10	-3.5002664600303764e-13	-4.8215250946945796e-08	-9.419460460099363e-09	-5.4081642031666e-11	-5.3739306025645016e-11	1.2171831476550272e-08	1.4495810278841614e-07	-0.00012407526230828723	5.810193634802544e-07	2.1530025737973025e-10	-7.056970651713534e-09	-8.895950042907715e-06	2.8037595323160427e-05	7.606143432705283e-06	6.593992481055532e-08	-2.05844529540887e-05	-0.0018108153346265083	3.205938701134193e-08	2.2367383899960046e-07	1.2634479544918953e-05	-0.00020516763592236042	-8.206122148668892e-08	0.00213727036911139	-1.16246950409118e-05	1.7483002768579787e-06	0.0019186476766532698	-5.15617592387521e-06
30	-2.8393861280646873e-05	2.0741221924767686e-07	-9.396140114836333e-10	-3.349481753799473e-13	-4.630837869503539e-08	-8.879954330656076e-09	-4.87891945660339e-11	-5.156389236856861e-11	4.014254955065842e-09	1.4716932925950592e-07	-4.069055047040572e-05	1.9300583827304906e-07	7.272121769548645e-11	-1.0076221511508279e-08	-1.133008298050598e-05	9.193401584299909e-06	2.6039559229018495e-06	2.5575672940414688e-08	-1.7993837065561385e-05	-0.0005139447131248461	1.0488805156722886e-08	4.782888510091305e-08	-2.575012445227338e-05	-7.125230870499072e-05	-2.8684466325938808e-08	0.0006928713192778608	-1.7466149054296204e-05	4.5617454217563106e-07	0.0006036680025135718	-6.430305601647567e-06
31	3.128873955914419e-05	2.167978927099725e-07	-9.823427695981584e-10	-3.5018170641199684e-13	-4.8429601864210365e-08	-9.409259224076036e-09	-5.1877423124526805e-11	-5.399952066072607e-11	-4.4105262755178735e-09	1.622809880412551e-07	4.542761186509636e-05	-2.068236360805531e-07	-7.374070986394837e-11	-1.0629825600142625e-08	-1.1793505804299668e-05	-1.0267314745253391e-05	-2.5641448793819814e-06	-1.4974555607089187e-08	-9.200615489095473e-06	0.0007984669965687141	-1.179012935314407e-08	-1.333291874270728e-07	-4.9012220931097565e-05	6.604362946795605e-05	2.5982045906667328e-08	-0.0007985176496937876	-2.14663379785429e-05	-8.793399410973873e-07	-0.0007530350362138654	-6.722679663766469e-06
32	0.00010903616856783912	2.494122600292845e-07	-1.1322800092139786e-09	-4.043679745684262e-13	-5.5799447492915355e-08	-1.1330913492702065e-08	-6.512142026902926e-11	-6.2446079505831e-11	-1.536941685469513e-08	1.9639106406067778e-07	0.00015760970204678053	-7.246115801474854e-07	-2.618822068938761e-10	-1.329585952190041e-08	-1.4866771327202961e-05	-3.561626769051421e-05	-9.294491784680217e-06	-6.409140786568445e-08	6.424943212606188e-06	0.0025085268135036985	-4.082321225470755e-08	-3.122580710299493e-07	-7.176035442517435e-05	0.00024149434909360052	9.56179366927777e-08	-0.002751011613510455	-2.1788923780540373e-05	-2.627616348933615e-06	-0.0025285829539083205	-8.638682757912111e-06
33	0.00026285451871782084	3.2800470891758915e-07	-1.492304661938994e-09	-5.338208112862353e-13	-7.355745966239653e-08	-1.6006200240734346e-08	-9.593369823166473e-11	-8.279978458005503e-11	-3.698558048811909e-08	2.7375505757530324e-07	0.0003795459566448084	-1.7387178483262863e-06	-6.251981106585073e-10	-2.4516162892718726e-08	-2.7816982988257794e-05	-8.576178137976182e-05	-2.2598195826783364e-05	-1.4898110405683613e-07	3.570974100629175e-05	0.005952338557076975	-9.830615732849814e-08	-5.869624573612513e-07	-0.00012547994428901103	0.0005765701958481659	2.2781766628610247e-07	-0.006648829963425148	-1.459118959156888e-05	-6.117844650931953e-06	-0.006080505294848347	-1.6752871136010023e-05
34	0.0001561909147770685	3.748160260333445e-07	-1.7064719107822873e-09	-6.106950525580809e-13	-8.413443404460081e-08	-1.87780217707841e-08	-1.1388423063704601e-10	-9.492523115428265e-11	-2.197670622776733e-08	2.919643844150632e-07	0.00022564507811343218	-1.0323815026770363e-06	-3.7057462393553314e-10	1.317494366630544e-08	1.64963067440569e-05	-5.0986164133169664e-05	-1.3372589715605368e-05	-8.662883082146025e-08	4.274158809677709e-05	0.0034067270250694327	-5.845567271797171e-08	-4.3558632748190554e-07	-2.2967277317132784e-05	0.0003411398794919253	1.3470964320192564e-07	-0.003953382430395755	-6.03825343841474e-07	-3.7055960277304573e-06	-0.0036090060705740827	9.957960204546557e-06
35	4.6572909244149834e-05	3.887708459742375e-07	-1.7698455149950028e-09	-6.332082456571128e-13	-8.728722263750065e-08	-1.9582464318810772e-08	-1.1851859147786277e-10	-9.85436787444228e-11	-6.550320844338477e-09	2.8646393890573125e-07	6.748171900716174e-05	-3.0646580650805475e-07	-1.0887244300787008e-10	1.8217060161456407e-08	2.054364312927089e-05	-1.5246585031560324e-05	-3.893482353398465e-06	-2.2440250522746547e-08	3.625662517160868e-05	0.0009013861983522664	-1.749999661129747e-08	-9.484633188164894e-08	4.9495203585609105e-05	9.909206561271099e-05	3.899345822821623e-08	-0.0011786085225709067	1.158736625215891e-05	-1.225676958581727e-06	-0.0010666644202865334	1.221000613664343e-05
36	-6.779850449700014e-05	3.6845366961378794e-07	-1.6757334439149718e-09	-5.988479008502608e-13	-8.269556638835812e-08	-1.8335548558304857e-08	-1.0900736441442948e-10	-9.328863751654647e-11	9.554776501231249e-09	2.559891499093423e-07	-9.754005304276853e-05	4.5187786634291846e-07	1.6500612935085395e-10	1.9590804647858212e-08	2.1823641386643738e-05	2.2044778576287003e-05	5.993061417412524e-06	4.577447493558175e-08	2.2081192196575882e-05	-0.0016717050550003859	2.5231598212063044e-08	2.5376948667893335e-07	9.394994137733907e-05	-0.00015507885486881819	-6.156433271253082e-08	0.0017290636312557609	1.5693120068848734e-05	1.3611050039937001e-06	0.0015882552271218018	1.287420797232332e-05
37	-0.0002219397603422746	3.0197765015074106e-07	-1.368860669791098e-09	-4.873231798947692e-13	-6.76723489905708e-08	-1.432754548204714e-08	-7.966958110179131e-11	-7.608341523248485e-11	3.1288096808338927e-08	1.871645579158429e-07	-0.00031994427156069495	1.4770805168759151e-06	5.368558918194085e-10	2.6125476898866e-08	2.9305366477007417e-05	7.230840073986413e-05	1.930903162771216e-05	1.4146330755020584e-07	-2.996443920480116e-06	-0.00513987902777969	8.281737448144156e-08	6.058694136232677e-07	0.00014022606059223104	-0.000502305455749646	-1.9911120222058922e-07	0.005675348483213795	9.381006314609797e-06	4.843892853279923e-06	0.005177381029725938	1.709361581212207e-05
