	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.39999848187016274	1.4134198043870667e-06	0.2999999539186567	5.862856377046035e-08	4.608134273113552e-08	1.210484969159012e-13	3.165589012220257e-15	1.4762211500541424e-15	0.1887215441963368	0.1990479797023845	0.009606414923196851	0.0006964815189859615	0.0009517014170925271	2.1811847643087053e-05	3.13796297463106e-07	3.188805222553226e-07	0.21532931710599065	0.13947854159376705	0.29791603172930986	0.06052145840623277	0.012437029446250226	0.0020839682706857705
2	0.39994864245316125	4.425584978840063e-05	0.29999589346050637	2.9949226248091285e-06	4.106530370843786e-06	2.2480187873354524e-10	1.0128914523227156e-11	9.123524604147476e-12	0.16961276600400224	0.19490206338634278	0.022071456642757552	0.0028877634778129383	0.0050886555242771565	0.00027941532060486046	6.40586657781539e-06	9.281089377537579e-06	0.19154086894591846	0.14331193845340054	0.2949621392515895	0.05668806154659929	0.02438233679571134	0.005037860748408155
3	0.39967744091185614	0.0002589763217962082	0.2999595354742128	2.3106435373290763e-05	4.046369338334506e-05	1.1135086797008102e-08	6.700992534795125e-10	8.324044842866964e-10	0.15087613426235297	0.18917269289686678	0.031277180356646055	0.0057481110465508155	0.010775996436782545	0.0009806737217820363	3.1606052654851286e-05	5.1310666347686605e-05	0.17182133154005397	0.14762350656554254	0.2921903630717942	0.05237649343445732	0.035734684018857134	0.007809636928203288
4	0.39892442010841533	0.0008102064925664081	0.29982287011204106	8.809152569834089e-05	0.00017711409845385068	1.4153799998446698e-07	1.0447361496145085e-08	1.5789505430730166e-08	0.13411887863552224	0.18337124392980847	0.037551372010066086	0.008675222891353977	0.01647555071960346	0.0021250979621336773	9.032440016886439e-05	0.00015320535058503673	0.1550854552083768	0.15152637946671077	0.2896228478211476	0.048473620533288915	0.046387302107285734	0.010377152178848492
5	0.39743214996270326	0.0018259009068340205	0.299490788605166	0.00023178088148896822	0.0005090794104397901	8.804127235158354e-07	7.644141477970019e-08	1.3198439639279205e-07	0.11979392753505164	0.17824458312765284	0.041536659406112085	0.011316841296534569	0.02142269263357751	0.0035775363136607264	0.00019283725673938535	0.0003327242387663971	0.1409852804575625	0.15499511502242933	0.287287187453439	0.04500488497757026	0.05618282629853772	0.012712812546556594
6	0.3950161503837277	0.0033629065479416037	0.29886782346871404	0.0004848880973599528	0.0011315089598715894	3.5271599612402857e-06	3.51279722428236e-07	6.675714160426588e-07	0.10781059481118424	0.17404275098011232	0.04385347063478919	0.013508129516604793	0.02536090187081604	0.005160645974269133	0.00034347633536519373	0.0005963471490683784	0.12918901236576324	0.15803491467732056	0.2851989648376256	0.04196508532267897	0.06503075054012977	0.014801035162368966
7	0.39159729209711674	0.005405243254462019	0.297882501263115	0.0008682836495520394	0.00211509166509276	1.0502838585112648e-05	1.1794233960263773e-06	2.407071795834006e-06	0.0978569034938565	0.17075177551614812	0.04500805165551881	0.015211542074716039	0.028306679307007577	0.006718336456948262	0.0005411957420645695	0.0009415451768410042	0.11938185226263008	0.16066516236553557	0.28335699885619126	0.0393348376344639	0.07291392084663481	0.01664300114380358
8	0.3872002441441617	0.007881930428704683	0.29650089424522846	0.001390258171576575	0.003492293994844447	2.5298872405357466e-05	3.162628377128214e-06	6.811759930673177e-06	0.08957490443773906	0.16824522730657182	0.04537528206543294	0.016463003655697493	0.030394740367324827	0.0081436093007124	0.0007811985458831967	0.0013600323260999122	0.11127497470416911	0.16291494674390974	0.2817475643921803	0.03708505325609043	0.07986864506578091	0.018252435607813765
9	0.38193113987479016	0.010690862694669217	0.2947283659851188	0.002047145394208336	0.0052555467037122975	5.204787215717351e-05	7.170149290850599e-06	1.6087311172512996e-05	0.08263858016308795	0.16636738310850716	0.045217781108975424	0.017331694607850633	0.03179214802343786	0.009379794768496553	0.0010566218932735127	0.0018404688680515877	0.10461014974893505	0.16481905809614839	0.28035019193543304	0.03518094190385156	0.08596152440517933	0.019649808064561566
