time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	1057.9777297697356	437.4967607202645	424.7276708805999	40.13790800140022	12.157649287379822	0.039290471684915	0.255632282633165	100.0	0.0	18.62917082050768	23.991604714092315	45.26154293223207	7.459327439567939	0.0	0.0	0.0	0.0	0.0	0.0
14.0.5.0	0.743345950736338	1.271005327969141	0.6187627880680311	4.456624334733556	723.9508301217061	318.8026884154393	254.6707775275396	80.51175866664376	7.790401485825359	0.07272116302383	1.259981305329274	99.47655406905834	0.058518140885804	24.726547539228086	5.243492750040947	45.46835095504013	0.083789410437989	0.37823280271320703	0.6633155515590611	99.82291843136946	100.09409917813922	4.843669641751726	52.84824837382404
29.0.	1.216052100471776	1.105341543592261	0.5477479436470291	4.428620971586971	624.8863659105151	279.0386909482379	256.67496332812544	87.78726720565714	8.905412670009124	0.5365804864613241	6.4157393865235335	98.95585217509897	0.053280952580687005	22.56980470812935	2.964079040283199	45.145063648866916	0.12557043386643402	0.348827296092142	0.6893063579172991	86.32081617603998	115.81442354861291	5.965974058376938	138.71868429872234
43.0.5.0	1.834085341287698	0.7810071525628951	0.392301211551902	4.424734212125988	609.7725219566232	269.50049538784344	288.9787566718053	79.11307178603124	12.589850255068088	1.083771839287784	8.688012132392252	98.43787634626524	0.040473580136761	21.21400707503667	1.665461315849576	44.88793821747759	0.18063398966312702	0.286292909315132	0.682066274010912	65.70112616744402	101.12041229807079	3.8492371949001383	195.06426289023258
58.0.	2.59861979955847	0.5432381263526881	0.271420204366898	4.370868765176797	631.1561642091873	274.77858844864	321.22696845126404	68.97777835462607	17.87319729684818	1.219425251572144	7.658048145190765	97.92261257407262	0.029725944369691	20.237990571966247	1.013233840717946	44.407396007460726	0.249169202028433	0.23244758626647302	0.6606811180856621	48.10956477576512	81.94240495391624	2.098649592496891	220.38195554241494
72.0.5.0	3.321612654926005	0.41643411180903805	0.206079811096739	4.296768431416529	659.5803058011517	284.06212135255873	342.7818064909288	61.63316458636477	22.9207721756269	1.048248972151512	5.7301774630697615	97.41004699635852	0.023745296465504002	19.54400179752073	0.719809530249486	43.83543970500181	0.314680363321713	0.19847877221836602	0.6381762317417721	37.307382193005296	67.78170780836766	1.218011727465438	225.45443735391535
87.0.	3.841844595639082	0.350726544701494	0.172279717970059	4.23809865929818	686.0164184593164	293.5393766460508	354.986439424063	57.41771372157278	26.847890387202423	0.796865820358658	4.075933005178273	96.90016533780123	0.020623585659729	19.100802222812682	0.5876766241378361	43.38484587840176	0.36275698605272105	0.17951069447179502	0.6194400314336901	31.503325347270415	59.19600649836104	0.8313556076348271	220.31937686676167
101.0.5.0	4.160793992115156	0.315310706492339	0.154137728808058	4.200278029478927	709.1949424714871	302.28443730754316	361.62265844659817	55.21808508533604	29.601476737198993	0.577417379087451	2.891620613645171	96.39295316172102	0.018945513367461	18.837826877844904	0.524809694695316	43.09272220675464	0.393266695531357	0.16937768712984103	0.604634982177216	28.507534556129674	54.11477867180909	0.659761990069051	210.99403581295772
116.0.	4.338808698532025	0.29542138249027805	0.143984116746381	4.177887692295883	729.2271413144168	310.06476279303786	365.25727623888486	54.11446429204599	31.42918558656346	0.41557521733589603	2.095288959181005	95.88839615534786	0.01800785955622	18.687586508741497	0.493580716033628	42.91893711376864	0.41137573879291806	0.16411368115164401	0.592918969135762	26.99480839781132	50.974616197162234	0.5801463975411381	200.5467473375517
130.0.5.0	4.43040436599331	0.283927180653165	0.138128700924176	4.165087805067859	746.361598799866	316.8339154033182	367.2719613603404	53.58556220575756	32.603324879786875	0.30454050654138204	1.57291594227734	95.38648019421596	0.017468534597985003	18.603292120714748	0.47790039882218904	42.8192422567609	0.421829529857278	0.161511006148946	0.583571587817874	26.26841144211504	48.92694195193215	0.542494712741873	190.43251920230264
145.0.	4.471978064251319	0.27718974597580603	0.134699062813659	4.15782395423184	760.8704066406491	322.62721118685266	368.38476758851635	53.35983363465102	33.338694433621235	0.23084551088781702	1.233479092565834	94.88719131896272	0.017153281417283003	18.556345063777997	0.47029807745336805	42.762622928612906	0.42782311302207704	0.160370612998904	0.576089348337794	25.965403872360252	47.533073206196356	0.5254544876307651	181.28752637960554
159.0.5.0	4.485370755728375	0.273247697577082	0.13269067140058302	4.153638278695368	773.0459815791878	327.5240228387197	368.9791766229128	53.29510935939011	33.7862535044269	0.182641855554654	1.013379023366934	94.39051570182038	0.01696865336894	18.530216127725033	0.46705604441947	42.730168551936316	0.43128625180254104	0.160033226481811	0.5701101941979171	25.891515867245108	46.556755422894796	0.519089902509153	173.33628288231444
174.0.	4.483094539228206	0.270994647553357	0.13153904374039402	4.151127086809943	783.1879522349393	331.6245327169864	369.26845340712356	53.31492110985946	34.0469043158244	0.151268656821325	0.8703885516796741	93.89643962193209	0.01686231225912	18.515606212879504	0.46623188725764303	42.711015754923565	0.43333087917996105	0.16012982111166202	0.565356570212428	25.93971375039156	45.861994337711124	0.518390240515461	166.59756686604766
188.0.5.0	4.472162984576791	0.269784066066698	0.130915287456112	4.149513241799246	791.5867139243771	335.03448960527425	369.37551220068616	53.377201701561745	34.18657060207289	0.13084356674907302	0.777108592619111	93.40494944983965	0.016803916884064	18.50735329548385	0.466776949935338	42.699104214682876	0.43458370340530805	0.16045140786884202	0.5616058668646731	26.049929164527768	45.365165330611376	0.5206750081864371	160.99118929162157
203.0.	4.456468456562033	0.269227618034018	0.13062231011767	4.148374347354671	798.511175590853	337.85599772725936	369.37310267277195	53.45859655465265	34.247924134115955	0.117504339174336	0.715949611313004	92.91603163831017	0.016775392749376002	18.502609882894863	0.46811208436511803	42.691105495833064	0.435394385863263	0.16087944353689101	0.5586755311346361	26.1882957716839	45.011856319036696	0.524458917384895	156.3946388592761
217.0.5.0	4.43816318636923	0.269086828068384	0.13053930715125	4.14748373005125	804.2020235829067	340.18257913210687	369.30507690467203	53.54623845344924	34.258537466542414	0.10875541954111301	0.675665092959797	92.42967271707165	0.016765731030144	18.499808863813655	0.46991189882981405	42.68520775103243	0.43595728125106203	0.161347394485978	0.5564146763726371	26.335925736554334	44.76500602669933	0.5289076801412751	152.67325256071783
232.0.	4.418437239260278	0.269212448081729	0.13059079983650101	4.146721068863558	808.8693871908454	342.0970249291846	369.1981874340398	53.6332405455575	34.23628100899795	0.10299516633215301	0.649062912413317	91.94585928945264	0.016768096920702	18.498087723161497	0.471990880942159	42.680430204454126	0.43638041728743004	0.161818888387172	0.554698483991345	26.482599027070197	44.598436294823905	0.5335556287244111	149.69588167816042
246.0.5.0	4.397950234470241	0.26950943520362103	0.130728797791864	4.146023250552679	812.6933963066854	343.6709414182465	369.068881208937	53.71614179319232	34.192812187156555	0.099196864113316	0.631528302346675	91.464578030877	0.016778171696712002	18.49697100519005	0.47424177734543904	42.67624424546943	0.436723983771832	0.16227503674703803	0.553423908607456	26.623115611277072	44.49311432898074	0.538150130878368	147.34245065479723
261.0.	4.377069276200912	0.26991623183156205	0.130922266824397	4.145357689291383	815.8263882599326	344.96524976531674	368.9273183857019	53.79342751521236	34.13580513674402	0.09670058165120801	0.620082192330353	90.98581568742426	0.016793179268792	18.496195964018142	0.47660167053314106	42.67236626827381	0.43702165654407604	0.16270698902800101	0.552506129444231	26.75515256716563	44.43488034165371	0.542562321303313	145.50698071915093
275.0.5.0	4.355999781341433	0.27039227929020804	0.131150791746177	4.144707961065134	818.3958970668681	346.03116423213163	368.7797932448134	53.8646636447637	34.07036850387233	0.09507968477033	0.6127847579102731	90.50955907507685	0.016811303902013002	18.495616956748368	0.47903305777182104	42.66864506935132	0.437292382688285	0.16311153942793102	0.5518755362974801	26.877997239775446	44.41300514865972	0.54673464952601	144.09812913464933
290.0.	4.334857451830165	0.270910381314505	0.131400705510158	4.144066114535092	820.5078764540796	346.91135906354754	368.63020999017874	53.92998984972802	33.999946256298315	0.094055996150847	0.608358746520807	90.03579507911058	0.016831336625335	18.495152980616478	0.481513181929807	42.665000825952	0.43754689654302104	0.163488540610457	0.551475159388367	26.991799881591803	44.419240169332035	0.5506497340230401	143.0384350107113
304.0.5.0	4.313707961071452	0.271451974364041	0.13166269445540502	4.143428576954429	822.2498367907531	347.64115611847257	368.48098926951445	53.9898253585538	33.926891266956005	0.09344610419719	0.605951717995954	89.5645106535989	0.016852457714456003	18.494758828004326	0.484027954396529	42.66139207655674	0.43779133050003205	0.163839395006384	0.5512584880653051	27.097137247717516	44.447171369583195	0.5543118682483601	142.2629610539956
