	atp	fbp	phos
0	1.0	2.0	9.4
1	0.8144185495380875	2.481937179168117	8.702826184645321
2	0.8784341500536039	2.9027720441565426	7.949183105935734
3	0.9280026768732698	3.2737222759710543	7.369531926513218
4	0.958832875149344	3.6133108430020573	6.917408369463762
5	0.9784386041059683	3.932969221432367	6.552924711459368
6	0.9910989656621381	4.239791083387661	6.250926260613117
7	0.9996625567729686	4.538061228405838	5.995122678860761
8	1.0054406882388796	4.830515472741552	5.77506414600803
9	1.0092046353582063	5.1191716186343355	5.583090380466724
10	1.0112377593660897	5.405614106746815	5.413499769923611
11	1.0121132036101865	5.691075803738527	5.261462042801076
12	1.0117815335190705	5.976554519203117	5.123618743260905
13	1.0110410036243662	6.262851874619901	4.996431269150896
14	1.0087302180012632	6.550831506200051	4.8784713997591735
15	1.005561206549445	6.841530222460301	4.766268502385614
16	1.0009692860433506	7.136030355359859	4.657809325707196
17	0.9964139274990841	7.435257777986112	4.54954969776051
18	0.9885541097301244	7.740717763445718	4.44185194487914
19	0.9787214122716427	8.054672708238389	4.3290326137647686
20	0.9652144769645481	8.379917269929457	4.207836154262573
21	0.9487577692983924	8.719328029289233	4.072757370047817
22	0.9251781317561905	9.079149974218975	3.9169583021212286
23	0.8933164539244258	9.466106660027643	3.7305758689805595
24	0.8482822501101271	9.891055588344956	3.5001273282068195
25	0.78117922793613	10.371105793605809	3.204921831019698
26	0.6794881220061233	10.932468729301482	2.812322346337677
27	0.5198886991260843	11.614658814809804	2.2773218989795154
28	0.28882311885360573	12.44501666002416	1.5732252016919974
29	0.11304475289094568	13.270859918747702	0.888372688108706
30	0.06049108083535553	13.879712451997984	0.5607013822079924
31	0.04842162605154582	14.359070561344126	0.4686558347038514
32	0.045830492020467746	14.800625002506164	0.4471394597974347
33	0.045297327841398526	15.233541614651566	0.44187694769973107
34	0.0451860171665073	15.664639866405574	0.44011064397180166
35	0.04515975625447733	16.095374161024658	0.4391059719578616
36	0.0451697352542975	16.526042106375677	0.43827831746257195
37	0.04517694454137351	16.95669469928073	0.4375530102545244
38	0.04517111800632971	17.387395172881234	0.43681163267120177
39	0.045174734485527245	17.818092109342256	0.43613172461976973
40	0.04517437866136977	18.248807237214443	0.43547983717841576
41	0.04515894758676562	18.67955480107633	0.43483584475392256
42	0.04518953780667412	19.110262566963613	0.4342802594584228
43	0.045184151293026234	19.541026711562033	0.43371061386348814
44	0.045186114737724443	19.9718017605625	0.4331729838695956
45	0.04518801033765413	20.402588670475563	0.4326580444436152
46	0.045189163925507626	20.833379369393125	0.4321587378188249
47	0.0451908282825602	21.264178756144013	0.4316853174719142
48	0.04519266321565902	21.694989031795906	0.43123166693663917
49	0.045194339317873596	22.125810321640195	0.4307961589796167
50	0.045196094043648445	22.5566423167563	0.4303775950885659
51	0.045197704100658265	22.987484862985145	0.4299750246840914
52	0.045199365820920226	23.418337623145135	0.4295875277828397
53	0.04520090934889986	23.849200428860318	0.4292142909801574
54	0.0452024849280836	24.280072975475917	0.42885452543126085
55	0.04520396313300423	24.710955088828015	0.4285075281126685
56	0.0452054588549797	25.14184649231183	0.4281726188114751
57	0.04520687356604988	25.572747010211394	0.4278491870380418
58	0.0452082951409435	26.003656390171756	0.42753664318249757
59	0.04520964862601565	26.434574458045446	0.4272344545519941
60	0.04521100125045574	26.86550098259621	0.42694210753223855
61	0.04521229603919305	27.296435793393396	0.4266591352250465
62	0.04521358444666398	27.72737867771008	0.4263850881330795
63	0.04521482320326479	28.158329470263627	0.42611955531425905
64	0.045216051711360145	28.589287974652148	0.4258621416650486
65	0.04521723714484099	29.020254031648935	0.4256124840794912
66	0.04521840969842436	29.451227459338938	0.4253702338395433
67	0.0452195445002392	29.88220810507971	0.425135068931476
