[Glucose in]	[MgATP]	[Glucose 6-phosphate]	[MgADP]	[Fructose 6-phosphate]	[Fructose 1,6-phosphate]	[Glyceraldehyde 3-phosphate]	[Dihydroxyacetone phosphate]	[Phosphate]	[NAD]	[1,3-Bisphospho-D-glycerate]	[NADH]	[3-Phospho-D-glycerate]	[2,3-Bisphospho-D-glycerate]	[2-Phospho-D-glycerate]	[Phosphoenolpyruvate]	[Pyruvate]	[Lactate]	[NADPH]	[NADP]	[AMP]	[ADP]	[Phospho-D-glucono-1,5-lactone]	[Ribulose 5-phosphate]	[Oxidized Glutathione]	[Reduced Glutathione]	[Xylulose 5-phosphate]	[Ribose 5-phosphate]	[Sedoheptulose 7-phosphate]	[Erythrose 4-phosphate]	[MgAMP]	[ATP]	[Mg]	[MgGri23P2]	[Protein1 bound NADP]	[Protein1]	[Protein1 bound NADPH]	[Protein2 bound NADP]	[Protein2]	[Protein2 bound NADPH]
4.5663	1.4	0.0394	0.1	0.0153	0.0097	0.0061	0.1492	0.9992	0.0653	0.0005	0.0002	0.0658	2.0601	0.0084	0.0109	0.084	1.6803	0.004	0.0	0.0	0.25	0.025	0.0047	0.0004	3.1136	0.0127	0.014	0.0154	0.0063	0.0	0.25	0.8	0.5	0.0	0.0	0.024	0.0	0.0	0.024
4.566299986596091	1.4607141931567496	0.03940001756352367	0.14709363555185528	0.015300308063449454	0.009699716144513575	0.006111993318323573	0.14920120268639464	0.9992132269383137	0.06531488735050557	0.00048667291621284193	0.0001851126494943539	0.06580007951328931	1.9226201292942031	0.008400031019238469	0.010900001115590693	0.08399829864380015	1.6803016854540813	0.004975568271413378	1.1134260631584535e-09	0.0001914575581672128	0.20251582351046446	0.025000006365177362	0.004700003257767881	0.0003999781486400122	3.11360004370272	0.012699973983721422	0.01399999636562629	0.015399998737375471	0.0063000016791727245	3.63309833631505e-06	0.18948125712442632	0.5547086564880471	0.6374798817050104	1.7876976694518131e-10	4.813894420215833e-05	0.023951860877028067	6.865910723997295e-08	0.0009274304406373017	0.023072500900255435
4.566299976652559	1.4605262416201685	0.03940003222223498	0.1471966978141453	0.015300615692037497	0.009699434322062632	0.006118272880412743	0.1492026401779645	0.9992209777020165	0.06532375294654574	0.0004780244227602994	0.00017624705345408633	0.06580095729744702	1.9216702389296698	0.008400062075723478	0.010899974336100765	0.08399717533209257	1.680302820757572	0.004975565396417252	1.8595922596716233e-09	0.0003838330869001847	0.2020147978305042	0.025000012751108115	0.004700006431886138	0.00039995621214893246	3.1136000875757017	0.012699948265715614	0.013999992745247625	0.015399997109175834	0.006300003937169211	9.643795937103314e-06	0.18986878585234518	0.5538376363016124	0.6384297804681356	3.578733043713657e-10	4.81389739114292e-05	0.023951860668215256	1.378631013849444e-07	0.0009274282820980961	0.023072433854800487
4.566299966706113	1.460696566051454	0.0394000474352315	0.14702980075430044	0.015300922771518007	0.00969915360803745	0.0061212399823465545	0.14920419504483418	0.9992255356946824	0.0653290981040789	0.0004728687915257506	0.000170901895920875	0.06580153644285049	1.9216663138401797	0.008400093157873304	0.010899948018788625	0.08399638121620363	1.6803036263931994	0.0049755625174689915	2.6057160277545556e-09	0.0005747117956722135	0.20178640774828221	0.025000019136610235	0.0047000095476649505	0.00039993427789863705	3.113600131444203	0.012699922728387332	0.013999989132130016	0.015399995299325607	0.006300006485884772	1.5962746093673687e-05	0.18989655090419855	0.5538239580706277	0.6384337123775239	5.373991482786547e-10	4.813899953488974e-05	0.023951860463065956	2.0706236525743423e-07	0.0009274261236501417	0.023072366813984564
4.566299956726339	1.4608686427393418	0.03940006323146776	0.14686331057343338	0.015301229261875073	0.009698873439240915	0.00612226912841046	0.1492057990154779	0.9992282059204286	0.06533235684786576	0.00046979452571135335	0.00016764315213399259	0.06580192289808967	1.9216717349234242	0.00840012424675179	0.010899922323050258	0.08399578652465765	1.6803042319741515	0.0049755596425109	3.3517978965886816e-09	0.0007643838706367917	0.2015602051473464	0.025000025521685194	0.004700012605629814	0.00039991234588889727	3.1136001753082225	0.012699897303266325	0.013999985522565463	0.015399993414694236	0.0063000091578796664	2.2287863991381286e-05	0.1899211698052514	0.553817461650613	0.6384282971726204	7.169735635330512e-10	4.813902893977104e-05	0.023951860254086653	2.7625733749211057e-07	0.0009274239653690392	0.02307229977729343
4.566299946713199	1.4610396063028785	0.039400079609453964	0.1466979260394025	0.015301535141157199	0.00969859348420674	0.006122159324536124	0.149207412054989	0.999229746614977	0.06533436434514578	0.0004679746727450916	0.0001656356548539235	0.06580218503997214	1.921677254156144	0.008400155330296368	0.010899897245044619	0.08399531398529152	1.6803047147775785	0.00497555676407891	4.097838199853658e-09	0.0009528995927706378	0.2013354004364331	0.025000031906334312	0.004700015606212509	0.0003998904161194835	3.1136002191677625	0.012699871950069067	0.013999981914380536	0.01539999151795414	0.006300011854946143	2.85800964248806e-05	0.1899455875320933	0.5538111043030775	0.6384227832582182	8.965460645874813e-10	4.8139054735779285e-05	0.023951860048718136	3.4544810901531894e-07	0.0009274218071813456	0.02307223274470961
4.566299936666915	1.461209470365945	0.039400096567421945	0.14653357670262349	0.015301840396901153	0.009698313548512251	0.0061213838573957735	0.149209010695211	0.9992306071651734	0.06533561628052835	0.00046691815681367704	0.0001643837194713562	0.06580236435174378	1.9216827275507624	0.008400186400656796	0.010899872781064059	0.08399491709266975	1.6803051213137608	0.004975553887466248	4.843837153660794e-09	0.0011402746200959524	0.20111200056430026	0.025000038290558895	0.004700018549789044	0.0003998684885901669	3.1136002630228212	0.012699846645040192	0.01399997830629637	0.015399989645867106	0.006300014519470889	3.48347963674292e-05	0.18996984295067104	0.5538048032821528	0.6384173148529136	1.0761098540724406e-09	4.8139082165576115e-05	0.02395185984172454	4.1463471240482187e-07	0.0009274196491378377	0.023072165716149735
4.566299926587701	1.4613782645722562	0.039400114103591344	0.14637024176134059	0.01530214502228333	0.009698033519381196	0.006120226187667628	0.14921058133657614	0.9992310571814443	0.06533641027312179	0.0004663298571434323	0.00016358972687795085	0.06580248621836716	1.9216881566925739	0.008400217452549085	0.010899848927535732	0.08399456771042965	1.6803054797237604	0.004975551011911584	5.5897949028391625e-09	0.0013265200500965518	0.20088997931531274	0.025000044674360154	0.004700021436701975	0.0003998465633007179	3.113600306873401	0.012699821374267523	0.013999974697566107	0.015399987819765948	0.006300017118015607	4.1051683544636614e-05	0.1899939426174529	0.5537985514703526	0.6384118905125085	1.2556640624240752e-09	4.813911047579147e-05	0.02395185963386011	4.838171654547003e-07	0.0009274174912307062	0.02307209869160382
4.566299916475766	1.4615460109975065	0.03940013221617857	0.14620790630766556	0.015302449013866551	0.009697753333079864	0.006118857123799385	0.14921211630644904	0.9992312596576252	0.06533692630816981	0.0004660310315227064	0.00016307369182991604	0.06580256631126723	1.9216935453316124	0.008400248482265487	0.010899825680952107	0.08399424876792076	1.6803058070828483	0.004975548134704962	6.335711548483244e-09	0.001511646267333034	0.20066931462147888	0.02500005105773931	0.004700024267273868	0.000399824640250908	3.113600350719501	0.012699796129750298	0.013999971087762264	0.015399986051717754	0.00630001963166064	4.723102586864209e-05	0.1900178907801506	0.5537923450951322	0.6384065065738294	1.4352085878330389e-09	4.8139136983177996e-05	0.023951859427808198	5.529954798201664e-07	0.0009274153334333443	0.02307203167108681
4.5662999063313165	1.4617127267960013	0.0394001509034006	0.1460465577967571	0.01530275237025693	0.009697472955471754	0.006117379816366113	0.1492136115081017	0.9992313135711822	0.06533727367707225	0.00046591288233352565	0.0001627263229274779	0.06580261440303942	1.921698896012625	0.00840027948707606	0.010899803037855421	0.08399394990136022	1.680306113759372	0.004975545254651062	7.081587185275756e-09	0.0016956634373369627	0.20044998825786048	0.02500005744069753	0.004700027041815337	0.0003998027194405077	3.1136003945611215	0.012699770907054807	0.013999967476650077	0.015399984348198503	0.006300022050247304	5.3373156184046394e-05	0.1900416905558636	0.5537861817050026	0.6384011605460572	1.6147434191629148e-09	4.8139160504302626e-05	0.023951859224752237	6.221696637770319e-07	0.0009274131757339567	0.023071964654602234
