	ARGin	ORN
0	1.0	1.0
1	163.231181648036	6.170584800084447
2	271.54435937717113	16.740531093181808
3	357.538830607687	29.354570393072354
4	428.99004891226326	42.680378734501424
5	490.21319958873926	56.06798541067744
6	543.3853620765633	69.18178476718174
7	590.4318465203423	81.83735151330802
8	632.1559006730212	93.95113179151059
9	669.240839811881	105.47693702998279
10	702.547273513961	116.38887435780153
11	732.874533768435	126.68927782050223
12	760.7922922530533	136.40531210902665
13	786.6311801475871	145.57439751634186
14	810.5691881221894	154.23315793084052
15	832.7309233082574	162.41297116497043
16	853.2484253512953	170.1402927691029
17	872.2748964309005	177.4389201604716
18	889.969655549775	184.33200308578515
19	906.4777074247008	190.8428485247324
20	921.9183638677941	196.99464969882374
21	936.3855610270862	202.809766816856
22	949.9551382314957	208.30913060100505
23	962.6929391363092	213.51201970219287
24	974.6599801151199	218.43616640148048
25	985.9140782666047	223.09800948624076
26	996.5092939179785	227.51292989637403
27	1006.4949043421573	231.69539307330407
28	1015.9379636790046	235.65999268643657
29	1024.8741898755165	239.42015141831564
30	1033.3129411836342	242.9872512904018
31	1041.2874709285395	246.37203795584836
32	1048.82822715166	249.58462003013727
33	1055.9631342205973	252.63450796909675
34	1062.7178642878462	255.53064603601374
35	1069.1160673032548	258.28144537891166
36	1075.1795722154488	260.89481604339653
37	1080.9285636293603	263.37819765604127
38	1086.3817374427053	265.7385886398012
39	1091.5564384100237	267.98257388915965
40	1096.4687821103894	270.1163508826441
41	1101.1337634070624	272.14575424559985
42	1105.5653531674682	274.07627880043816
43	1109.7765847468556	275.91310115788605
44	1113.7796315184232	277.66109991318746
45	1117.5858765484036	279.3248745173259
46	1121.2059753599647	280.90876289633974
47	1124.6499125995736	282.4168578925617
48	1127.927053309405	283.85302260078794
49	1131.0461894160217	285.2209046704562
50	1134.015581966118	286.52394964225203
51	1136.842999572287	287.76541338442735
52	1139.5357534736954	288.94837369071314
53	1142.1007295666573	290.0757410981718
54	1144.544417717131	291.1502689797742
55	1146.8729386300429	292.1745629629747
56	1149.092068518199	293.15108972214324
57	1151.2072617856375	294.0821851894329
58	1153.2236719159796	294.97006222553557
59	1155.146170735152	295.81681778882216
60	1156.9793661993074	296.62443963857714
61	1158.7276188425362	297.3948126054292
62	1160.3950570046966	298.12972445964
63	1161.9855909471257	298.8308714056427
64	1163.5029259529279	299.49986322910877
65	1164.9505744987466	300.13822812086306
66	1166.3318675762644	300.74741720015123
67	1167.6499652339874	301.3288087580833
68	1168.9078664030485	301.88371224052327
69	1170.1084180646778	302.41337198825914
70	1171.2543238115743	302.91897075096296
71	1172.3481518505705	303.4016329902257
72	1173.392342489653	303.86242798582384
73	1174.3892151485188	304.3023727583323
74	1175.3409749283728	304.7224348202381
75	1176.2497187735341	305.12353476682307
76	1177.117441254614	305.5065487172651
77	1177.9460400004814	305.8723106156553
78	1178.7373208039473	306.2216144009312
79	1179.4930024240277	306.55521605408444
80	1180.2147211057736	306.87383553040905
81	1180.904034836955	307.1781585840085
82	1181.5624273593533	307.46883849127516
83	1182.1913119510125	307.746497679589
84	1182.792034994527	308.01172926704936
85	1183.3658793452912	308.26509851865734
86	1183.9140675125734	308.5071442239952
87	1184.4377646653193	308.7383800011092
88	1184.9380848696344	308.9592969641156
89	1185.4160866758116	309.17036190127646
90	1185.8727759913234	309.37201851537844
91	1186.309115587295	309.5646914642698
92	1186.7260236508105	309.7487857898377
93	1187.1243759445772	309.9246878617395
94	1187.5050078539275	310.09276627271504
95	1187.8687163274803	310.2533726881042
96	1188.2162617176773	310.4068426521595
97	1188.5483695269468	310.55349635355816
98	1188.8657320648656	310.69363935237044
99	1189.1690100213411	310.8275632705998
100	1189.4588339605102	310.955546448283
