	beta	g	ins	mbeta	tamox
0	400.0	4.966667	11.42	0.0	0.27
1	364.53258120078755	4.624110065218373	12.612171707168663	33.00927288123505	0.17813170528834785
2	339.90357777492386	4.437930141414921	13.120131412501163	51.727881064033774	0.11748932427019283
3	321.93537267285024	4.3542956717060814	13.346768239539504	62.02201961288779	0.07752031015564465
4	308.3628249983694	4.328752519132192	13.412698575830081	67.27400011650018	0.051145850084005684
5	297.8360497217308	4.335371531203982	13.361499418216034	69.45410497555105	0.0337381280590226
6	289.5052574368275	4.363327589194315	13.251152707290187	69.75005649522878	0.022254960160721718
7	282.80896948693834	4.403358130196231	13.105268600770774	68.90032470683444	0.014657738216046854
8	277.37450592522185	4.450320334372094	12.940810509910692	67.35269322389661	0.00965060198791445
9	272.93174118178376	4.501178545265899	12.770828245332916	65.39875522834694	0.006360226379584865
10	269.28605790331056	4.553476334576575	12.599755571015091	63.22484155562714	0.004189992784404185
11	266.2933993567342	4.606003268788994	12.434366021346856	60.94598430795938	0.002755758369018291
12	263.85066446167684	4.6577785538953895	12.274798524551436	58.63325965384659	0.0018144778661499032
13	261.8719616399764	4.708219612857879	12.123004594619358	56.33342524696563	0.0011938107530955731
14	260.29190878677935	4.756968193391542	11.979627237467394	54.074570516366094	0.0007856235317887725
15	259.05663721272225	4.803783426667093	11.844844204407904	51.87414026316776	0.000516786022123191
16	258.1227515095234	4.848529475324791	11.718591787259527	49.742047734333525	0.0003399489292661484
17	257.45383883889536	4.891131100985448	11.600636215818163	47.68362205193391	0.0002235262090207228
18	257.0196655964367	4.931559953663783	11.490669087166308	45.70113346187032	0.00014696296676018552
19	256.79425517226395	4.9698176470818005	11.388325677596164	43.79494235705035	9.655582550188981e-05
20	256.7557368375955	5.005925373946017	11.293232980470192	41.96420062251742	6.343390366345125e-05
21	256.88458718146865	5.039924994844874	11.205030970515955	40.207252180262465	4.159397108485401e-05
22	257.16493345934447	5.0718642185804175	11.123327309187255	38.52207243935253	2.727340319124141e-05
23	257.5816583302383	5.10175144506634	11.047627070341598	36.90635521068988	1.7883325449126874e-05
