	ASL_b	ASL_c	ASL_m	ASLoOH_b	ASLoOH_c	ASLoOH_m	ASLpOH_b	ASLpOH_c	ASLpOH_m	AS_b	AS_c	AS_m	ASoOH_b	ASoOH_c	ASoOH_m	ASpOH_b	ASpOH_c	ASpOH_m
0	0.0	0.0	30.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8797.15	0.0	0.0	0.0	0.0	0.0	0.0
1	1127.8052241838213	318.0971552845407	23.101312504732658	288.9340490257374	81.51597507438086	0.2917192306207462	378.8898934432442	106.89654903818146	0.158596823037588	48151.87940723751	13583.598738628669	8322.841698332155	1968.3312863148635	555.3989887551194	1.0371436983127436	821.9803327026184	231.940370372979	0.21112682370456493
2	1479.8940304374287	417.4275575090162	26.7483074845162	496.89833498442493	140.16229223263252	1.140031226826265	684.9640029236846	193.21318244012954	0.6367177011344141	82505.64496253581	23273.12549510855	7948.689737840298	5191.40269347194	1464.5061594341455	5.838916261929635	2296.0066977287856	647.7177195426534	1.240451274019419
3	1716.746054144097	484.2760263090163	31.758309662891172	604.9470666678598	170.63292402157848	2.2394636628966045	866.250089649346	244.33874908969338	1.2766945018191431	107843.39224681124	30420.0854888137	7649.269418671442	8556.27368899589	2413.5705006710073	15.157370271203538	3966.099633923906	1118.7785142472403	3.3304672480042568
4	1905.671489289675	537.4375749052996	36.51006089172692	665.6120771584131	187.73926016498933	3.415062923012096	978.178749775538	275.90211513193134	1.9750938431436915	126646.33949985114	35720.52682041058	7406.493217264472	11756.761738351152	3316.2454691775088	28.93673219049659	5680.1552704347905	1602.2270668567119	6.5429732534458385
5	2061.254587777729	581.4263279529839	40.67265754815716	705.1268797835224	198.88515096572218	4.5903950179315185	1052.8812356835667	296.97211997271546	2.6791837315228753	140564.7825388854	39648.143955646985	7206.945536837224	14689.0078596019	4143.274275418718	46.86586274376215	7371.531180173645	2079.281492717809	10.869134128881788
6	2190.5374971850515	617.8531422752924	44.2187897092725	735.417812104778	207.4277025272263	5.734678782975609	1107.4638651322457	312.36534492618534	3.3633768706448346	150801.74338388967	42534.50584136966	7040.473008320642	17324.394109348534	4886.56237131233	68.54921883362303	9008.696344863061	2541.0400762701847	16.268074295293154
7	2297.997311887493	648.1607581545477	47.20357974167092	761.7124384429397	214.84393855778976	6.837400219453358	1150.9327460603479	324.6251583552914	4.0163514627251375	158234.05409645432	44630.60701432261	6899.421794712412	19666.575885315215	5547.155287250802	93.5810661631213	10577.217886892215	2983.4378868264725	22.684832800127577
8	2387.3121169851097	673.3508133508942	49.70081813387618	786.2378517103199	221.76127176296802	7.896445714812321	1188.0815462718176	335.10265238310035	4.633952552114659	163526.7941106326	46123.28469468139	6777.9249362388755	21733.045874300904	6129.9850066110685	121.57039987030595	12071.226920587793	3404.819108916385	30.058333515837994
9	2461.4072106398844	694.2483461242548	51.781019355427816	809.8606243169381	228.42405249232945	8.912894106430159	1221.3971188903017	344.49912097962914	5.215577562346759	167171.13761210645	47151.06460610086	6671.602622443944	23546.158125329825	6641.356769645838	152.16630100684074	13489.473696119987	3804.831511303876	38.32818808725733
10	2522.8515655247306	711.5778973922805	53.51123756330844	832.8804207790153	234.91677278919542	9.88900481752582	1252.2465539405416	353.20008394191103	5.76239023998031	169563.3944933158	47825.71803977111	6576.895596909223	25131.33048016162	7088.4397424272765	185.03123071416442	14833.282283909608	4183.848699266131	47.43136181994465
11	2573.562088721208	725.9341296136391	54.944501090519914	855.3446024967902	241.25367799961091	10.826991167298408	1281.2733791383585	361.3881289561673	6.2761584342707994	170980.87454789263	48226.566266265465	6491.2920749654	26511.454328208296	7477.694276876735	219.88812064986283	16105.147151628868	4542.575804961813	57.312368175057266
12	2615.611602428605	737.7395857652817	56.13392593543657	877.2315757654911	247.42598379995857	11.729246559096678	1308.868341201315	369.1701056622973	6.759260932531357	171674.46964525792	48421.03351219734	6412.535821451901	27712.317663672886	7816.3821742281125	256.4465774816111	17308.97380163627	4882.109969516129	67.90869651539153
13	2650.177733968039	747.4884639227593	57.11668762313853	898.5003741860955	253.42482198101067	12.597552746140526	1335.190360237005	376.5941654301261	7.21371757337288	171800.30648174367	48456.48716472337	6339.181022694335	28753.725587903642	8110.10090082006	294.4907100189008	18448.319638118548	5203.459017824993	79.17050889701409
14	2678.5096166167846	755.4790744289307	57.92626020112089	919.0645953450551	259.22493020060654	13.433507675911727	1360.2694680581315	383.6676646329755	7.641534533287256	171491.96036157742	48369.48850038256	6270.019306691845	29654.707011134768	8364.213575769912	333.8159069179655	19526.965852424913	5507.687959683809	91.04768984705736
15	2701.5864904931586	761.9875461749084	58.590532206641505	938.9446698384332	264.8320802189446	14.238499852836824	1384.2163037294322	390.421818224377	8.04456210660692	170851.07662685026	48188.70356015569	6204.118364329271	30432.597605768264	8583.609618122124	374.24211935405765	20548.766645406544	5795.883881709148	103.49327153908321
16	2720.281175977102	767.2601096320926	59.1329141757417	958.1287142402491	270.24290595265546	15.013803120312485	1407.073566966749	396.8686500046828	8.424516793033375	169955.53546058465	47936.09798369591	6140.761084990244	31102.863054613554	8772.650980104332	415.61169509202534	21517.489333166	6069.1093422979975	116.46341676027278
17	2735.291170431677	771.4934169894576	59.573158989390365	976.6233738974785	275.4592989815786	15.760572056113741	1428.8886585245953	403.02154986334784	8.782967386684849	168865.08701934348	47628.52210419189	6079.395504823729	31679.182292924215	8935.195706403776	457.7868794006663	22436.743149879978	6328.382323746078	129.91729788066007
18	2747.2003017116776	774.8521976669883	59.92764981205281	994.4496746910402	280.48717468453816	16.47988809085815	1449.7175581038885	408.89628784518993	9.121357206673999	167625.60254116193	47278.914063454074	6019.596516857102	32173.5972706787	9074.640104480739	500.6474766826825	23309.954682756408	6574.669277579592	143.81694529345074
19	2756.496494401387	777.473996366605	60.210033514293265	1011.6343385684702	285.33408591148685	17.17278767390258	1469.6185272243686	414.50931614569055	9.441022789124023	166272.3289158267	46897.21352683789	5961.036528555219	32596.670354561662	9193.963211526125	544.0887229744537	24140.35670662793	6808.88200350406	158.12708600274598
20	2763.5860848876973	779.473483055321	60.431687499718024	1028.208447821329	290.00878425546193	17.84027712759906	1488.6524490242418	419.87778788368666	9.743207832105881	164832.35789317245	46491.062244343506	5903.4629539774405	32957.645292040404	9295.772123616798	588.0193764042532	24930.987411652575	7031.877405038805	172.81498037066444
21	2768.8067962921896	780.9458399530438	60.60208745415277	1044.2054689304323	294.5207245610206	18.483342605332254	1506.8813729749966	425.0192234232704	10.029075104004471	163326.541153762	46066.339994191665	5846.6809429466675	33264.586173562544	9382.34125770279	632.360012746996	25684.68969860705	7244.457317301609	187.85026049188852
