	E	E_M	E_M1	E_P1	E_P2	E_P21	E_P_1	E_P_2	M	M1	P	P2	P21	T
21	8.338576503946325e-05	1.2082145025246238e-05	7.015746407856392e-11	0.0	2.5494773397115723e-07	6.344522321627306e-19	2.369812571539536e-05	2.8497352023167747e-06	0.20092324494929908	8.41472206630089e-07	0.35848382337833634	0.02771463961177825	2.229332820654932e-09	0.4128385633352126
22	8.398968958975447e-05	1.184202043517612e-05	7.327548534334922e-11	0.0	2.6338317446622127e-07	7.162136415045334e-19	2.267114453525819e-05	2.7262399941982496e-06	0.1955137840236939	8.72539645628994e-07	0.34048253210722196	0.028425613780737085	2.4120063523340265e-09	0.43553969227528055
23	8.46048706795825e-05	1.1581983592629451e-05	7.622135930687089e-11	0.0	2.7159093391254365e-07	8.037577967718878e-19	2.168229351990057e-05	2.6073300277038985e-06	0.18982991688658313	9.010083587988632e-07	0.3232638121064059	0.02909816968661178	2.5991804307029e-09	0.4577710544385646
24	8.52290633137032e-05	1.1305062577760447e-05	7.898848909837855e-11	0.0	2.7957138287734745e-07	8.971510115878582e-19	2.072975835718382e-05	2.4927871105764806e-06	0.183933946235852	9.268704005675482e-07	0.3067987720003241	0.029733695127261626	2.7906096161151364e-09	0.4794978497171354
25	8.586011376796298e-05	1.1014020557002181e-05	8.157155630557971e-11	0.0	2.8732414133409525e-07	9.964483713843591e-19	1.9811931633534316e-05	2.382417932813948e-06	0.17788144000125375	9.501364072025708e-07	0.29105984761292325	0.030333518149854504	2.986057302409018e-09	0.5006907453376681
26	8.64959568742487e-05	1.0711383046526363e-05	8.39664505925097e-11	0.0	2.948482452250593e-07	1.10169369158579e-18	1.8927384977965014e-05	2.2760507172078936e-06	0.171721849675758	9.7083336393575e-07	0.2760206518728925	0.030898914066039607	3.1852953505889935e-09	0.5213254006156977
27	8.713461527012028e-05	1.0399460506112684e-05	8.617020833084812e-11	0.0	3.021423012020286e-07	1.2129194571516941e-18	1.8074844448807145e-05	2.173532258557475e-06	0.16549905869262793	9.890025645396554e-07	0.2616558458728069	0.03143111145244	3.388103770602129e-09	0.5413820415257724
28	8.777419910464095e-05	1.0080368393630702e-05	8.818095182733566e-11	0.0	3.09204627401702e-07	1.3301468016170008e-18	1.725316828371415e-05	2.0747252493224805e-06	0.15925189289278588	1.0046977108239513e-06	0.24794102270552607	0.03193129752607138	3.5942703917408633e-09	0.5608450610289012
29	8.841290872710643e-05	9.756041168190785e-06	8.999783740176335e-11	0.0	3.1603338118650817e-07	1.4533854226550186e-18	1.6461328744464404e-05	1.979506094359092e-06	0.15301453059191736	1.0179832135680036e-06	0.23485262604916993	0.03240062186026517	3.803590725761041e-09	0.579702686712458
30	8.904903526198351e-05	9.428248342552567e-06	9.162099970487405e-11	0.0	3.226266803879414e-07	1.5826336223250413e-18	1.5698393314493307e-05	1.8877626510443768e-06	0.1468169481512375	1.0289326010405087e-06	0.2223678504103679	0.032840200968295555	4.015867573096656e-09	0.5979466303990217
31	8.968096439232176e-05	9.098604031369156e-06	9.305150047051742e-11	0.0	3.289827081732189e-07	1.717878263109896e-18	1.4963510590192653e-05	1.7993925320966874e-06	0.14068525264667395	1.037627075888689e-06	0.21046458633926357	0.033251120731655016	4.2309109392169295e-09	0.615571807841508
32	9.030717810834865e-05	8.768578245933794e-06	9.42912703310049e-11	0.0	3.350998076261105e-07	1.8590948806577516e-18	1.425589612657217e-05	1.714301403334043e-06	0.13464204028997848	1.0441541427573868e-06	0.19912135756349575	0.033634439192965056	4.448537791929499e-09	0.6325760403810061
33	9.092625764566224e-05	8.439505162737513e-06	9.534305463777985e-11	0.0	3.409765661915559e-07	2.0062477621490515e-18	1.3574820588171099e-05	1.6324015588597143e-06	0.12870669743545626	1.0486063926270603e-06	0.18831727514331	0.03399118854459608	4.668571902847932e-09	0.6489597978024546
34	9.153688591501887e-05	8.112590832156506e-06	9.62103560937129e-11	0.0	3.466118885651991e-07	2.1592901005460543e-18	1.2919599156134806e-05	1.5536106469756527e-06	0.12289568530278294	1.0510803744312712e-06	0.1780319991897823	0.034322376744397004	4.890843687432103e-09	0.664725950283086
35	9.213784895082347e-05	7.788920867019297e-06	9.689737335568696e-11	0.0	3.5200505690165567e-07	2.3181642452953547e-18	1.2289582050085364e-05	1.4778505302114692e-06	0.11722281525873585	1.0516755459996623e-06	0.16824570601310027	0.034628988859720246	5.115190028418207e-09	0.6798795246223067
36	9.272803782761125e-05	7.469466282243485e-06	9.74089421851351e-11	0.0	3.571557817321621e-07	2.482801933589505e-18	1.1684146700299095e-05	1.4050463442567686e-06	0.11169948311462308	1.0504933535704566e-06	0.15893906588539047	0.03491198791652005	5.341454150614396e-09	0.6944274913361417
37	9.330644949322184e-05	7.1550897606543215e-06	9.775047485334392e-11	0.0	3.6206424371245163e-07	2.653124603969262e-18	1.1102690487503759e-05	1.3351256242580513e-06	0.10633490130117629	1.0476363975164584e-06	0.15009322007814205	0.03517231578203485	5.569485442060142e-09	0.7083785545648981
38	9.387218672927387e-05	6.846551009716379e-06	9.79278878887812e-11	0.0	3.667311128112228e-07	2.8290438491586617e-18	1.0544626073118586e-05	1.2680177439618432e-06	0.10113630437686638	1.04320757331164e-06	0.14168978331643814	0.035410892790341576	5.7991394434635445e-09	0.7217429444857747
39	9.442445793712617e-05	6.544512783024826e-06	9.794754950679851e-11	0.0	3.7115757924679803e-07	3.010461739931102e-18	1.000937501467297e-05	1.2036531470897906e-06	0.09610915359642588	1.037309501224697e-06	0.13371081337351923	0.03562861902559951	6.0302775481557066e-09	0.7345322418682061
40	9.496257549385226e-05	6.249546200484754e-06	9.781620775772247e-11	0.0	3.7534535385327295e-07	3.1972713980023064e-18	9.4963647608031e-06	1.141962986260555e-06	0.09125731894901645	1.030043834525307e-06	0.1261388182576186	0.035826373729774964	6.262766964465519e-09	0.7467591894398719
41	9.548595375912787e-05	5.962136391444596e-06	9.75409307703262e-11	0.0	3.792966719342123e-07	3.3893575059371885e-18	9.00502497066018e-06	1.0828786803123843e-06	0.08658325470590651	1.0215107602415458e-06	0.11895674535740142	0.03600501562816192	6.4964805177624125e-09	0.758437526867035
42	9.599410656530453e-05	5.6826871980774884e-06	9.712903992346207e-11	0.0	3.830142809375231e-07	3.586596873008195e-18	8.534785882129545e-06	1.026331717898678e-06	0.08208814897248552	1.0118084773748624e-06	0.11214798960978552	0.036165382323140656	6.73129659648835e-09	0.7695818336386071
43	9.648664366092763e-05	5.411526962270424e-06	9.658805280099901e-11	0.0	3.8650142815059485e-07	3.7888590477280175e-18	8.085076021236125e-06	9.722533819536682e-07	0.07777207917519045	1.001032833474928e-06	0.10569638545088378	0.0363082905004696	6.967098940249367e-09	0.7802073814191428
44	9.696326695484571e-05	5.148913399423248e-06	9.592562226858863e-11	0.0	3.897618370002916e-07	3.996006948699258e-18	7.65532148354298e-06	9.205746634046072e-07	0.07363414329832783	9.892769481918386e-07	0.09958621350966061	0.03643453541903145	7.203776547157313e-09	0.7903299966249472
45	9.742376585180503e-05	4.895038902824916e-06	9.514947953687751e-11	0.0	3.927996784353549e-07	4.207897518492773e-18	7.244945453605628e-06	8.712262029587203e-07	0.06967258742316346	9.766309158899798e-07	0.0938022022867089	0.036544890658832985	7.441223530878033e-09	0.7999659314537688
46	9.786801242810163e-05	4.650035807712792e-06	9.426738284089641e-11	0.0	3.9561954065417156e-07	4.424382426275068e-18	6.853367839087006e-06	8.241382476575504e-07	0.06588492548153341	9.63181584869865e-07	0.08832952815613562	0.03664010796448627	7.67933895238658e-09	0.8091317442812194
47	9.829595582800104e-05	4.413981595913592e-06	9.328706928808249e-11	0.0	3.9822639190904743e-07	4.645308746268174e-18	6.480005723155108e-06	7.792407041736124e-07	0.06226804488425762	9.490123753311345e-07	0.08315381697287372	0.036720917025378934	7.918026670560378e-09	0.8178441926393863
48	9.87076173051129e-05	4.186903143341132e-06	9.221620420771441e-11	0.0	4.006255413360877e-07	4.870519586082577e-18	6.12427433945504e-06	7.364632574463098e-07	0.058818297040827465	9.342030830201599e-07	0.07826115201143767	0.03678802495367894	8.157195261182369e-09	0.8261201352752808
49	9.91030840375831e-05	3.968782221345101e-06	9.106234441756729e-11	0.0	4.028226003037423e-07	5.09985483042774e-18	5.785587514027497e-06	6.957354225340136e-07	0.05553159471504027	9.188298254964351e-07	0.07363806868205436	0.03684211642668998	8.396757801531012e-09	0.8339764399308125
50	9.948250339760086e-05	3.7595598601697306e-06	8.983289743825955e-11	0.0	4.0482343895128245e-07	5.333151779419676e-18	5.4633591134759795e-06	6.569867193720836e-07	0.05240348841536358	9.029649387095461e-07	0.06927155944080413	0.03688385333795623	8.63663176662133e-09	0.8414299023853417
51	9.984607712695687e-05	3.5591408760391465e-06	8.853508968097506e-11	0.0	4.0663414560806567e-07	5.5702458029206354e-18	5.157004161877297e-06	6.201468068926914e-07	0.04942923973510465	8.866769559028295e-07	0.06514907177723213	0.03691387480510416	8.876738867770575e-09	0.8484971751143398
52	0.0001001940554229527	3.367398370590399e-06	8.717593873315756e-11	0.0	4.0826098607781904e-07	5.81097099917124e-18	4.865940019432379e-06	5.851456248036875e-07	0.046603889912619066	8.70030617016541e-07	0.06125850508835391	0.03693279724105445	9.117004884500789e-09	0.8551947017781748
53	0.00010052673135304283	3.184177671561393e-06	8.576222941810976e-11	0.0	4.097103639590263e-07	6.055160777585647e-18	4.5895877854463475e-06	5.519135620755044e-07	0.04392231572320069	8.530868940775949e-07	0.05758820806506715	0.036941214415853095	9.357359519427805e-09	0.8615386638764814
54	0.00010084443519230469	3.0093000937711807e-06	8.43004876986297e-11	0.0	4.10988777972959e-07	6.3026484407270786e-18	4.3273741269693706e-06	5.203816771506217e-07	0.04137928084279897	8.359029854209805e-07	0.05412698110799944	0.03693969726914879	9.597736300926324e-09	0.8675449271503561
55	0.00010114752917113967	2.8425667387732885e-06	8.279696957709195e-11	0.0	4.121027887820979e-07	6.55326773835573e-18	4.078732184932509e-06	4.90481806811266e-07	0.038969483895256805	8.185324340542864e-07	0.050864065433901144	0.03692879440446005	9.83807238248601e-09	0.8732290039295607
56	0.00010143640243350482	2.683761798827875e-06	8.125764617740934e-11	0.0	4.1305898323429565e-07	6.806853379497825e-18	3.8431030234285014e-06	4.62146740150906e-07	0.03668759828583315	8.010251925949922e-07	0.047789139595508345	0.036909032217206775	1.0078308415784401e-08	0.8786060166461488
57	0.00010171146615714407	2.5326557085129278e-06	7.968819381445923e-11	0.0	4.1386394112554604e-07	7.063241512007289e-18	3.619936972861603e-06	4.3531038053582235e-07	0.034528307481178855	7.834277147101376e-07	0.04489231355003167	0.036880915153677495	1.0318388412877366e-08	0.883690668222319
58	0.00010197314924985458	2.38900799574966e-06	7.80939899113752e-11	0.0	4.145242077612305e-07	7.322270152274442e-18	3.408694556970748e-06	4.099078568463907e-07	0.03248633532346604	7.657830856083686e-07	0.04216411843502611	0.03684492619496673	1.0558259584495938e-08	0.8884972214924861
59	0.00010222189409284427	2.25256990929689e-06	7.64801075593249e-11	0.0	4.1504626513411735e-07	7.583779595715509e-18	3.2088477435520374e-06	3.8587567390719027e-07	0.030556472225255545	7.481311205962649e-07	0.039595500624810154	0.0368015271287388	1.0797872220400573e-08	0.8930394786761322
60	0.00010245815273958266	2.1230868095907453e-06	7.485131552712513e-11	0.0	4.154365081411003e-07	7.84761277887157e-18	3.0198808374138064e-06	3.631518199791379e-07	0.028733597317848393	7.305084979657397e-07	0.03717781169703091	0.03675115903437062	1.103717954671033e-08	0.8973307687742478
61	0.00010268238339542815	2.0003003274146753e-06	7.321207910455911e-11	0.0	4.157012224917052e-07	8.11361561364257e-18	2.8412913732637137e-06	3.4167587389196676e-07	0.027012697327616204	7.129488827973035e-07	0.0349027995529956	0.036694242713730375	1.1276137600095674e-08	0.90138393713863
62	0.00010289504739308735	1.8839502316098524e-06	7.15665646513946e-11	0.0	4.158465669612122e-07	8.381637262980873e-18	2.6725907040303778e-06	3.2138907627661537e-07	0.025388881302832723	6.954830728785294e-07	0.03276259650241906	0.03663117928160366	1.1514705088182576e-08	0.9052113420672228
63	0.00010309660618190821	1.7737762226445813e-06	6.991864650321898e-11	0.0	4.1587855730228827e-07	8.651530403490509e-18	2.513304683656247e-06	3.022344107176041e-07	0.02385739342720738	6.781391368519912e-07	0.030749708406037173	0.03656235070491127	1.1752843262732196e-08	0.9088248523060727
64	0.00010328751916359557	1.6695192555920696e-06	6.827191060420666e-11	0.0	4.1580305182729137e-07	8.923151435236281e-18	2.36297401071602e-06	2.841566469269394e-07	0.02241362229795602	6.609425467246864e-07	0.028857003827282346	0.0364881203457845	1.1990515802632015e-08	0.9122358480746792
65	0.00010346824109588144	1.570923013856303e-06	6.662966563176809e-11	0.0	4.156257404381004e-07	9.196360673489848e-18	2.221154793720242e-06	2.671024058996848e-07	0.021053108707460935	6.439163165145659e-07	0.0270777023926689	0.03640883354686242	1.2227688694676986e-08	0.9154552243364203
66	0.0001036392203443688	1.4777349633967694e-06	6.499495123107616e-11	0.0	4.1535213500324677e-07	9.471022508720827e-18	2.0874187216832652e-06	2.510201838043303e-07	0.019771551317458363	6.270811391652871e-07	0.02540536301442376	0.036324818226171444	1.2464330119025145e-08	0.9184933963054799
67	0.00010380089756100988	1.3897071530069582e-06	6.33705508410376e-11	0.0	4.1498756629355864e-07	9.747005469700102e-18	1.961352908245681e-06	2.3586033049795386e-07	0.01856480789004221	6.104555478171196e-07	0.023833867659159912	0.036236385703491886	1.2700410312780369e-08	0.9213603136200209
68	0.00010395370368531982	1.3065972754515688e-06	6.175899759022074e-11	0.0	4.145371722184086e-07	1.0024182411108801e-17	1.8425605445027085e-06	2.2157512932857982e-07	0.017428900928912812	5.940560000347169e-07	0.02235741633181724	0.03614383095176201	1.2935901508623058e-08	0.9240654594637275
69	0.00010409805918847012	1.228169146790851e-06	6.016258936988759e-11	0.0	4.1400589901398566e-07	1.0302430514912803e-17	1.7306604723171225e-06	2.0811874565502886e-07	0.016360015780989327	5.778970412785064e-07	0.020970509644453184	0.036047433488037024	1.317077779877919e-08	0.9266178690042765
70	0.00010423437303133304	1.154193277289436e-06	5.858339937842931e-11	0.0	4.1339849825283233e-07	1.0581631350306443e-17	1.625287188989883e-06	1.954472272476699e-07	0.01535450076659768	5.619914205932222e-07	0.019667937967676664	0.035947457927531005	1.3405015044715589e-08	0.9290261395569854
71	0.00010436304170963876	1.0844473804064895e-06	5.702328657175455e-11	0.0	4.1271952430813187e-07	1.0861670926455994e-17	1.5260908561327122e-06	1.835185055337747e-07	0.014408866835258013	5.463501994497066e-07	0.018444771292219348	0.03584415450212158	1.3638590794001641e-08	0.9312984405483227
72	0.00010448444902499203	1.0187165202351972e-06	5.548391013422895e-11	0.0	4.119733387973638e-07	1.1142439632259051e-17	1.4327367566321583e-06	1.722923302278333e-07	0.013519782981204372	5.309828915215841e-07	0.017296343372227206	0.03573775987394518	1.3871484165773903e-08	0.9334425331438193
73	0.00010459896541327511	9.567934503704273e-07	5.39667394027128e-11	0.0	4.111641097701926e-07	1.1423832260527293e-17	1.3449052412679585e-06	1.6173026295472414e-07	0.012684074732518416	5.158975576634343e-07	0.016218242627247793	0.0356284976021411	1.410367577987156e-08	0.9354657803898297
74	0.00010470694770440265	8.984787338847164e-07	5.2473065802803974e-11	0.0	4.1029581488473663e-07	1.1705747963019828e-17	1.262291364310252e-06	1.517956333695333e-07	0.011898720176623443	5.011009156684566e-07	0.015206299989509783	0.035516578767321734	1.4335147670132149e-08	0.9373751627164637
75	0.00010480873896826885	8.435808146074093e-07	5.1004014359028196e-11	0.0	4.0937224498915026e-07	1.1988090201824387e-17	1.1846045149384017e-06	1.4245349492019952e-07	0.011160845877817618	4.865984426449871e-07	0.014256577522996923	0.03540220255686561	1.45658832043171e-08	0.9391772928159221
76	0.00010490466842954403	7.919160411524848e-07	4.956055449520494e-11	0.0	4.0839700793142615e-07	1.2270766688713094e-17	1.1115680543140504e-06	1.336705811660887e-07	0.010467722555070206	4.7239446899686626e-07	0.01336535769113048	0.03528555681725808	1.4795867010336222e-08	0.9408784301449616
77	0.00010499505153875066	7.433086145849392e-07	4.814351124196282e-11	0.0	4.0737353363606693e-07	1.2553689308869604e-17	1.0429188630163945e-06	1.2541525138030562e-07	0.009816760180602454	4.5849227395349023e-07	0.012529132181106148	0.035166818629591416	1.502508490092503e-08	0.9424844964269364
78	0.00010508019003215808	6.97590527811807e-07	4.6753574923891224e-11	0.0	4.063050785329275e-07	1.2836774042235711e-17	9.784069651292346e-07	1.1765744533823193e-07	0.009205503380829047	4.448941658672738e-07	0.011744592248842167	0.03504615480704159	1.5253523809947862e-08	0.9440010894088284
79	0.00010516037217264805	6.546014219246874e-07	4.5391311803398516e-11	0.0	4.051947316545354e-07	1.3119940866690056e-17	9.17795020509064e-07	1.103686222720773e-07	0.008631626074137474	4.316015700316576e-07	0.011008617952173772	0.034923722449795906	1.548117172233321e-08	0.9454334984359646
80	0.00010523587293640964	6.141884568632033e-07	4.405717301633276e-11	0.0	4.040454197054634e-07	1.3403113663864563e-17	8.608579209320665e-07	1.0352171231484337e-07	0.008092926640883112	4.186150999113551e-07	0.010318269130334352	0.03479966941020971	1.5708017616643383e-08	0.9467867178378895
81	0.0001053069543376876	5.762061203459373e-07	4.2751503972841596e-11	0.0	4.028599133019109e-07	1.3686220112311538e-17	8.073822916732097e-07	9.709105656817101e-08	0.007587322627190221	4.059346323903197e-07	0.009670775725267432	0.03467413479195034	1.5934051404019494e-08	0.948065461404776
82	0.00010537386572139065	5.405160435996028e-07	4.147455274649743e-11	0.0	4.0164083266634927e-07	1.3969191580558406e-17	7.571660549046006e-07	9.105235457938193e-08	0.007112845740541071	3.9355937316209425e-07	0.009063529105531544	0.03454724939758228	1.6159263874448552e-08	0.9492741756209491
83	0.00010543684415262838	5.069867752724319e-07	4.022647844980879e-11	0.0	4.0039065392256244e-07	1.4251963011589364e-17	7.100179379398438e-07	8.538260524488081e-08	0.0066676366355230875	3.8148792179702337e-07	0.00849407325115511	0.03441913618337309	1.6383646642761498e-08	0.9504170532401828
84	0.00010549611480125317	4.7549355288541847e-07	3.90073589691141e-11	0.0	3.991117152077214e-07	1.4534472806161544e-17	6.657570093707416e-07	8.006005100860366e-08	0.006249939858742633	3.6971833114961104e-07	0.007960096483146184	0.034289910686065704	1.6607192098639087e-08	0.9514980461851879
85	0.00010555189130799489	4.459180843836116e-07	3.7817198011883105e-11	0.0	3.9780622240437564e-07	1.481666270972359e-17	6.24212251299749e-07	7.506412640717296e-08	0.005858099127618394	3.582481601329626e-07	0.007459423927521341	0.03415968141176691	1.682989336158969e-08	0.9525208774165396
86	0.00010560437625202444	4.1814828200574334e-07	3.665593203627124e-11	0.0	3.96476255432615e-07	1.5098477689163494e-17	5.852220714431042e-07	7.037539953847515e-08	0.005490552328344893	3.470745274009362e-07	0.006990009681058579	0.03402855024024528	1.7051744234571124e-08	0.9534890533654167
87	0.00010565376150278483	3.920780495231583e-07	3.552343673795634e-11	0.0	3.9512377386206353e-07	1.5379865817654694e-17	5.486339084019629e-07	6.597552430657284e-08	0.005145827013906891	3.361941571685994e-07	0.006549929923059827	0.03389661278040394	1.7272739163683047e-08	0.9544058749689549
88	0.0001057002287133561	3.6760700564928573e-07	3.4419532911391894e-11	0.0	3.93750622906369e-07	1.5660778152072027e-17	5.143037602861513e-07	6.184718402938689e-08	0.004822535724973646	3.256034251032408e-07	0.006137375860704426	0.03376395873434595	1.749287319721318e-08	0.9552744490406868
89	0.0001057439497132021	3.446402540450078e-07	3.3343992127224813e-11	0.0	3.923585389605227e-07	1.5941168616335133e-17	4.820957883447465e-07	5.7974043648623305e-08	0.004519371682261271	3.152983986297301e-07	0.005750647348146094	0.033630672226639284	1.7712141948952913e-08	0.9560976986304452
90	0.00010578508692953511	3.2308814290501225e-07	3.2296541845186235e-11	0.0	3.909491549363069e-07	1.6220993887675476e-17	4.518819162410865e-07	5.4340701532714754e-08	0.004235104640274295	3.052748748189581e-07	0.005388146811751716	0.03349683211782834	1.7930541563462836e-08	0.9568783729325185
91	0.00010582379383717067	3.0286600856972874e-07	3.127687040160325e-11	0.0	3.8952400591958093e-07	1.6500213271896774e-17	4.2354141382195615e-07	5.093263946127873e-08	0.003968576590700014	2.9552841635640237e-07	0.005048373071583329	0.033362512323094166	1.8148068681252502e-08	0.9576190574427944
92	0.0001058602153827478	2.8389393495542136e-07	3.028463146094614e-11	0.0	3.8808453432796825e-07	1.6778788588303172e-17	3.969605113675202e-07	4.773617622059347e-08	0.003718697812545825	2.8605438388548715e-07	0.004729915712805478	0.0332277821026274	1.836472040719002e-08	0.9583221832474771
93	0.0001058944882838164	2.660965801651357e-07	2.931944795765211e-11	0.0	3.866320939110725e-07	1.7056684084987475e-17	3.720321174756347e-07	4.473843368471475e-08	0.00348444386781151	2.7684796391845277e-07	0.004431450775683205	0.03309270628423245	1.858049428596395e-08	0.9589900341152716
94	0.00010592674157369952	2.494028725143667e-07	2.8380916304908398e-11	0.0	3.8516795588032086e-07	1.7333866291155576e-17	3.4865535167183977e-07	4.192728060863855e-08	0.0032648509779647185	2.6790419936899905e-07	0.004151734358661386	0.032957345592848596	1.879538826719719e-08	0.9596247571890977
95	0.00010595709687914287	2.3374585060876903e-07	2.7468609676102767e-11	0.0	3.836933124822357e-07	1.7610303938392608e-17	3.26735291988666e-07	3.9291302278758227e-08	0.0030590133647132286	2.592180125001023e-07	0.0038895988831489144	0.0328217568434425	1.9009400684449943e-08	0.9602283691880579
96	0.00010598566882418467	2.1906243640537848e-07	2.6582081339091635e-11	0.0	3.822092816450686e-07	1.7885967848545213e-17	3.06182628018918e-07	3.681975871311134e-08	0.0028660797647247975	2.507842287954424e-07	0.003643948301941587	0.03268599318797119	1.9222530229045986e-08	0.9608027644379182
