	ACA	CAR1	ERK2	PKA	REGA	excAMP	incAMP
0	3.39	2.45	1.13	1.6	0.9	0.48	1.2
1	3.330923863684564	2.4563787741540537	1.1166625063085704	1.7610975919107899	0.8231331032372793	0.4801992254382288	1.2508371282229798
2	3.1875039717129123	2.4294666112766836	1.075338733867968	1.8947362412024307	0.7806664250655342	0.4676914835107667	1.2996147338370507
3	2.994315981554452	2.3515224279639444	1.0161177057026143	2.0051446879053922	0.7657669862778291	0.44536887082891025	1.334120507243243
4	2.774269628026883	2.2316940565759125	0.9462309207580654	2.0895557367525313	0.7719879934285608	0.416977239756008	1.346636367615092
5	2.54914580676915	2.086237764629702	0.8729418367769486	2.1427324293653145	0.7944221326357583	0.3858062193240365	1.3342297588876642
6	2.334816935419223	1.9292819779751749	0.8017993755352375	2.161282872906115	0.8295806354986458	0.3544599269269853	1.2975433680809587
7	2.143371264787766	1.7734633258092483	0.7371843722118135	2.1438446905635242	0.8744247905378932	0.32507882428792656	1.239408252254221
8	1.983312434245136	1.6298232337301244	0.6823248099223609	2.092123159211507	0.9257921615817113	0.29934115005940826	1.1651142189401436
9	1.858657574016946	1.50550754933883	0.6388598040225422	2.010732762333666	0.9806848048947833	0.2781964677501454	1.0808378701302885
10	1.771062657189702	1.40487362680015	0.6075343675591368	1.9064499758736213	1.0360208372797202	0.26213860546897894	0.9930090812114881
11	1.7204348587153921	1.3301801492161551	0.588436142107978	1.7873647868471043	1.0886253744132637	0.2513468212788357	0.9076625123691483
12	1.7061932802373343	1.2820308807579393	0.5813892625985762	1.6621030666263774	1.1352754193465568	0.24576759471483398	0.8298849269318958
13	1.7274371143263776	1.2603073321790097	0.5860911227253711	1.5388474529250784	1.1727807341645646	0.2453445642334701	0.7636356396395761
14	1.7832132766149345	1.2647173263462166	0.6021974999799473	1.4247728547802345	1.1982318051181655	0.24994006439705202	0.7116670904066361
15	1.8729257096409715	1.2945967789407682	0.6294721957986164	1.3257919315186404	1.2092337177012111	0.2594432232895422	0.6757314128087175
16	1.9953606573036444	1.3494177461442127	0.6675093221207122	1.2464666326826843	1.2041035999736351	0.27374054445001805	0.6568099619422133
17	2.1481328789410834	1.4283679009251424	0.7155723112500603	1.1901177437620938	1.182299598569409	0.29258847281031203	0.6553614245545821
18	2.3269563641104445	1.5298529086652388	0.7723687972338338	1.1590272297905941	1.144697836539379	0.31554964978799355	0.6715230821413211
19	2.524560255070387	1.651122165414532	0.8357161870683831	1.1546319401999294	1.0937084397872168	0.3418606677041419	0.7050975542778268
20	2.729943030854324	1.787554331914496	0.9022931769544672	1.1775937544267814	1.033244823274042	0.37029671102158623	0.7554517109038024
21	2.928076778917213	1.9320342773170873	0.9674996649930185	1.2277345947573224	0.9683132256523896	0.39908757331237005	0.8211950602310321
22	3.100710907633622	2.0748051026214274	1.025640867542163	1.3037493396933202	0.9043346117939617	0.42594179112640207	0.8997757204399324
23	3.2285620117166993	2.203785936504827	1.070528645730293	1.4027816856036677	0.8464247411259831	0.4482272599327092	0.987162270572346
24	3.2947854842071855	2.305799060416984	1.0965033056604179	1.5200639752818896	0.7987164017252019	0.46334760573881845	1.0777410204395823
25	3.289011900267704	2.3687232470205095	1.0997055161111626	1.648714336587817	0.763984112610535	0.4692600068738061	1.164579466243701
26	3.2104585979060993	2.38400053026683	1.0791627815037188	1.779922791853457	0.7436468236533931	0.46498760580362436	1.2401976587893406
27	3.0686394506673937	2.3488510452446603	1.037209079923535	1.9036590283895947	0.737967209941869	0.450931757685093	1.2976159414075357
28	2.880949120327015	2.267344235379729	0.9789564803022902	2.009928068217524	0.7463821763426852	0.4288088771892943	1.3315551376160935
29	2.6688793708284204	2.148813975176397	0.9111160302967521	2.0895354480575845	0.7676530530036132	0.4012086082955429	1.3387344562881625
30	2.4532847414186456	2.0069442179677446	0.8405739906765403	2.13579979622986	0.8002534073052102	0.3711274602834258	1.3190113949288211
31	2.2515317012469866	1.8561239721708886	0.7732987643025735	2.1452564447724294	0.842275131223755	0.341302184047976	1.2748184854542906
32	2.0750517780667663	1.7091563766298172	0.7135067386695302	2.117833223578748	0.8914484760219393	0.31390458322552345	1.2106414416002793
33	1.9310326002762346	1.5758934165028506	0.6638979661445585	2.0566907960621297	0.9452663181564408	0.29034537718121783	1.1323861724843762
34	1.8224145955315516	1.462793674653761	0.6257719239049611	1.967654024452785	1.0009948831980493	0.2714914879071571	1.046570639680604
35	1.7504256876266797	1.37372084866938	0.5996487971050551	1.8583623179696023	1.0556770110852909	0.2576833915217457	0.9595725112429713
36	1.714551640286551	1.31025828687444	0.5854915180416854	1.7373403593239711	1.1062036698166784	0.24906370178626555	0.8771008227915341
37	1.714260375387692	1.2729579099792971	0.5830975507026136	1.6131274012766863	1.149462525477178	0.24554818276560494	0.8037252681558988
38	1.748851692091927	1.261670807429841	0.5922417051558275	1.4935583881916468	1.1824382245897194	0.24709077548220065	0.7429879916911319
39	1.8177953466109977	1.27608269063961	0.612701748489923	1.385390331544727	1.2024094708648874	0.25358951621579073	0.6972459284440806
40	1.9201685061989198	1.3156610141108736	0.644155165627162	1.2940663005236026	1.2072150136974507	0.26495878108253185	0.6679421564059268
41	2.0543540718434854	1.3798789196983905	0.68608327546355	1.2236935771782416	1.1956117397945232	0.2810120559688719	0.6558334973665445
42	2.2173378166092763	1.4675181909882593	0.7375665175491274	1.1771898321198533	1.1675845333736055	0.3014619653086911	0.6612425866475644
43	2.403696027903182	1.576756502669543	0.7969753555892798	1.156502248529816	1.1245959004844177	0.3257405352086121	0.6841640836993051
44	2.6048305397322706	1.70399390259414	0.8617236858855369	1.1627558685149686	1.0696735023365431	0.35292183401634647	0.7242450343039993
