	D_1	E_1	RS_1	R_1	X_1	theta_1
0	0.1753937008316822	0.9887799855432491	1.3861120888794696	0.49661951940273946	3.2172367840281892	0.471947201646132
1	0.30233003277452297	0.10174678237581679	1.4907587876675967	0.6259110038848005	12.971315582205616	0.3617270173467222
2	0.47084897851742297	0.17569681895634343	1.5179191900498392	0.6458430772538903	3.80940929212832	0.3468310554304262
3	0.5487353502237463	0.42286471715547086	1.4715108218653215	0.5777565231907117	0.8500298127447641	0.4093174337144244
4	0.4829991734536023	0.7925776563081375	1.3953969661437013	0.42811019339148787	0.33396151462681856	0.5109005472588726
5	0.3386023348726437	1.1846661697034877	1.3161614576996836	0.30053320320981736	0.33445223609310976	0.6133293191567656
6	0.22320126389708303	1.5135226941999014	1.2594857641243669	0.2487908184122417	0.4313359521796108	0.6742658161434822
7	0.16311305728440337	1.7219777539281855	1.2377658877416597	0.2545362792538351	0.5754795219514293	0.6834083714355839
8	0.14108703023738337	1.7654231577079484	1.2521931328156726	0.2967608772510936	0.7864805398874827	0.6471841131594204
9	0.14235337108025686	1.5928156097217654	1.2983948326629677	0.36986080930686943	1.204501220559334	0.5775461047021198
10	0.17015213432601578	1.0528628357093104	1.3748324825810903	0.48639289778778155	2.9858151745812647	0.48155008779471253
11	0.2935774515278145	0.09269689470103738	1.4836831073792138	0.6247449430135266	14.666626263127268	0.36539514032802267
12	0.4669929444383405	0.16011193885515831	1.5168365226946254	0.6504261612679337	4.331155299619781	0.34415688053067983
13	0.5553382355335424	0.39276586863737695	1.472918459838079	0.5903281566971695	0.9894813756831047	0.40339480129429156
14	0.49954825057081814	0.7538789379698771	1.3982573705150878	0.44478868504087404	0.3506105292644465	0.501904791738334
15	0.3546590306720582	1.147963291462155	1.3185537826370306	0.3103327364631878	0.32789781506568133	0.6056870318775088
16	0.23250435583449316	1.486039046010054	1.2593142290595283	0.2512294385420701	0.42077708902318806	0.6710406519940247
17	0.16719919223660934	1.7074874957044237	1.2346404986162975	0.2526159023620161	0.5601684284716169	0.6844575848140467
18	0.14273045149341232	1.7648035491250629	1.2462998465001551	0.2932712615649067	0.7694076512140711	0.6512996769337515
19	0.14210243758629512	1.610601249702143	1.2910430887262416	0.3644832367768048	1.1586924685176268	0.5829241158600111
