time	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
230.0.	1.4008581093377181e-05	9.801368737168964e-05	1.019072446151296e-06	9.907797312218967e-06	0.009428669351776001	0.000596099478979	3.000000521924212e-05	0.003441173361278	0.000734184639004	0.001231890261783	0.002172588102773	0.00039387824024700004	0.000852461123809	2.7616358243359243e-10	0.00027199999478	0.001634615013351	0.0014753849866480002	0.007691421252224001	0.004181399898117001	0.000236693799121	0.00039330620087800006	0.011274280527576001	0.0010085620556810001	7.343794431889942e-05	0.000335052110414	0.00010789639380600002	0.007693578747775	0.040519184306745004	0.00015393907662200002	0.018538258173432	0.004796060923377	0.003434641999716	0.0029381097382160004	0.0016344689826610001	5.0244421222337536e-05	0.00010857892426300001	0.041121901076204004	0.00047595312143300004	0.000397700105092	3.1268234750764495e-05	3.1223466756846677e-05	0.004205419765249001	0.000497156261014	0.000888326726646	0.003348361273353	0.009674843738985	0.010788776533243	1.360643061777359e-06	8.943455634537457e-07	1.1405859503429848e-06	9.122529524041194e-08	2.6283817538822673e-05	6.930914586856e-05	0.0030950732479570003	0.0008571504198460001	0.025764884112495	0.028235115887504002	2.448571187067646e-10	0.0032452466036810004
240.0.	1.2260632696453681e-05	0.000222445897729	5.2639983839938615e-06	9.636809671403654e-06	0.009302011151518	0.000596099479089	3.0000005350518972e-05	0.0034412261695770004	0.000730895030278	0.001227196052458	0.0021725439934590003	0.000389428000085	0.000849852978193	2.76112564812169e-10	0.000271999994649	0.0016990059990960001	0.0014109940009030002	0.00769137235513	0.004064502457576001	0.00023701101741500002	0.00039298898258400004	0.014095177977896	0.00100850077137	7.3499228629472e-05	0.000647677331745	0.000107729879743	0.007693627644869001	0.036569386049241	0.00015393155551100002	0.018693637827298	0.004796068444488001	0.003437878800143	0.0029428039475410004	0.001641539278524	4.969073753509036e-05	0.000108277598972	0.040049152307704006	0.00047521272021300005	0.000400386055339	6.412408065314379e-05	3.115669809385088e-05	0.004172563919346	0.000515008090513	0.0008964481122550001	0.0033402398877440003	0.009656991909486	0.010788843301906001	1.3436644316302251e-06	8.900353700729489e-07	1.140760733178287e-06	9.075897341815917e-08	3.9850412496418404e-05	0.00014939078456500002	0.0030880509088130003	0.000874890148899	0.025793800615949002	0.02820619938405	2.447979478595101e-10	0.0032334307033500004
250.0.	1.3225781805068912e-05	0.000100971782223	1.081154419939302e-06	9.899703877010656e-06	0.009426440067674001	0.000596099479863	3.000000548116777e-05	0.0034412790843690003	0.0007276271234890001	0.001222526706751	0.0021725018232320002	0.000385023698939	0.00084723536059	2.75701484682773e-10	0.000271999994518	0.0017633416321430001	0.0013466583678560001	0.007691323814747001	0.00419889105969	0.00023732815182400002	0.00039267184817500005	0.012384606854831	0.001008439689122	7.35603108778652e-05	0.00019042445844300002	0.000107561542518	0.007693676185252	0.040418274220363	0.00015392404000500002	0.018832877020165003	0.004796075959994	0.0034410937921400004	0.002947473293248	0.0016490705069100002	4.9144044150987265e-05	0.00010797835291600001	0.041440137639382	0.00047446460683400006	0.000403079169754	3.1311994562918125e-05	3.109191898084419e-05	0.004205376005437	0.000532832968461	0.000904522819497	0.0033321651805020003	0.009639167031538	0.010788908081019	1.327536428117668e-06	8.860128525882094e-07	1.138801988705605e-06	9.029327123873947e-08	2.6789868506734593e-05	7.043439596942521e-05	0.0030805656953340004	0.0008926047697670001	0.025822697042102	0.028177302957897003	2.4443478424582673e-10	0.0032215978028520002
260.0.	1.340666672605322e-05	0.00025989136447900004	7.29885346770137e-06	9.582407180253447e-06	0.009261439198146001	0.000596099479958	3.0000005611148194e-05	0.003441332103076	0.0007243814310540001	0.001217882759791	0.0021724572085970004	0.00038066591924900003	0.000844609434893	2.756477338229021e-10	0.00027199999438800004	0.0018276243339830002	0.001282375666016	0.007691275091983	0.0039944666067390005	0.00023764520436	0.00039235479563900003	0.012417764034368001	0.0010083788085290001	7.362119147076812e-05	0.001222015671271	0.000107391385621	0.007693724908016001	0.039289717782165	0.00015391653054000002	0.018957341981684	0.004796083469459001	0.0034442864658680004	0.0029521172402080004	0.0016560092154740001	4.860462184396778e-05	0.00010768147265	0.041623555495578	0.00047370868486600005	0.000405778340601	9.503888185280334e-05	3.102571691602126e-05	0.004141649118147001	0.000550630616268	0.000912551672662	0.003324136327337	0.009621369383731001	0.010788974283083001	1.311369320905857e-06	8.819002856983805e-07	1.1384572714157018e-06	8.986536958040908e-08	4.3913257210105934e-05	0.000203521184189	0.0030736754440670003	0.0009102896225630001	0.025851573753218	0.028148426246781003	2.443935130004758e-10	0.0032097489332410002
270.0.	1.2603503679926481e-05	0.000106434014516	1.2016564275669078e-06	9.807428544305239e-06	0.009421571886831001	0.000596099480602	3.0000005740497983e-05	0.00344138522322	0.0007211565123270001	0.0012132627494780002	0.0021724137991190003	0.000376354005263	0.0008419768462960001	2.7531395792181155e-10	0.00027199999425900004	0.0018918560844930002	0.001218143915506	0.007691226382115001	0.004210335396474	0.000237962180384	0.00039203781961500003	0.013395645020884	0.001008318129189	7.368187081022117e-05	0.00021061420379500003	0.00010721944646300001	0.007693773617884001	0.039954032860067004	0.000153909028977	0.019068649778473	0.004796090971022	0.0034474582644520003	0.0029567372505210003	0.0016635270668680002	4.8070962392965815e-05	0.00010738412289	0.041651739420064005	0.00047294521172400005	0.00040848470228100004	3.33892097825597e-05	3.0961390454199846e-05	0.004203298790217001	0.000568400748558	0.000920534547337	0.0033161534526620004	0.009603599251441	0.010789038609545	1.295459750234427e-06	8.778498124777041e-07	1.137238763793533e-06	8.938101110908541e-08	2.7611250473301666e-05	7.507134544475143e-05	0.003066204840925	0.000927948078966	0.025880430810754	0.028119569189245002	2.440834703705888e-10	0.0031978847850360004
280.0.	1.418861544257315e-05	0.00021479933570400003	4.974136527995782e-06	9.664910410969075e-06	0.009307991491914	0.0005960994809500001	3.0000005869208783e-05	0.00344143844247	0.0007179535351850001	0.001208667999163	0.002172369425873	0.00037208851611900004	0.000839337823646	2.751202142391043e-10	0.00027199999413000004	0.001956038437233	0.001153961562766	0.0076911778239990005	0.004063619114690001	0.00023827908138700002	0.000391720918612	0.011151220431321001	0.001008257650704	7.374234929590336e-05	0.001083050283924	0.00010704569346300001	0.0076938221760000005	0.04237449905123	0.000153901531394	0.019168385228362003	0.004796098468605001	0.0034506080223440003	0.0029613320008360002	0.0016705708584260001	4.754348299539959e-05	0.00010708731820200001	0.042957163422442005	0.00047217389389800005	0.00041119684089600003	8.034255142469194e-05	3.089616442781899e-05	0.004156345448575001	0.0005861430854200001	0.0009284723149730001	0.003308215685026	0.00958585691458	0.010789103835572	1.280026308515362e-06	8.739107120838083e-07	1.135939590316733e-06	8.896356549327406e-08	3.9722741520109445e-05	0.000172143347625	0.003059209260147	0.0009455776836950001	0.025909268779905	0.028090731220094003	2.439289580294354e-10	0.003186006147924
290.0.	1.21490331963602e-05	0.00011709198811300001	1.454916475873103e-06	9.666027853627718e-06	0.009411256524360001	0.0005960994813020001	3.0000005997274533e-05	0.003441491758593	0.000714771085566	0.001204096982113	0.0021723243909470002	0.00036786855999700003	0.000836693272954	2.7494429524557223e-10	0.000271999994002	0.0020201725208610004	0.0010898274791380001	0.007691128957816	0.004215452011322	0.000238595907254	0.00039140409274500003	0.014252486785166002	0.001008197372676	7.380262732394013e-05	0.000269290369315	0.00010687018994600001	0.007693871042183001	0.039504278941274	0.00015389404280400002	0.019257344996418003	0.0047961059571950005	0.0034537371558390003	0.002965903017886	0.001677864656211	4.7021606369261845e-05	0.00010678969221000001	0.04181234534474201	0.000471395129137	0.000413915616421	3.7141295710176644e-05	3.083161275612531e-05	0.0041995467042890006	0.000603857346373	0.0009363647807740001	0.003300323219225	0.009568142653626	0.010789168387243002	1.264326052355043e-06	8.698145712123997e-07	1.135625793696606e-06	8.848393574225636e-08	2.9048638796338763e-05	8.356179456122527e-05	0.003051964330724	0.00096317847111	0.025938087163423003	0.028061912836576	2.43752716113293e-10	0.003174113675302
300.0.	1.385835900048638e-05	9.708186226645007e-05	9.99809752587676e-07	9.767360478112803e-06	0.009429911098502	0.000596099481928	3.000000612472857e-05	0.0034415451694650005	0.0007116098950480001	0.0011995506486490001	0.0021722802357770003	0.000363694328732	0.000834043412808	2.7460589779897013e-10	0.000271999993875	0.0020842590252960003	0.001025740974703	0.007691080459560001	0.004246311818535	0.00023891265951200003	0.000391087340487	0.011576195072182001	0.00100813729471	7.38627052896587e-05	0.00036533005416	0.000106692898885	0.007693919540439	0.043723030955943	0.000153886557995	0.019337220496797	0.0047961134420040005	0.0034568449354860004	0.0029704493513500003	0.001685124705694	4.6505112447524256e-05	0.000106491289763	0.043428588052193004	0.00047060864620100006	0.00041664025910700004	3.1635385008252484e-05	3.076748174182898e-05	0.004205052614991001	0.000621543251427	0.0009442125394190001	0.0032924754605800004	0.009550456748572	0.010789232518258	1.24939960375006e-06	8.659625691829674e-07	1.133710408056638e-06	8.804941084897043e-08	2.6602919463790625e-05	6.998361443607225e-05	0.003044752268279	0.0009807516944640002	0.025966886419428	0.028033113580571003	2.43465826116632e-10	0.0031622079942710004
310.0.	1.205003269310589e-05	0.000200047148714	4.238912471736655e-06	9.51119030025504e-06	0.00932577120582	0.000596099482033	3.0000006251529273e-05	0.003441598673065	0.000708469450293	0.001195028368995	0.0021722338972930003	0.00035956529206700004	0.0008313884849330001	2.745570705734855e-10	0.000271999993748	0.0021482981694870003	0.0009617018305120001	0.007691031556697	0.004152414881934	0.00023922933302	0.00039077066697900005	0.014541601913597001	0.001008077416413	7.392258358656685e-05	0.000579940007559	0.00010651387217000001	0.007693968443302001	0.039383681992928	0.00015387908123400002	0.019408388848232	0.004796120918765001	0.003459931876641	0.0029749716310040002	0.0016921149481070002	4.599437502001804e-05	0.000106192531621	0.04207230292321101	0.000469814722964	0.000419370635733	5.800592198308971e-05	3.070257688930082e-05	0.004178682078016	0.0006392005259500001	0.0009520157232130001	0.003284672276786	0.009532799474049001	0.010789297423110002	1.2340720116998188e-06	8.618811949336844e-07	1.133826119221577e-06	8.760626357948279e-08	3.813745279579337e-05	0.000135260879189	0.003037812192963	0.0009982940260060001	0.025995665837189003	0.028004334162810004	2.434093960365111e-10	0.003150289803188
320.0.	1.3123781822775781e-05	9.948345651781469e-05	1.0493361355716938e-06	9.77022248829009e-06	0.009428191693035	0.000596099482764	3.0000006377733632e-05	0.003441652267447	0.0007053494121870001	0.001190529971411	0.00217218943201	0.00035548102524	0.000828729023246	2.741694557798262e-10	0.00027199999362200004	0.002212289646147	0.000897710353852	0.007690983024137001	0.004264609769526	0.00023954592707600003	0.00039045407292300004	0.012628660418301001	0.001008017737391	7.398226260823577e-05	0.00020414410565400002	0.000106333094714	0.007694016975862	0.043117164613909006	0.000153871609822	0.019472312470033	0.004796128390177	0.0034629983203650003	0.002979470028588	0.0016995428731220001	4.548850326686498e-05	0.00010589210449400001	0.043327394173092004	0.00046901327976300004	0.00042210705489200003	3.11738646261766e-05	3.063926549497785e-05	0.004205514135373001	0.0006568288914190001	0.0009597744555580001	0.0032769135444410003	0.00951517110858	0.010789360734504	1.219458807634655e-06	8.580348531843185e-07	1.1319558713676748e-06	8.716297731585131e-08	2.7037806269304212e-05	7.023818093867737e-05	0.0030304325591830003	0.001015809241321	0.026024425294019	0.027975574705980003	2.4306629842701513e-10	0.00313835963778
330.0.	1.3088432546765182e-05	0.00025868956498300004	7.229148505184192e-06	9.446804894642211e-06	0.009263164539070001	0.0005960994828560001	3.000000650329517e-05	0.0034417059507720004	0.0007022503524540001	0.0011860560055030002	0.00217214273257	0.00035144151500400003	0.0008260648224820001	2.741181086972305e-10	0.000271999993496	0.0022762325352770002	0.000833767464722	0.007690934277166	0.004056920725709	0.000239862432375	0.00039013756762400003	0.012999451048727	0.0010079582572500002	7.404174274934799e-05	0.0012174476430050001	0.00010615058415900001	0.007694065722833001	0.041252726867917006	0.00015386414426700001	0.019529380821269003	0.004796135855732	0.0034660436967730002	0.002983943994496	0.001706388424385	4.498837360309684e-05	0.000105591624093	0.043149457886457	0.00046820435914800003	0.00042484842193500004	9.561463461434103e-05	3.0574535302430186e-05	0.004141073365385	0.000674428077374	0.0009674892740860001	0.0032691987259130004	0.009497571922625	0.010789425464697001	1.204755870175417e-06	8.540747595023848e-07	1.131627841992727e-06	8.675453165356725e-08	4.4570761354897904e-05	0.000205149072888	0.003023637531269	0.001033292964253	0.026053164044460002	0.027946835955539002	2.4302496277238823e-10	0.0031264182261320004
340.0.	1.252908226436559e-05	0.00010415267379	1.1504480900677728e-06	9.693706791989397e-06	0.009424092579062	0.000596099483486	3.0000006628252554e-05	0.003441759721255	0.0006991710448290001	0.001181605253814	0.00217209733114	0.00034744584008900004	0.0008233966000380001	2.7379152998395904e-10	0.000271999993371	0.0023401251736480003	0.000769874826351	0.007690885593024	0.004276346177219	0.000240178841859	0.00038982115814	0.013595368632978002	0.0010078989755930002	7.410102440622178e-05	0.00021495714211300002	0.00010596636306400001	0.007694114406975001	0.042230417746567	0.000153856686178	0.019580436215709002	0.0047961433138210005	0.003469069233914	0.002988394746185	0.0017138292230030002	4.449301121147297e-05	0.000105289276491	0.04319938421205401	0.00046738814465800005	0.00042759574760700003	3.299726052186136e-05	3.0511561890721332e-05	0.004203690739478	0.0006919978087020001	0.0009751599383690001	0.0032615280616300002	0.009480002191297	0.010789488438109	1.1903283622960158e-06	8.501827274774166e-07	1.1303736843586872e-06	8.628692076355549e-08	2.7769815539615825e-05	7.429379234428778e-05	0.003016245954258	0.001050748458081	0.026081880990471002	0.027918119009528	2.4272244603562697e-10	0.0031144660998430004
350.0.	1.3897567298059822e-05	0.00022579878677300003	5.4961909391704606e-06	9.508957003813738e-06	0.009296916987985	0.00059609948379	3.0000006752591085e-05	0.0034418135772070002	0.000696112607147	0.001177178983487	0.002172050925991	0.000343494278568	0.000820724054599	2.736222952739337e-10	0.00027199999324700004	0.0024039649593390004	0.00070603504066	0.0076908370074750005	0.00411250097736	0.00024049514134600003	0.00038950485865300004	0.011700338998697001	0.0010078398920200001	7.416010797989986e-05	0.001149348320482	0.00010578041165400001	0.0076941629925240005	0.043823726719705004	0.00015384923208500002	0.019626232171237	0.0047961507679140005	0.0034720738156440003	0.002992821016512	0.001720744045173	4.400311742567394e-05	0.00010498669476	0.044164097352686005	0.000466564444779	0.00043034757558900005	8.465464981903074e-05	3.0447569601743923e-05	0.004152033350180001	0.000709537816633	0.000982787180207	0.0032539008197920005	0.009462462183366	0.010789552430398001	1.176247454915686e-06	8.463586744919581e-07	1.129211461040382e-06	8.588677223108103e-08	4.150139081089533e-05	0.00018185689013600003	0.003009381356109	0.001068173146108	0.026110575121814	0.027889424878185003	2.4258717972932374e-10	0.0031025039758410004
360.0.	1.2075840962922272e-05	0.00011222892756000001	1.336266733662477e-06	9.569174364589915e-06	0.009416408280378001	0.000596099484172	3.000000687630918e-05	0.0034418675169930004	0.0006930737144250001	0.001172775734133	0.0021720042259620004	0.00033958582100900004	0.000818047765773	2.7343044386211683e-10	0.000271999993123	0.0024677480563260004	0.000642251943673	0.007690788168874	0.0042837232272090004	0.00024081131210400002	0.000389188687895	0.014439298074155001	0.001007781006123	7.421899387689195e-05	0.00025911378127800003	0.000105592772668	0.007694211831125001	0.041412672613078	0.000153841786599	0.019666978783659	0.0047961582134	0.0034750587685800005	0.0029972242658660004	0.001728004902685	4.351819448847518e-05	0.00010468271782100001	0.043076757670411005	0.00046573356256200004	0.00043310480860900004	3.596649499260892e-05	3.0384464892220293e-05	0.004200721505007	0.0007270478302540001	0.000990370728636	0.003246317271363	0.009444952169745	0.010789615535107001	1.162003414164751e-06	8.424159207065608e-07	1.128759298441698e-06	8.542143938187288e-08	2.8920016403004613e-05	8.096797625650483e-05	0.003002171013472	0.0010855674776970002	0.026139244064519004	0.027860755935480003	2.423975285898786e-10	0.003090532460456
370.0.	1.3893985801274352e-05	0.000102073404237	1.111396227198767e-06	9.614832847468909e-06	0.009424924870886	0.000596099484731	3.0000006999434494e-05	0.0034419215390490004	0.0006900551759050001	0.0011683965769580002	0.0021719581744620003	0.00033572059669700004	0.000815367696621	2.73127064942926e-10	0.000271999993	0.002531468938314	0.0005785310616850001	0.007690739673894001	0.004286377442183	0.00024112732986700003	0.00038887267013200003	0.011637916649634001	0.0010077223174860001	7.427768251389953e-05	0.0005483806522210001	0.000105403405726	0.007694260326105	0.045320491096567	0.000153834344704	0.019703706979618003	0.004796165655295	0.0034780232850440003	0.003001603423041	0.001735114942992	4.303830960118596e-05	0.00010437793260000001	0.044619655182296006	0.00046489522418100004	0.00043586646023800003	4.017465731458044e-05	3.0321456045920672e-05	0.004196513342685	0.000744527580163	0.000997911169241	0.0032387768307580002	0.009427472419836	0.010789678543954	1.148403450037471e-06	8.386771337299281e-07	1.12697249061427e-06	8.500666862346243e-08	2.7833595787957045e-05	8.421127831913109e-05	0.002995110838044	0.001102932118315	0.026167885697285002	0.027832114302714	2.4214184963989413e-10	0.0030785522409290003
380.0.	1.1824203088684381e-05	0.00014148329236100002	2.120669797379294e-06	9.424134068747222e-06	0.009386766190683	0.000596099484876	3.0000007121926913e-05	0.003441975641876	0.0006870563415260001	0.001164040666819	0.002171910340932	0.000331897906591	0.0008126840683260001	2.7305811934368754e-10	0.000271999992878	0.002595119662143	0.000514880337856	0.0076906907581030005	0.004269201826921001	0.00024144315566100003	0.00038855684433800004	0.015010569625787002	0.001007663825679	7.433617432090428e-05	0.000390094629865	0.00010521234658700001	0.0076943092418960005	0.040818153739391	0.000153826910866	0.019736255846355	0.004796173089133	0.0034809680165970003	0.0030059593331800004	0.0017420926090630001	4.256367814166507e-05	0.00010407251777400001	0.043022560771830004	0.00046404967390700004	0.00043863262037300004	4.4550557612874866e-05	3.0258070436604294e-05	0.004192137442387001	0.0007619767981460001	0.0010054085094240001	0.0032312794905750004	0.009410023201853001	0.010789741929563001	1.134450836975116e-06	8.347287631346855e-07	1.127009630058993e-06	8.456810752931202e-08	3.2463042214679415e-05	0.000101357853254	0.0029881848154800004	0.001120264379219	0.026196495730904	0.027803504269095003	2.4206512828718724e-10	0.0030665640496470004
390.0.	1.3184437130818721e-05	9.7195806350195e-05	1.0014213132424289e-06	9.646520554359216e-06	0.009430590304651001	0.0005960994855680001	3.000000724384337e-05	0.0034420298240200003	0.0006840771339830001	0.001159708184543	0.002171864226215	0.00032811742083900004	0.0008099972497400001	2.726902271919497e-10	0.000271999992756	0.0026586886602260004	0.000451311339773	0.007690642244626001	0.004329284217259	0.000241758740215	0.00038824125978400003	0.012638937038138	0.0010076055302510002	7.439446974881246e-05	0.000226885421505	0.000105019548856	0.007694357755373001	0.044785691182225	0.00015381948176	0.019765662115669002	0.004796180518239	0.0034838930419960005	0.003010291815456	0.0017493805471480001	4.209369249109959e-05	0.00010376569137000001	0.044351256503669	0.000463196669376	0.00044140322998100005	3.074113912384647e-05	3.0195913645193523e-05	0.004205946860876	0.0007793952118480001	0.001012862964385	0.003223825035614	0.009392604788151	0.010789804086354	1.1211611263795328e-06	8.310055508582745e-07	1.1251515962323011e-06	8.414510087346123e-08	2.7155740423278834e-05	6.932478766574956e-05	0.0029809467997420004	0.00113756748454	0.026225069083431002	0.027774930916568002	2.417416207174942e-10	0.0030545685912740004
400.0.	1.2504789242530442e-05	0.0002592830098	7.257742412704396e-06	9.320144983915631e-06	0.009263252803560001	0.000596099485639	3.0000007365132742e-05	0.0034420840840970004	0.000681117861383	0.0011553993143500001	0.002171815937852	0.000324378900349	0.00080730713052	2.72653339671745e-10	0.00027199999263400004	0.0027221586209320004	0.00038784137906700005	0.007690593430118001	0.004119017696527	0.00024207400292400002	0.00038792599707500005	0.013991959671048002	0.0010075474307200002	7.445256927912906e-05	0.0011190527211380002	0.00010482500851600001	0.007694406569881001	0.04154437518206101	0.000153812058902	0.019791780839765002	0.004796187941097	0.003486798054519	0.0030146006856490003	0.001756155491025	4.1629061235993636e-05	0.000103458794359	0.04358528474115601	0.00046233622775700004	0.00044417741884000004	9.510270436630363e-05	3.013258346169817e-05	0.004141585295633	0.0007967825510380001	0.0010202749256800002	0.003216413074319	0.009375217448961	0.010789867416538	1.1076968432429238e-06	8.271374263720197e-07	1.125000405684042e-06	8.374913327115106e-08	4.54083327325077e-05	0.00020586653557600002	0.0029742239495420004	0.0011548372749240002	0.026253597303704003	0.027746402696295	2.417070041327714e-10	0.0030425667779090003
410.0.	1.2589495324477272e-05	0.00010081599853000001	1.077628870492248e-06	9.599345827940709e-06	0.009427536021446001	0.000596099486292	3.0000007485844773e-05	0.0034421384207560003	0.000678177565786	0.001151113203957	0.0021717692637060002	0.000320681506482	0.0008046143987850001	2.7231219391546987e-10	0.000271999992514	0.002785502493573	0.000324497506426	0.007690544814942001	0.004341727902373	0.00024238882742500003	0.000387611172574	0.013576940531001001	0.001007489526559	7.451047344013303e-05	0.000211217678088	0.000104628670829	0.007694455185057	0.043745120687447	0.000153804642656	0.019815247353492	0.004796195357343	0.0034896840134560005	0.0030188867960420003	0.0017635222229430002	4.116889178277692e-05	0.00010315021706500001	0.044066459665579004	0.00046146817839700006	0.00044695592408700003	3.2195773283384875e-05	3.007100654246119e-05	0.004204492226716	0.0008141385356970001	0.0010276442453620001	0.0032090437546370004	0.009357861464302	0.010789928993457001	1.094629753650041e-06	8.233930809890566e-07	1.123549907110382e-06	8.329780330394341e-08	2.7760615896635604e-05	7.255774775822996e-05	0.002966907693712	0.001172077261499	0.026282067543379	0.027717932456620003	2.4139538976992675e-10	0.00303055949051
420.0.	1.3400671061500991e-05	0.000240757213373	6.252223270585837e-06	9.335865289847462e-06	0.009281872517004	0.000596099486499	3.0000007605949163e-05	0.0034421928327130003	0.000675257207569	0.001146850868363	0.0021717211930590004	0.000317025301093	0.0008019188574590001	2.7219696122249194e-10	0.000271999992394	0.002848675211655	0.000261324788344	0.007690496162053001	0.004153433484953	0.00024270301737700002	0.000387296982622	0.012609564005809001	0.001007431817163	7.456818283616524e-05	0.0012223005960060001	0.00010443044638200001	0.007694503837946001	0.043735556290219	0.000153797230764	0.019836262073146	0.004796202769235001	0.0034925499597160004	0.0030231491316360004	0.0017702879089510001	4.0713928230185364e-05	0.00010284168709800001	0.044477706697546006	0.00046059214143000005	0.00044973722027300006	9.080218389901761e-05	3.0008304081229284e-05	0.0041458858161	0.0008314628826830001	0.001034971575617	0.0032017164243820003	0.009340537117316	0.010789991695918	1.081721938345262e-06	8.196477225775156e-07	1.122714433909165e-06	8.291262774427294e-08	4.3705699990899895e-05	0.000195104058306	0.002960193878832	0.0011892841460960002	0.026310458426146002	0.027689541573853	2.4130382740232214e-10	0.0030185480122380003
430.0.	1.2113545031613872e-05	0.000106282953534	1.198020336202018e-06	9.500876247129438e-06	0.009422523094850001	0.000596099486965	3.0000007725461263e-05	0.0034422473187130003	0.0006723554941890001	0.0011426109318110002	0.002171673527842	0.000313409127553	0.0007992213082200001	2.719594677846662e-10	0.00027199999227400004	0.0029115941395180004	0.000198405860481	0.007690447390564001	0.004351604474959	0.00024301622847000003	0.000386983771529	0.014424713235268002	0.001007374301799	7.462569820074255e-05	0.00023853391377000002	0.00010423019008100001	0.007694552609435	0.042745790283106	0.000153789826915	0.019854933374230003	0.004796210173084001	0.003495397187096	0.003027389068188	0.0017775575756900001	4.026347812500935e-05	0.000102531775878	0.043805058130941	0.00045970770448800006	0.00045252211138300006	3.431552588735115e-05	2.9946985020372693e-05	0.004202372474112001	0.0008487552890280001	0.0010422566374010001	0.0031944313625980004	0.009323244710971	0.010790053014979002	1.068822888640516e-06	8.158595387393942e-07	1.12197017063399e-06	8.246014606607332e-08	2.8601759665578624e-05	7.728526748979724e-05	0.0029529756738830002	0.001206459437156	0.026338729916889	0.027661270083110003	2.4107520829463257e-10	0.00300653391796
440.0.	1.38834330269263e-05	0.000184603542037	3.672439804751194e-06	9.426033515362597e-06	0.009340033041615	0.0005960994874	3.000000784439207e-05	0.0034423018775530004	0.0006694733769950001	0.0011383945802080002	0.002171625891775	0.000309832823386	0.000796521949199	2.717215659826286e-10	0.000271999992155	0.002974082870634	0.00013591712936500002	0.007690398865175	0.004234087370709	0.00024332776098800001	0.000386672239011	0.011758239856469	0.001007316979483	7.468302051643404e-05	0.000992199307846	0.00010402752899000001	0.007694601134824001	0.045648093059363	0.00015378242649800002	0.019871853331738	0.004796217573501	0.00349822474545	0.0030316054197910003	0.001784461825062	3.9817843893028653e-05	0.00010222164206700001	0.045114331419937	0.000458813498303	0.00045530892495500004	7.281508929365153e-05	2.9885410822802514e-05	0.004163872910706	0.0008660154250990001	0.001049500076364	0.0031871879236350003	0.0093059845749	0.010790114589177	1.056387196902661e-06	8.122112198779652e-07	1.120461796014267e-06	8.207517799311743e-08	3.809936310572351e-05	0.000155523611558	0.00294612285587	0.0012236024202960001	0.026366797325470002	0.027633202674529	2.408778593567881e-10	0.0029945199224440003
450.0.	1.176793136617135e-05	0.00011710532655700001	1.454792125806835e-06	9.373669950180281e-06	0.009411916769999001	0.0005960994876380001	3.0000007962715344e-05	0.003442356508068	0.000666609910209	0.001134200636068	0.002171577200434	0.000306294693893	0.000793822011093	2.7160522608100004e-10	0.000271999992037	0.003035645514407	7.435448559215221e-05	0.007690349973972	0.004354939110051	0.00024363582192400002	0.00038636417807500005	0.015133045954003001	0.0010072598486650002	7.47401513349642e-05	0.00029662957271300004	0.000103821569655	0.007694650026027001	0.041895178846823006	0.00015377503427200002	0.019886698502885002	0.004796224965727	0.003501033581722	0.0030357993639310004	0.0017915037002780001	3.937676769266332e-05	0.00010191089363200001	0.043590986085994	0.00045790686424700003	0.000458097247402	3.8153396961087704e-05	2.9824507728477782e-05	0.004198534603038	0.0008832428918640001	0.001056701762387	0.003179986237612	0.009288757108135001	0.010790175492271	1.043704948262374e-06	8.084045688900275e-07	1.120306750767291e-06	8.163266633698959e-08	3.0100356544223795e-05	8.600959887181452e-05	0.0029391334636110003	0.0012407116227710002	0.026394419368661003	0.027605580631338004	2.407561693938633e-10	0.0029825115978770003
460.0.	1.3426696841998521e-05	9.480164086082439e-05	9.527724341718208e-07	9.503829958804797e-06	0.009432933549904	0.000596099488257	3.000000808047897e-05	0.0034424112091280003	0.000663765432431	0.001130029754194	0.002171529798996	0.00030279144236700003	0.000791124862149	2.7127341250183814e-10	0.00027199999191900004	0.003093447582799	1.655241720050496e-05	0.007690301478741001	0.004390413906066	0.00024393242048700002	0.00038606757951200005	0.012407089415678	0.001007202905852	7.479709414787296e-05	0.00034077659695200003	0.000103607798617	0.007694698521258001	0.04600716724675501	0.00015376764592600002	0.019900274895466002	0.004796232354072	0.0035038233584390004	0.0030399702458050004	0.0017985964158690002	3.8939556079718494e-05	0.00010159995754600001	0.045041768725562	0.000456976111369	0.00046088282342900003	3.097391027031724e-05	2.976531335322224e-05	0.004205714089729	0.000900437078997	0.0010638621120650001	0.0031728258879340004	0.009271562921002001	0.010790234686646001	1.0315938476607488e-06	8.048065341230577e-07	1.118486247970304e-06	8.122780854419789e-08	2.7232861900130832e-05	6.921625112512977e-05	0.002932091939254	0.0012577887723580002	0.026420208197464	0.027579791802535003	2.404692764759909e-10	0.0029705296103280003
