	C1	C2	C3	C4	C5	C6	C7	C8	C9	MAPK	MAPKMEKpp	MAPKPH	MAPKp	MAPKpMAPKPH	MAPKpMEKpp	MAPKpp	MAPKppMAPKPH	MEK	MEKPH	MEKRAFp	MEKp	MEKpMEKPH	MEKpRAFp	MEKpp	MEKppMEKPH	RAF	RAFK	RAFPH	RAFRAFK	RAFp	RAFpRAFPH
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.2	0.3	0.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39999848141544503	1.4136516935677894e-06	0.29999995375689265	5.868962775055596e-08	4.624310560523863e-08	1.2299543929459565e-13	3.3056066616876223e-15	1.6255209131529174e-15	0.1887228182791378	0.19904790194172917	0.009605071667339168	0.0006964745146183009	0.0009517791471942929	2.181002152758297e-05	3.1380728967289503e-07	3.1891107659128705e-07	0.21533565536739538	0.13948196645363034	0.2979162973502377	0.06051803354636969	0.012435726747605968	0.0020837026497622815
2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39994866528697975	4.4233150550571706e-05	0.2999958928311986	2.994155703022717e-06	4.107159193867343e-06	2.2755604718663693e-10	1.0409222563771835e-11	9.607397586210812e-12	0.16961816751574713	0.19490214629249777	0.02206650224690962	0.002887548449314475	0.005088577594176939	0.0002792916690993696	6.403033320527795e-06	9.276113325292727e-06	0.1915529933375784	0.14331742851392426	0.2949629360386881	0.056682571486075785	0.02438157729902495	0.0050370639613118995
3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39967755420567325	0.0002587742832664224	0.2999594593054069	2.3118936711940345e-05	4.05398136189584e-05	1.1191685532632925e-08	6.880698857861861e-10	8.809739455537291e-10	0.15087534102507968	0.18917111099738892	0.03127688981993229	0.005748376231960489	0.010777622872681832	0.0009801380554050787	3.1580390059382525e-05	5.1266129929259734e-05	0.1718086557418855	0.14760636935900745	0.29219134476136766	0.05239363064099257	0.03573203050315221	0.007808655238632331
4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39892485349632384	0.0008097997785281597	0.29982287677169395	8.807128123208064e-05	0.00017710719204235207	1.416857308805692e-07	1.0529879190763986e-08	1.603626346085646e-08	0.13411797653337157	0.18336949760391327	0.037550887234233214	0.008676899626186936	0.01647735624480346	0.0021234938273631994	9.029891849926363e-05	0.00015314615128327773	0.1550866246712291	0.15152325924322646	0.28962361607272785	0.048476740756773544	0.04638586958312885	0.010376383927272106
5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3974309730338918	0.0018260476370256518	0.2994899922692012	0.00023201121317991986	0.0005098721100526745	8.827222119932186e-07	7.766289198562315e-08	1.3562074588825465e-07	0.1197964545440145	0.17824764170153912	0.04153745118036317	0.01131570444251166	0.021419640924791077	0.003578260669678386	0.0001928405057336968	0.00033271737366981894	0.14098564740319502	0.15499544411561017	0.28728756665629757	0.04500455588438983	0.056181651518671216	0.01271243334370236
6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39501427675791567	0.003362808117582581	0.29886628942650206	0.00048531497372358737	0.0011330276408430804	3.5334469115753013e-06	3.5613036878750497e-07	6.82932654584429e-07	0.10780904500600663	0.17404489569805237	0.04385821769098354	0.013507176370325204	0.02535878145556243	0.005160648959148082	0.00034346610709470567	0.0005963228463852056	0.12918528135784096	0.15803612904316758	0.2851990306472515	0.04196387095683242	0.0650310116824466	0.014800969352748383
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39159678069153403	0.005404008890383642	0.29788108510358613	0.000868595254069194	0.0021164630779425694	1.0507333089436322e-05	1.1929345100160022e-06	2.4518184710272213e-06	0.09785116749893186	0.1707519967179736	0.04501408018262842	0.01521101129784615	0.02830669040514013	0.006720142719625947	0.0005410787954681043	0.0009413128768862778	0.11937308335321671	0.1606672310889205	0.2833563930433081	0.03933276891107949	0.07291631787675766	0.016643606956691766
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3872036027409106	0.007878732040614018	0.2965009111009145	0.0013900745846273702	0.0034921974077678016	2.531602763709911e-05	3.1857071255904927e-06	6.891491317447592e-06	0.0895611522482348	0.16823946885553132	0.045384994087438076	0.016465305504277637	0.030401102103897775	0.008143027851456512	0.0007809410958731725	0.0013594290405708703	0.11126393435952271	0.16291880611555468	0.28174638811189323	0.03708119388444529	0.07987323792903077	0.01825361188810662
9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3819382367131312	0.010686272998702524	0.2947300894203248	0.002046362150983144	0.0052537272906523266	5.202199970326963e-05	7.195557804965482e-06	1.618328902252524e-05	0.08262311051422923	0.1663586886974115	0.045226908043694856	0.01733654514257377	0.03180183053391609	0.009377641613037906	0.0010561883854699123	0.0018394807686723936	0.10459793780706768	0.1648226738235431	0.2803487202721857	0.03517732617645688	0.08596890663192848	0.019651279727814174
10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37595579937118945	0.013716280618885053	0.2926059841426802	0.0028247810432168756	0.007360911061946171	9.482794009753098e-05	1.4295169291659571e-05	3.310479537329689e-05	0.07676549452638765	0.164963850619195	0.04472292236760392	0.017898181373382168	0.03266644244188097	0.0104066683377655	0.0013594754550731846	0.002369706938923998	0.09915140649796106	0.16641785190205968	0.2791407312978645	0.03358214809794028	0.0912775859965938	0.02085926870213542
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36943813263347564	0.01686049924261331	0.2901876239612058	0.00370606389537424	0.009751514993450632	0.0001572368961875401	2.5691293555392182e-05	6.0861045343231684e-05	0.07178112732574299	0.16394083905947154	0.043985367790784706	0.01822355304798586	0.03312209839864135	0.01124989231262353	0.001683162443533607	0.0029370625418870893	0.09472212247378471	0.16774187186161715	0.27810054268010775	0.032258128138382816	0.09588503196453209	0.02189945731989213
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36257264943215733	0.020023428986830665	0.2875478667137707	0.004667286099872044	0.012349514928199364	0.0002419087489798183	4.2593445931194325e-05	0.0001026183580296105	0.06747832215801047	0.16316163466814707	0.04312409085276821	0.018382256068039077	0.03331016425453656	0.011891950504290455	0.002019677349228375	0.0035282010773163507	0.09114141371411978	0.16883158638124393	0.27720403705556107	0.031168413618756035	0.09987816836562671	0.02279596294443879
