	CaER	CaM	CaPr	Ca_cyt	Pr
0	0.76	0.29	85.45	0.35	34.55
1	0.706260222104077	0.31504621994685483	85.6127766414311	0.3019975903651418	34.387223358568875
2	0.7228457016555944	0.30641441357941546	85.64495669207358	0.23800284698634316	34.355043307926394
3	0.7819841545643811	0.30005551259274127	85.54312991182884	0.12871141954263354	34.45687008817114
4	0.8743447090617356	0.2986854824120341	85.25112666892466	0.05675256518026612	34.74887333107536
5	0.9540631759526979	0.2985726456782236	84.92811543933672	0.06134127413958655	35.071884560663285
6	1.0306746798747826	0.29758191731478156	84.61825105359775	0.06872255764399418	35.38174894640226
7	1.0915862845993773	0.2959661503983743	84.3416610683749	0.10812919163405936	35.65833893162507
8	0.7368244521693075	0.5308164772131033	84.5484411752052	0.3809951072651489	35.451558824794816
9	0.7046345805699805	0.5358312692252363	84.73265205521005	0.3054845456090858	35.267347944789975
10	0.7159723408951094	0.5190523450347535	84.80246045545547	0.25744080082508686	35.19753954454457
11	0.7340168392587357	0.5019144399350692	84.8119585679825	0.24431631524228187	35.188041432017535
12	0.721970214932492	0.48646541520348713	84.86262955534409	0.3036279241119992	35.13737044465594
13	0.7082748580477077	0.4768551661398106	84.9711302654988	0.2883496377511132	35.02886973450122
14	0.7209334687840593	0.46159891814329346	85.01811381242493	0.2517566398656804	34.98188618757513
15	0.7368969249086851	0.44733154955801535	85.02027816781484	0.24280793431838096	34.97972183218523
16	0.7199710739203258	0.43464321811027246	85.07581106153404	0.30573177034358384	34.92418893846603
17	0.7091174057629586	0.42550777706893567	85.17583596949306	0.28566329917940475	34.82416403050704
18	0.7236659386670593	0.4119670468215293	85.21116961932893	0.24629843871676732	34.78883038067118
19	0.7355948049729595	0.3982585993516078	85.21116563338919	0.2534207493125855	34.78883436661091
20	0.7165541834688667	0.38858141663268975	85.27257980289994	0.306877796693887	34.727420197100166
21	0.7100132205790124	0.3814220231267276	85.36061026336553	0.27364876181156134	34.63938973663458
22	0.7361456352413875	0.36989042044167175	85.35897581956917	0.21687995769863636	34.64102418043093
23	0.804163782958808	0.3635222858890735	85.22516443288077	0.1040912917277534	34.77483556711933
24	0.893550813740924	0.36271427436068654	84.91917431149211	0.05576533610150983	35.08082568850799
25	0.9720928975548183	0.3621951159030752	84.59990228138047	0.06294566478803984	35.40009771861966
26	1.0460206104303884	0.3611683082198961	84.29831664285058	0.07292768254836152	35.70168335714955
27	1.0948084653000318	0.3592686992226562	84.04045627848271	0.14323506342663242	35.959543721517434
28	0.7218207182208418	0.6037169960550639	84.32868879959342	0.3691603433030361	35.67131120040672
29	0.7024169130627819	0.594104719062327	84.50313015848629	0.3107833130133365	35.49686984151382
30	0.7242865962074034	0.5880677376226346	84.54904089351933	0.20154177116056593	35.45095910648076
31	0.8177981262625134	0.5783957175183678	84.35070995955134	0.06451466532515436	35.64929004044871
32	0.9023098519936934	0.5761879589169374	84.03167091697043	0.05433783938708963	35.96832908302967
33	0.9823226503367953	0.5726114164728404	83.71783047410837	0.062433258653175935	36.28216952589178
34	1.0551094829867333	0.5713023296107181	83.4217371544681	0.07261559514215671	36.578262845532024
35	1.0898020998059417	0.5672788583193219	83.18389602458468	0.187780142914312	36.81610397541544
36	0.7220944942178178	0.8018967864253833	83.52893119499043	0.3751036824367685	36.471068805009615
37	0.7036817212315403	0.7942086325742841	83.71431771260744	0.2941208721692533	36.28568228739259
38	0.7099664939849241	0.7590313066610178	83.82397790535661	0.3000308920596037	36.17602209464341
39	0.7066843375345753	0.730060831349286	83.95007314693329	0.30294617753122705	36.0499268530667
40	0.7065916309250456	0.7001287387275564	84.07266114120118	0.3004573801883606	35.9273388587988
41	0.7080599789484788	0.6728237674602856	84.18382137611188	0.2926436382530095	35.81617862388809
42	0.7115739960082659	0.6503199763227245	84.27294357537838	0.2794805352976114	35.7270564246216
43	0.7128819224037056	0.6232409119143574	84.3592064750084	0.2963021877192737	35.640793524991544
44	0.7059231341805289	0.5961830348790461	84.48437333289624	0.30720199086537797	35.51562666710368
45	0.7117767475663049	0.576220947285313	84.576269358615	0.271739861978463	35.423730641384935
46	0.7204948899161995	0.555853199572654	84.62638114969899	0.2682264923455353	35.37361885030096
47	0.7154402801363356	0.5373649915251405	84.69742291635721	0.29135599699683207	35.302577083642745
48	0.7107136019778608	0.5205204750060174	84.78704062688782	0.2880230651766027	35.21295937311212
49	0.7164157776254401	0.5037032695544114	84.85140181767557	0.26812199360495836	35.14859818232437
50	0.7227030851849328	0.48722381248962265	84.89373087086165	0.266561538440057	35.106269129138276
51	0.7159208521552409	0.4719036515954365	84.95834062455566	0.29036136044154987	35.04165937544426
52	0.712384596444193	0.45820507803754684	85.03745881590541	0.28018248616755737	34.96254118409452
53	0.7208893811600535	0.443686832687132	85.082127238773	0.2595679058381803	34.917872761226924
54	0.7267563497919312	0.42975505156857796	85.10999138070308	0.2639630138547951	34.890008619296836
55	0.7171814567838574	0.4173790373239214	85.17075638500258	0.2910016385662187	34.82924361499733
56	0.7133281060142703	0.4062710213907367	85.24352943274255	0.27807405763733106	34.75647056725736
57	0.7244038805619225	0.3940232687600948	85.27599882677852	0.25029257593330406	34.72400117322137
58	0.735379282707553	0.3819639920854833	85.27920778267831	0.2514191181494457	34.72079221732159
59	0.7192317101150051	0.3722337851879844	85.33229886974081	0.30183914904713965	34.66770113025909
60	0.7106322313419456	0.36513072680290143	85.41801127024155	0.2789368971789937	34.58198872975838
