time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
0.0.	100.0	0.0	0.0	0.0	0.0	2.6469779601696877e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.470329472543003e-22	0.0
0.0.3.0	0.606384002926567	0.464677008596492	1.74618191604802	3.120255615040701	7.741651435755098	0.21397797466620602	1.2712123613114121	0.325829561565256	0.105519110822686	30.579230224530363	4.044026406814929	0.307913546695316	25.91182076506444	12.314683700246189	0.181144241341326	6.610167785800569	4.455324342774406
0.0.6.0	0.380153965438334	1.003710100193059	1.702792590367101	3.11780531142348	7.419103093652292	0.21499289059852403	1.197257922856144	0.32434718734003204	0.10722758581220401	26.746374080188506	8.279703972427834	0.519365150917666	25.78644689196751	12.11365155270185	0.173094733142863	6.631883236925788	4.282089734046816
0.0.8999999999999999.0	0.38485497666013	1.5250602080060531	1.658447499455337	3.109841805369644	7.104280887045535	0.215605055098874	1.127206746782495	0.32232616943679904	0.10873292216442401	23.43867625744549	11.93921301682076	0.6297578148188101	25.61849386429766	11.898914934183384	0.165282090827054	6.641318430809147	4.111987320778418
1.0.2.0	0.38469895706143203	2.029961107262892	1.616535107055499	3.102486769873544	6.811461405268168	0.21623283360090903	1.063159109862902	0.32040667456923	0.11023935141756801	20.63478534135807	15.108798534985864	0.6849662711643121	25.458875149165205	11.694615011381341	0.15803588641691202	6.651410846609274	3.953331642946893
1.0.5.0	0.38169667717396905	2.519586609912767	1.576522570307385	3.094993968556686	6.537342150456982	0.21682588450381302	1.004311822738153	0.31850934059322805	0.11172227433517201	18.251130704329693	17.86187621742345	0.710577528961432	25.301268845804493	11.497425201618722	0.15127378476216902	6.660600237546299	3.80433618097561
1.0.7999999999999998.0	0.377279647496221	2.994929371696351	1.5380991586800898	3.086983117413764	6.279712748318272	0.21735862036570902	0.950072568090993	0.31659339911925405	0.11316897003454801	16.22031202386088	20.25994639395511	0.720724459294623	25.142424655132928	11.305531629659155	0.14493959085258	6.668093777217075	3.663829868812472
2.0.1.0	0.372232125744803	3.4568607290469062	1.5010826987274	3.078284301583109	6.037014211732667	0.21781970319861202	0.8999815668627961	0.314640253890875	0.114573577626007	14.487157825446975	22.354815882642125	0.723150301524029	24.98085685821238	11.117990675842115	0.138992816769018	6.673540221436605	3.531006249713605
2.0.4.0	0.366977201312537	3.9061654783515873	1.465361626170057	3.068841146239651	5.808065767542788	0.218205498176742	0.853662616004441	0.31264326966646805	0.115933960639645	13.005945347594158	24.19029529974009	0.722043399694134	24.816031652985224	10.93433051796161	0.133402210256123	6.676826923202378	3.405268084462396
2.0.6999999999999997.0	0.361737616518158	4.34356229809311	1.430862800771522	3.058657049848341	5.591911862297808	0.218516437094043	0.8107950353376001	0.31060210379965403	0.11724996381197302	11.738454335533326	25.80353240077015	0.7196223207766821	24.647916035596804	10.75433001878829	0.12814212075824502	6.67796708476095	3.286140515443381
3.0.	0.35662562740977705	4.769716110047572	1.397533728627406	3.047765509304239	5.38773643988636	0.21875500992092803	0.771097371460794	0.30851957908002103	0.11852244911012101	10.65254653931726	27.22608433319251	0.7170210236063571	24.47672893432927	10.57789679820279	0.123190454435585	6.67703749871307	3.1732225933559812
3.0.3.0	0.35169312488276	5.185245902871066	1.365332819060469	3.036213887694811	5.194814799340218	0.21892466495392301	0.7343177187235771	0.306399974350758	0.11975276675696801	9.72108916570882	28.484795025453074	0.7147821453280021	24.30280517979075	10.405000620897747	0.11852751747307501	6.6741444642799195	3.066160222434108
3.0.5999999999999996.0	0.34695951426842603	5.590729987667521	1.3342241097917151	3.02405466369901	5.012486415123395	0.21902921479012202	0.700227776732397	0.30424810405066605	0.12094246854171001	8.921113039230738	29.602522078114447	0.713131033108323	24.126522262076456	10.235637547773486	0.114135355487049	6.669405387940764	2.964631041603817
3.0.9.0	0.34242715777103305	5.986709785631849	1.304174466443849	3.01134082858132	4.840139426857519	0.21907252283647602	0.668619029915781	0.302068834976971	0.12209315560476801	8.233137962652732	30.598744197758702	0.712127234261223	23.948261883553403	10.069811122375588	0.10999736966630001	6.6629390818058365	2.868335939306693
4.0.2.0	0.33808987153971604	6.373692761547482	1.275152143160718	2.998123568341785	4.677201607958857	0.21905834448886102	0.6393001440567201	0.29986684382022405	0.12320640045228401	7.640622105071532	31.490071818657338	0.7117476074012481	23.768390672438	9.907522926346482	0.106098087088639	6.6548608565484315	2.776994241081712
4.0.5.0	0.33393755216933	6.752154845245889	1.247126084186383	2.9844511926018393	4.523134919261456	0.21899025279064602	0.612095072049154	0.297646505954591	0.12428370959291302	7.129506685724888	32.290678066954655	0.7119313712992481	23.58725134111941	9.748768232179605	0.102423016846877	6.645280232341767	2.690340919681373
4.0.8.0	0.329958653008255	7.122542531609731	1.220065622081458	2.970368732931365	4.37743203841677	0.218871609538157	0.586841583637778	0.29541185461240904	0.125326508098416	6.687835994205759	33.01266347747236	0.7126040467971341	23.405159444792197	9.59353438067566	0.09895855393526501	6.634300057514194	2.608124910673102
