	MAPK	MAPK_P	MAPK_PP	MKK	MKKK	MKKK_P	MKK_P	MKK_PP
0	280.0	10.0	10.0	280.0	90.0	10.0	10.0	10.0
1	260.75510793951617	23.293071013919192	15.951821046564461	211.7238015964496	16.90942661940984	83.09057338059017	41.55222139033879	46.72397701321186
2	98.46714524874653	61.40670572014135	140.1261490311119	89.0360166143143	16.32311910798066	83.67688089201933	68.12410834519407	142.83987504049188
3	0.12160038336739479	1.4319425735024807	298.4464570431299	17.90142248128973	30.968447346607235	69.03155265339278	60.414536471276776	221.6840410474339
4	0.08494209148752269	1.1842393591837292	298.7308185493286	8.907105071271092	45.66092927172043	54.33907072827959	30.183214519096623	260.90968040963287
5	0.08191028640488499	1.162518166095669	298.7555715474993	10.63890334437288	59.370355577187276	40.62964442281274	24.804124840635286	264.5569718149924
6	0.09093801857955681	1.2303169699952177	298.678745011425	17.996748560211085	71.87001775602076	28.12998224397924	31.49602872376415	250.5072227160254
7	0.11407886555054994	1.3915755640570489	298.4943455703921	34.54762839872782	82.59437350623367	17.40562649376633	42.50911981998283	222.94325178128992
8	0.16811738184719172	1.722061326755046	298.10982129139745	63.75340310954869	90.5695786568058	9.43042134319422	53.68918696484634	182.55740992560555
9	0.3070253391601339	2.415473654272793	297.27750100656675	104.29350595618789	94.96852655058564	5.031473449414411	62.38683507968689	133.31965896412586
10	0.754893173981672	4.084465296991482	295.1606415290265	150.9735955283128	96.54477165197355	3.4552283480264694	67.34711653447091	81.67928793721686
11	2.8753342241206634	9.172487116888567	287.95217865899036	199.51619586787368	96.90884105416282	3.0911589458371704	65.86976464226795	34.61403948985895
12	14.401957185441223	21.88179277346443	263.7162500410938	246.6708375580725	96.80335230222342	3.1966476977765406	47.58737159232234	5.741790849605783
13	40.38997812795204	34.630094558214445	224.97992731383292	283.69493678708585	96.29129798350098	3.7087020164989624	15.063615118183193	1.2414480947318058
14	71.51896808945956	44.05656425175793	184.42446765878196	296.00426595428627	95.35043035482889	4.649569645171058	3.4626545999728013	0.533079445741807
15	104.8301402166844	51.13811252328008	144.03174726003485	296.1658995936307	93.75222962156839	6.24777037843158	3.3069394922117388	0.5271609141583873
16	138.57041374555538	56.24886004274512	105.18072621169884	294.1265136133572	90.8472253534922	9.152774646507734	4.864613602400298	1.008872784243287
17	171.01969441349533	59.24723219643712	69.73307339006695	289.1090839032652	84.99922286987412	15.00077713012583	8.408498592512206	2.482417504223297
18	197.49845411053482	59.82688850491419	42.674657384550386	275.20312511052447	72.61452812223263	27.385471877767305	17.01301618032296	7.783858709153198
19	201.0308483756387	60.583712982328976	38.38543864203172	238.62182335282006	53.54549649183248	46.45450350816744	34.749442653488174	26.628733993692407
20	145.42353399005262	70.04848489705984	84.5279811128869	180.49563544954313	46.12143672416387	53.87856327583604	55.36337147893911	64.14099307151841
21	28.30712998527985	71.99995646165894	199.69291355306058	130.5085668756419	53.40559928072958	46.59440071927034	69.78995746265775	99.70147566170095
22	0.5656006699891429	3.424196385757095	296.01020294425336	105.83348043893618	65.70475811115503	34.295241888844885	77.9565602894022	116.20995927166219
23	0.47108893927805806	3.0814187682742458	296.4474922924473	107.03954524954347	77.3888546204276	22.611145379572324	82.78203628597498	110.17841846448215
24	0.7423481654239721	4.038526095432327	295.21912573914324	129.21816343587537	86.86781951351311	13.132180486486805	85.49364898940323	85.28818757472197
25	1.873029581019067	7.098606986511045	291.0283634324695	166.82543585781	93.07866548151607	6.9213345184838575	84.31853599133522	48.85602815085538
26	7.848553671736199	16.347159251393204	275.8042870768702	212.57276257446156	95.78327514745077	4.216724852549082	72.7250625462	14.702174879338957
27	28.231600263626767	29.970957291999188	241.7974424443736	257.7599706068424	96.26551516164643	3.7344848383533833	39.926133485994335	2.3138959071638423
28	57.272003347832914	40.61244117830836	202.11555547385828	288.8545693950705	95.73337438530946	4.266625614690373	10.037732271643229	1.1076983332868993
29	89.53623173326851	48.61263654720838	161.85113171952258	296.0119254425788	94.53637099085118	5.46362900914868	3.430027936281555	0.5580466211403743
30	123.22498997032501	54.545507276129584	122.22950275354484	295.1928354141591	92.35782477160656	7.642175228393306	4.061281384316547	0.7458832015250265
31	156.5663787982855	58.4890402411621	84.9445809605518	291.91002733771006	88.1401271938995	11.859872806100364	6.471079549374241	1.618893112916316
32	186.7511110116794	60.11081290529828	53.13807608302173	283.2177742241663	79.24381398536066	20.75618601463923	12.232473948148897	4.549751827685542
33	204.1093327310654	59.91187162321709	35.978795645716986	258.62985651343143	62.0689618961738	37.9310381038261	25.74285090269965	15.62729258386961
34	179.4346948998445	64.77579884707927	55.789506253075714	207.34268719475412	47.05648713133678	52.94351286866311	46.60894915485716	46.048363650389405
35	83.59660057927569	76.15395499397934	140.24944442674445	150.32414734512707	49.08825577876187	50.911744221238024	64.24365293628826	85.4321997185854
